0  0  0
1  1  0.0316228
2  1.34437  0.0425127
3  1.64092  0.0518906
4  1.9029  0.060175
5  2.08892  0.0660575
6  2.29318  0.0725169
7  2.47696  0.0783282
8  2.66602  0.0843068
9  2.80031  0.0885535
10  2.96508  0.0937639
11  3.10013  0.0980348
12  3.25233  0.102848
13  3.37999  0.106885
14  3.50162  0.110731
15  3.6534  0.115531
16  3.77199  0.119281
17  3.90817  0.123587
18  4.01857  0.127078
19  4.13147  0.130649
20  4.25214  0.134464
21  4.35377  0.137678
22  4.44842  0.140671
23  4.5156  0.142796
24  4.58201  0.144896
25  4.66546  0.147535
26  4.73964  0.149881
27  4.81792  0.152356
28  4.87746  0.154239
29  4.95846  0.1568
30  5.05841  0.159961
31  5.11798  0.161845
32  5.198  0.164375
33  5.2568  0.166234
34  5.35319  0.169283
35  5.43483  0.171864
36  5.50387  0.174048
37  5.56679  0.176038
38  5.6586  0.178941
39  5.73732  0.18143
40  5.81831  0.183991
41  5.91483  0.187043
42  6.00849  0.190005
43  6.05402  0.191445
44  6.12769  0.193775
45  6.19135  0.195788
46  6.26305  0.198055
47  6.31235  0.199614
48  6.37937  0.201733
49  6.44001  0.203651
50  6.52721  0.206408
51  6.61363  0.209141
52  6.66239  0.210683
53  6.69444  0.211697
54  6.79923  0.215011
55  6.88513  0.217727
56  6.92942  0.219128
57  6.99929  0.221337
58  7.05017  0.222946
59  7.10772  0.224766
60  7.14783  0.226034
61  7.22744  0.228552
62  7.2841  0.230344
63  7.34738  0.232345
64  7.44005  0.235275
65  7.49784  0.237103
66  7.52762  0.238044
67  7.60993  0.240647
68  7.66169  0.242284
69  7.6994  0.243476
70  7.74163  0.244812
71  7.77929  0.246003
72  7.84164  0.247974
73  7.88991  0.249501
74  7.9365  0.250974
75  7.98912  0.252638
76  8.04529  0.254415
77  8.10019  0.25615
78  8.13047  0.257108
79  8.18201  0.258738
80  8.23367  0.260371
81  8.28626  0.262034
82  8.31129  0.262826
83  8.37906  0.264969
84  8.42855  0.266534
85  8.4715  0.267892
86  8.5152  0.269274
87  8.55759  0.270615
88  8.593  0.271734
89  8.65394  0.273662
90  8.70586  0.275303
91  8.75281  0.276788
92  8.81833  0.27886
93  8.87542  0.280665
94  8.90504  0.281602
95  9.00232  0.284679
96  9.02991  0.285551
97  9.07974  0.287127
98  9.13967  0.289022
99  9.21385  0.291368
100  9.23398  0.292004
101  9.30421  0.294225
102  9.37483  0.296458
103  9.45632  0.299035
104  9.49506  0.30026
105  9.53946  0.301664
106  9.59759  0.303503
107  9.63655  0.304735
108  9.7157  0.307237
109  9.7526  0.308404
110  9.7783  0.309217
111  9.82618  0.310731
112  9.9091  0.313353
113  9.91965  0.313687
114  9.97241  0.315355
115  9.98936  0.315891
116  10.035  0.317333
117  10.0997  0.319381
118  10.1376  0.320578
119  10.1519  0.321031
120  10.1812  0.321957
121  10.257  0.324354
122  10.3287  0.326624
123  10.3442  0.327114
124  10.3529  0.327388
125  10.3966  0.328769
126  10.4199  0.329506
127  10.4549  0.330614
128  10.4937  0.331839
129  10.5302  0.332993
130  10.5701  0.334257
131  10.6276  0.336073
132  10.6585  0.337053
133  10.6797  0.337722
134  10.7331  0.33941
135  10.744  0.339756
136  10.7573  0.340176
137  10.8239  0.342281
138  10.8536  0.34322
139  10.8897  0.344361
140  10.9261  0.345512
141  10.9628  0.346674
142  10.977  0.347124
143  11.0248  0.348634
144  11.0706  0.350083
145  11.1135  0.35144
146  11.1696  0.353214
147  11.2422  0.355509
148  11.2598  0.356065
149  11.2953  0.357188
150  11.3259  0.358157
151  11.3698  0.359544
152  11.4101  0.360818
153  11.4357  0.361629
154  11.5078  0.363908
155  11.5627  0.365644
156  11.616  0.367329
157  11.6672  0.368949
158  11.7262  0.370815
159  11.7828  0.372606
160  11.8078  0.373394
161  11.8451  0.374576
162  11.8359  0.374284
163  11.8701  0.375366
164  11.9016  0.376361
165  11.9495  0.377878
166  11.9744  0.378665
167  11.9832  0.378942
168  12.0174  0.380022
169  12.0328  0.380511
170  12.0867  0.382214
171  12.1359  0.383772
172  12.1661  0.384727
173  12.1879  0.385415
174  12.2492  0.387353
175  12.2674  0.38793
176  12.2822  0.388396
177  12.2913  0.388684
178  12.3358  0.390091
179  12.3463  0.390426
180  12.3699  0.391169
181  12.4011  0.392159
182  12.4377  0.393313
183  12.4812  0.394689
184  12.4833  0.394756
185  12.4773  0.394568
186  12.544  0.396675
187  12.584  0.397942
188  12.64  0.399713
189  12.6384  0.399662
190  12.6565  0.400234
191  12.6612  0.400382
192  12.6922  0.401362
193  12.743  0.402969
194  12.7743  0.40396
195  12.8032  0.404874
196  12.8192  0.405379
197  12.8494  0.406335
198  12.8714  0.407029
199  12.9183  0.408514
200  12.9427  0.409283
201  12.9899  0.410778
202  13.0205  0.411743
203  13.0478  0.412607
204  13.0988  0.414221
205  13.1575  0.416078
206  13.201  0.417451
207  13.2218  0.418111
208  13.2564  0.419206
209  13.2642  0.419452
210  13.2888  0.420227
211  13.313  0.420995
212  13.3548  0.422314
213  13.3814  0.423157
214  13.4079  0.423996
215  13.411  0.424094
216  13.4557  0.425507
217  13.5311  0.42789
218  13.5451  0.428334
219  13.5512  0.428525
220  13.6065  0.430274
221  13.6313  0.431058
222  13.6852  0.432763
223  13.7006  0.433252
224  13.732  0.434244
225  13.7791  0.435734
226  13.8204  0.437039
227  13.864  0.43842
228  13.9318  0.440564
229  13.9618  0.441512
230  13.9586  0.441409
231  13.994  0.442529
232  14.0044  0.442858
233  14.0107  0.443059
