1	64.0303	1.62727	130.141
2	77.3463	-113.122	95.8857
3	118.387	31.5935	2.06641
4	33.8086	25.7584	-111.206
5	-56.9309	47.5614	1.27033
6	-25.36	-128.359	-70.4304
7	-103.357	-70.6486	-16.4541
8	25.2859	-65.394	70.8655
9	71.0464	-4.34506	26.1639
10	81.6472	-4.0711	-18.6717
11	-5.90357	166.009	26.9043
12	64.455	-5.37387	22.629
13	-40.1975	7.77001	15.0871
14	24.3986	-80.4129	92.4943
15	-23.2084	-40.3166	-9.39631
16	1.71166	-21.1124	109.738
17	44.7694	-82.7346	-7.05189
18	22.3859	24.8914	9.29279
19	39.0914	-55.4184	-1.75164
20	-98.64	0.46753	83.2397
21	-63.5542	68.5681	-13.7024
22	-104.12	-51.1922	31.8413
23	-88.4638	-70.571	-0.414651
24	84.8488	-33.3261	38.5721
25	-32.2535	30.2089	46.3289
26	-36.0068	49.756	-82.85
27	-67.5166	66.4708	41.5043
28	77.0269	97.6875	-47.4329
29	-4.18195	-22.4505	97.8778
30	-64.7561	-30.8964	-89.8783
31	114.882	-66.9093	69.0373
32	99.2192	44.3238	122.449
33	-0.382092	-106.703	-69.5771
34	54.4439	-101.461	-1.44831
35	-68.6531	-73.7369	-35.6409
36	89.6488	-16.8245	-19.1665
37	63.4995	-64.9932	-6.91482
38	65.8611	2.5284	-43.872
39	-28.4231	11.2141	-60.2129
40	-8.38738	20.1565	-37.2692
41	-36.9472	78.3035	77.6282
42	-2.21649	47.1582	-6.56892
43	10.4206	20.7775	-7.21889
44	-30.4971	-38.6091	66.5424
45	104.443	-11.2181	-28.5417
46	73.7461	-99.0656	-47.066
47	72.9864	90.0809	-115.056
48	91.651	-77.4453	-102.937
49	-14.1078	41.1108	12.6241
50	23.1647	-28.721	-15.9975
51	-70.941	-15.3798	13.0199
52	61.6366	-100.402	0.478269
53	27.6618	-22.6635	46.817
54	-45.9137	63.3017	-32.1052
55	36.3857	-75.0669	-82.1027
56	-17.3794	-13.3187	-2.63086
57	-23.0678	-63.4283	-9.62913
58	-57.2729	138.738	-1.23834
59	-63.5064	36.6444	-50.3938
60	38.5861	0.679339	53.7072
61	112.118	95.0806	-16.7377
62	-12.9087	-40.1647	-1.35347
63	3.72516	20.2556	-73.6806
64	49.9752	-4.42263	-42.1428
65	-87.798	39.3784	-87.8896
66	80.3883	-79.412	-17.5146
67	74.6545	-9.96769	-178.648
68	16.343	66.6117	-58.4236
69	-7.82197	-87.4497	-40.8233
70	-82.6388	-17.6991	15.1068
71	-36.2176	-5.1928	34.1625
72	49.4478	-27.4395	-78.9853
73	90.3062	-99.7282	29.3656
74	-53.111	-68.9292	76.2318
75	-64.9034	44.7408	-36.649
76	-12.5915	15.9159	-82.2857
77	33.9391	59.4902	83.2238
78	-45.9476	101.32	-66.5258
79	-20.0188	-56.2475	25.6607
80	-76.318	13.5479	27.6105
81	90.2743	76.3677	41.9407
82	15.4492	63.255	-34.6597
83	49.6593	0.504109	0.97722
84	25.59	98.6448	54.0306
85	38.0774	54.6665	-25.6516
86	80.5512	-8.25927	-5.77102
87	-108.042	-66.3269	-22.6711
88	43.3132	-9.20401	-89.305
89	5.69112	-53.7389	-124.079
90	28.011	-31.936	103.432
91	104.209	54.9453	93.8867
92	-22.851	-75.7008	-67.2837
93	70.2066	-103.024	91.7766
94	-44.249	41.2199	36.1323
95	85.9538	-67.0984	-132.036
96	-38.909	-32.2476	-40.4002
97	33.0062	6.38088	-46.326
98	-37.3408	108.422	-17.5925
99	127.771	33.6355	-7.98361
100	-15.7124	-113.959	2.24346
101	-3.07647	-32.1078	-70.9843
102	56.3474	41.6765	60.2266
103	52.5395	-17.3198	-77.3571
104	-49.3435	58.0651	41.9377
105	-63.191	20.7857	41.8467
106	51.2509	8.04763	-43.5488
107	89.559	-13.4127	41.5847
108	-4.60316	88.4407	45.3656
109	-36.2906	-2.25835	-62.1456
110	19.8155	-17.4391	11.8357
111	49.9007	-65.5034	16.7252
112	44.6739	6.81445	51.6028
113	-42.7196	173.553	81.3689
114	-21.4684	73.5469	-43.973
115	34.1369	109.502	-24.909
116	91.9423	-36.5034	49.1175
117	154.379	-18.9121	14.3626
118	49.9949	25.5607	128.565
119	-62.5007	72.8779	69.8509
120	25.1431	2.50299	-39.2296
121	51.7879	57.3146	11.4508
122	-46.7609	-66.3324	7.88054
123	-91.3537	65.7856	119.316
124	-41.6054	21.2419	-41.185
125	-0.136996	68.6883	-39.1087
126	67.0183	66.0204	-93.7005
127	46.1121	-76.9658	39.9412
128	-33.9362	-74.2385	-58.1029
129	7.62254	-33.0333	-62.4157
130	20.0859	53.3799	37.0388
131	-42.7431	5.70117	101.322
132	-88.5941	6.19039	48.0553
133	35.6317	16.7513	64.0728
134	-21.8206	18.4181	-42.7919
135	-61.9543	-84.7516	11.199
136	-11.1049	-37.0687	-34.2793
137	-90.2967	67.2773	85.5423
138	-77.1964	-64.0481	-25.1902
139	-46.5663	-138.635	10.4528
140	2.29109	34.7487	-27.2831
141	30.6467	21.1024	24.8209
142	-81.132	-66.4705	-24.261
143	-31.8892	20.037	-7.89183
144	59.0246	-37.069	49.2602
145	34.6793	-55.1969	-8.62089
146	18.3863	25.7324	-43.2169
147	-57.6664	56.5196	-57.668
148	30.7665	-55.3833	-69.0405
149	-78.5099	-40.4416	26.3303
150	-5.76685	-44.1397	28.6222
151	35.8352	-124.961	-6.5662
152	-75.3428	-78.9339	-44.1839
153	92.7449	-80.5479	-22.5699
154	-6.71143	52.544	6.82914
155	45.8851	-85.8711	-49.1343
156	-29.7644	-109.213	-56.776
157	77.4712	-16.6619	14.0771
158	-45.823	-97.0216	32.8691
159	107.994	-7.60753	-103.778
160	-77.2708	-41.3525	-111.03
161	61.9427	-57.6769	66.3121
162	-39.0361	0.903204	-62.9001
163	-33.5049	-54.733	150.241
164	48.9234	20.554	20.2326
165	-24.9407	-79.7995	-4.18126
166	27.31	49.2635	-8.22794
167	-46.1853	-39.2537	83.8015
168	21.9473	12.4566	16.5842
169	28.9303	-30.9944	86.9231
170	-28.0176	22.1323	124.029
171	141.254	-13.4536	-41.0738
172	-90.0692	-143.016	64.9889
173	-97.1352	26.9888	15.5938
174	-12.6694	87.3483	-55.0951
175	-20.8928	37.7868	-20.2199
176	-1.00975	-34.9803	-25.1966
177	-6.41131	-48.4448	-3.55781
178	-84.5548	-62.5641	-39.6706
179	125.025	108.129	57.6708
180	1.94144	-91.8859	48.7774
181	-69.4094	6.28705	-10.2779
182	13.1579	-55.6773	82.1227
183	85.472	1.55077	-53.9515
184	-30.2462	30.0974	28.0527
185	-13.3936	69.0626	-39.67
186	-58.4573	1.64888	-41.0019
187	10.7037	9.82644	59.5057
188	-34.3427	-72.3675	-24.8359
189	1.35252	-17.9673	-17.1952
190	88.2011	-23.6455	65.5616
191	109.692	20.8916	-71.2221
192	46.7853	-48.5164	-32.9613
193	80.6333	-12.2069	-3.67186
194	-24.5477	72.664	-8.6884
195	-64.6702	-35.2534	-70.2572
196	-6.16279	3.40689	3.99623
197	22.5974	44.534	111.724
198	-46.4851	-8.94261	101.639
199	66.5319	-22.0562	-33.579
200	-32.835	-10.7404	-21.2509
201	-6.99123	-6.93396	-73.5403
202	29.3588	-8.807	-105.172
203	-23.9352	-6.12466	91.9755
204	-84.9473	90.4949	-36.5978
205	13.162	125.538	91.6439
206	-18.7187	-42.8625	-28.9458
207	-39.085	-188.032	-40.2881
208	75.4984	27.9683	58.4531
209	-74.8178	58.9953	5.02882
210	-17.5156	-2.70514	-44.6134
211	35.355	40.5004	36.0783
212	-62.0247	-15.8049	5.79182
213	-38.3376	66.5187	-9.99116
214	39.9001	15.039	72.7866
215	74.1005	85.3394	-10.3345
216	-36.9099	-97.4163	15.701
217	40.0361	-43.8859	-119.379
218	63.0964	-85.6464	5.10818
219	-121.341	-14.2305	34.2069
220	112.372	30.1261	-18.1441
221	-4.70144	-45.0467	-75.455
222	94.0665	-97.5384	-95.9022
223	-47.7768	75.3446	37.5785
224	44.2146	-5.22059	20.3244
225	46.4227	31.4673	-33.8969
226	31.1752	-44.2055	-73.6055
227	-90.2925	41.7008	-15.2014
