112	62.4004	-23.4985
113	-15.1509	-143.588
114	-30.722	55.3098
115	50.2863	57.5012
116	78.5217	-134.435
117	191.053	-24.7216
118	66.783	-165.914
119	-87.6635	-100.853
120	59.2067	31.1139
121	48.7169	-10.7417
122	-39.952	-47.6412
123	-92.332	-101.306
124	-51.9635	22.7591
125	-16.6808	17.8338
126	61.9631	88.2159
127	71.4855	-31.7982
128	-48.0643	22.6548
129	26.3426	66.8833
130	31.0837	32.1383
131	-50.3343	-90.9384
132	-73.1904	3.25136
133	45.6275	-8.87855
134	-42.9129	43.1449
135	-120.619	-73.766
136	-16.0892	67.6938
137	-85.4856	-110.231
138	-76.4006	31.0914
139	-39.4763	22.7143
140	-40.7498	5.87628
141	19.291	-65.337
142	-83.5241	-19.3343
143	-47.5387	-27.2017
144	51.5872	-46.1662
145	90.5663	-1.15234
146	23.7844	36.0355
147	-108.353	14.3971
148	47.0139	44.5007
149	-74.1961	-23.0763
150	-2.55261	-11.6541
151	44.0196	-21.3522
152	-104.56	32.8857
153	111.098	38.5668
154	-2.09174	77.4462
155	56.748	50.9927
156	-7.93641	111.649
157	88.9828	-4.82863
158	-57.5285	-141.908
159	134.412	37.3675
160	-93.7602	47.3691
161	84.9824	-142.206
162	-14.2284	5.54283
163	-46.1975	-139.85
164	54.4303	61.1737
165	-4.61011	-2.8869
166	48.6644	-8.36117
167	-39.2294	-22.0944
168	2.17947	31.9343
169	12.4067	-114.22
170	-13.6019	-156.52
171	163.583	15.4644
172	-110.378	-79.2952
173	-108.903	-89.0879
174	8.03719	68.1951
175	-22.1247	-69.9052
176	12.7395	32.8467
177	-2.24531	30.5261
178	-103.627	65.8516
179	153.554	-145.83
180	27.6851	-53.0738
181	-61.9016	-49.6393
182	-14.9486	-28.9788
183	101.699	180.184
184	-39.6874	52.0939
185	17.0705	68.3777
186	-55.9761	77.8521
187	27.8603	-47.8343
188	-30.1329	18.4038
189	5.79855	-23.5332
190	90.0401	-10.5896
191	125.292	64.156
192	64.5606	-55.394
193	76.847	23.2387
194	-26.6381	33.5271
195	-78.417	78.9682
196	-3.85112	23.5862
197	38.9734	-190.57
198	-52.5628	-119.114
199	50.664	4.58703
200	-54.3572	-70.565
201	-9.42143	118.543
202	63.7425	61.2464
203	-14.4732	-33.568
204	-79.9199	32.3594
205	38.7417	-164.602
206	25.5327	-7.19434
207	-2.58945	7.11557
208	112.016	-80.8188
209	-78.7797	-71.1375
210	-13.1856	41.4612
211	20.995	-66.7692
212	-40.5979	-17.3469
213	-37.1494	28.9508
214	1.86206	-108.455
215	81.6949	19.0648
216	4.87965	-39.2282
217	37.4575	173.672
218	109.928	-82.2654
219	-146.515	24.7937
220	161.208	70.9456
221	-18.3662	-5.12476
222	123.223	78.3744
223	-67.6523	-31.4474
224	49.5715	8.32583
225	61.8159	13.1595
226	72.3084	24.0111
227	-81.7361	110.259
228	-51.7781	-24.9217
229	-21.257	-18.7899
230	124.822	28.4766
231	47.1934	12.3489
232	63.2426	-15.1588
233	-29.9415	-50.2823
234	-27.9035	3.08195
235	-95.3701	82.0662
236	-37.8586	-33.6825
237	35.9148	54.9008
238	33.2007	-19.7069
239	29.0689	150.258
240	42.0335	-20.322
241	159.714	44.8517
242	69.0932	53.8058
243	248.213	45.6968
244	2.84005	100.31
245	-65.9982	-84.0733
246	54.9022	89.6077
247	1.97769	130.967
248	-26.3987	21.8067
249	-33.0403	-72.3349
250	99.9559	2.36979
251	-186.558	-29.6227
252	-94.8204	45.8926
253	-13.5201	20.9136
254	-115.947	162.651
255	-124.882	18.0577
256	58.9395	-59.9557
257	-8.60352	-170.782
258	-59.2196	-61.5984
259	111.19	-39.2722
260	-80.4085	-5.26088
261	-32.9662	-17.8426
262	51.1363	-6.91904
263	61.7455	97.6327
264	20.2713	-50.4067
265	20.0988	-25.9549
266	-46.2471	1.37501
267	3.01973	-130.89
268	-10.9329	127.284
269	38.8939	49.7765
270	-97.3511	26.7375
271	25.0845	-111.413
272	85.3937	-1.61888
273	-58.3267	-40.8994
274	-31.3087	22.9204
275	43.8742	2.39033
276	28.8473	-21.1688
277	2.43796	1.12532
278	13.6001	13.2649
279	-59.7146	38.2853
280	-37.5422	-75.3493
281	70.0994	-18.1059
282	71.6373	40.6138
283	98.0519	-177.397
284	-52.4479	115.961
285	-153.036	65.4692
286	-95.3254	39.5794
287	9.30118	-51.2124
288	-80.1164	-22.3284
289	-52.9747	119.906
290	74.0724	81.4651
291	26.0002	-95.9407
292	-11.2248	-63.4617
293	163.771	-75.3466
294	-35.7532	-241.381
295	-71.7547	-67.6779
296	42.7868	19.1467
297	82.1903	48.9305
298	55.615	54.515
299	-16.6887	-115.247
300	104.5	1.07334
301	-23.8334	20.4031
302	-23.5208	-61.5875
303	-137.01	-107.533
304	-29.027	-96.2875
305	-79.7305	70.062
306	-6.82963	15.552
307	-71.8908	114.515
308	119.88	62.4778
309	42.5309	105.408
310	-103.49	12.51
311	-11.0623	89.5823
312	90.7413	-98.8769
313	61.0379	129.923
314	-50.7098	35.5184
315	-15.0263	-85.7418
316	-43.1072	26.568
317	42.203	34.6304
318	-27.611	-12.0744
319	-9.99457	-13.1466
320	-126.808	67.0113
321	106.127	36.3336
322	-72.0567	48.8164
323	21.729	-160.247
324	-90.1987	-62.1461
325	23.6238	23.0141
326	-0.258407	3.00253
327	61.3345	-166.415
328	13.4773	45.3717
329	60.4634	38.4678
330	-61.421	72.282
331	73.8967	-47.9652
332	63.2673	-82.6018
333	-151.009	-57.4983
334	58.6654	18.7953
335	40.169	51.0465
336	-63.6558	8.4298
337	22.1588	-149.011
338	82.8954	-28.6267
339	106.786	-155.447
340	-119.182	-89.4832
341	3.91616	-25.8673
342	-27.5388	26.4361
343	133.535	-53.5449
344	-1.3465	-97.1858
345	-14.9761	-29.8475
346	61.9363	63.0586
347	23.6359	-25.558
348	25.6009	14.7989
349	-84.936	-71.6609
350	-144.557	86.1291
351	-76.1917	83.6881
352	18.3049	117.785
353	115.078	-55.9094
354	-76.5014	-114.827
355	-32.948	14.3199
356	-57.3052	67.7116
357	29.4603	-6.783
358	-13.3959	-69.5304
359	137.576	94.4284
360	-201.104	94.6322
361	-34.7193	-53.2363
362	80.6613	-35.6696
363	87.8534	27.2565
364	28.2916	-71.9722
365	-36.9112	-48.7364
366	-44.1916	-128.219
367	-81.1667	88.8144
368	-4.31281	-41.5446
369	84.6305	-31.9134
370	-52.5593	8.63108
371	6.81451	17.3919
372	60.5426	21.1924
373	-4.18717	-172.57
374	-1.40043	-13.0632
375	-12.7883	-105.177
376	-23.4506	58.739
377	-2.33821	99.3124
378	2.22525	-54.8643
379	100.781	31.1926
380	-21.1649	-1.15866
381	80.2766	54.1656
382	-5.56617	84.6344
383	-43.4049	-17.8201
384	-124.662	50.838
385	20.3323	-156.046
386	-34.3078	158.871
387	-76.8552	-27.5654
388	70.7761	58.5211
389	-68.4117	-17.0592
390	31.3828	80.1472
391	11.5254	52.0989
392	-155.467	58.3939
393	74.6206	-129.118
394	-13.6304	-35.8431
395	-14.6073	-114.418
396	55.3205	-44.7938
397	-18.3409	28.8159
398	40.7955	-21.7101
399	-2.77943	-17.1716
400	-16.6165	-18.8405
401	-19.9191	-82.0988
402	103.407	-70.7041
403	-80.0683	69.7362
404	68.9741	105.192
405	-40.3876	84.3502
406	-55.2044	-30.2441
407	-6.40162	2.25196
408	129.133	-5.44753
409	142.671	-47.2273
410	100.036	36.3865
411	6.40384	-45.5801
412	-64.5165	41.693
413	14.5345	81.7754
414	19.8264	82.6738
415	37.5548	-62.1254
416	60.739	81.6796
417	-30.7768	31.1431
418	-25.4052	-88.4371
419	-21.5113	-122.08
420	71.76	106.856
421	105.63	12.2299
422	-65.4097	-45.9363
423	41.1403	-132.28
424	20.3502	46.8338
425	113.865	-8.59321
426	64.2504	-23.6414
427	8.81052	44.0788
428	59.3798	221.378
429	-151.799	24.4268
430	-48.9216	-38.1636
431	4.33821	-71.2596
432	50.0142	-2.41611
433	141.619	-63.2524
434	119.86	-81.3567
435	-34.3151	-54.8775
436	-23.1882	79.5252
437	65.609	30.1538
438	43.983	47.0571
439	-6.67404	19.011
440	3.41311	-8.74253
441	-88.3216	-81.2398
442	-113.959	45.163
443	-158.58	77.1062
444	61.8493	-34.9795
445	88.1723	-21.6775
446	-142.971	15.0948
447	20.6399	107.289
448	70.0911	-2.77431
449	-67.7636	20.93
450	118.015	13.1806
451	62.3833	-19.5405
452	56.5832	22.8786
453	10.7524	104.988
454	-50.3821	53.9998
455	-55.8362	164.677
456	-70.0473	-78.158
457	9.35335	3.1682
458	32.4149	-152.421
459	-31.4129	176.224
460	32.1393	-29.4587
461	-96.0092	-83.5138
462	26.7423	-47.4415
463	-68.0475	77.8164
464	-37.9101	55.5746
465	57.1024	37.6601
466	-46.4511	48.5454
467	38.8742	-2.8207
468	86.6051	-40.0649
469	53.4466	84.7857
470	19.8626	24.0323
471	8.01857	-11.2637
472	17.8461	-13.3673
473	29.9412	28.5731
474	-106.177	6.44343
475	-34.3128	104.746
476	38.747	-9.56422
477	69.566	-23.5218
478	-63.3335	-70.1636
479	-72.4207	35.2774
480	48.6921	-22.7727
481	-41.3461	-157.604
482	-63.7121	-48.5244
483	-72.7014	35.4844
484	-21.5607	-67.2967
485	-22.388	30.9839
486	-38.9977	-114.236
487	-3.85763	-46.9581
488	13.7127	-44.5627
489	-39.4709	30.6048
490	86.6482	18.7936
491	-77.0241	-73.9533
492	-56.4652	40.8472
493	16.2859	-11.6476
494	-103.003	-101.413
495	-54.8107	46.2681
496	-48.3571	-134.734
497	-1.72775	-16.7632
498	29.3663	58.3598
499	53.6827	58.9639
500	-83.3897	-55.2481
501	50.2754	24.4394
502	-78.4535	27.2745
503	-67.6513	5.37967
504	-29.3742	97.5828
505	11.049	-89.2581
506	38.9169	-46.6769
507	-104.657	18.4889
508	-85.4799	28.2866
509	-7.19481	-28.1623
510	-42.4025	14.0768
511	14.9645	22.8244
512	65.5295	123.048
513	96.064	13.5372
514	-50.1894	-108.366
515	78.7278	30.9654
516	67.7431	163.67
517	-75.7619	-8.84144
518	-40.1641	22.8477
519	160.3	-73.8238
520	-40.8211	10.1692
521	-61.2024	-125.275
522	-25.9034	-53.4395
523	114.076	60.2353
524	131.897	125.946
525	-16.5255	-137.62
526	23.593	-193.291
527	-59.7967	78.0052
528	75.2083	-44.3066
529	-27.8043	14.3501
530	-74.149	32.454
531	-20.4416	6.07399
532	154.276	170.834
533	126.359	42.575
534	-90.1672	-146.537
535	-17.5916	-53.3304
536	78.8773	15.8727
537	-86.646	57.713
538	49.4611	5.78069
539	-94.4338	-3.68492
540	-89.2693	40.1079
541	11.0212	-54.2766
542	48.1556	59.0978
543	0.470363	-47.6844
544	76.5196	16.3304
545	-1.79354	79.7253
546	47.5144	-16.6227
547	160.401	83.5461
548	10.1108	23.6692
549	10.6601	-20.8771
550	-97.0469	-34.2047
551	54.6511	-81.1449
552	84.4415	-22.1401
553	-24.0984	101.687
554	-21.6872	-40.0164
555	-32.1632	-148.074
556	10.487	82.6675
557	-29.9969	4.06679
558	12.808	54.5725
559	-53.9134	38.9049
560	34.9649	-57.9962
561	36.5489	11.4946
562	-65.1527	16.246
563	-34.5322	-55.7742
564	-43.4408	48.3885
565	-80.6219	14.987
566	63.9197	-13.1076
567	-18.1342	0.0692654
568	-84.051	71.7792
569	-2.91075	11.5345
570	-62.9168	-64.7296
571	-71.4238	-38.0416
572	41.199	-5.27642
573	-115.321	70.7293
574	169.425	-34.9288
575	71.1554	-43.5914
576	57.9002	-29.6244
577	27.5017	-90.836
578	-10.75	27.8829
579	47.4789	-66.8553
580	-10.1774	10.0421
581	66.9774	-21.1877
582	37.4241	133.981
583	-115.455	-183.176
584	73.0505	19.9907
585	124.523	-152.448
586	-74.1344	-98.4417
587	-27.6017	22.7609
588	-27.6006	156.6
589	11.6214	24.522
590	-76.418	-147.597
591	57.6178	-4.43993
592	92.6665	-2.47843
593	51.9568	-47.0805
594	44.2149	3.81524
595	-60.2482	-103.738
596	-100.87	81.0584
597	28.4396	90.9846
598	87.9335	22.5656
599	5.05348	-73.5673
600	-137.209	44.2865
601	-191.583	-41.8825
602	94.6237	-14.9835
603	-59.6257	29.1651
604	22.5675	44.5095
605	136.832	-66.1118
606	-31.4804	51.4668
607	-62.8845	-21.9359
608	28.6451	20.8669
609	-95.3529	96.714
610	32.812	-63.1748
611	15.343	74.3767
612	21.0848	86.1307
613	1.50367	-56.9428
614	-75.1927	-67.458
615	36.6578	42.7813
616	-41.9553	4.57488
617	-7.02826	-13.4691
618	26.1533	-2.49758
619	3.45234	44.1013
620	69.0428	61.9725
621	105.317	-29.4106
622	-16.9702	-79.9065
623	0.0342076	43.5222
624	105.403	-52.0553
625	118.608	-92.6105
626	18.9949	97.3662
627	172.549	-5.65638
628	19.5545	36.0424
629	-10.1189	-35.3987
630	-107.946	-156.373
631	4.86787	-27.2255
632	-84.9287	-10.6661
633	-40.1213	78.091
634	28.0004	90.0704
635	23.1868	27.5176
636	26.8689	2.27928
637	8.11934	-8.6538
638	-146.632	-28.3504
639	49.0728	-102.09
640	0.441097	66.1005
641	-2.37844	-86.2962
642	-37.7109	-72.8594
643	167.496	179.5
644	-17.1729	49.6195
645	72.5723	-72.1214
646	-14.9137	-84.4569
647	-124.865	-2.99729
648	18.2034	0.192045
649	44.2813	-39.2074
650	15.1658	92.5998
651	-54.3167	-5.99807
652	45.9608	-48.0716
653	-138.37	-54.7286
654	14.957	63.9764
655	-60.577	84.5858
656	12.4344	37.313
657	26.8454	-83.4389
658	-20.8737	101.813
659	34.1206	-65.7295
660	-1.16272	42.997
661	17.8611	107.087
662	87.9753	117.425
663	-140.425	-28.1579
664	17.5157	28.8819
665	32.6973	-11.6373
666	-105.548	-26.8277
667	73.5328	55.5587
668	-29.2405	-45.3509
669	-10.7397	65.3677
670	-22.5531	111.309
671	34.6599	-41.9028
672	85.3751	-92.1258
673	29.583	23.5545
674	-49.3797	51.4004
675	61.5106	63.4393
676	-15.0166	-17.2093
677	53.7743	93.9443
678	-94.8807	100.141
679	83.5815	36.3781
680	38.0496	-133.554
681	-42.8367	-74.3232
682	-106.06	8.47783
683	-35.7894	183.369
684	-25.371	-72.2289
685	61.7617	62.0926
686	46.0416	17.0133
687	152.402	-82.0642
688	-205.493	87.0024
689	78.8741	-19.3721
690	128.851	90.5082
691	99.9246	13.3823
692	22.274	73.518
693	157.566	-62.9829
694	33.8286	84.8669
695	-145.169	6.12637
696	-39.3076	-91.5917
697	27.9963	-23.5085
698	17.0651	-24.304
699	-93.0843	-36.1445
700	19.4921	45.4227
701	-72.489	11.8881
702	-54.8752	-39.718
703	183.893	-35.2939
704	-92.1628	41.0837
705	7.4324	57.403
706	203.233	73.0231
707	1.00324	-91.8169
708	11.6452	-13.8094
709	23.3928	36.79
710	-125.825	-19.9107
711	-15.9726	74.181
712	-35.2056	-36.6804
713	16.0995	-153.83
714	86.4993	92.0464
715	-3.82657	111.991
716	-127.883	-29.9537
717	11.3368	-162.111
718	69.3836	40.9513
719	41.9461	71.3885
720	37.1631	-164.134
721	-17.0326	-50.7457
722	-9.15557	139.972
723	-11.7743	-47.614
724	4.9815	83.2149
725	70.3571	-31.6506
726	3.79732	-15.6725
727	32.866	-46.0425
728	42.1842	-47.1793
729	63.1268	-39.7615
730	-59.3018	12.5175
731	146.552	-176.668
732	-49.0631	-38.4684
733	-23.3438	38.694
734	37.1862	66.4235
735	129.436	-76.4797
736	-34.1679	111.984
737	-64.4083	-52.3912
738	137.706	46.9441
739	91.9959	-113.965
740	-33.9177	-74.3155
741	-26.1838	-10.9387
742	-4.43727	-44.6868
743	-20.3181	-116.857
744	57.0911	104.025
745	19.9279	24.1062
746	-166.779	-138.533
747	12.2032	-97.7462
748	-80.2917	-21.4128
749	66.7672	-12.7597
750	-65.9628	1.39008
751	-20.7169	28.6936
752	-17.6325	110.686
753	48.4511	194.275
754	64.3539	66.0145
755	81.7719	116.996
756	-36.8562	-73.9491
757	98.972	70.8381
758	-5.84744	118.556
759	-34.8658	36.6235
760	-39.1559	42.097
761	-35.7793	-4.5283
762	-3.96536	48.7181
763	91.0131	-7.76221
764	110.689	51.2801
765	116.602	35.7739
766	-80.736	46.0191
767	19.8457	56.0618
768	1.39192	56.9264
769	78.9089	140.829
770	-1.65541	39.5371
771	2.9922	9.66877
772	-10.1179	-84.3077
773	19.6099	79.4331
774	24.393	22.3765
775	-15.6628	42.1459
776	-91.5833	92.5478
777	92.0516	104.319
778	48.1191	86.1298
779	73.5411	66.6345
780	37.0162	-1.65422
781	-22.8469	30.6202
782	39.6584	34.827
783	-42.3573	-30.1693
784	31.6157	114.635
785	36.7384	-27.0925
786	-22.1946	-34.3087
787	77.5904	97.4853
788	-100.716	-8.52488
789	39.4282	1.03316
790	-82.1022	131.381
791	-40.7232	-26.4732
792	-56.4217	-4.26907
793	48.6085	119.51
794	86.0347	-22.2546
795	17.0398	-43.674
796	53.15	125.44
797	24.0362	-46.0703
798	16.8808	-55.1467
799	107.079	14.0787
800	-34.8464	33.836
801	82.0282	-106.331
802	59.307	18.3883
803	87.2324	69.4893
804	40.6155	-67.4721
805	5.94416	-66.4812
806	29.415	-55.3405
807	-30.4874	-40.3839
808	19.5299	-102.336
809	25.6611	-59.9618
810	63.6024	-11.2309
811	53.7563	-87.6934
812	-55.379	-0.26196
813	-45.691	79.3848
814	-6.17724	92.8005
815	-40.4116	105.487
816	52.3159	-32.9482
817	6.39167	-25.3086
818	24.4967	-4.75367
819	-26.3988	14.1329
820	27.7141	69.433
821	52.431	110.921
822	37.1642	19.5689
823	37.0164	134.107
824	72.3861	-74.2589
825	-25.351	47.3001
826	-34.9588	-0.589957
827	64.5217	-56.8084
828	-27.7865	125.493
829	7.96214	1.11876
830	-44.9048	41.4626
831	0.34478	99.9498
832	-93.4439	-97.8048
833	-100.996	16.1093
834	-88.2247	-73.6288
835	33.6323	-17.1626
836	-30.0057	-41.14
837	16.4415	41.4199
838	5.7462	-14.1297
839	33.6494	-7.34923
840	28.7749	72.5383
841	-15.7958	48.3727
842	46.7121	24.9084
843	30.4958	92.9613
844	-52.8939	93.5584
845	-41.5221	-120.56
846	-20.6912	-39.045
847	21.4708	66.4819
848	-145.413	-99.0012
849	45.4056	51.9339
850	-44.0304	-62.326
851	-39.8524	-23.3495
852	-32.1563	117.934
853	80.157	80.5397
854	147.879	-135.009
855	-71.3986	-59.1429
856	-45.6889	16.1632
857	-27.9723	50.3136
858	-66.6901	-69.5741
859	-98.7806	27.2784
860	-36.0131	32.9982
861	-45.2324	84.085
862	-20.781	112.229
863	-70.9673	-5.4062
864	-37.9085	37.8955
865	36.7399	-6.80283
866	20.9265	34.8797
867	57.7795	-51.9756
868	41.4926	-42.4254
869	142.335	94.7748
870	-85.8781	-82.4956
871	-22.0748	-113.191
872	-79.7702	-21.0575
873	-83.5365	-68.4635
874	-44.9957	70.6386
875	76.2292	132.327
876	-41.4074	78.9405
877	36.4918	60.411
878	41.2286	-41.9496
879	85.0736	12.6791
880	70.1821	147.991
881	-75.1082	37.9623
882	172.393	57.2257
883	-71.2515	-12.1971
884	13.6863	-49.2345
885	-32.5276	15.8552
886	10.5879	-19.7175
887	-83.7193	-35.8419
888	-14.8359	24.9403
889	-39.6734	-37.7246
890	70.9528	-1.73284
891	-110.477	-89.7127
892	3.32429	106.116
893	54.1118	68.7643
894	29.5418	101.516
895	-48.937	60.05
896	50.6004	-39.6884
897	-9.73767	-83.6417
898	7.28152	51.7843
899	-118.963	61.2055
900	-5.73777	61.9166
901	-30.3092	22.0835
902	-20.8274	67.313
903	-136.269	9.80343
904	-56.1013	2.72261
905	115.636	-19.5747
906	15.8636	101.905
907	24.2817	-10.2961
908	11.3091	120.711
909	79.7014	54.2877
910	88.0222	42.9788
911	-126.597	-56.2939
912	129.751	43.0849
913	-1.94085	-2.12058
914	-87.5326	-28.1617
915	11.7954	55.5842
916	105.788	66.1782
917	-46.143	21.1258
918	-12.6776	23.6302
919	18.852	68.0033
920	-26.205	-73.7311
921	-70.1598	-13.1032
922	23.3947	-95.2136
923	-29.3566	-48.7621
924	45.4078	57.211
925	-46.4443	14.5672
926	-115.022	58.9472
927	-84.004	15.8183
928	-162.897	9.29146
929	101.558	114.651
930	32.5633	-14.1349
931	-67.081	147.905
932	-7.1477	23.2805
933	47.9755	14.0558
934	14.1078	152.752
935	84.5998	27.904
936	-96.5973	-72.516
937	-187.716	-26.987
938	74.0857	41.3647
939	79.2005	-66.3795
940	49.8204	28.5701
941	-60.1764	31.3791
942	17.4551	-29.1846
943	-67.2141	31.431
944	-17.6055	-63.0618
945	116.967	38.79
946	40.4157	-19.2491
947	38.7664	72.5473
948	-112.141	101.633
949	60.4423	-17.9812
950	0.242773	62.7098
951	-30.2464	-158.774
952	56.9689	-53.4087
953	-103.591	49.4859
954	67.9688	83.3231
955	32.8152	-26.538
956	-152.609	23.2725
957	64.1966	-144.646
958	-84.0189	-22.5176
959	2.00725	35.1097
960	-101.163	63.0465
961	-33.1227	18.7986
962	57.1786	130.926
963	-79.2686	65.5141
964	14.8969	95.801
965	-101.665	-27.6957
966	-69.9131	51.6298
967	-46.8104	-37.2843
968	4.14993	-20.7804
969	-39.9197	27.6768
970	107.386	10.6617
971	-35.239	-28.8573
972	-41.9018	-17.8139
973	-57.3271	11.5758
974	-61.0414	93.9356
975	132.544	30.84
976	8.61664	51.8866
977	-46.8615	23.0593
978	-50.2727	-82.6498
979	10.5712	-94.587
980	111.634	-45.0649
981	-82.2688	32.2406
982	-166.316	-171.499
983	53.6811	-72.2421
984	-27.1121	-60.4781
985	73.6689	38.5296
986	139.395	36.5995
987	-5.60623	-24.5047
988	61.9887	-10.9237
989	-109.421	-110.269
990	92.2676	140.692
991	70.2561	-46.1418
992	49.1018	23.8414
993	67.6955	-88.3683
994	37.354	-41.0045
995	49.6568	38.6351
996	-41.2902	-7.26996
997	66.8028	100.8
998	-15.9306	-80.476
999	53.1552	-82.0098
1000	-95.3365	58.9758
