# time  xtii  vtii  xtrue  vtrue  Etii  dE/T  t/T
34.4  -5.4827  -0.9515  -0.98762  -0.15687  15.483  4.7691  5.4749
34.5  -5.5778  -0.40323  -0.99835  -0.057487  15.637  4.8184  5.4908
34.6  -5.6182  0.15456  -0.9991  0.042468  15.794  4.8682  5.5068
34.7  -5.6027  0.71637  -0.98987  0.142  15.952  4.9184  5.5227
34.8  -5.5311  1.2766  -0.97075  0.24011  16.111  4.9692  5.5386
34.9  -5.4034  1.8297  -0.94192  0.33582  16.272  5.0205  5.5545
35  -5.2204  2.3701  -0.90369  0.42818  16.435  5.0723  5.5704
35.1  -4.9834  2.8921  -0.85643  0.51626  16.599  5.1246  5.5863
35.2  -4.6942  3.3905  -0.80061  0.59918  16.765  5.1775  5.6023
35.3  -4.3552  3.8599  -0.73679  0.67612  16.933  5.2308  5.6182
35.4  -3.9692  4.2954  -0.66561  0.7463  17.102  5.2847  5.6341
35.5  -3.5396  4.6923  -0.58778  0.80902  17.273  5.3392  5.65
35.6  -3.0704  5.0463  -0.50408  0.86366  17.446  5.3941  5.6659
35.7  -2.5658  5.3533  -0.41534  0.90967  17.621  5.4497  5.6818
35.8  -2.0304  5.6099  -0.32245  0.94659  17.797  5.5058  5.6977
35.9  -1.4694  5.8129  -0.22634  0.97405  17.975  5.5624  5.7137
36  -0.88815  5.9599  -0.12796  0.99178  18.155  5.6196  5.7296
36.1  -0.29216  6.0487  -0.028312  0.9996  18.336  5.6774  5.7455
36.2  0.31271  6.0779  0.071623  0.99743  18.519  5.7358  5.7614
36.3  0.92051  6.0467  0.17084  0.9853  18.705  5.7947  5.7773
36.4  1.5252  5.9546  0.26835  0.96332  18.892  5.8543  5.7932
36.5  2.1206  5.8021  0.36319  0.93172  19.081  5.9144  5.8092
36.6  2.7008  5.59  0.45439  0.8908  19.271  5.9751  5.8251
36.7  3.2598  5.3199  0.54105  0.84099  19.464  6.0365  5.841
36.8  3.7918  4.994  0.62231  0.78277  19.659  6.0984  5.8569
36.9  4.2912  4.6148  0.69734  0.71674  19.855  6.161  5.8728
37  4.7527  4.1856  0.76541  0.64354  20.054  6.2242  5.8887
37.1  5.1713  3.7104  0.82584  0.56391  20.254  6.288  5.9046
37.2  5.5423  3.1932  0.87801  0.47865  20.457  6.3525  5.9206
37.3  5.8616  2.639  0.92141  0.3886  20.662  6.4176  5.9365
37.4  6.1255  2.0529  0.9556  0.29467  20.868  6.4834  5.9524
37.5  6.3308  1.4403  0.98024  0.1978  21.077  6.5498  5.9683
37.6  6.4749  0.80722  0.99509  0.09895  21.288  6.6169  5.9842
37.7  6.5556  0.15973  1  -0.00088816  21.501  6.6847  6.0001
37.8  6.5715  -0.49582  0.99492  -0.10072  21.716  6.7531  6.0161
37.9  6.522  -1.153  0.97989  -0.19954  21.933  6.8222  6.032
38  6.4067  -1.8052  0.95507  -0.29637  22.152  6.8921  6.0479
38.1  6.2262  -2.4458  0.92071  -0.39024  22.374  6.9626  6.0638
38.2  5.9816  -3.0685  0.87716  -0.4802  22.597  7.0338  6.0797
38.3  5.6747  -3.6666  0.82483  -0.56538  22.823  7.1057  6.0956
38.4  5.3081  -4.2341  0.76427  -0.6449  23.051  7.1784  6.1115
38.5  4.8847  -4.7649  0.69607  -0.71797  23.282  7.2517  6.1275
38.6  4.4082  -5.2534  0.62091  -0.78388  23.515  7.3258  6.1434
38.7  3.8828  -5.6942  0.53955  -0.84195  23.75  7.4007  6.1593
38.8  3.3134  -6.0825  0.4528  -0.89161  23.987  7.4763  6.1752
38.9  2.7052  -6.4138  0.36153  -0.93236  24.227  7.5526  6.1911
39  2.0638  -6.6843  0.26664  -0.9638  24.47  7.6298  6.207
39.1  1.3954  -6.8907  0.16909  -0.9856  24.714  7.7077  6.223
39.2  0.70628  -7.0302  0.069851  -0.99756  24.961  7.7863  6.2389
39.3  0.0032599  -7.1009  -0.030087  -0.99955  25.211  7.8658  6.2548
39.4  -0.70683  -7.1012  -0.12973  -0.99155  25.463  7.946  6.2707
39.5  -1.4169  -7.0305  -0.22807  -0.97365  25.718  8.0271  6.2866
39.6  -2.12  -6.8888  -0.32413  -0.94601  25.975  8.1089  6.3025
39.7  -2.8089  -6.6768  -0.41695  -0.90893  26.235  8.1916  6.3185
39.8  -3.4766  -6.3959  -0.50561  -0.86276  26.497  8.2751  6.3344
39.9  -4.1161  -6.0483  -0.58922  -0.80797  26.762  8.3595  6.3503
40  -4.721  -5.6366  -0.66694  -0.74511  27.03  8.4447  6.3662
40.1  -5.2846  -5.1645  -0.73799  -0.67481  27.3  8.5307  6.3821
40.2  -5.8011  -4.6361  -0.80167  -0.59776  27.573  8.6176  6.398
40.3  -6.2647  -4.056  -0.85735  -0.51474  27.849  8.7054  6.4139
40.4  -6.6703  -3.4295  -0.90445  -0.42658  28.127  8.794  6.4299
40.5  -7.0132  -2.7625  -0.94252  -0.33415  28.408  8.8835  6.4458
40.6  -7.2895  -2.0612  -0.97117  -0.23839  28.693  8.974  6.4617
40.7  -7.4956  -1.3322  -0.99012  -0.14024  28.979  9.0653  6.4776
40.8  -7.6288  -0.58264  -0.99917  -0.040693  29.269  9.1575  6.4935
40.9  -7.6871  0.18024  -0.99824  0.059261  29.562  9.2507  6.5094
41  -7.6691  0.94895  -0.98734  0.15862  29.858  9.3448  6.5254
41.1  -7.5742  1.7159  -0.96657  0.2564  30.156  9.4398  6.5413
41.2  -7.4026  2.4733  -0.93614  0.35161  30.458  9.5358  6.5572
41.3  -7.1553  3.2135  -0.89637  0.44332  30.762  9.6328  6.5731
41.4  -6.8339  3.9291  -0.84763  0.53059  31.07  9.7307  6.589
41.5  -6.441  4.6125  -0.79042  0.61256  31.381  9.8296  6.6049
41.6  -5.9798  5.2566  -0.72532  0.68841  31.694  9.9295  6.6208
41.7  -5.4541  5.8545  -0.65297  0.75738  32.011  10.03  6.6368
41.8  -4.8686  6.3999  -0.5741  0.81879  32.331  10.132  6.6527
41.9  -4.2287  6.8868  -0.48949  0.87201  32.655  10.235  6.6686
42  -3.54  7.3097  -0.39999  0.91652  32.981  10.339  6.6845
42.1  -2.809  7.6637  -0.30649  0.95187  33.311  10.444  6.7004
42.2  -2.0426  7.9446  -0.20993  0.97772  33.644  10.55  6.7163
42.3  -1.2482  8.1488  -0.11127  0.99379  33.981  10.657  6.7323
42.4  -0.4333  8.2737  -0.011501  0.99993  34.321  10.765  6.7482
42.5  0.39406  8.317  0.088384  0.99609  34.664  10.875  6.7641
42.6  1.2258  8.2776  0.18738  0.98229  35.01  10.985  6.78
42.7  2.0535  8.155  0.28451  0.95867  35.36  11.096  6.7959
42.8  2.869  7.9496  0.3788  0.92548  35.714  11.209  6.8118
42.9  3.664  7.6627  0.4693  0.88304  36.071  11.323  6.8277
43  4.4303  7.2963  0.55511  0.83177  36.432  11.437  6.8437
43.1  5.1599  6.8533  0.63538  0.7722  36.796  11.553  6.8596
43.2  5.8452  6.3373  0.7093  0.70491  37.164  11.671  6.8755
43.3  6.479  5.7528  0.77613  0.63058  37.536  11.789  6.8914
43.4  7.0542  5.1049  0.8352  0.54994  37.911  11.908  6.9073
43.5  7.5647  4.3995  0.88593  0.46382  38.29  12.029  6.9232
43.6  8.0047  3.643  0.92781  0.37305  38.673  12.151  6.9392
43.7  8.369  2.8425  0.96042  0.27856  39.06  12.274  6.9551
43.8  8.6532  2.0057  0.98343  0.18129  39.451  12.398  6.971
43.9  8.8538  1.1403  0.99662  0.082204  39.845  12.524  6.9869
44  8.9678  0.25495  0.99984  -0.017702  40.244  12.651  7.0028
44.1  8.9933  -0.64184  0.99308  -0.11743  40.646  12.779  7.0187
44.2  8.9291  -1.5412  0.9764  -0.21599  41.052  12.908  7.0346
44.3  8.775  -2.4341  0.94996  -0.31239  41.463  13.039  7.0506
44.4  8.5316  -3.3116  0.91402  -0.40566  41.878  13.171  7.0665
44.5  8.2005  -4.1647  0.86896  -0.49489  42.296  13.304  7.0824
44.6  7.784  -4.9848  0.81521  -0.57916  42.719  13.439  7.0983
44.7  7.2855  -5.7632  0.75332  -0.65766  43.146  13.575  7.1142
44.8  6.7092  -6.4917  0.6839  -0.72958  43.578  13.712  7.1301
44.9  6.06  -7.1627  0.60765  -0.79421  44.014  13.851  7.1461
45  5.3437  -7.7687  0.52532  -0.8509  44.454  13.991  7.162
45.1  4.5669  -8.303  0.43775  -0.8991  44.898  14.132  7.1779
45.2  3.7366  -8.7597  0.3458  -0.93831  45.347  14.275  7.1938
45.3  2.8606  -9.1334  0.2504  -0.96814  45.801  14.42  7.2097
45.4  1.9473  -9.4194  0.1525  -0.9883  46.259  14.566  7.2256
45.5  1.0053  -9.6142  0.053069  -0.99859  46.721  14.713  7.2415
45.6  0.043904  -9.7147  -0.046889  -0.9989  47.189  14.861  7.2575
45.7  -0.92757  -9.7191  -0.14638  -0.98923  47.661  15.012  7.2734
45.8  -1.8995  -9.6263  -0.24441  -0.96967  48.137  15.163  7.2893
45.9  -2.8621  -9.4364  -0.33999  -0.94043  48.619  15.317  7.3052
46  -3.8057  -9.1502  -0.43218  -0.90179  49.105  15.471  7.3211
46.1  -4.7208  -8.7696  -0.52005  -0.85414  49.596  15.628  7.337
46.2  -5.5977  -8.2975  -0.60272  -0.79795  50.092  15.786  7.353
46.3  -6.4275  -7.7378  -0.67937  -0.73379  50.593  15.945  7.3689
46.4  -7.2013  -7.095  -0.74924  -0.6623  51.099  16.106  7.3848
46.5  -7.9108  -6.3749  -0.81161  -0.5842  51.61  16.269  7.4007
46.6  -8.5482  -5.5838  -0.86588  -0.50025  52.126  16.433  7.4166
46.7  -9.1066  -4.729  -0.9115  -0.41131  52.647  16.599  7.4325
46.8  -9.5795  -3.8183  -0.948  -0.31826  53.173  16.766  7.4485
46.9  -9.9614  -2.8604  -0.97504  -0.22202  53.705  16.936  7.4644
47  -10.247  -1.8642  -0.99234  -0.12357  54.242  17.107  7.4803
47.1  -10.434  -0.83949  -0.99971  -0.023888  54.785  17.279  7.4962
47.2  -10.518  0.20389  -0.99711  0.076037  55.332  17.454  7.5121
47.3  -10.497  1.2557  -0.98453  0.1752  55.886  17.63  7.528
47.4  -10.372  2.3054  -0.96212  0.27262  56.445  17.808  7.5439
47.5  -10.141  3.3426  -0.9301  0.36731  57.009  17.987  7.5599
47.6  -9.807  4.3567  -0.88878  0.45833  57.579  18.169  7.5758
47.7  -9.3713  5.3374  -0.83859  0.54477  58.155  18.352  7.5917
47.8  -8.8376  6.2745  -0.78001  0.62576  58.736  18.537  7.6076
47.9  -8.2101  7.1583  -0.71364  0.70051  59.324  18.724  7.6235
48  -7.4943  7.9793  -0.64014  0.76825  59.917  18.913  7.6394
48.1  -6.6964  8.7287  -0.56025  0.82832  60.516  19.104  7.6554
48.2  -5.8235  9.3984  -0.47476  0.88012  61.121  19.296  7.6713
48.3  -4.8837  9.9807  -0.38452  0.92312  61.733  19.491  7.6872
48.4  -3.8856  10.469  -0.29044  0.95689  62.35  19.687  7.7031
48.5  -2.8387  10.858  -0.19346  0.98111  62.973  19.886  7.719
48.6  -1.7529  11.142  -0.094545  0.99552  63.603  20.086  7.7349
48.7  -0.63876  11.317  0.0053138  0.99999  64.239  20.289  7.7508
48.8  0.49292  11.381  0.10512  0.99446  64.882  20.493  7.7668
48.9  1.631  11.331  0.20387  0.979  65.53  20.7  7.7827
49  2.7641  11.168  0.30059  0.95375  66.186  20.908  7.7986
49.1  3.881  10.892  0.39431  0.91898  66.848  21.119  7.8145
49.2  4.9702  10.504  0.48408  0.87502  67.516  21.332  7.8304
49.3  6.0205  10.007  0.56902  0.82232  68.191  21.547  7.8463
49.4  7.0212  9.4047  0.64827  0.76141  68.873  21.764  7.8623
49.5  7.9617  8.7026  0.72105  0.69288  69.562  21.983  7.8782
49.6  8.8319  7.9064  0.78662  0.61744  70.258  22.205  7.8941
49.7  9.6226  7.0232  0.84433  0.53582  70.96  22.428  7.91
49.8  10.325  6.061  0.89361  0.44885  71.67  22.654  7.9259
49.9  10.931  5.0285  0.93395  0.3574  72.386  22.882  7.9418
