# time  xt  vt  xtrue  vtrue  Et  dE/T  t/T
0  1  0  1  0  0.5  0  0
0  0.99995  -0.0099998  1  0  0.5  2.191e-15  0
0.01  0.9998  -0.019999  0.99995  -0.0099998  0.5  4.3998e-15  0.0015915
0.02  0.99955  -0.029996  0.9998  -0.019999  0.5  6.6262e-15  0.0031831
0.03  0.9992  -0.039989  0.99955  -0.029996  0.5  8.8349e-15  0.0047746
0.04  0.99875  -0.049979  0.9992  -0.039989  0.5  1.1044e-14  0.0063662
0.05  0.9982  -0.059964  0.99875  -0.049979  0.5  1.3235e-14  0.0079577
0.06  0.99755  -0.069943  0.9982  -0.059964  0.5  1.5461e-14  0.0095493
0.07  0.9968  -0.079915  0.99755  -0.069943  0.5  1.7687e-14  0.011141
0.08  0.99595  -0.089879  0.9968  -0.079915  0.5  1.9914e-14  0.012732
0.09  0.995  -0.099833  0.99595  -0.089879  0.5  2.2123e-14  0.014324
0.1  0.99396  -0.10978  0.995  -0.099833  0.5  2.4331e-14  0.015915
0.11  0.99281  -0.11971  0.99396  -0.10978  0.5  2.654e-14  0.017507
0.12  0.99156  -0.12963  0.99281  -0.11971  0.5  2.8731e-14  0.019099
0.13  0.99022  -0.13954  0.99156  -0.12963  0.5  3.0957e-14  0.02069
0.14  0.98877  -0.14944  0.99022  -0.13954  0.5  3.3166e-14  0.022282
0.15  0.98723  -0.15932  0.98877  -0.14944  0.5  3.5357e-14  0.023873
0.16  0.98558  -0.16918  0.98723  -0.15932  0.5  3.7584e-14  0.025465
0.17  0.98384  -0.17903  0.98558  -0.16918  0.5  3.9775e-14  0.027056
0.18  0.982  -0.18886  0.98384  -0.17903  0.5  4.1966e-14  0.028648
0.19  0.98007  -0.19867  0.982  -0.18886  0.5  4.4174e-14  0.030239
0.2  0.97803  -0.20846  0.98007  -0.19867  0.5  4.6401e-14  0.031831
0.21  0.9759  -0.21823  0.97803  -0.20846  0.5  4.8609e-14  0.033423
0.22  0.97367  -0.22798  0.9759  -0.21823  0.5  5.0801e-14  0.035014
0.23  0.97134  -0.2377  0.97367  -0.22798  0.5  5.3009e-14  0.036606
0.24  0.96891  -0.2474  0.97134  -0.2377  0.5  5.5183e-14  0.038197
0.25  0.96639  -0.25708  0.96891  -0.2474  0.5  5.7409e-14  0.039789
0.26  0.96377  -0.26673  0.96639  -0.25708  0.5  5.9635e-14  0.04138
0.27  0.96106  -0.27636  0.96377  -0.26673  0.5  6.1844e-14  0.042972
0.28  0.95824  -0.28595  0.96106  -0.27636  0.5  6.4071e-14  0.044563
0.29  0.95534  -0.29552  0.95824  -0.28595  0.5  6.6262e-14  0.046155
0.3  0.95233  -0.30506  0.95534  -0.29552  0.5  6.8488e-14  0.047746
0.31  0.94924  -0.31457  0.95233  -0.30506  0.5  7.0714e-14  0.049338
0.32  0.94604  -0.32404  0.94924  -0.31457  0.5  7.2905e-14  0.05093
0.33  0.94275  -0.33349  0.94604  -0.32404  0.5  7.5114e-14  0.052521
0.34  0.93937  -0.3429  0.94275  -0.33349  0.5  7.7323e-14  0.054113
0.35  0.9359  -0.35227  0.93937  -0.3429  0.5  7.9514e-14  0.055704
0.36  0.93233  -0.36162  0.9359  -0.35227  0.5  8.1723e-14  0.057296
0.37  0.92866  -0.37092  0.93233  -0.36162  0.5  8.3949e-14  0.058887
0.38  0.92491  -0.38019  0.92866  -0.37092  0.5  8.6122e-14  0.060479
0.39  0.92106  -0.38942  0.92491  -0.38019  0.5  8.8349e-14  0.06207
0.4  0.91712  -0.39861  0.92106  -0.38942  0.5  9.054e-14  0.063662
0.41  0.91309  -0.40776  0.91712  -0.39861  0.5  9.2766e-14  0.065254
0.42  0.90897  -0.41687  0.91309  -0.40776  0.5  9.4993e-14  0.066845
0.43  0.90475  -0.42594  0.90897  -0.41687  0.5  9.7184e-14  0.068437
0.44  0.90045  -0.43497  0.90475  -0.42594  0.5  9.941e-14  0.070028
0.45  0.89605  -0.44395  0.90045  -0.43497  0.5  1.0158e-13  0.07162
0.46  0.89157  -0.45289  0.89605  -0.44395  0.5  1.0379e-13  0.073211
0.47  0.88699  -0.46178  0.89157  -0.45289  0.5  1.06e-13  0.074803
0.48  0.88233  -0.47063  0.88699  -0.46178  0.5  1.0817e-13  0.076394
0.49  0.87758  -0.47943  0.88233  -0.47063  0.5  1.1038e-13  0.077986
0.5  0.87274  -0.48818  0.87758  -0.47943  0.5  1.1261e-13  0.079577
0.51  0.86782  -0.49688  0.87274  -0.48818  0.5  1.148e-13  0.081169
0.52  0.86281  -0.50553  0.86782  -0.49688  0.5  1.1701e-13  0.082761
0.53  0.85771  -0.51414  0.86281  -0.50553  0.5  1.1924e-13  0.084352
0.54  0.85252  -0.52269  0.85771  -0.51414  0.5  1.2143e-13  0.085944
0.55  0.84726  -0.53119  0.85252  -0.52269  0.5  1.2365e-13  0.087535
0.56  0.8419  -0.53963  0.84726  -0.53119  0.5  1.2588e-13  0.089127
0.57  0.83646  -0.54802  0.8419  -0.53963  0.5  1.2809e-13  0.090718
0.58  0.83094  -0.55636  0.83646  -0.54802  0.5  1.303e-13  0.09231
0.59  0.82534  -0.56464  0.83094  -0.55636  0.5  1.3251e-13  0.093901
0.6  0.81965  -0.57287  0.82534  -0.56464  0.5  1.3471e-13  0.095493
0.61  0.81388  -0.58104  0.81965  -0.57287  0.5  1.3691e-13  0.097085
0.62  0.80803  -0.58914  0.81388  -0.58104  0.5  1.391e-13  0.098676
0.63  0.8021  -0.5972  0.80803  -0.58914  0.5  1.4129e-13  0.10027
0.64  0.79608  -0.60519  0.8021  -0.5972  0.5  1.4351e-13  0.10186
0.65  0.78999  -0.61312  0.79608  -0.60519  0.5  1.457e-13  0.10345
0.66  0.78382  -0.62099  0.78999  -0.61312  0.5  1.4793e-13  0.10504
0.67  0.77757  -0.62879  0.78382  -0.62099  0.5  1.5012e-13  0.10663
0.68  0.77125  -0.63654  0.77757  -0.62879  0.5  1.5235e-13  0.10823
0.69  0.76484  -0.64422  0.77125  -0.63654  0.5  1.5454e-13  0.10982
0.7  0.75836  -0.65183  0.76484  -0.64422  0.5  1.5677e-13  0.11141
0.71  0.75181  -0.65938  0.75836  -0.65183  0.5  1.5896e-13  0.113
0.72  0.74517  -0.66687  0.75181  -0.65938  0.5  1.6117e-13  0.11459
0.73  0.73847  -0.67429  0.74517  -0.66687  0.5  1.6337e-13  0.11618
0.74  0.73169  -0.68164  0.73847  -0.67429  0.5  1.656e-13  0.11777
0.75  0.72484  -0.68892  0.73169  -0.68164  0.5  1.6781e-13  0.11937
0.76  0.71791  -0.69614  0.72484  -0.68892  0.5  1.7002e-13  0.12096
0.77  0.71091  -0.70328  0.71791  -0.69614  0.5  1.7221e-13  0.12255
0.78  0.70385  -0.71035  0.71091  -0.70328  0.5  1.7444e-13  0.12414
0.79  0.69671  -0.71736  0.70385  -0.71035  0.5  1.7664e-13  0.12573
0.8  0.6895  -0.72429  0.69671  -0.71736  0.5  1.7885e-13  0.12732
0.81  0.68222  -0.73115  0.6895  -0.72429  0.5  1.8106e-13  0.12892
0.82  0.67488  -0.73793  0.68222  -0.73115  0.5  1.8327e-13  0.13051
0.83  0.66746  -0.74464  0.67488  -0.73793  0.5  1.8548e-13  0.1321
0.84  0.65998  -0.75128  0.66746  -0.74464  0.5  1.8769e-13  0.13369
0.85  0.65244  -0.75784  0.65998  -0.75128  0.5  1.899e-13  0.13528
0.86  0.64483  -0.76433  0.65244  -0.75784  0.5  1.9211e-13  0.13687
0.87  0.63715  -0.77074  0.64483  -0.76433  0.5  1.943e-13  0.13846
0.88  0.62941  -0.77707  0.63715  -0.77074  0.5  1.9652e-13  0.14006
0.89  0.62161  -0.78333  0.62941  -0.77707  0.5  1.9871e-13  0.14165
0.9  0.61375  -0.7895  0.62161  -0.78333  0.5  2.0094e-13  0.14324
0.91  0.60582  -0.7956  0.61375  -0.7895  0.5  2.0317e-13  0.14483
0.92  0.59783  -0.80162  0.60582  -0.7956  0.5  2.0539e-13  0.14642
0.93  0.58979  -0.80756  0.59783  -0.80162  0.5  2.0758e-13  0.14801
0.94  0.58168  -0.81342  0.58979  -0.80756  0.5  2.0976e-13  0.14961
0.95  0.57352  -0.81919  0.58168  -0.81342  0.5  2.1197e-13  0.1512
0.96  0.5653  -0.82489  0.57352  -0.81919  0.5  2.1419e-13  0.15279
0.97  0.55702  -0.8305  0.5653  -0.82489  0.5  2.164e-13  0.15438
0.98  0.54869  -0.83603  0.55702  -0.8305  0.5  2.1861e-13  0.15597
0.99  0.5403  -0.84147  0.54869  -0.83603  0.5  2.2082e-13  0.15756
1  0.53186  -0.84683  0.5403  -0.84147  0.5  2.2303e-13  0.15915
1.01  0.52337  -0.85211  0.53186  -0.84683  0.5  2.252e-13  0.16075
1.02  0.51482  -0.8573  0.52337  -0.85211  0.5  2.2741e-13  0.16234
1.03  0.50622  -0.8624  0.51482  -0.8573  0.5  2.2964e-13  0.16393
1.04  0.49757  -0.86742  0.50622  -0.8624  0.5  2.3183e-13  0.16552
1.05  0.48887  -0.87236  0.49757  -0.86742  0.5  2.3404e-13  0.16711
1.06  0.48012  -0.8772  0.48887  -0.87236  0.5  2.3626e-13  0.1687
1.07  0.47133  -0.88196  0.48012  -0.8772  0.5  2.3844e-13  0.1703
1.08  0.46249  -0.88663  0.47133  -0.88196  0.5  2.4066e-13  0.17189
1.09  0.4536  -0.89121  0.46249  -0.88663  0.5  2.4287e-13  0.17348
1.1  0.44466  -0.8957  0.4536  -0.89121  0.5  2.4508e-13  0.17507
1.11  0.43568  -0.9001  0.44466  -0.8957  0.5  2.4727e-13  0.17666
1.12  0.42666  -0.90441  0.43568  -0.9001  0.5  2.495e-13  0.17825
1.13  0.41759  -0.90863  0.42666  -0.90441  0.5  2.5172e-13  0.17985
1.14  0.40849  -0.91276  0.41759  -0.90863  0.5  2.5391e-13  0.18144
1.15  0.39934  -0.9168  0.40849  -0.91276  0.5  2.5614e-13  0.18303
1.16  0.39015  -0.92075  0.39934  -0.9168  0.5  2.5837e-13  0.18462
1.17  0.38092  -0.92461  0.39015  -0.92075  0.5  2.6056e-13  0.18621
1.18  0.37166  -0.92837  0.38092  -0.92461  0.5  2.6277e-13  0.1878
1.19  0.36236  -0.93204  0.37166  -0.92837  0.5  2.6498e-13  0.18939
1.2  0.35302  -0.93562  0.36236  -0.93204  0.5  2.672e-13  0.19099
1.21  0.34365  -0.9391  0.35302  -0.93562  0.5  2.6941e-13  0.19258
1.22  0.33424  -0.94249  0.34365  -0.9391  0.5  2.7162e-13  0.19417
1.23  0.3248  -0.94578  0.33424  -0.94249  0.5  2.7383e-13  0.19576
1.24  0.31532  -0.94898  0.3248  -0.94578  0.5  2.7605e-13  0.19735
1.25  0.30582  -0.95209  0.31532  -0.94898  0.5  2.7826e-13  0.19894
1.26  0.29628  -0.9551  0.30582  -0.95209  0.5  2.8047e-13  0.20054
1.27  0.28672  -0.95802  0.29628  -0.9551  0.5  2.8268e-13  0.20213
1.28  0.27712  -0.96084  0.28672  -0.95802  0.5  2.8491e-13  0.20372
1.29  0.2675  -0.96356  0.27712  -0.96084  0.5  2.871e-13  0.20531
1.3  0.25785  -0.96618  0.2675  -0.96356  0.5  2.8932e-13  0.2069
1.31  0.24818  -0.96872  0.25785  -0.96618  0.5  2.9152e-13  0.20849
1.32  0.23848  -0.97115  0.24818  -0.96872  0.5  2.9371e-13  0.21008
1.33  0.22875  -0.97348  0.23848  -0.97115  0.5  2.9592e-13  0.21168
1.34  0.21901  -0.97572  0.22875  -0.97348  0.5  2.9812e-13  0.21327
1.35  0.20924  -0.97786  0.21901  -0.97572  0.5  3.0032e-13  0.21486
1.36  0.19945  -0.97991  0.20924  -0.97786  0.5  3.0251e-13  0.21645
1.37  0.18964  -0.98185  0.19945  -0.97991  0.5  3.0473e-13  0.21804
1.38  0.17981  -0.9837  0.18964  -0.98185  0.5  3.0692e-13  0.21963
1.39  0.16997  -0.98545  0.17981  -0.9837  0.5  3.0915e-13  0.22123
1.4  0.1601  -0.9871  0.16997  -0.98545  0.5  3.1138e-13  0.22282
1.41  0.15023  -0.98865  0.1601  -0.9871  0.5  3.1357e-13  0.22441
1.42  0.14033  -0.9901  0.15023  -0.98865  0.5  3.1576e-13  0.226
1.43  0.13042  -0.99146  0.14033  -0.9901  0.5  3.18e-13  0.22759
1.44  0.1205  -0.99271  0.13042  -0.99146  0.5  3.2021e-13  0.22918
1.45  0.11057  -0.99387  0.1205  -0.99271  0.5  3.2238e-13  0.23077
1.46  0.10063  -0.99492  0.11057  -0.99387  0.5  3.2459e-13  0.23237
1.47  0.090672  -0.99588  0.10063  -0.99492  0.5  3.268e-13  0.23396
1.48  0.080708  -0.99674  0.090672  -0.99588  0.5  3.2901e-13  0.23555
1.49  0.070737  -0.99749  0.080708  -0.99674  0.5  3.3124e-13  0.23714
1.5  0.060759  -0.99815  0.070737  -0.99749  0.5  3.3343e-13  0.23873
1.51  0.050774  -0.99871  0.060759  -0.99815  0.5  3.3565e-13  0.24032
1.52  0.040785  -0.99917  0.050774  -0.99871  0.5  3.3785e-13  0.24192
1.53  0.030791  -0.99953  0.040785  -0.99917  0.5  3.4007e-13  0.24351
1.54  0.020795  -0.99978  0.030791  -0.99953  0.5  3.4228e-13  0.2451
1.55  0.010796  -0.99994  0.020795  -0.99978  0.5  3.4447e-13  0.24669
1.56  0.00079633  -1  0.010796  -0.99994  0.5  3.4666e-13  0.24828
1.57  -0.0092035  -0.99996  0.00079633  -1  0.5  3.4889e-13  0.24987
1.58  -0.019202  -0.99982  -0.0092035  -0.99996  0.5  3.5112e-13  0.25146
1.59  -0.0292  -0.99957  -0.019202  -0.99982  0.5  3.5334e-13  0.25306
1.6  -0.039194  -0.99923  -0.0292  -0.99957  0.5  3.5553e-13  0.25465
1.61  -0.049184  -0.99879  -0.039194  -0.99923  0.5  3.5774e-13  0.25624
1.62  -0.059169  -0.99825  -0.049184  -0.99879  0.5  3.5997e-13  0.25783
1.63  -0.069148  -0.99761  -0.059169  -0.99825  0.5  3.6218e-13  0.25942
1.64  -0.079121  -0.99687  -0.069148  -0.99761  0.5  3.6439e-13  0.26101
1.65  -0.089085  -0.99602  -0.079121  -0.99687  0.5  3.6659e-13  0.26261
1.66  -0.099041  -0.99508  -0.089085  -0.99602  0.5  3.688e-13  0.2642
1.67  -0.10899  -0.99404  -0.099041  -0.99508  0.5  3.7101e-13  0.26579
1.68  -0.11892  -0.9929  -0.10899  -0.99404  0.5  3.7322e-13  0.26738
1.69  -0.12884  -0.99166  -0.11892  -0.9929  0.5  3.7543e-13  0.26897
1.7  -0.13875  -0.99033  -0.12884  -0.99166  0.5  3.7767e-13  0.27056
1.71  -0.14865  -0.98889  -0.13875  -0.99033  0.5  3.7986e-13  0.27215
1.72  -0.15853  -0.98735  -0.14865  -0.98889  0.5  3.8207e-13  0.27375
1.73  -0.1684  -0.98572  -0.15853  -0.98735  0.5  3.843e-13  0.27534
1.74  -0.17825  -0.98399  -0.1684  -0.98572  0.5  3.8653e-13  0.27693
1.75  -0.18808  -0.98215  -0.17825  -0.98399  0.5  3.8873e-13  0.27852
1.76  -0.19789  -0.98022  -0.18808  -0.98215  0.5  3.9094e-13  0.28011
1.77  -0.20768  -0.9782  -0.19789  -0.98022  0.5  3.9317e-13  0.2817
1.78  -0.21745  -0.97607  -0.20768  -0.9782  0.5  3.954e-13  0.2833
1.79  -0.2272  -0.97385  -0.21745  -0.97607  0.5  3.9759e-13  0.28489
1.8  -0.23693  -0.97153  -0.2272  -0.97385  0.5  3.9981e-13  0.28648
1.81  -0.24663  -0.96911  -0.23693  -0.97153  0.5  4.0204e-13  0.28807
1.82  -0.25631  -0.96659  -0.24663  -0.96911  0.5  4.0425e-13  0.28966
1.83  -0.26596  -0.96398  -0.25631  -0.96659  0.5  4.0646e-13  0.29125
1.84  -0.27559  -0.96128  -0.26596  -0.96398  0.5  4.0867e-13  0.29285
1.85  -0.28519  -0.95847  -0.27559  -0.96128  0.5  4.1089e-13  0.29444
1.86  -0.29476  -0.95557  -0.28519  -0.95847  0.5  4.131e-13  0.29603
1.87  -0.3043  -0.95258  -0.29476  -0.95557  0.5  4.1531e-13  0.29762
1.88  -0.31381  -0.94949  -0.3043  -0.95258  0.5  4.1752e-13  0.29921
1.89  -0.32329  -0.9463  -0.31381  -0.94949  0.5  4.1973e-13  0.3008
1.9  -0.33274  -0.94302  -0.32329  -0.9463  0.5  4.2192e-13  0.30239
1.91  -0.34215  -0.93965  -0.33274  -0.94302  0.5  4.2413e-13  0.30399
1.92  -0.35153  -0.93618  -0.34215  -0.93965  0.5  4.2637e-13  0.30558
1.93  -0.36087  -0.93262  -0.35153  -0.93618  0.5  4.2856e-13  0.30717
1.94  -0.37018  -0.92896  -0.36087  -0.93262  0.5  4.3075e-13  0.30876
1.95  -0.37945  -0.92521  -0.37018  -0.92896  0.5  4.3298e-13  0.31035
1.96  -0.38868  -0.92137  -0.37945  -0.92521  0.5  4.3521e-13  0.31194
1.97  -0.39788  -0.91744  -0.38868  -0.92137  0.5  4.374e-13  0.31354
1.98  -0.40703  -0.91341  -0.39788  -0.91744  0.5  4.3962e-13  0.31513
1.99  -0.41615  -0.9093  -0.40703  -0.91341  0.5  4.4185e-13  0.31672
2  -0.42522  -0.90509  -0.41615  -0.9093  0.5  4.4404e-13  0.31831
2.01  -0.43425  -0.90079  -0.42522  -0.90509  0.5  4.4625e-13  0.3199
2.02  -0.44323  -0.89641  -0.43425  -0.90079  0.5  4.4846e-13  0.32149
2.03  -0.45218  -0.89193  -0.44323  -0.89641  0.5  4.5065e-13  0.32308
2.04  -0.46107  -0.88736  -0.45218  -0.89193  0.5  4.5286e-13  0.32468
2.05  -0.46992  -0.88271  -0.46107  -0.88736  0.5  4.5505e-13  0.32627
2.06  -0.47873  -0.87796  -0.46992  -0.88271  0.5  4.5726e-13  0.32786
2.07  -0.48748  -0.87313  -0.47873  -0.87796  0.5  4.5948e-13  0.32945
2.08  -0.49619  -0.86821  -0.48748  -0.87313  0.5  4.6168e-13  0.33104
2.09  -0.50485  -0.86321  -0.49619  -0.86821  0.5  4.6387e-13  0.33263
2.1  -0.51345  -0.85812  -0.50485  -0.86321  0.5  4.6609e-13  0.33423
2.11  -0.52201  -0.85294  -0.51345  -0.85812  0.5  4.6832e-13  0.33582
2.12  -0.53051  -0.84768  -0.52201  -0.85294  0.5  4.7055e-13  0.33741
2.13  -0.53896  -0.84233  -0.53051  -0.84768  0.5  4.7277e-13  0.339
2.14  -0.54736  -0.8369  -0.53896  -0.84233  0.5  4.7498e-13  0.34059
2.15  -0.5557  -0.83138  -0.54736  -0.8369  0.5  4.7719e-13  0.34218
2.16  -0.56399  -0.82578  -0.5557  -0.83138  0.5  4.7938e-13  0.34377
2.17  -0.57221  -0.8201  -0.56399  -0.82578  0.5  4.8161e-13  0.34537
2.18  -0.58039  -0.81434  -0.57221  -0.8201  0.5  4.8382e-13  0.34696
2.19  -0.5885  -0.8085  -0.58039  -0.81434  0.5  4.8601e-13  0.34855
2.2  -0.59656  -0.80257  -0.5885  -0.8085  0.5  4.8822e-13  0.35014
2.21  -0.60455  -0.79657  -0.59656  -0.80257  0.5  4.9041e-13  0.35173
2.22  -0.61249  -0.79048  -0.60455  -0.79657  0.5  4.926e-13  0.35332
2.23  -0.62036  -0.78432  -0.61249  -0.79048  0.5  4.9482e-13  0.35492
2.24  -0.62817  -0.77807  -0.62036  -0.78432  0.5  4.9705e-13  0.35651
2.25  -0.63592  -0.77175  -0.62817  -0.77807  0.5  4.9928e-13  0.3581
2.26  -0.64361  -0.76535  -0.63592  -0.77175  0.5  5.0147e-13  0.35969
2.27  -0.65123  -0.75888  -0.64361  -0.76535  0.5  5.0369e-13  0.36128
2.28  -0.65879  -0.75233  -0.65123  -0.75888  0.5  5.0592e-13  0.36287
2.29  -0.66628  -0.74571  -0.65879  -0.75233  0.5  5.0815e-13  0.36446
2.3  -0.6737  -0.73901  -0.66628  -0.74571  0.5  5.1036e-13  0.36606
2.31  -0.68106  -0.73223  -0.6737  -0.73901  0.5  5.1256e-13  0.36765
2.32  -0.68834  -0.72538  -0.68106  -0.73223  0.5  5.1476e-13  0.36924
2.33  -0.69556  -0.71846  -0.68834  -0.72538  0.5  5.1698e-13  0.37083
2.34  -0.70271  -0.71147  -0.69556  -0.71846  0.5  5.1921e-13  0.37242
2.35  -0.70979  -0.70441  -0.70271  -0.71147  0.5  5.2142e-13  0.37401
2.36  -0.7168  -0.69728  -0.70979  -0.70441  0.5  5.2363e-13  0.37561
2.37  -0.72374  -0.69007  -0.7168  -0.69728  0.5  5.2582e-13  0.3772
2.38  -0.7306  -0.6828  -0.72374  -0.69007  0.5  5.2801e-13  0.37879
2.39  -0.73739  -0.67546  -0.7306  -0.6828  0.5  5.3022e-13  0.38038
2.4  -0.74411  -0.66806  -0.73739  -0.67546  0.5  5.3244e-13  0.38197
2.41  -0.75075  -0.66058  -0.74411  -0.66806  0.5  5.3465e-13  0.38356
2.42  -0.75732  -0.65304  -0.75075  -0.66058  0.5  5.3684e-13  0.38515
2.43  -0.76382  -0.64543  -0.75732  -0.65304  0.5  5.3907e-13  0.38675
2.44  -0.77023  -0.63776  -0.76382  -0.64543  0.5  5.4126e-13  0.38834
2.45  -0.77657  -0.63003  -0.77023  -0.63776  0.5  5.4349e-13  0.38993
2.46  -0.78283  -0.62223  -0.77657  -0.63003  0.5  5.4569e-13  0.39152
2.47  -0.78901  -0.61437  -0.78283  -0.62223  0.5  5.479e-13  0.39311
2.48  -0.79512  -0.60645  -0.78901  -0.61437  0.5  5.5013e-13  0.3947
2.49  -0.80114  -0.59847  -0.79512  -0.60645  0.5  5.5232e-13  0.3963
2.5  -0.80709  -0.59043  -0.80114  -0.59847  0.5  5.5451e-13  0.39789
2.51  -0.81295  -0.58233  -0.80709  -0.59043  0.5  5.567e-13  0.39948
2.52  -0.81873  -0.57417  -0.81295  -0.58233  0.5  5.5895e-13  0.40107
2.53  -0.82444  -0.56596  -0.81873  -0.57417  0.5  5.6116e-13  0.40266
2.54  -0.83005  -0.55768  -0.82444  -0.56596  0.5  5.6335e-13  0.40425
2.55  -0.83559  -0.54936  -0.83005  -0.55768  0.5  5.6557e-13  0.40585
2.56  -0.84104  -0.54097  -0.83559  -0.54936  0.5  5.678e-13  0.40744
2.57  -0.84641  -0.53253  -0.84104  -0.54097  0.5  5.7001e-13  0.40903
2.58  -0.85169  -0.52404  -0.84641  -0.53253  0.5  5.7222e-13  0.41062
2.59  -0.85689  -0.5155  -0.85169  -0.52404  0.5  5.7439e-13  0.41221
2.6  -0.862  -0.50691  -0.85689  -0.5155  0.5  5.766e-13  0.4138
2.61  -0.86703  -0.49826  -0.862  -0.50691  0.5  5.7883e-13  0.41539
2.62  -0.87197  -0.48957  -0.86703  -0.49826  0.5  5.8103e-13  0.41699
2.63  -0.87682  -0.48082  -0.87197  -0.48957  0.5  5.8324e-13  0.41858
2.64  -0.88158  -0.47203  -0.87682  -0.48082  0.5  5.8545e-13  0.42017
2.65  -0.88626  -0.46319  -0.88158  -0.47203  0.5  5.8764e-13  0.42176
2.66  -0.89085  -0.45431  -0.88626  -0.46319  0.5  5.8987e-13  0.42335
2.67  -0.89534  -0.44537  -0.89085  -0.45431  0.5  5.9208e-13  0.42494
2.68  -0.89975  -0.4364  -0.89534  -0.44537  0.5  5.9429e-13  0.42654
2.69  -0.90407  -0.42738  -0.89975  -0.4364  0.5  5.9648e-13  0.42813
2.7  -0.9083  -0.41832  -0.90407  -0.42738  0.5  5.9867e-13  0.42972
2.71  -0.91244  -0.40921  -0.9083  -0.41832  0.5  6.009e-13  0.43131
2.72  -0.91648  -0.40007  -0.91244  -0.40921  0.5  6.031e-13  0.4329
2.73  -0.92044  -0.39088  -0.91648  -0.40007  0.5  6.0533e-13  0.43449
2.74  -0.9243  -0.38166  -0.92044  -0.39088  0.5  6.0756e-13  0.43608
2.75  -0.92807  -0.3724  -0.9243  -0.38166  0.5  6.0977e-13  0.43768
2.76  -0.93175  -0.3631  -0.92807  -0.3724  0.5  6.1197e-13  0.43927
2.77  -0.93533  -0.35376  -0.93175  -0.3631  0.5  6.1417e-13  0.44086
2.78  -0.93883  -0.34439  -0.93533  -0.35376  0.5  6.1636e-13  0.44245
2.79  -0.94222  -0.33499  -0.93883  -0.34439  0.5  6.1856e-13  0.44404
2.8  -0.94553  -0.32555  -0.94222  -0.33499  0.5  6.2077e-13  0.44563
2.81  -0.94873  -0.31608  -0.94553  -0.32555  0.5  6.23e-13  0.44723
2.82  -0.95185  -0.30657  -0.94873  -0.31608  0.5  6.2519e-13  0.44882
2.83  -0.95486  -0.29704  -0.95185  -0.30657  0.5  6.2742e-13  0.45041
2.84  -0.95779  -0.28748  -0.95486  -0.29704  0.5  6.2964e-13  0.452
2.85  -0.96061  -0.27789  -0.95779  -0.28748  0.5  6.3183e-13  0.45359
2.86  -0.96334  -0.26827  -0.96061  -0.27789  0.5  6.3404e-13  0.45518
2.87  -0.96598  -0.25862  -0.96334  -0.26827  0.5  6.3627e-13  0.45677
2.88  -0.96852  -0.24895  -0.96598  -0.25862  0.5  6.3846e-13  0.45837
2.89  -0.97096  -0.23925  -0.96852  -0.24895  0.5  6.4069e-13  0.45996
2.9  -0.9733  -0.22953  -0.97096  -0.23925  0.5  6.429e-13  0.46155
2.91  -0.97555  -0.21978  -0.9733  -0.22953  0.5  6.4509e-13  0.46314
2.92  -0.9777  -0.21002  -0.97555  -0.21978  0.5  6.4728e-13  0.46473
2.93  -0.97975  -0.20023  -0.9777  -0.21002  0.5  6.4949e-13  0.46632
2.94  -0.9817  -0.19042  -0.97975  -0.20023  0.5  6.517e-13  0.46792
2.95  -0.98356  -0.1806  -0.9817  -0.19042  0.5  6.539e-13  0.46951
2.96  -0.98531  -0.17075  -0.98356  -0.1806  0.5  6.5613e-13  0.4711
2.97  -0.98697  -0.16089  -0.98531  -0.17075  0.5  6.5832e-13  0.47269
2.98  -0.98853  -0.15101  -0.98697  -0.16089  0.5  6.6055e-13  0.47428
2.99  -0.98999  -0.14112  -0.98853  -0.15101  0.5  6.6276e-13  0.47587
3  -0.99135  -0.13121  -0.98999  -0.14112  0.5  6.6495e-13  0.47746
3.01  -0.99262  -0.12129  -0.99135  -0.13121  0.5  6.6717e-13  0.47906
3.02  -0.99378  -0.11136  -0.99262  -0.12129  0.5  6.694e-13  0.48065
3.03  -0.99484  -0.10142  -0.99378  -0.11136  0.5  6.7163e-13  0.48224
3.04  -0.99581  -0.091465  -0.99484  -0.10142  0.5  6.7384e-13  0.48383
3.05  -0.99667  -0.081502  -0.99581  -0.091465  0.5  6.7604e-13  0.48542
3.06  -0.99744  -0.071532  -0.99667  -0.081502  0.5  6.7827e-13  0.48701
3.07  -0.9981  -0.061554  -0.99744  -0.071532  0.5  6.8046e-13  0.48861
3.08  -0.99867  -0.05157  -0.9981  -0.061554  0.5  6.8267e-13  0.4902
3.09  -0.99914  -0.041581  -0.99867  -0.05157  0.5  6.849e-13  0.49179
3.1  -0.9995  -0.031587  -0.99914  -0.041581  0.5  6.8711e-13  0.49338
3.11  -0.99977  -0.021591  -0.9995  -0.031587  0.5  6.8931e-13  0.49497
3.12  -0.99993  -0.011592  -0.99977  -0.021591  0.5  6.9152e-13  0.49656
3.13  -1  -0.0015927  -0.99993  -0.011592  0.5  6.9375e-13  0.49815
3.14  -0.99996  0.0084072  -1  -0.0015927  0.5  6.9594e-13  0.49975
3.15  -0.99983  0.018406  -0.99996  0.0084072  0.5  6.9815e-13  0.50134
3.16  -0.9996  0.028404  -0.99983  0.018406  0.5  7.0034e-13  0.50293
3.17  -0.99926  0.038398  -0.9996  0.028404  0.5  7.0255e-13  0.50452
