# time  thetat  wt  thetasmall  wsmall  Et  dE/T  t/T
0.026  0.66102  -0.16292  0.66103  -0.16898  2.0796  1.4903e-15  0.012961
0.027  0.66086  -0.16894  0.66086  -0.17546  2.0796  1.4903e-15  0.013459
0.028  0.66069  -0.17496  0.66068  -0.18194  2.0796  1.8096e-15  0.013958
0.029  0.66051  -0.18098  0.66049  -0.18842  2.0796  1.9161e-15  0.014456
0.03  0.66032  -0.187  0.6603  -0.1949  2.0796  2.0225e-15  0.014955
0.031  0.66013  -0.19301  0.6601  -0.20138  2.0796  1.8096e-15  0.015453
0.032  0.65994  -0.19903  0.6599  -0.20785  2.0796  2.129e-15  0.015952
0.033  0.65974  -0.20504  0.65969  -0.21432  2.0796  2.0225e-15  0.01645
0.034  0.65953  -0.21105  0.65947  -0.22079  2.0796  2.129e-15  0.016949
0.035  0.65931  -0.21706  0.65924  -0.22726  2.0796  2.4483e-15  0.017447
0.036  0.65909  -0.22307  0.65901  -0.23373  2.0796  2.5548e-15  0.017946
0.037  0.65887  -0.22908  0.65878  -0.24019  2.0796  2.6612e-15  0.018444
0.038  0.65864  -0.23508  0.65853  -0.24665  2.0796  2.7677e-15  0.018943
0.039  0.6584  -0.24109  0.65828  -0.25311  2.0796  2.9806e-15  0.019441
0.04  0.65815  -0.24709  0.65803  -0.25957  2.0796  3.1935e-15  0.01994
0.041  0.6579  -0.25309  0.65776  -0.26602  2.0796  3.087e-15  0.020438
0.042  0.65765  -0.25909  0.65749  -0.27247  2.0796  3.1935e-15  0.020936
0.043  0.65739  -0.26508  0.65722  -0.27892  2.0796  3.5128e-15  0.021435
0.044  0.65712  -0.27107  0.65694  -0.28537  2.0796  3.6193e-15  0.021933
0.045  0.65684  -0.27707  0.65665  -0.29181  2.0796  3.5128e-15  0.022432
0.046  0.65656  -0.28305  0.65635  -0.29825  2.0796  3.7257e-15  0.02293
0.047  0.65628  -0.28904  0.65605  -0.30469  2.0796  4.0451e-15  0.023429
0.048  0.65599  -0.29503  0.65574  -0.31112  2.0796  4.1515e-15  0.023927
0.049  0.65569  -0.30101  0.65543  -0.31756  2.0796  4.258e-15  0.024426
0.05  0.65538  -0.30699  0.65511  -0.32398  2.0796  4.3644e-15  0.024924
0.051  0.65507  -0.31297  0.65478  -0.33041  2.0796  4.4709e-15  0.025423
0.052  0.65476  -0.31894  0.65445  -0.33683  2.0796  4.5773e-15  0.025921
0.053  0.65444  -0.32491  0.65411  -0.34325  2.0796  4.6838e-15  0.02642
0.054  0.65411  -0.33088  0.65376  -0.34966  2.0796  4.8967e-15  0.026918
0.055  0.65377  -0.33685  0.65341  -0.35608  2.0796  5.0031e-15  0.027417
0.056  0.65343  -0.34282  0.65305  -0.36248  2.0796  5.216e-15  0.027915
0.057  0.65309  -0.34878  0.65268  -0.36889  2.0796  5.216e-15  0.028414
0.058  0.65274  -0.35474  0.65231  -0.37529  2.0796  5.5354e-15  0.028912
0.059  0.65238  -0.3607  0.65193  -0.38169  2.0796  5.8547e-15  0.029411
0.06  0.65202  -0.36665  0.65155  -0.38808  2.0796  5.7483e-15  0.029909
0.061  0.65165  -0.3726  0.65116  -0.39447  2.0796  5.9611e-15  0.030408
0.062  0.65127  -0.37855  0.65076  -0.40086  2.0796  6.174e-15  0.030906
0.063  0.65089  -0.38449  0.65036  -0.40724  2.0796  6.2805e-15  0.031405
0.064  0.6505  -0.39044  0.64994  -0.41362  2.0796  6.8127e-15  0.031903
0.065  0.65011  -0.39638  0.64953  -0.41999  2.0796  6.7063e-15  0.032402
0.066  0.64971  -0.40231  0.6491  -0.42636  2.0796  7.0256e-15  0.0329
0.067  0.6493  -0.40825  0.64868  -0.43273  2.0796  7.0256e-15  0.033399
0.068  0.64889  -0.41417  0.64824  -0.43909  2.0796  7.4514e-15  0.033897
0.069  0.64847  -0.4201  0.6478  -0.44544  2.0796  7.4514e-15  0.034396
0.07  0.64805  -0.42602  0.64735  -0.4518  2.0796  7.8772e-15  0.034894
0.071  0.64762  -0.43194  0.64689  -0.45814  2.0796  8.0901e-15  0.035393
0.072  0.64719  -0.43786  0.64643  -0.46449  2.0796  8.1966e-15  0.035891
0.073  0.64675  -0.44377  0.64596  -0.47083  2.0796  8.303e-15  0.03639
0.074  0.6463  -0.44968  0.64549  -0.47716  2.0796  8.7288e-15  0.036888
0.075  0.64585  -0.45559  0.64501  -0.48349  2.0796  8.6224e-15  0.037387
0.076  0.64539  -0.46149  0.64452  -0.48982  2.0796  9.0482e-15  0.037885
0.077  0.64492  -0.46739  0.64403  -0.49614  2.0796  9.2611e-15  0.038384
0.078  0.64445  -0.47329  0.64353  -0.50245  2.0796  9.5804e-15  0.038882
0.079  0.64398  -0.47918  0.64303  -0.50876  2.0796  9.7933e-15  0.039381
0.08  0.6435  -0.48507  0.64251  -0.51507  2.0796  9.8998e-15  0.039879
0.081  0.64301  -0.49095  0.642  -0.52137  2.0796  1.0219e-14  0.040378
0.082  0.64251  -0.49683  0.64147  -0.52767  2.0796  1.0538e-14  0.040876
0.083  0.64201  -0.50271  0.64094  -0.53396  2.0796  1.0645e-14  0.041374
0.084  0.64151  -0.50858  0.6404  -0.54024  2.0796  1.0964e-14  0.041873
0.085  0.641  -0.51445  0.63986  -0.54652  2.0796  1.1284e-14  0.042371
0.086  0.64048  -0.52031  0.63931  -0.55279  2.0796  1.1603e-14  0.04287
0.087  0.63996  -0.52617  0.63875  -0.55906  2.0796  1.1709e-14  0.043368
0.088  0.63943  -0.53203  0.63819  -0.56533  2.0796  1.1816e-14  0.043867
0.089  0.63889  -0.53788  0.63762  -0.57159  2.0796  1.2242e-14  0.044365
0.09  0.63835  -0.54373  0.63705  -0.57784  2.0796  1.2561e-14  0.044864
0.091  0.6378  -0.54957  0.63647  -0.58408  2.0796  1.2774e-14  0.045362
0.092  0.63725  -0.55541  0.63588  -0.59032  2.0796  1.288e-14  0.045861
0.093  0.63669  -0.56125  0.63529  -0.59656  2.0796  1.3306e-14  0.046359
0.094  0.63613  -0.56708  0.63469  -0.60279  2.0796  1.3732e-14  0.046858
0.095  0.63556  -0.5729  0.63408  -0.60901  2.0796  1.3945e-14  0.047356
0.096  0.63498  -0.57872  0.63347  -0.61523  2.0796  1.4158e-14  0.047855
0.097  0.6344  -0.58454  0.63285  -0.62144  2.0796  1.4371e-14  0.048353
0.098  0.63382  -0.59035  0.63223  -0.62765  2.0796  1.4796e-14  0.048852
0.099  0.63322  -0.59616  0.6316  -0.63385  2.0796  1.5116e-14  0.04935
0.1  0.63262  -0.60196  0.63096  -0.64004  2.0796  1.5435e-14  0.049849
0.101  0.63202  -0.60776  0.63032  -0.64622  2.0796  1.5542e-14  0.050347
0.102  0.63141  -0.61355  0.62967  -0.6524  2.0796  1.5754e-14  0.050846
0.103  0.63079  -0.61934  0.62901  -0.65858  2.0796  1.6074e-14  0.051344
0.104  0.63017  -0.62512  0.62835  -0.66475  2.0796  1.6393e-14  0.051843
0.105  0.62954  -0.6309  0.62768  -0.67091  2.0796  1.6925e-14  0.052341
0.106  0.62891  -0.63668  0.62701  -0.67706  2.0796  1.7138e-14  0.05284
0.107  0.62827  -0.64244  0.62633  -0.68321  2.0796  1.7138e-14  0.053338
0.108  0.62762  -0.64821  0.62564  -0.68935  2.0796  1.7671e-14  0.053837
0.109  0.62697  -0.65396  0.62495  -0.69548  2.0796  1.799e-14  0.054335
0.11  0.62631  -0.65972  0.62425  -0.70161  2.0796  1.8096e-14  0.054834
0.111  0.62565  -0.66547  0.62355  -0.70773  2.0796  1.8309e-14  0.055332
0.112  0.62498  -0.67121  0.62283  -0.71385  2.0796  1.8522e-14  0.055831
0.113  0.62431  -0.67694  0.62212  -0.71995  2.0796  1.8948e-14  0.056329
0.114  0.62363  -0.68268  0.62139  -0.72605  2.0796  1.9054e-14  0.056828
0.115  0.62294  -0.6884  0.62067  -0.73214  2.0796  1.9374e-14  0.057326
0.116  0.62225  -0.69412  0.61993  -0.73823  2.0796  1.98e-14  0.057825
0.117  0.62156  -0.69984  0.61919  -0.74431  2.0796  2.0012e-14  0.058323
0.118  0.62085  -0.70555  0.61844  -0.75038  2.0796  2.0119e-14  0.058822
0.119  0.62014  -0.71125  0.61769  -0.75644  2.0796  2.0651e-14  0.05932
0.12  0.61943  -0.71695  0.61693  -0.7625  2.0796  2.0758e-14  0.059819
0.121  0.61871  -0.72264  0.61616  -0.76854  2.0796  2.1183e-14  0.060317
0.122  0.61798  -0.72833  0.61539  -0.77459  2.0796  2.1503e-14  0.060816
0.123  0.61725  -0.73401  0.61461  -0.78062  2.0796  2.1609e-14  0.061314
0.124  0.61652  -0.73969  0.61383  -0.78664  2.0796  2.1822e-14  0.061813
0.125  0.61577  -0.74535  0.61304  -0.79266  2.0796  2.2354e-14  0.062311
0.126  0.61503  -0.75102  0.61225  -0.79867  2.0796  2.2461e-14  0.062809
0.127  0.61427  -0.75667  0.61144  -0.80467  2.0796  2.2674e-14  0.063308
0.128  0.61351  -0.76233  0.61064  -0.81067  2.0796  2.2993e-14  0.063806
0.129  0.61275  -0.76797  0.60982  -0.81665  2.0796  2.3206e-14  0.064305
0.13  0.61198  -0.77361  0.609  -0.82263  2.0796  2.3419e-14  0.064803
0.131  0.6112  -0.77924  0.60818  -0.8286  2.0796  2.3738e-14  0.065302
0.132  0.61042  -0.78487  0.60735  -0.83457  2.0796  2.4057e-14  0.0658
0.133  0.60963  -0.79049  0.60651  -0.84052  2.0796  2.427e-14  0.066299
0.134  0.60884  -0.7961  0.60566  -0.84647  2.0796  2.459e-14  0.066797
0.135  0.60804  -0.80171  0.60482  -0.8524  2.0796  2.4909e-14  0.067296
0.136  0.60723  -0.80731  0.60396  -0.85833  2.0796  2.5122e-14  0.067794
0.137  0.60642  -0.8129  0.6031  -0.86425  2.0796  2.5441e-14  0.068293
0.138  0.60561  -0.81849  0.60223  -0.87016  2.0796  2.5654e-14  0.068791
0.139  0.60479  -0.82407  0.60136  -0.87607  2.0796  2.5974e-14  0.06929
0.14  0.60396  -0.82965  0.60048  -0.88196  2.0796  2.6293e-14  0.069788
0.141  0.60313  -0.83522  0.59959  -0.88785  2.0796  2.6399e-14  0.070287
0.142  0.60229  -0.84078  0.5987  -0.89373  2.0796  2.6719e-14  0.070785
0.143  0.60145  -0.84633  0.59781  -0.8996  2.0796  2.7038e-14  0.071284
0.144  0.6006  -0.85188  0.5969  -0.90546  2.0796  2.7357e-14  0.071782
0.145  0.59974  -0.85742  0.596  -0.91131  2.0796  2.7464e-14  0.072281
0.146  0.59888  -0.86295  0.59508  -0.91715  2.0796  2.7783e-14  0.072779
0.147  0.59802  -0.86848  0.59416  -0.92298  2.0796  2.8103e-14  0.073278
0.148  0.59715  -0.874  0.59324  -0.92881  2.0796  2.8528e-14  0.073776
0.149  0.59627  -0.87951  0.5923  -0.93462  2.0796  2.8741e-14  0.074275
0.15  0.59539  -0.88502  0.59137  -0.94043  2.0796  2.9061e-14  0.074773
0.151  0.5945  -0.89051  0.59042  -0.94622  2.0796  2.938e-14  0.075272
0.152  0.59361  -0.89601  0.58947  -0.95201  2.0796  2.9699e-14  0.07577
0.153  0.59271  -0.90149  0.58852  -0.95779  2.0796  3.0019e-14  0.076269
0.154  0.5918  -0.90697  0.58756  -0.96356  2.0796  3.0232e-14  0.076767
0.155  0.59089  -0.91243  0.58659  -0.96932  2.0796  3.0444e-14  0.077266
0.156  0.58998  -0.9179  0.58562  -0.97507  2.0796  3.087e-14  0.077764
0.157  0.58906  -0.92335  0.58464  -0.98081  2.0796  3.0977e-14  0.078263
0.158  0.58813  -0.9288  0.58366  -0.98654  2.0796  3.1296e-14  0.078761
0.159  0.5872  -0.93424  0.58267  -0.99226  2.0796  3.1722e-14  0.07926
0.16  0.58626  -0.93967  0.58167  -0.99797  2.0796  3.1722e-14  0.079758
0.161  0.58532  -0.94509  0.58067  -1.0037  2.0796  3.1935e-14  0.080257
0.162  0.58437  -0.95051  0.57967  -1.0094  2.0796  3.2361e-14  0.080755
0.163  0.58342  -0.95591  0.57865  -1.015  2.0796  3.2573e-14  0.081254
0.164  0.58246  -0.96131  0.57764  -1.0207  2.0796  3.2893e-14  0.081752
0.165  0.5815  -0.96671  0.57661  -1.0264  2.0796  3.2999e-14  0.082251
0.166  0.58053  -0.97209  0.57558  -1.032  2.0796  3.3425e-14  0.082749
0.167  0.57955  -0.97747  0.57455  -1.0377  2.0796  3.3425e-14  0.083247
0.168  0.57857  -0.98284  0.57351  -1.0433  2.0796  3.3744e-14  0.083746
0.169  0.57759  -0.9882  0.57246  -1.0489  2.0796  3.4064e-14  0.084244
0.17  0.5766  -0.99355  0.57141  -1.0545  2.0796  3.4383e-14  0.084743
0.171  0.5756  -0.99889  0.57035  -1.0601  2.0796  3.4596e-14  0.085241
0.172  0.5746  -1.0042  0.56929  -1.0657  2.0796  3.4915e-14  0.08574
0.173  0.57359  -1.0096  0.56822  -1.0713  2.0796  3.5128e-14  0.086238
0.174  0.57258  -1.0149  0.56715  -1.0769  2.0796  3.5554e-14  0.086737
0.175  0.57156  -1.0202  0.56607  -1.0824  2.0796  3.5554e-14  0.087235
0.176  0.57054  -1.0255  0.56498  -1.088  2.0796  3.6086e-14  0.087734
0.177  0.56951  -1.0308  0.56389  -1.0935  2.0796  3.6299e-14  0.088232
0.178  0.56848  -1.0361  0.5628  -1.099  2.0796  3.6406e-14  0.088731
0.179  0.56744  -1.0413  0.56169  -1.1046  2.0796  3.6618e-14  0.089229
0.18  0.56639  -1.0466  0.56059  -1.1101  2.0796  3.6938e-14  0.089728
0.181  0.56534  -1.0519  0.55947  -1.1156  2.0796  3.7044e-14  0.090226
0.182  0.56429  -1.0571  0.55836  -1.121  2.0796  3.7151e-14  0.090725
0.183  0.56323  -1.0624  0.55723  -1.1265  2.0796  3.7364e-14  0.091223
0.184  0.56217  -1.0676  0.5561  -1.132  2.0796  3.7683e-14  0.091722
0.185  0.5611  -1.0728  0.55497  -1.1374  2.0796  3.8002e-14  0.09222
0.186  0.56002  -1.078  0.55383  -1.1429  2.0796  3.7896e-14  0.092719
0.187  0.55894  -1.0832  0.55268  -1.1483  2.0796  3.8322e-14  0.093217
0.188  0.55785  -1.0884  0.55153  -1.1537  2.0796  3.8322e-14  0.093716
0.189  0.55676  -1.0936  0.55037  -1.1591  2.0796  3.8854e-14  0.094214
0.19  0.55567  -1.0988  0.54921  -1.1645  2.0796  3.896e-14  0.094713
0.191  0.55456  -1.104  0.54805  -1.1699  2.0796  3.9173e-14  0.095211
0.192  0.55346  -1.1091  0.54687  -1.1753  2.0796  3.928e-14  0.09571
0.193  0.55235  -1.1143  0.54569  -1.1806  2.0796  3.9599e-14  0.096208
0.194  0.55123  -1.1194  0.54451  -1.186  2.0796  3.9599e-14  0.096707
0.195  0.55011  -1.1246  0.54332  -1.1913  2.0796  3.9812e-14  0.097205
0.196  0.54898  -1.1297  0.54213  -1.1966  2.0796  4.0025e-14  0.097704
0.197  0.54785  -1.1348  0.54093  -1.2019  2.0796  4.0025e-14  0.098202
0.198  0.54671  -1.1399  0.53973  -1.2072  2.0796  4.0238e-14  0.098701
0.199  0.54557  -1.145  0.53852  -1.2125  2.0796  4.0557e-14  0.099199
0.2  0.54442  -1.1501  0.5373  -1.2178  2.0796  4.0664e-14  0.099698
0.201  0.54327  -1.1552  0.53608  -1.2231  2.0796  4.077e-14  0.1002
0.202  0.54211  -1.1602  0.53485  -1.2283  2.0796  4.0876e-14  0.10069
0.203  0.54095  -1.1653  0.53362  -1.2336  2.0796  4.1196e-14  0.10119
0.204  0.53978  -1.1703  0.53239  -1.2388  2.0796  4.1196e-14  0.10169
0.205  0.53861  -1.1754  0.53115  -1.244  2.0796  4.1409e-14  0.10219
0.206  0.53743  -1.1804  0.5299  -1.2492  2.0796  4.1728e-14  0.10269
0.207  0.53625  -1.1854  0.52865  -1.2544  2.0796  4.1515e-14  0.10319
0.208  0.53506  -1.1904  0.52739  -1.2596  2.0796  4.1941e-14  0.10369
0.209  0.53387  -1.1954  0.52613  -1.2647  2.0796  4.2047e-14  0.10418
0.21  0.53267  -1.2004  0.52486  -1.2699  2.0796  4.2154e-14  0.10468
0.211  0.53146  -1.2054  0.52359  -1.275  2.0796  4.2154e-14  0.10518
0.212  0.53026  -1.2104  0.52231  -1.2802  2.0796  4.2154e-14  0.10568
0.213  0.52904  -1.2153  0.52103  -1.2853  2.0796  4.2367e-14  0.10618
0.214  0.52783  -1.2203  0.51974  -1.2904  2.0796  4.2473e-14  0.10668
0.215  0.5266  -1.2252  0.51845  -1.2955  2.0796  4.258e-14  0.10717
0.216  0.52538  -1.2301  0.51715  -1.3006  2.0796  4.258e-14  0.10767
0.217  0.52414  -1.235  0.51585  -1.3056  2.0796  4.2686e-14  0.10817
0.218  0.52291  -1.2399  0.51454  -1.3107  2.0796  4.2793e-14  0.10867
0.219  0.52166  -1.2448  0.51322  -1.3157  2.0796  4.3005e-14  0.10917
0.22  0.52042  -1.2497  0.51191  -1.3208  2.0796  4.2899e-14  0.10967
0.221  0.51916  -1.2546  0.51058  -1.3258  2.0796  4.3112e-14  0.11017
0.222  0.51791  -1.2594  0.50925  -1.3308  2.0796  4.3112e-14  0.11066
0.223  0.51664  -1.2643  0.50792  -1.3358  2.0796  4.3112e-14  0.11116
0.224  0.51538  -1.2691  0.50658  -1.3407  2.0796  4.3431e-14  0.11166
0.225  0.51411  -1.274  0.50524  -1.3457  2.0796  4.3538e-14  0.11216
0.226  0.51283  -1.2788  0.50389  -1.3507  2.0796  4.3431e-14  0.11266
0.227  0.51155  -1.2836  0.50254  -1.3556  2.0796  4.3751e-14  0.11316
0.228  0.51026  -1.2884  0.50118  -1.3605  2.0796  4.3644e-14  0.11366
0.229  0.50897  -1.2932  0.49982  -1.3654  2.0796  4.3751e-14  0.11415
0.23  0.50768  -1.298  0.49845  -1.3703  2.0796  4.3751e-14  0.11465
0.231  0.50638  -1.3027  0.49708  -1.3752  2.0796  4.3857e-14  0.11515
0.232  0.50507  -1.3075  0.4957  -1.3801  2.0796  4.3857e-14  0.11565
0.233  0.50376  -1.3122  0.49432  -1.3849  2.0796  4.3857e-14  0.11615
0.234  0.50245  -1.3169  0.49293  -1.3898  2.0796  4.3963e-14  0.11665
0.235  0.50113  -1.3217  0.49154  -1.3946  2.0796  4.407e-14  0.11714
0.236  0.4998  -1.3264  0.49014  -1.3994  2.0796  4.3857e-14  0.11764
0.237  0.49847  -1.3311  0.48874  -1.4042  2.0796  4.407e-14  0.11814
0.238  0.49714  -1.3357  0.48733  -1.409  2.0796  4.4283e-14  0.11864
0.239  0.4958  -1.3404  0.48592  -1.4138  2.0796  4.407e-14  0.11914
0.24  0.49446  -1.3451  0.4845  -1.4185  2.0796  4.4176e-14  0.11964
0.241  0.49311  -1.3497  0.48308  -1.4233  2.0796  4.407e-14  0.12014
0.242  0.49176  -1.3544  0.48166  -1.428  2.0796  4.407e-14  0.12063
0.243  0.4904  -1.359  0.48023  -1.4327  2.0796  4.4176e-14  0.12113
0.244  0.48904  -1.3636  0.47879  -1.4374  2.0796  4.407e-14  0.12163
0.245  0.48768  -1.3682  0.47735  -1.4421  2.0796  4.407e-14  0.12213
0.246  0.48631  -1.3728  0.47591  -1.4468  2.0796  4.4283e-14  0.12263
0.247  0.48493  -1.3774  0.47446  -1.4515  2.0796  4.407e-14  0.12313
0.248  0.48355  -1.3819  0.47301  -1.4561  2.0796  4.4283e-14  0.12363
0.249  0.48217  -1.3865  0.47155  -1.4607  2.0796  4.3963e-14  0.12412
0.25  0.48078  -1.391  0.47008  -1.4654  2.0796  4.407e-14  0.12462
0.251  0.47939  -1.3956  0.46862  -1.47  2.0796  4.3963e-14  0.12512
0.252  0.47799  -1.4001  0.46714  -1.4746  2.0796  4.4176e-14  0.12562
0.253  0.47659  -1.4046  0.46567  -1.4791  2.0796  4.3963e-14  0.12612
0.254  0.47518  -1.4091  0.46419  -1.4837  2.0796  4.3857e-14  0.12662
0.255  0.47377  -1.4136  0.4627  -1.4882  2.0796  4.3963e-14  0.12711
0.256  0.47235  -1.418  0.46121  -1.4928  2.0796  4.3857e-14  0.12761
0.257  0.47093  -1.4225  0.45971  -1.4973  2.0796  4.3857e-14  0.12811
0.258  0.46951  -1.4269  0.45821  -1.5018  2.0796  4.3644e-14  0.12861
0.259  0.46808  -1.4314  0.45671  -1.5063  2.0796  4.3538e-14  0.12911
0.26  0.46664  -1.4358  0.4552  -1.5108  2.0796  4.3538e-14  0.12961
0.261  0.46521  -1.4402  0.45369  -1.5152  2.0796  4.3431e-14  0.13011
0.262  0.46376  -1.4446  0.45217  -1.5197  2.0796  4.3431e-14  0.1306
0.263  0.46232  -1.449  0.45065  -1.5241  2.0796  4.3431e-14  0.1311
0.264  0.46087  -1.4534  0.44912  -1.5285  2.0796  4.3431e-14  0.1316
0.265  0.45941  -1.4577  0.44759  -1.5329  2.0796  4.3218e-14  0.1321
0.266  0.45795  -1.4621  0.44606  -1.5373  2.0796  4.3005e-14  0.1326
0.267  0.45649  -1.4664  0.44452  -1.5416  2.0796  4.3005e-14  0.1331
0.268  0.45502  -1.4707  0.44297  -1.546  2.0796  4.3005e-14  0.13359
0.269  0.45354  -1.475  0.44143  -1.5503  2.0796  4.2793e-14  0.13409
0.27  0.45207  -1.4793  0.43987  -1.5547  2.0796  4.2793e-14  0.13459
0.271  0.45059  -1.4836  0.43832  -1.559  2.0796  4.258e-14  0.13509
0.272  0.4491  -1.4878  0.43676  -1.5633  2.0796  4.258e-14  0.13559
0.273  0.44761  -1.4921  0.43519  -1.5675  2.0796  4.2473e-14  0.13609
0.274  0.44612  -1.4963  0.43362  -1.5718  2.0796  4.2154e-14  0.13659
0.275  0.44462  -1.5006  0.43205  -1.576  2.0796  4.2047e-14  0.13708
0.276  0.44311  -1.5048  0.43047  -1.5803  2.0796  4.2047e-14  0.13758
0.277  0.44161  -1.509  0.42889  -1.5845  2.0796  4.1728e-14  0.13808
0.278  0.4401  -1.5132  0.4273  -1.5887  2.0796  4.1728e-14  0.13858
0.279  0.43858  -1.5173  0.42571  -1.5929  2.0796  4.1622e-14  0.13908
0.28  0.43706  -1.5215  0.42411  -1.597  2.0796  4.1302e-14  0.13958
0.281  0.43554  -1.5256  0.42251  -1.6012  2.0796  4.1196e-14  0.14008
0.282  0.43401  -1.5298  0.42091  -1.6053  2.0796  4.1196e-14  0.14057
0.283  0.43248  -1.5339  0.4193  -1.6095  2.0796  4.1089e-14  0.14107
0.284  0.43094  -1.538  0.41769  -1.6136  2.0796  4.077e-14  0.14157
0.285  0.4294  -1.5421  0.41608  -1.6177  2.0796  4.0664e-14  0.14207
0.286  0.42786  -1.5462  0.41446  -1.6217  2.0796  4.0557e-14  0.14257
0.287  0.42631  -1.5502  0.41283  -1.6258  2.0796  4.0131e-14  0.14307
0.288  0.42476  -1.5543  0.41121  -1.6298  2.0796  4.0025e-14  0.14356
0.289  0.4232  -1.5583  0.40957  -1.6339  2.0796  3.9812e-14  0.14406
0.29  0.42164  -1.5623  0.40794  -1.6379  2.0796  3.9812e-14  0.14456
0.291  0.42008  -1.5663  0.4063  -1.6419  2.0796  3.9599e-14  0.14506
0.292  0.41851  -1.5703  0.40465  -1.6458  2.0796  3.9386e-14  0.14556
0.293  0.41694  -1.5743  0.40301  -1.6498  2.0796  3.9173e-14  0.14606
0.294  0.41536  -1.5783  0.40135  -1.6537  2.0796  3.8747e-14  0.14656
0.295  0.41378  -1.5822  0.3997  -1.6577  2.0796  3.8641e-14  0.14705
0.296  0.4122  -1.5862  0.39804  -1.6616  2.0796  3.8535e-14  0.14755
0.297  0.41061  -1.5901  0.39638  -1.6655  2.0796  3.8109e-14  0.14805
0.298  0.40902  -1.594  0.39471  -1.6694  2.0796  3.7896e-14  0.14855
0.299  0.40742  -1.5979  0.39304  -1.6732  2.0796  3.7683e-14  0.14905
0.3  0.40582  -1.6018  0.39136  -1.6771  2.0796  3.747e-14  0.14955
0.301  0.40422  -1.6056  0.38968  -1.6809  2.0796  3.7151e-14  0.15004
0.302  0.40261  -1.6095  0.388  -1.6847  2.0796  3.6831e-14  0.15054
0.303  0.401  -1.6133  0.38631  -1.6885  2.0796  3.6725e-14  0.15104
0.304  0.39938  -1.6171  0.38462  -1.6923  2.0796  3.6406e-14  0.15154
0.305  0.39776  -1.621  0.38293  -1.6961  2.0796  3.598e-14  0.15204
0.306  0.39614  -1.6247  0.38123  -1.6998  2.0796  3.566e-14  0.15254
0.307  0.39451  -1.6285  0.37953  -1.7035  2.0796  3.5554e-14  0.15304
0.308  0.39288  -1.6323  0.37782  -1.7073  2.0796  3.5341e-14  0.15353
0.309  0.39125  -1.636  0.37611  -1.711  2.0796  3.4915e-14  0.15403
0.31  0.38961  -1.6398  0.3744  -1.7146  2.0796  3.4702e-14  0.15453
0.311  0.38797  -1.6435  0.37269  -1.7183  2.0796  3.449e-14  0.15503
0.312  0.38632  -1.6472  0.37097  -1.7219  2.0796  3.4277e-14  0.15553
0.313  0.38468  -1.6509  0.36924  -1.7256  2.0796  3.3851e-14  0.15603
0.314  0.38302  -1.6546  0.36751  -1.7292  2.0796  3.3425e-14  0.15653
0.315  0.38137  -1.6582  0.36578  -1.7328  2.0796  3.3106e-14  0.15702
0.316  0.37971  -1.6619  0.36405  -1.7364  2.0796  3.2999e-14  0.15752
