# time  xt  vt  xtrue  vtrue  Et  dE/T  t/T
3.162  -1.1717  5.1647  -2.5738  1.4433  19.335  1.9654e-07  1.5762
3.163  -1.1666  5.1737  -2.5696  1.452  19.335  1.9789e-07  1.5767
3.164  -1.1614  5.1827  -2.5653  1.4607  19.335  1.9924e-07  1.5772
3.165  -1.1562  5.1917  -2.5611  1.4693  19.335  2.0059e-07  1.5777
3.166  -1.151  5.2007  -2.5568  1.478  19.335  2.0195e-07  1.5782
3.167  -1.1458  5.2096  -2.5525  1.4866  19.335  2.0331e-07  1.5787
3.168  -1.1406  5.2185  -2.5482  1.4952  19.335  2.0467e-07  1.5792
3.169  -1.1354  5.2274  -2.5438  1.5039  19.335  2.0604e-07  1.5797
3.17  -1.1301  5.2363  -2.5395  1.5125  19.335  2.0741e-07  1.5802
3.171  -1.1249  5.2452  -2.5351  1.521  19.335  2.0879e-07  1.5807
3.172  -1.1196  5.254  -2.5307  1.5296  19.335  2.1017e-07  1.5812
3.173  -1.1144  5.2628  -2.5262  1.5382  19.335  2.1155e-07  1.5817
3.174  -1.1091  5.2716  -2.5217  1.5467  19.335  2.1294e-07  1.5822
3.175  -1.1038  5.2804  -2.5172  1.5552  19.335  2.1433e-07  1.5827
3.176  -1.0985  5.2892  -2.5127  1.5637  19.335  2.1572e-07  1.5832
3.177  -1.0933  5.2979  -2.5082  1.5722  19.335  2.1712e-07  1.5837
3.178  -1.088  5.3066  -2.5036  1.5807  19.335  2.1852e-07  1.5842
3.179  -1.0826  5.3153  -2.499  1.5892  19.335  2.1992e-07  1.5847
3.18  -1.0773  5.3239  -2.4944  1.5976  19.335  2.2133e-07  1.5852
3.181  -1.072  5.3325  -2.4897  1.606  19.335  2.2274e-07  1.5857
3.182  -1.0667  5.3411  -2.4851  1.6145  19.335  2.2415e-07  1.5862
3.183  -1.0613  5.3497  -2.4804  1.6229  19.335  2.2556e-07  1.5867
3.184  -1.056  5.3583  -2.4756  1.6312  19.335  2.2698e-07  1.5872
3.185  -1.0506  5.3668  -2.4709  1.6396  19.335  2.284e-07  1.5877
3.186  -1.0452  5.3753  -2.4661  1.648  19.335  2.2982e-07  1.5882
3.187  -1.0398  5.3838  -2.4613  1.6563  19.335  2.3124e-07  1.5887
3.188  -1.0345  5.3922  -2.4565  1.6646  19.335  2.3267e-07  1.5892
3.189  -1.0291  5.4006  -2.4517  1.6729  19.335  2.341e-07  1.5897
3.19  -1.0237  5.409  -2.4468  1.6812  19.335  2.3553e-07  1.5902
3.191  -1.0182  5.4174  -2.4419  1.6895  19.335  2.3696e-07  1.5907
3.192  -1.0128  5.4257  -2.437  1.6977  19.335  2.3839e-07  1.5912
3.193  -1.0074  5.434  -2.4321  1.7059  19.335  2.3983e-07  1.5917
3.194  -1.002  5.4423  -2.4271  1.7142  19.335  2.4127e-07  1.5922
3.195  -0.9965  5.4506  -2.4222  1.7224  19.335  2.4271e-07  1.5927
3.196  -0.99105  5.4588  -2.4171  1.7306  19.335  2.4415e-07  1.5932
3.197  -0.98559  5.467  -2.4121  1.7387  19.335  2.4559e-07  1.5937
3.198  -0.98012  5.4751  -2.4071  1.7469  19.335  2.4703e-07  1.5942
3.199  -0.97464  5.4833  -2.402  1.755  19.335  2.4848e-07  1.5947
3.2  -0.96915  5.4914  -2.3969  1.7631  19.335  2.4992e-07  1.5952
3.201  -0.96365  5.4994  -2.3918  1.7712  19.335  2.5137e-07  1.5957
3.202  -0.95815  5.5075  -2.3866  1.7793  19.335  2.5281e-07  1.5962
3.203  -0.95264  5.5155  -2.3814  1.7874  19.335  2.5426e-07  1.5967
3.204  -0.94712  5.5235  -2.3762  1.7954  19.335  2.5571e-07  1.5972
3.205  -0.94159  5.5314  -2.371  1.8034  19.335  2.5716e-07  1.5977
3.206  -0.93606  5.5393  -2.3658  1.8115  19.335  2.5861e-07  1.5982
3.207  -0.93051  5.5472  -2.3605  1.8195  19.335  2.6006e-07  1.5987
3.208  -0.92496  5.5551  -2.3552  1.8274  19.335  2.6151e-07  1.5991
3.209  -0.9194  5.5629  -2.3499  1.8354  19.335  2.6296e-07  1.5996
3.21  -0.91384  5.5707  -2.3446  1.8433  19.335  2.6441e-07  1.6001
3.211  -0.90826  5.5784  -2.3392  1.8512  19.335  2.6586e-07  1.6006
3.212  -0.90268  5.5861  -2.3338  1.8592  19.335  2.6731e-07  1.6011
3.213  -0.89709  5.5938  -2.3284  1.867  19.335  2.6876e-07  1.6016
3.214  -0.89149  5.6015  -2.323  1.8749  19.335  2.7021e-07  1.6021
3.215  -0.88589  5.6091  -2.3176  1.8828  19.335  2.7166e-07  1.6026
3.216  -0.88027  5.6167  -2.3121  1.8906  19.335  2.7311e-07  1.6031
3.217  -0.87465  5.6242  -2.3066  1.8984  19.335  2.7455e-07  1.6036
3.218  -0.86903  5.6317  -2.3011  1.9062  19.335  2.76e-07  1.6041
3.219  -0.86339  5.6392  -2.2955  1.914  19.335  2.7745e-07  1.6046
3.22  -0.85775  5.6466  -2.29  1.9217  19.335  2.7889e-07  1.6051
3.221  -0.8521  5.654  -2.2844  1.9295  19.335  2.8033e-07  1.6056
3.222  -0.84644  5.6614  -2.2788  1.9372  19.335  2.8177e-07  1.6061
3.223  -0.84077  5.6687  -2.2732  1.9449  19.335  2.8321e-07  1.6066
3.224  -0.8351  5.676  -2.2675  1.9526  19.335  2.8465e-07  1.6071
3.225  -0.82942  5.6833  -2.2618  1.9602  19.335  2.8609e-07  1.6076
3.226  -0.82373  5.6905  -2.2561  1.9679  19.335  2.8752e-07  1.6081
3.227  -0.81804  5.6977  -2.2504  1.9755  19.335  2.8895e-07  1.6086
3.228  -0.81234  5.7048  -2.2447  1.9831  19.335  2.9038e-07  1.6091
3.229  -0.80663  5.7119  -2.2389  1.9907  19.335  2.9181e-07  1.6096
3.23  -0.80092  5.719  -2.2331  1.9982  19.335  2.9324e-07  1.6101
3.231  -0.79519  5.726  -2.2273  2.0058  19.335  2.9466e-07  1.6106
3.232  -0.78946  5.733  -2.2215  2.0133  19.335  2.9608e-07  1.6111
3.233  -0.78373  5.7399  -2.2157  2.0208  19.335  2.975e-07  1.6116
3.234  -0.77798  5.7468  -2.2098  2.0283  19.335  2.9891e-07  1.6121
3.235  -0.77223  5.7537  -2.2039  2.0358  19.335  3.0032e-07  1.6126
3.236  -0.76648  5.7605  -2.198  2.0432  19.335  3.0173e-07  1.6131
3.237  -0.76071  5.7673  -2.192  2.0506  19.335  3.0313e-07  1.6136
3.238  -0.75494  5.7741  -2.1861  2.058  19.335  3.0453e-07  1.6141
3.239  -0.74916  5.7808  -2.1801  2.0654  19.335  3.0593e-07  1.6146
3.24  -0.74338  5.7874  -2.1741  2.0728  19.335  3.0732e-07  1.6151
3.241  -0.73759  5.794  -2.1681  2.0801  19.335  3.0871e-07  1.6156
3.242  -0.73179  5.8006  -2.162  2.0874  19.335  3.101e-07  1.6161
3.243  -0.72599  5.8071  -2.156  2.0947  19.335  3.1148e-07  1.6166
3.244  -0.72018  5.8136  -2.1499  2.102  19.335  3.1286e-07  1.6171
3.245  -0.71436  5.8201  -2.1438  2.1093  19.335  3.1423e-07  1.6176
3.246  -0.70854  5.8265  -2.1377  2.1165  19.335  3.156e-07  1.6181
3.247  -0.70271  5.8329  -2.1315  2.1238  19.335  3.1696e-07  1.6186
3.248  -0.69687  5.8392  -2.1253  2.131  19.335  3.1832e-07  1.6191
3.249  -0.69103  5.8454  -2.1192  2.1381  19.335  3.1967e-07  1.6196
3.25  -0.68518  5.8517  -2.1129  2.1453  19.335  3.2102e-07  1.6201
3.251  -0.67933  5.8579  -2.1067  2.1524  19.335  3.2236e-07  1.6206
3.252  -0.67347  5.864  -2.1005  2.1595  19.335  3.237e-07  1.6211
3.253  -0.6676  5.8701  -2.0942  2.1666  19.335  3.2503e-07  1.6216
3.254  -0.66173  5.8761  -2.0879  2.1737  19.335  3.2636e-07  1.6221
3.255  -0.65585  5.8822  -2.0816  2.1808  19.335  3.2768e-07  1.6226
3.256  -0.64996  5.8881  -2.0752  2.1878  19.335  3.29e-07  1.6231
3.257  -0.64407  5.894  -2.0689  2.1948  19.335  3.303e-07  1.6236
3.258  -0.63817  5.8999  -2.0625  2.2018  19.335  3.3161e-07  1.6241
3.259  -0.63227  5.9057  -2.0561  2.2088  19.335  3.329e-07  1.6246
3.26  -0.62636  5.9115  -2.0497  2.2157  19.335  3.3419e-07  1.6251
3.261  -0.62045  5.9172  -2.0433  2.2226  19.335  3.3547e-07  1.6256
3.262  -0.61453  5.9229  -2.0368  2.2295  19.335  3.3675e-07  1.6261
3.263  -0.6086  5.9285  -2.0303  2.2364  19.335  3.3802e-07  1.6266
3.264  -0.60267  5.9341  -2.0238  2.2433  19.335  3.3928e-07  1.6271
3.265  -0.59673  5.9396  -2.0173  2.2501  19.335  3.4054e-07  1.6276
3.266  -0.59079  5.9451  -2.0108  2.2569  19.335  3.4178e-07  1.6281
3.267  -0.58484  5.9506  -2.0042  2.2637  19.335  3.4302e-07  1.6286
3.268  -0.57889  5.956  -1.9977  2.2705  19.335  3.4425e-07  1.6291
3.269  -0.57293  5.9613  -1.9911  2.2772  19.335  3.4548e-07  1.6296
3.27  -0.56697  5.9666  -1.9844  2.2839  19.335  3.467e-07  1.6301
3.271  -0.561  5.9718  -1.9778  2.2906  19.335  3.479e-07  1.6306
3.272  -0.55502  5.977  -1.9712  2.2973  19.335  3.491e-07  1.6311
3.273  -0.54904  5.9822  -1.9645  2.304  19.335  3.503e-07  1.6316
3.274  -0.54306  5.9873  -1.9578  2.3106  19.335  3.5148e-07  1.632
3.275  -0.53707  5.9923  -1.9511  2.3172  19.335  3.5265e-07  1.6325
3.276  -0.53107  5.9973  -1.9444  2.3238  19.335  3.5382e-07  1.633
3.277  -0.52507  6.0023  -1.9376  2.3304  19.335  3.5498e-07  1.6335
3.278  -0.51907  6.0072  -1.9308  2.3369  19.335  3.5613e-07  1.634
3.279  -0.51306  6.012  -1.9241  2.3434  19.335  3.5726e-07  1.6345
3.28  -0.50705  6.0168  -1.9173  2.3499  19.335  3.5839e-07  1.635
3.281  -0.50103  6.0215  -1.9104  2.3564  19.335  3.5951e-07  1.6355
3.282  -0.495  6.0262  -1.9036  2.3629  19.335  3.6063e-07  1.636
3.283  -0.48897  6.0308  -1.8967  2.3693  19.335  3.6173e-07  1.6365
3.284  -0.48294  6.0354  -1.8898  2.3757  19.335  3.6282e-07  1.637
3.285  -0.4769  6.04  -1.8829  2.3821  19.335  3.639e-07  1.6375
3.286  -0.47086  6.0444  -1.876  2.3884  19.335  3.6497e-07  1.638
3.287  -0.46481  6.0489  -1.8691  2.3948  19.335  3.6603e-07  1.6385
3.288  -0.45876  6.0532  -1.8621  2.4011  19.335  3.6708e-07  1.639
3.289  -0.45271  6.0575  -1.8552  2.4074  19.335  3.6812e-07  1.6395
3.29  -0.44665  6.0618  -1.8482  2.4136  19.335  3.6915e-07  1.64
3.291  -0.44058  6.066  -1.8412  2.4199  19.335  3.7017e-07  1.6405
3.292  -0.43452  6.0702  -1.8341  2.4261  19.335  3.7118e-07  1.641
3.293  -0.42844  6.0743  -1.8271  2.4323  19.335  3.7218e-07  1.6415
3.294  -0.42237  6.0783  -1.82  2.4385  19.335  3.7317e-07  1.642
3.295  -0.41629  6.0823  -1.813  2.4446  19.335  3.7414e-07  1.6425
3.296  -0.4102  6.0863  -1.8059  2.4507  19.335  3.7511e-07  1.643
3.297  -0.40411  6.0901  -1.7987  2.4568  19.335  3.7606e-07  1.6435
3.298  -0.39802  6.094  -1.7916  2.4629  19.335  3.77e-07  1.644
3.299  -0.39193  6.0977  -1.7845  2.4689  19.335  3.7793e-07  1.6445
3.3  -0.38583  6.1015  -1.7773  2.475  19.335  3.7885e-07  1.645
3.301  -0.37972  6.1051  -1.7701  2.481  19.335  3.7975e-07  1.6455
3.302  -0.37362  6.1087  -1.7629  2.4869  19.335  3.8065e-07  1.646
3.303  -0.36751  6.1123  -1.7557  2.4929  19.335  3.8153e-07  1.6465
3.304  -0.36139  6.1158  -1.7484  2.4988  19.335  3.824e-07  1.647
3.305  -0.35527  6.1192  -1.7412  2.5047  19.335  3.8326e-07  1.6475
3.306  -0.34915  6.1226  -1.7339  2.5106  19.335  3.841e-07  1.648
3.307  -0.34303  6.1259  -1.7266  2.5164  19.335  3.8493e-07  1.6485
3.308  -0.3369  6.1292  -1.7193  2.5223  19.335  3.8575e-07  1.649
3.309  -0.33077  6.1324  -1.712  2.5281  19.335  3.8656e-07  1.6495
3.31  -0.32464  6.1356  -1.7047  2.5339  19.335  3.8736e-07  1.65
3.311  -0.3185  6.1387  -1.6973  2.5396  19.335  3.8814e-07  1.6505
3.312  -0.31236  6.1417  -1.6899  2.5453  19.335  3.889e-07  1.651
3.313  -0.30622  6.1447  -1.6825  2.551  19.335  3.8966e-07  1.6515
3.314  -0.30007  6.1476  -1.6751  2.5567  19.335  3.904e-07  1.652
3.315  -0.29392  6.1505  -1.6677  2.5624  19.335  3.9113e-07  1.6525
3.316  -0.28777  6.1533  -1.6603  2.568  19.335  3.9185e-07  1.653
3.317  -0.28161  6.1561  -1.6528  2.5736  19.335  3.9255e-07  1.6535
3.318  -0.27546  6.1588  -1.6453  2.5792  19.335  3.9324e-07  1.654
3.319  -0.2693  6.1614  -1.6378  2.5847  19.335  3.9391e-07  1.6545
3.32  -0.26313  6.164  -1.6303  2.5903  19.335  3.9457e-07  1.655
3.321  -0.25697  6.1665  -1.6228  2.5958  19.335  3.9522e-07  1.6555
3.322  -0.2508  6.169  -1.6153  2.6012  19.335  3.9585e-07  1.656
3.323  -0.24463  6.1714  -1.6077  2.6067  19.335  3.9647e-07  1.6565
3.324  -0.23846  6.1737  -1.6002  2.6121  19.335  3.9707e-07  1.657
3.325  -0.23228  6.176  -1.5926  2.6175  19.335  3.9766e-07  1.6575
3.326  -0.22611  6.1783  -1.585  2.6229  19.335  3.9824e-07  1.658
3.327  -0.21993  6.1804  -1.5774  2.6282  19.335  3.988e-07  1.6585
3.328  -0.21375  6.1825  -1.5697  2.6336  19.335  3.9935e-07  1.659
3.329  -0.20756  6.1846  -1.5621  2.6389  19.335  3.9988e-07  1.6595
3.33  -0.20138  6.1866  -1.5544  2.6441  19.335  4.004e-07  1.66
3.331  -0.19519  6.1885  -1.5468  2.6494  19.335  4.009e-07  1.6605
3.332  -0.189  6.1904  -1.5391  2.6546  19.335  4.0139e-07  1.661
3.333  -0.18281  6.1922  -1.5314  2.6598  19.335  4.0186e-07  1.6615
3.334  -0.17662  6.194  -1.5236  2.665  19.335  4.0232e-07  1.662
3.335  -0.17042  6.1956  -1.5159  2.6701  19.335  4.0277e-07  1.6625
3.336  -0.16422  6.1973  -1.5082  2.6752  19.335  4.032e-07  1.663
3.337  -0.15803  6.1989  -1.5004  2.6803  19.335  4.0361e-07  1.6635
3.338  -0.15183  6.2004  -1.4926  2.6854  19.335  4.0401e-07  1.664
3.339  -0.14563  6.2018  -1.4848  2.6904  19.335  4.044e-07  1.6645
3.34  -0.13942  6.2032  -1.477  2.6954  19.335  4.0476e-07  1.6649
3.341  -0.13322  6.2045  -1.4692  2.7004  19.335  4.0512e-07  1.6654
3.342  -0.12701  6.2058  -1.4613  2.7054  19.335  4.0546e-07  1.6659
3.343  -0.12081  6.207  -1.4535  2.7103  19.335  4.0578e-07  1.6664
3.344  -0.1146  6.2082  -1.4456  2.7152  19.335  4.0609e-07  1.6669
3.345  -0.10839  6.2093  -1.4377  2.7201  19.335  4.0638e-07  1.6674
3.346  -0.10218  6.2103  -1.4299  2.7249  19.335  4.0666e-07  1.6679
3.347  -0.09597  6.2113  -1.4219  2.7297  19.335  4.0692e-07  1.6684
3.348  -0.089758  6.2122  -1.414  2.7345  19.335  4.0717e-07  1.6689
3.349  -0.083546  6.213  -1.4061  2.7393  19.335  4.074e-07  1.6694
3.35  -0.077332  6.2138  -1.3981  2.7441  19.335  4.0761e-07  1.6699
3.351  -0.071118  6.2146  -1.3902  2.7488  19.335  4.0781e-07  1.6704
3.352  -0.064903  6.2152  -1.3822  2.7535  19.335  4.0799e-07  1.6709
3.353  -0.058688  6.2158  -1.3742  2.7581  19.335  4.0816e-07  1.6714
3.354  -0.052471  6.2164  -1.3662  2.7628  19.335  4.0832e-07  1.6719
3.355  -0.046255  6.2169  -1.3582  2.7674  19.335  4.0845e-07  1.6724
3.356  -0.040038  6.2173  -1.3501  2.7719  19.335  4.0857e-07  1.6729
3.357  -0.03382  6.2176  -1.3421  2.7765  19.335  4.0868e-07  1.6734
3.358  -0.027602  6.2179  -1.334  2.781  19.335  4.0877e-07  1.6739
3.359  -0.021384  6.2182  -1.326  2.7855  19.335  4.0884e-07  1.6744
3.36  -0.015166  6.2184  -1.3179  2.79  19.335  4.089e-07  1.6749
3.361  -0.0089477  6.2185  -1.3098  2.7944  19.335  4.0894e-07  1.6754
3.362  -0.0027291  6.2185  -1.3017  2.7989  19.335  4.0897e-07  1.6759
3.363  0.0034894  6.2185  -1.2936  2.8032  19.335  4.0898e-07  1.6764
3.364  0.0097079  6.2185  -1.2854  2.8076  19.335  4.0898e-07  1.6769
3.365  0.015926  6.2183  -1.2773  2.8119  19.335  4.0896e-07  1.6774
3.366  0.022145  6.2182  -1.2691  2.8162  19.335  4.0892e-07  1.6779
3.367  0.028363  6.2179  -1.2609  2.8205  19.335  4.0887e-07  1.6784
3.368  0.03458  6.2176  -1.2527  2.8248  19.335  4.088e-07  1.6789
3.369  0.040798  6.2172  -1.2445  2.829  19.335  4.0872e-07  1.6794
3.37  0.047015  6.2168  -1.2363  2.8332  19.335  4.0862e-07  1.6799
3.371  0.053231  6.2163  -1.2281  2.8374  19.335  4.085e-07  1.6804
3.372  0.059447  6.2158  -1.2199  2.8415  19.335  4.0837e-07  1.6809
3.373  0.065663  6.2151  -1.2116  2.8456  19.335  4.0823e-07  1.6814
3.374  0.071878  6.2145  -1.2034  2.8497  19.335  4.0806e-07  1.6819
3.375  0.078092  6.2137  -1.1951  2.8538  19.335  4.0789e-07  1.6824
3.376  0.084305  6.2129  -1.1868  2.8578  19.335  4.0769e-07  1.6829
3.377  0.090518  6.2121  -1.1785  2.8618  19.335  4.0749e-07  1.6834
3.378  0.096729  6.2112  -1.1702  2.8658  19.335  4.0726e-07  1.6839
3.379  0.10294  6.2102  -1.1619  2.8697  19.335  4.0702e-07  1.6844
3.38  0.10915  6.2091  -1.1536  2.8736  19.335  4.0677e-07  1.6849
3.381  0.11536  6.208  -1.1452  2.8775  19.335  4.065e-07  1.6854
3.382  0.12157  6.2069  -1.1369  2.8814  19.335  4.0621e-07  1.6859
3.383  0.12777  6.2057  -1.1285  2.8852  19.335  4.0591e-07  1.6864
3.384  0.13398  6.2044  -1.1202  2.889  19.335  4.0559e-07  1.6869
3.385  0.14018  6.203  -1.1118  2.8928  19.335  4.0526e-07  1.6874
3.386  0.14638  6.2016  -1.1034  2.8965  19.335  4.0491e-07  1.6879
3.387  0.15258  6.2002  -1.095  2.9002  19.335  4.0455e-07  1.6884
3.388  0.15878  6.1987  -1.0866  2.9039  19.335  4.0417e-07  1.6889
3.389  0.16498  6.1971  -1.0781  2.9076  19.335  4.0378e-07  1.6894
3.39  0.17118  6.1954  -1.0697  2.9112  19.335  4.0337e-07  1.6899
3.391  0.17737  6.1937  -1.0612  2.9148  19.335  4.0295e-07  1.6904
3.392  0.18357  6.192  -1.0528  2.9184  19.335  4.0251e-07  1.6909
3.393  0.18976  6.1902  -1.0443  2.922  19.335  4.0206e-07  1.6914
3.394  0.19595  6.1883  -1.0358  2.9255  19.335  4.0159e-07  1.6919
3.395  0.20213  6.1863  -1.0274  2.929  19.335  4.0111e-07  1.6924
3.396  0.20832  6.1843  -1.0189  2.9324  19.335  4.0061e-07  1.6929
3.397  0.2145  6.1823  -1.0103  2.9359  19.335  4.001e-07  1.6934
3.398  0.22068  6.1802  -1.0018  2.9393  19.335  3.9958e-07  1.6939
3.399  0.22686  6.178  -0.9933  2.9426  19.335  3.9904e-07  1.6944
3.4  0.23304  6.1757  -0.98476  2.946  19.335  3.9848e-07  1.6949
3.401  0.23921  6.1735  -0.97621  2.9493  19.335  3.9792e-07  1.6954
3.402  0.24539  6.1711  -0.96765  2.9526  19.335  3.9733e-07  1.6959
3.403  0.25156  6.1687  -0.95909  2.9558  19.335  3.9674e-07  1.6964
3.404  0.25772  6.1662  -0.95051  2.9591  19.335  3.9612e-07  1.6969
3.405  0.26389  6.1637  -0.94192  2.9623  19.335  3.955e-07  1.6974
3.406  0.27005  6.1611  -0.93333  2.9654  19.335  3.9486e-07  1.6978
3.407  0.27621  6.1585  -0.92472  2.9686  19.335  3.9421e-07  1.6983
3.408  0.28237  6.1557  -0.91611  2.9717  19.335  3.9354e-07  1.6988
3.409  0.28852  6.153  -0.90749  2.9748  19.335  3.9286e-07  1.6993
3.41  0.29467  6.1502  -0.89886  2.9778  19.335  3.9217e-07  1.6998
3.411  0.30082  6.1473  -0.89022  2.9809  19.335  3.9146e-07  1.7003
3.412  0.30697  6.1444  -0.88157  2.9839  19.335  3.9074e-07  1.7008
3.413  0.31311  6.1414  -0.87291  2.9868  19.335  3.9e-07  1.7013
3.414  0.31925  6.1383  -0.86424  2.9898  19.335  3.8926e-07  1.7018
3.415  0.32539  6.1352  -0.85557  2.9927  19.335  3.885e-07  1.7023
3.416  0.33152  6.132  -0.84689  2.9956  19.335  3.8772e-07  1.7028
3.417  0.33765  6.1288  -0.83819  2.9984  19.335  3.8694e-07  1.7033
3.418  0.34378  6.1255  -0.82949  3.0012  19.335  3.8614e-07  1.7038
3.419  0.3499  6.1222  -0.82079  3.004  19.335  3.8533e-07  1.7043
3.42  0.35602  6.1188  -0.81207  3.0068  19.335  3.845e-07  1.7048
3.421  0.36214  6.1154  -0.80335  3.0095  19.335  3.8367e-07  1.7053
3.422  0.36825  6.1119  -0.79462  3.0122  19.335  3.8282e-07  1.7058
3.423  0.37436  6.1083  -0.78588  3.0149  19.335  3.8196e-07  1.7063
3.424  0.38047  6.1047  -0.77713  3.0175  19.335  3.8109e-07  1.7068
3.425  0.38657  6.101  -0.76838  3.0202  19.335  3.802e-07  1.7073
3.426  0.39267  6.0973  -0.75961  3.0227  19.335  3.793e-07  1.7078
3.427  0.39877  6.0935  -0.75084  3.0253  19.335  3.7839e-07  1.7083
3.428  0.40486  6.0897  -0.74207  3.0278  19.335  3.7747e-07  1.7088
3.429  0.41095  6.0858  -0.73328  3.0303  19.335  3.7654e-07  1.7093
3.43  0.41703  6.0818  -0.72449  3.0328  19.335  3.756e-07  1.7098
3.431  0.42311  6.0778  -0.71569  3.0352  19.335  3.7464e-07  1.7103
3.432  0.42919  6.0738  -0.70689  3.0376  19.335  3.7368e-07  1.7108
3.433  0.43526  6.0697  -0.69807  3.04  19.335  3.727e-07  1.7113
3.434  0.44133  6.0655  -0.68925  3.0423  19.335  3.7171e-07  1.7118
3.435  0.44739  6.0613  -0.68043  3.0447  19.335  3.7071e-07  1.7123
3.436  0.45345  6.057  -0.6716  3.0469  19.335  3.697e-07  1.7128
3.437  0.4595  6.0527  -0.66276  3.0492  19.335  3.6868e-07  1.7133
3.438  0.46555  6.0483  -0.65391  3.0514  19.335  3.6765e-07  1.7138
3.439  0.4716  6.0439  -0.64506  3.0536  19.335  3.6661e-07  1.7143
3.44  0.47764  6.0394  -0.6362  3.0558  19.335  3.6556e-07  1.7148
3.441  0.48368  6.0349  -0.62733  3.0579  19.335  3.645e-07  1.7153
3.442  0.48971  6.0303  -0.61846  3.06  19.335  3.6343e-07  1.7158
3.443  0.49574  6.0256  -0.60959  3.0621  19.335  3.6235e-07  1.7163
3.444  0.50176  6.0209  -0.6007  3.0642  19.335  3.6125e-07  1.7168
3.445  0.50778  6.0162  -0.59181  3.0662  19.335  3.6015e-07  1.7173
3.446  0.5138  6.0114  -0.58292  3.0682  19.335  3.5904e-07  1.7178
3.447  0.5198  6.0066  -0.57402  3.0701  19.335  3.5792e-07  1.7183
3.448  0.52581  6.0017  -0.56511  3.072  19.335  3.568e-07  1.7188
3.449  0.53181  5.9967  -0.5562  3.0739  19.335  3.5566e-07  1.7193
3.45  0.5378  5.9917  -0.54728  3.0758  19.335  3.5451e-07  1.7198
3.451  0.54379  5.9867  -0.53836  3.0776  19.335  3.5336e-07  1.7203
3.452  0.54978  5.9816  -0.52943  3.0795  19.335  3.5219e-07  1.7208
3.453  0.55575  5.9764  -0.5205  3.0812  19.335  3.5102e-07  1.7213
3.454  0.56173  5.9712  -0.51156  3.083  19.335  3.4984e-07  1.7218
3.455  0.5677  5.966  -0.50262  3.0847  19.335  3.4865e-07  1.7223
3.456  0.57366  5.9607  -0.49367  3.0864  19.335  3.4745e-07  1.7228
3.457  0.57962  5.9553  -0.48472  3.088  19.335  3.4625e-07  1.7233
3.458  0.58557  5.9499  -0.47576  3.0897  19.335  3.4504e-07  1.7238
3.459  0.59152  5.9445  -0.4668  3.0912  19.335  3.4382e-07  1.7243
3.46  0.59746  5.939  -0.45783  3.0928  19.335  3.4259e-07  1.7248
3.461  0.6034  5.9334  -0.44886  3.0943  19.335  3.4135e-07  1.7253
3.462  0.60933  5.9278  -0.43988  3.0959  19.335  3.4011e-07  1.7258
3.463  0.61525  5.9222  -0.4309  3.0973  19.335  3.3886e-07  1.7263
3.464  0.62117  5.9165  -0.42192  3.0988  19.335  3.376e-07  1.7268
3.465  0.62708  5.9108  -0.41293  3.1002  19.335  3.3634e-07  1.7273
3.466  0.63299  5.905  -0.40394  3.1016  19.335  3.3507e-07  1.7278
3.467  0.63889  5.8992  -0.39494  3.1029  19.335  3.3379e-07  1.7283
3.468  0.64479  5.8933  -0.38594  3.1042  19.335  3.3251e-07  1.7288
3.469  0.65068  5.8874  -0.37694  3.1055  19.335  3.3122e-07  1.7293
3.47  0.65657  5.8814  -0.36793  3.1068  19.335  3.2992e-07  1.7298
3.471  0.66244  5.8754  -0.35892  3.108  19.335  3.2862e-07  1.7303
3.472  0.66832  5.8694  -0.3499  3.1092  19.335  3.2731e-07  1.7308
3.473  0.67418  5.8633  -0.34088  3.1104  19.335  3.26e-07  1.7312
3.474  0.68004  5.8571  -0.33186  3.1115  19.335  3.2468e-07  1.7317
3.475  0.6859  5.8509  -0.32284  3.1126  19.335  3.2335e-07  1.7322
3.476  0.69174  5.8447  -0.31381  3.1137  19.335  3.2202e-07  1.7327
3.477  0.69759  5.8384  -0.30478  3.1147  19.335  3.2069e-07  1.7332
3.478  0.70342  5.8321  -0.29574  3.1158  19.335  3.1935e-07  1.7337
3.479  0.70925  5.8257  -0.28671  3.1167  19.335  3.18e-07  1.7342
3.48  0.71507  5.8193  -0.27767  3.1177  19.335  3.1665e-07  1.7347
3.481  0.72089  5.8128  -0.26862  3.1186  19.335  3.153e-07  1.7352
3.482  0.7267  5.8063  -0.25958  3.1195  19.335  3.1394e-07  1.7357
3.483  0.7325  5.7998  -0.25053  3.1204  19.335  3.1258e-07  1.7362
3.484  0.7383  5.7932  -0.24148  3.1212  19.335  3.1121e-07  1.7367
3.485  0.74409  5.7866  -0.23243  3.122  19.335  3.0984e-07  1.7372
3.486  0.74987  5.7799  -0.22337  3.1228  19.335  3.0846e-07  1.7377
3.487  0.75565  5.7732  -0.21432  3.1235  19.335  3.0708e-07  1.7382
3.488  0.76142  5.7665  -0.20526  3.1242  19.335  3.057e-07  1.7387
3.489  0.76718  5.7597  -0.1962  3.1249  19.335  3.0431e-07  1.7392
3.49  0.77294  5.7529  -0.18713  3.1256  19.335  3.0292e-07  1.7397
3.491  0.77869  5.746  -0.17807  3.1262  19.335  3.0153e-07  1.7402
3.492  0.78443  5.7391  -0.169  3.1268  19.335  3.0013e-07  1.7407
