# time  xtii  vtii  xtrue  vtrue  Etii  dE/T  t/T
0  2.9  0  2.9  0  19.335  0  0
0  2.9  -0.002347  2.9  0  19.335  7.101e-08  0
0.001  2.9  -0.0046941  2.9  -0.00981  19.335  1.4202e-07  0.00049849
0.002  2.9  -0.0070411  2.8999  -0.01962  19.335  2.1303e-07  0.00099698
0.003  2.9  -0.0093882  2.8999  -0.02943  19.335  2.8403e-07  0.0014955
0.004  2.9  -0.011735  2.8998  -0.039239  19.335  3.5504e-07  0.001994
0.005  2.9  -0.014083  2.8996  -0.049048  19.335  4.2605e-07  0.0024924
0.006  2.9  -0.01643  2.8995  -0.058857  19.335  4.9705e-07  0.0029909
0.007  2.8999  -0.018778  2.8993  -0.068664  19.335  5.6806e-07  0.0034894
0.008  2.8999  -0.021125  2.8991  -0.078472  19.335  6.3906e-07  0.0039879
0.009  2.8999  -0.023473  2.8988  -0.088278  19.335  7.1007e-07  0.0044864
0.01  2.8999  -0.025821  2.8986  -0.098084  19.335  7.8107e-07  0.0049849
0.011  2.8998  -0.028169  2.8983  -0.10789  19.335  8.5207e-07  0.0054834
0.012  2.8998  -0.030518  2.898  -0.11769  19.335  9.2307e-07  0.0059819
0.013  2.8998  -0.032867  2.8976  -0.12749  19.335  9.9407e-07  0.0064803
0.014  2.8998  -0.035216  2.8972  -0.1373  19.335  1.0651e-06  0.0069788
0.015  2.8997  -0.037565  2.8968  -0.1471  19.335  1.1361e-06  0.0074773
0.016  2.8997  -0.039915  2.8964  -0.15689  19.335  1.2071e-06  0.0079758
0.017  2.8996  -0.042265  2.8959  -0.16669  19.335  1.2781e-06  0.0084743
0.018  2.8996  -0.044615  2.8954  -0.17649  19.335  1.3491e-06  0.0089728
0.019  2.8996  -0.046966  2.8949  -0.18628  19.335  1.4201e-06  0.0094713
0.02  2.8995  -0.049317  2.8943  -0.19607  19.335  1.4911e-06  0.0099698
0.021  2.8995  -0.051669  2.8937  -0.20586  19.335  1.5621e-06  0.010468
0.022  2.8994  -0.054021  2.8931  -0.21565  19.335  1.6331e-06  0.010967
0.023  2.8994  -0.056374  2.8925  -0.22543  19.335  1.704e-06  0.011465
0.024  2.8993  -0.058727  2.8918  -0.23522  19.335  1.775e-06  0.011964
0.025  2.8992  -0.061081  2.8911  -0.245  19.335  1.846e-06  0.012462
0.026  2.8992  -0.063435  2.8904  -0.25478  19.335  1.917e-06  0.012961
0.027  2.8991  -0.06579  2.8896  -0.26455  19.335  1.988e-06  0.013459
0.028  2.899  -0.068146  2.8889  -0.27433  19.335  2.059e-06  0.013958
0.029  2.899  -0.070502  2.888  -0.2841  19.335  2.13e-06  0.014456
0.03  2.8989  -0.072859  2.8872  -0.29387  19.335  2.201e-06  0.014955
0.031  2.8988  -0.075216  2.8863  -0.30363  19.335  2.272e-06  0.015453
0.032  2.8988  -0.077574  2.8854  -0.31339  19.335  2.343e-06  0.015952
0.033  2.8987  -0.079933  2.8845  -0.32315  19.335  2.414e-06  0.01645
0.034  2.8986  -0.082293  2.8836  -0.33291  19.335  2.4849e-06  0.016949
0.035  2.8985  -0.084653  2.8826  -0.34266  19.335  2.5559e-06  0.017447
0.036  2.8984  -0.087014  2.8816  -0.35241  19.335  2.6269e-06  0.017946
0.037  2.8983  -0.089376  2.8805  -0.36216  19.335  2.6979e-06  0.018444
0.038  2.8983  -0.091739  2.8795  -0.3719  19.335  2.7689e-06  0.018943
0.039  2.8982  -0.094102  2.8784  -0.38164  19.335  2.8399e-06  0.019441
0.04  2.8981  -0.096467  2.8773  -0.39137  19.335  2.9108e-06  0.01994
0.041  2.898  -0.098832  2.8761  -0.40111  19.335  2.9818e-06  0.020438
0.042  2.8979  -0.1012  2.8749  -0.41083  19.335  3.0528e-06  0.020936
0.043  2.8978  -0.10357  2.8737  -0.42056  19.335  3.1238e-06  0.021435
0.044  2.8977  -0.10593  2.8725  -0.43028  19.335  3.1948e-06  0.021933
0.045  2.8976  -0.1083  2.8712  -0.43999  19.335  3.2658e-06  0.022432
0.046  2.8975  -0.11067  2.87  -0.4497  19.335  3.3367e-06  0.02293
0.047  2.8973  -0.11304  2.8686  -0.45941  19.335  3.4077e-06  0.023429
0.048  2.8972  -0.11542  2.8673  -0.46911  19.335  3.4787e-06  0.023927
0.049  2.8971  -0.11779  2.8659  -0.47881  19.335  3.5497e-06  0.024426
0.05  2.897  -0.12016  2.8645  -0.4885  19.335  3.6206e-06  0.024924
0.051  2.8969  -0.12254  2.8631  -0.49819  19.335  3.6916e-06  0.025423
0.052  2.8968  -0.12492  2.8616  -0.50787  19.335  3.7626e-06  0.025921
0.053  2.8966  -0.12729  2.8601  -0.51755  19.335  3.8336e-06  0.02642
0.054  2.8965  -0.12967  2.8586  -0.52722  19.335  3.9045e-06  0.026918
0.055  2.8964  -0.13205  2.8571  -0.53689  19.335  3.9755e-06  0.027417
0.056  2.8962  -0.13444  2.8555  -0.54655  19.335  4.0465e-06  0.027915
0.057  2.8961  -0.13682  2.8539  -0.5562  19.335  4.1175e-06  0.028414
0.058  2.896  -0.1392  2.8523  -0.56586  19.335  4.1884e-06  0.028912
0.059  2.8958  -0.14159  2.8506  -0.5755  19.335  4.2594e-06  0.029411
0.06  2.8957  -0.14397  2.8489  -0.58514  19.335  4.3304e-06  0.029909
0.061  2.8955  -0.14636  2.8472  -0.59478  19.335  4.4013e-06  0.030408
0.062  2.8954  -0.14875  2.8455  -0.6044  19.335  4.4723e-06  0.030906
0.063  2.8953  -0.15114  2.8437  -0.61403  19.335  4.5433e-06  0.031405
0.064  2.8951  -0.15354  2.8419  -0.62364  19.335  4.6142e-06  0.031903
0.065  2.8949  -0.15593  2.8401  -0.63325  19.335  4.6852e-06  0.032402
0.066  2.8948  -0.15832  2.8383  -0.64286  19.335  4.7562e-06  0.0329
0.067  2.8946  -0.16072  2.8364  -0.65246  19.335  4.8271e-06  0.033399
0.068  2.8945  -0.16312  2.8345  -0.66205  19.335  4.8981e-06  0.033897
0.069  2.8943  -0.16552  2.8325  -0.67163  19.335  4.9691e-06  0.034396
0.07  2.8941  -0.16792  2.8306  -0.68121  19.335  5.04e-06  0.034894
0.071  2.894  -0.17032  2.8286  -0.69078  19.335  5.111e-06  0.035393
0.072  2.8938  -0.17273  2.8266  -0.70035  19.335  5.182e-06  0.035891
0.073  2.8936  -0.17513  2.8245  -0.70991  19.335  5.2529e-06  0.03639
0.074  2.8935  -0.17754  2.8225  -0.71946  19.335  5.3239e-06  0.036888
0.075  2.8933  -0.17995  2.8204  -0.729  19.335  5.3949e-06  0.037387
0.076  2.8931  -0.18236  2.8182  -0.73854  19.335  5.4658e-06  0.037885
0.077  2.8929  -0.18477  2.8161  -0.74807  19.335  5.5368e-06  0.038384
0.078  2.8927  -0.18719  2.8139  -0.75759  19.335  5.6077e-06  0.038882
0.079  2.8925  -0.1896  2.8117  -0.76711  19.335  5.6787e-06  0.039381
0.08  2.8924  -0.19202  2.8094  -0.77661  19.335  5.7497e-06  0.039879
0.081  2.8922  -0.19444  2.8072  -0.78611  19.335  5.8206e-06  0.040378
0.082  2.892  -0.19686  2.8049  -0.79561  19.335  5.8916e-06  0.040876
0.083  2.8918  -0.19929  2.8026  -0.80509  19.335  5.9625e-06  0.041374
0.084  2.8916  -0.20171  2.8002  -0.81457  19.335  6.0335e-06  0.041873
0.085  2.8914  -0.20414  2.7978  -0.82403  19.335  6.1045e-06  0.042371
0.086  2.8912  -0.20657  2.7954  -0.8335  19.335  6.1754e-06  0.04287
0.087  2.891  -0.209  2.793  -0.84295  19.335  6.2464e-06  0.043368
0.088  2.8908  -0.21143  2.7905  -0.85239  19.335  6.3173e-06  0.043867
0.089  2.8905  -0.21387  2.7881  -0.86183  19.335  6.3883e-06  0.044365
0.09  2.8903  -0.2163  2.7855  -0.87125  19.335  6.4592e-06  0.044864
0.091  2.8901  -0.21874  2.783  -0.88067  19.335  6.5302e-06  0.045362
0.092  2.8899  -0.22118  2.7804  -0.89008  19.335  6.6011e-06  0.045861
0.093  2.8897  -0.22363  2.7778  -0.89948  19.335  6.6721e-06  0.046359
0.094  2.8894  -0.22607  2.7752  -0.90888  19.335  6.7431e-06  0.046858
0.095  2.8892  -0.22852  2.7726  -0.91826  19.335  6.814e-06  0.047356
0.096  2.889  -0.23097  2.7699  -0.92763  19.335  6.885e-06  0.047855
0.097  2.8888  -0.23342  2.7672  -0.937  19.335  6.9559e-06  0.048353
0.098  2.8885  -0.23588  2.7645  -0.94635  19.335  7.0269e-06  0.048852
0.099  2.8883  -0.23833  2.7617  -0.9557  19.335  7.0978e-06  0.04935
0.1  2.8881  -0.24079  2.7589  -0.96504  19.335  7.1688e-06  0.049849
0.101  2.8878  -0.24325  2.7561  -0.97437  19.335  7.2397e-06  0.050347
0.102  2.8876  -0.24571  2.7533  -0.98369  19.335  7.3107e-06  0.050846
0.103  2.8873  -0.24818  2.7504  -0.99299  19.335  7.3816e-06  0.051344
0.104  2.8871  -0.25065  2.7475  -1.0023  19.335  7.4526e-06  0.051843
0.105  2.8868  -0.25312  2.7446  -1.0116  19.335  7.5235e-06  0.052341
0.106  2.8866  -0.25559  2.7416  -1.0209  19.335  7.5945e-06  0.05284
0.107  2.8863  -0.25806  2.7387  -1.0301  19.335  7.6654e-06  0.053338
0.108  2.8861  -0.26054  2.7357  -1.0394  19.335  7.7364e-06  0.053837
0.109  2.8858  -0.26302  2.7326  -1.0486  19.335  7.8073e-06  0.054335
0.11  2.8855  -0.2655  2.7296  -1.0579  19.335  7.8783e-06  0.054834
0.111  2.8853  -0.26799  2.7265  -1.0671  19.335  7.9492e-06  0.055332
0.112  2.885  -0.27047  2.7234  -1.0763  19.335  8.0202e-06  0.055831
0.113  2.8847  -0.27296  2.7203  -1.0855  19.335  8.0911e-06  0.056329
0.114  2.8845  -0.27546  2.7171  -1.0947  19.335  8.1621e-06  0.056828
0.115  2.8842  -0.27795  2.7139  -1.1039  19.335  8.233e-06  0.057326
0.116  2.8839  -0.28045  2.7107  -1.1131  19.335  8.304e-06  0.057825
0.117  2.8836  -0.28295  2.7075  -1.1223  19.335  8.3749e-06  0.058323
0.118  2.8833  -0.28545  2.7042  -1.1314  19.335  8.4459e-06  0.058822
0.119  2.8831  -0.28796  2.7009  -1.1405  19.335  8.5169e-06  0.05932
0.12  2.8828  -0.29046  2.6976  -1.1497  19.335  8.5878e-06  0.059819
0.121  2.8825  -0.29297  2.6942  -1.1588  19.335  8.6588e-06  0.060317
0.122  2.8822  -0.29549  2.6908  -1.1679  19.335  8.7297e-06  0.060816
0.123  2.8819  -0.298  2.6874  -1.177  19.335  8.8007e-06  0.061314
0.124  2.8816  -0.30052  2.684  -1.1861  19.335  8.8716e-06  0.061813
0.125  2.8813  -0.30305  2.6806  -1.1952  19.335  8.9426e-06  0.062311
0.126  2.881  -0.30557  2.6771  -1.2042  19.335  9.0135e-06  0.062809
0.127  2.8807  -0.3081  2.6736  -1.2133  19.335  9.0845e-06  0.063308
0.128  2.8804  -0.31063  2.6701  -1.2223  19.335  9.1554e-06  0.063806
0.129  2.8801  -0.31316  2.6665  -1.2313  19.335  9.2264e-06  0.064305
0.13  2.8798  -0.3157  2.6629  -1.2404  19.335  9.2973e-06  0.064803
0.131  2.8794  -0.31824  2.6593  -1.2494  19.335  9.3683e-06  0.065302
0.132  2.8791  -0.32078  2.6557  -1.2583  19.335  9.4392e-06  0.0658
0.133  2.8788  -0.32333  2.652  -1.2673  19.335  9.5102e-06  0.066299
0.134  2.8785  -0.32587  2.6483  -1.2763  19.335  9.5811e-06  0.066797
0.135  2.8781  -0.32843  2.6446  -1.2852  19.335  9.6521e-06  0.067296
0.136  2.8778  -0.33098  2.6409  -1.2942  19.335  9.723e-06  0.067794
0.137  2.8775  -0.33354  2.6371  -1.3031  19.335  9.794e-06  0.068293
0.138  2.8772  -0.3361  2.6333  -1.312  19.335  9.865e-06  0.068791
0.139  2.8768  -0.33866  2.6295  -1.3209  19.335  9.9359e-06  0.06929
0.14  2.8765  -0.34123  2.6256  -1.3298  19.335  1.0007e-05  0.069788
0.141  2.8761  -0.3438  2.6218  -1.3387  19.335  1.0078e-05  0.070287
0.142  2.8758  -0.34637  2.6179  -1.3475  19.335  1.0149e-05  0.070785
0.143  2.8754  -0.34895  2.614  -1.3564  19.335  1.022e-05  0.071284
0.144  2.8751  -0.35153  2.61  -1.3652  19.335  1.0291e-05  0.071782
0.145  2.8747  -0.35411  2.606  -1.3741  19.336  1.0362e-05  0.072281
0.146  2.8744  -0.3567  2.602  -1.3829  19.336  1.0433e-05  0.072779
0.147  2.874  -0.35929  2.598  -1.3917  19.336  1.0504e-05  0.073278
0.148  2.8737  -0.36188  2.594  -1.4004  19.336  1.0575e-05  0.073776
0.149  2.8733  -0.36448  2.5899  -1.4092  19.336  1.0646e-05  0.074275
0.15  2.873  -0.36708  2.5858  -1.418  19.336  1.0716e-05  0.074773
0.151  2.8726  -0.36969  2.5817  -1.4267  19.336  1.0787e-05  0.075272
0.152  2.8722  -0.37229  2.5775  -1.4354  19.336  1.0858e-05  0.07577
0.153  2.8718  -0.3749  2.5733  -1.4441  19.336  1.0929e-05  0.076269
0.154  2.8715  -0.37752  2.5691  -1.4528  19.336  1.1e-05  0.076767
0.155  2.8711  -0.38014  2.5649  -1.4615  19.336  1.1071e-05  0.077266
0.156  2.8707  -0.38276  2.5607  -1.4702  19.336  1.1142e-05  0.077764
0.157  2.8703  -0.38538  2.5564  -1.4788  19.336  1.1213e-05  0.078263
0.158  2.8699  -0.38801  2.5521  -1.4875  19.336  1.1284e-05  0.078761
0.159  2.8696  -0.39064  2.5478  -1.4961  19.336  1.1355e-05  0.07926
0.16  2.8692  -0.39328  2.5434  -1.5047  19.336  1.1426e-05  0.079758
0.161  2.8688  -0.39592  2.539  -1.5133  19.336  1.1497e-05  0.080257
0.162  2.8684  -0.39856  2.5346  -1.5219  19.336  1.1568e-05  0.080755
0.163  2.868  -0.40121  2.5302  -1.5305  19.336  1.1639e-05  0.081254
0.164  2.8676  -0.40386  2.5258  -1.539  19.336  1.171e-05  0.081752
0.165  2.8672  -0.40651  2.5213  -1.5476  19.336  1.1781e-05  0.082251
0.166  2.8668  -0.40917  2.5168  -1.5561  19.336  1.1852e-05  0.082749
0.167  2.8664  -0.41183  2.5123  -1.5646  19.336  1.1923e-05  0.083247
0.168  2.8659  -0.4145  2.5077  -1.5731  19.336  1.1994e-05  0.083746
0.169  2.8655  -0.41717  2.5031  -1.5815  19.336  1.2065e-05  0.084244
0.17  2.8651  -0.41984  2.4985  -1.59  19.336  1.2136e-05  0.084743
0.171  2.8647  -0.42252  2.4939  -1.5985  19.336  1.2207e-05  0.085241
0.172  2.8643  -0.4252  2.4893  -1.6069  19.336  1.2278e-05  0.08574
0.173  2.8638  -0.42789  2.4846  -1.6153  19.336  1.2349e-05  0.086238
0.174  2.8634  -0.43058  2.4799  -1.6237  19.336  1.242e-05  0.086737
0.175  2.863  -0.43327  2.4752  -1.6321  19.336  1.2491e-05  0.087235
0.176  2.8626  -0.43597  2.4704  -1.6404  19.336  1.2562e-05  0.087734
0.177  2.8621  -0.43867  2.4657  -1.6488  19.336  1.2633e-05  0.088232
0.178  2.8617  -0.44138  2.4609  -1.6571  19.336  1.2704e-05  0.088731
0.179  2.8612  -0.44409  2.456  -1.6654  19.336  1.2775e-05  0.089229
0.18  2.8608  -0.4468  2.4512  -1.6737  19.336  1.2846e-05  0.089728
0.181  2.8603  -0.44952  2.4463  -1.682  19.336  1.2917e-05  0.090226
0.182  2.8599  -0.45225  2.4414  -1.6903  19.336  1.2988e-05  0.090725
0.183  2.8594  -0.45497  2.4365  -1.6985  19.336  1.3059e-05  0.091223
0.184  2.859  -0.4577  2.4316  -1.7068  19.336  1.313e-05  0.091722
0.185  2.8585  -0.46044  2.4266  -1.715  19.336  1.3201e-05  0.09222
0.186  2.8581  -0.46318  2.4217  -1.7232  19.336  1.3272e-05  0.092719
0.187  2.8576  -0.46592  2.4166  -1.7314  19.336  1.3343e-05  0.093217
0.188  2.8571  -0.46867  2.4116  -1.7395  19.336  1.3414e-05  0.093716
0.189  2.8567  -0.47143  2.4066  -1.7477  19.336  1.3485e-05  0.094214
0.19  2.8562  -0.47418  2.4015  -1.7558  19.336  1.3556e-05  0.094713
0.191  2.8557  -0.47695  2.3964  -1.7639  19.336  1.3627e-05  0.095211
0.192  2.8553  -0.47971  2.3912  -1.772  19.336  1.3698e-05  0.09571
0.193  2.8548  -0.48248  2.3861  -1.7801  19.336  1.377e-05  0.096208
0.194  2.8543  -0.48526  2.3809  -1.7882  19.336  1.3841e-05  0.096707
0.195  2.8538  -0.48804  2.3757  -1.7962  19.336  1.3912e-05  0.097205
0.196  2.8533  -0.49082  2.3705  -1.8042  19.336  1.3983e-05  0.097704
0.197  2.8528  -0.49361  2.3653  -1.8123  19.336  1.4054e-05  0.098202
0.198  2.8523  -0.4964  2.36  -1.8202  19.336  1.4125e-05  0.098701
0.199  2.8518  -0.4992  2.3547  -1.8282  19.336  1.4196e-05  0.099199
0.2  2.8513  -0.50201  2.3494  -1.8362  19.336  1.4267e-05  0.099698
0.201  2.8508  -0.50481  2.344  -1.8441  19.336  1.4338e-05  0.1002
0.202  2.8503  -0.50763  2.3387  -1.852  19.336  1.4409e-05  0.10069
0.203  2.8498  -0.51044  2.3333  -1.8599  19.336  1.448e-05  0.10119
0.204  2.8493  -0.51326  2.3279  -1.8678  19.336  1.4551e-05  0.10169
0.205  2.8488  -0.51609  2.3225  -1.8757  19.336  1.4622e-05  0.10219
0.206  2.8483  -0.51892  2.317  -1.8835  19.336  1.4694e-05  0.10269
0.207  2.8478  -0.52176  2.3115  -1.8914  19.336  1.4765e-05  0.10319
0.208  2.8472  -0.5246  2.3061  -1.8992  19.336  1.4836e-05  0.10369
0.209  2.8467  -0.52745  2.3005  -1.907  19.336  1.4907e-05  0.10418
0.21  2.8462  -0.5303  2.295  -1.9147  19.336  1.4978e-05  0.10468
0.211  2.8457  -0.53315  2.2894  -1.9225  19.336  1.5049e-05  0.10518
0.212  2.8451  -0.53601  2.2838  -1.9302  19.336  1.512e-05  0.10568
0.213  2.8446  -0.53888  2.2782  -1.9379  19.336  1.5191e-05  0.10618
0.214  2.844  -0.54175  2.2726  -1.9456  19.336  1.5263e-05  0.10668
0.215  2.8435  -0.54463  2.2669  -1.9533  19.336  1.5334e-05  0.10717
0.216  2.843  -0.54751  2.2613  -1.961  19.336  1.5405e-05  0.10767
0.217  2.8424  -0.55039  2.2556  -1.9686  19.336  1.5476e-05  0.10817
0.218  2.8419  -0.55329  2.2499  -1.9762  19.336  1.5547e-05  0.10867
0.219  2.8413  -0.55618  2.2441  -1.9838  19.336  1.5618e-05  0.10917
0.22  2.8408  -0.55908  2.2383  -1.9914  19.336  1.5689e-05  0.10967
0.221  2.8402  -0.56199  2.2326  -1.999  19.336  1.5761e-05  0.11017
0.222  2.8396  -0.5649  2.2268  -2.0065  19.336  1.5832e-05  0.11066
0.223  2.8391  -0.56782  2.2209  -2.014  19.336  1.5903e-05  0.11116
0.224  2.8385  -0.57074  2.2151  -2.0216  19.336  1.5974e-05  0.11166
0.225  2.8379  -0.57367  2.2092  -2.029  19.336  1.6045e-05  0.11216
0.226  2.8374  -0.5766  2.2033  -2.0365  19.336  1.6117e-05  0.11266
0.227  2.8368  -0.57954  2.1974  -2.0439  19.336  1.6188e-05  0.11316
0.228  2.8362  -0.58249  2.1914  -2.0514  19.336  1.6259e-05  0.11366
0.229  2.8356  -0.58544  2.1855  -2.0588  19.336  1.633e-05  0.11415
0.23  2.835  -0.58839  2.1795  -2.0662  19.336  1.6402e-05  0.11465
0.231  2.8344  -0.59135  2.1735  -2.0735  19.336  1.6473e-05  0.11515
0.232  2.8339  -0.59432  2.1675  -2.0809  19.336  1.6544e-05  0.11565
0.233  2.8333  -0.59729  2.1614  -2.0882  19.336  1.6615e-05  0.11615
0.234  2.8327  -0.60027  2.1554  -2.0955  19.336  1.6687e-05  0.11665
0.235  2.8321  -0.60325  2.1493  -2.1028  19.336  1.6758e-05  0.11714
0.236  2.8315  -0.60624  2.1432  -2.11  19.336  1.6829e-05  0.11764
0.237  2.8309  -0.60923  2.137  -2.1173  19.336  1.69e-05  0.11814
0.238  2.8302  -0.61223  2.1309  -2.1245  19.336  1.6972e-05  0.11864
0.239  2.8296  -0.61524  2.1247  -2.1317  19.336  1.7043e-05  0.11914
0.24  2.829  -0.61825  2.1185  -2.1389  19.336  1.7114e-05  0.11964
0.241  2.8284  -0.62126  2.1123  -2.146  19.336  1.7186e-05  0.12014
0.242  2.8278  -0.62429  2.1061  -2.1531  19.336  1.7257e-05  0.12063
0.243  2.8272  -0.62731  2.0998  -2.1603  19.336  1.7328e-05  0.12113
0.244  2.8265  -0.63035  2.0936  -2.1674  19.336  1.74e-05  0.12163
0.245  2.8259  -0.63339  2.0873  -2.1744  19.336  1.7471e-05  0.12213
0.246  2.8253  -0.63643  2.0809  -2.1815  19.336  1.7542e-05  0.12263
0.247  2.8246  -0.63949  2.0746  -2.1885  19.336  1.7614e-05  0.12313
0.248  2.824  -0.64254  2.0682  -2.1955  19.336  1.7685e-05  0.12363
0.249  2.8233  -0.64561  2.0619  -2.2025  19.336  1.7756e-05  0.12412
0.25  2.8227  -0.64868  2.0555  -2.2095  19.336  1.7828e-05  0.12462
0.251  2.822  -0.65175  2.0491  -2.2164  19.336  1.7899e-05  0.12512
0.252  2.8214  -0.65483  2.0426  -2.2233  19.336  1.7971e-05  0.12562
0.253  2.8207  -0.65792  2.0362  -2.2302  19.336  1.8042e-05  0.12612
0.254  2.8201  -0.66102  2.0297  -2.2371  19.336  1.8114e-05  0.12662
0.255  2.8194  -0.66412  2.0232  -2.244  19.336  1.8185e-05  0.12711
0.256  2.8188  -0.66722  2.0167  -2.2508  19.336  1.8257e-05  0.12761
0.257  2.8181  -0.67033  2.0101  -2.2576  19.336  1.8328e-05  0.12811
0.258  2.8174  -0.67345  2.0036  -2.2644  19.336  1.84e-05  0.12861
0.259  2.8167  -0.67658  1.997  -2.2711  19.336  1.8471e-05  0.12911
0.26  2.8161  -0.67971  1.9904  -2.2779  19.336  1.8543e-05  0.12961
0.261  2.8154  -0.68285  1.9838  -2.2846  19.336  1.8614e-05  0.13011
0.262  2.8147  -0.68599  1.9772  -2.2913  19.336  1.8686e-05  0.1306
0.263  2.814  -0.68914  1.9705  -2.298  19.336  1.8757e-05  0.1311
0.264  2.8133  -0.6923  1.9638  -2.3046  19.336  1.8829e-05  0.1316
0.265  2.8126  -0.69546  1.9571  -2.3113  19.336  1.89e-05  0.1321
0.266  2.8119  -0.69863  1.9504  -2.3179  19.336  1.8972e-05  0.1326
0.267  2.8112  -0.7018  1.9437  -2.3245  19.336  1.9043e-05  0.1331
0.268  2.8105  -0.70498  1.9369  -2.331  19.336  1.9115e-05  0.13359
0.269  2.8098  -0.70817  1.9302  -2.3376  19.336  1.9187e-05  0.13409
0.27  2.8091  -0.71137  1.9234  -2.3441  19.336  1.9258e-05  0.13459
0.271  2.8084  -0.71457  1.9166  -2.3506  19.336  1.933e-05  0.13509
0.272  2.8077  -0.71778  1.9097  -2.3571  19.336  1.9402e-05  0.13559
0.273  2.807  -0.72099  1.9029  -2.3635  19.336  1.9473e-05  0.13609
0.274  2.8063  -0.72422  1.896  -2.3699  19.336  1.9545e-05  0.13659
0.275  2.8055  -0.72744  1.8892  -2.3763  19.336  1.9617e-05  0.13708
0.276  2.8048  -0.73068  1.8823  -2.3827  19.336  1.9689e-05  0.13758
0.277  2.8041  -0.73392  1.8753  -2.3891  19.336  1.976e-05  0.13808
0.278  2.8034  -0.73717  1.8684  -2.3954  19.336  1.9832e-05  0.13858
0.279  2.8026  -0.74042  1.8614  -2.4017  19.336  1.9904e-05  0.13908
0.28  2.8019  -0.74369  1.8545  -2.408  19.336  1.9976e-05  0.13958
0.281  2.8011  -0.74695  1.8475  -2.4143  19.336  2.0047e-05  0.14008
0.282  2.8004  -0.75023  1.8405  -2.4205  19.336  2.0119e-05  0.14057
0.283  2.7996  -0.75351  1.8334  -2.4267  19.336  2.0191e-05  0.14107
0.284  2.7989  -0.7568  1.8264  -2.4329  19.336  2.0263e-05  0.14157
0.285  2.7981  -0.7601  1.8193  -2.4391  19.336  2.0335e-05  0.14207
0.286  2.7974  -0.7634  1.8122  -2.4452  19.336  2.0407e-05  0.14257
0.287  2.7966  -0.76671  1.8051  -2.4513  19.336  2.0479e-05  0.14307
0.288  2.7958  -0.77003  1.798  -2.4574  19.336  2.0551e-05  0.14356
0.289  2.7951  -0.77336  1.7909  -2.4635  19.336  2.0623e-05  0.14406
0.29  2.7943  -0.77669  1.7837  -2.4695  19.336  2.0694e-05  0.14456
0.291  2.7935  -0.78003  1.7766  -2.4756  19.336  2.0766e-05  0.14506
0.292  2.7927  -0.78337  1.7694  -2.4816  19.336  2.0838e-05  0.14556
0.293  2.7919  -0.78673  1.7622  -2.4875  19.336  2.0911e-05  0.14606
0.294  2.7912  -0.79009  1.755  -2.4935  19.336  2.0983e-05  0.14656
0.295  2.7904  -0.79345  1.7477  -2.4994  19.336  2.1055e-05  0.14705
0.296  2.7896  -0.79683  1.7405  -2.5053  19.336  2.1127e-05  0.14755
0.297  2.7888  -0.80021  1.7332  -2.5112  19.336  2.1199e-05  0.14805
0.298  2.788  -0.8036  1.7259  -2.517  19.336  2.1271e-05  0.14855
0.299  2.7872  -0.807  1.7186  -2.5229  19.336  2.1343e-05  0.14905
0.3  2.7864  -0.8104  1.7113  -2.5287  19.336  2.1415e-05  0.14955
0.301  2.7856  -0.81382  1.7039  -2.5344  19.336  2.1488e-05  0.15004
0.302  2.7847  -0.81723  1.6966  -2.5402  19.336  2.156e-05  0.15054
0.303  2.7839  -0.82066  1.6892  -2.5459  19.336  2.1632e-05  0.15104
0.304  2.7831  -0.8241  1.6818  -2.5516  19.336  2.1704e-05  0.15154
0.305  2.7823  -0.82754  1.6744  -2.5573  19.336  2.1777e-05  0.15204
0.306  2.7815  -0.83099  1.667  -2.5629  19.336  2.1849e-05  0.15254
0.307  2.7806  -0.83444  1.6595  -2.5686  19.336  2.1921e-05  0.15304
0.308  2.7798  -0.83791  1.6521  -2.5742  19.336  2.1994e-05  0.15353
0.309  2.779  -0.84138  1.6446  -2.5797  19.336  2.2066e-05  0.15403
0.31  2.7781  -0.84486  1.6371  -2.5853  19.336  2.2138e-05  0.15453
0.311  2.7773  -0.84835  1.6296  -2.5908  19.336  2.2211e-05  0.15503
0.312  2.7764  -0.85184  1.6221  -2.5963  19.336  2.2283e-05  0.15553
0.313  2.7756  -0.85535  1.6145  -2.6018  19.336  2.2356e-05  0.15603
0.314  2.7747  -0.85886  1.607  -2.6072  19.336  2.2428e-05  0.15653
0.315  2.7739  -0.86238  1.5994  -2.6127  19.336  2.2501e-05  0.15702
0.316  2.773  -0.8659  1.5918  -2.6181  19.336  2.2574e-05  0.15752
0.317  2.7721  -0.86944  1.5842  -2.6234  19.336  2.2646e-05  0.15802
0.318  2.7713  -0.87298  1.5766  -2.6288  19.336  2.2719e-05  0.15852
0.319  2.7704  -0.87653  1.569  -2.6341  19.336  2.2791e-05  0.15902
0.32  2.7695  -0.88009  1.5613  -2.6394  19.336  2.2864e-05  0.15952
0.321  2.7686  -0.88366  1.5537  -2.6447  19.336  2.2937e-05  0.16001
0.322  2.7677  -0.88723  1.546  -2.6499  19.336  2.301e-05  0.16051
0.323  2.7669  -0.89081  1.5383  -2.6551  19.336  2.3082e-05  0.16101
0.324  2.766  -0.89441  1.5306  -2.6603  19.336  2.3155e-05  0.16151
0.325  2.7651  -0.898  1.5229  -2.6655  19.336  2.3228e-05  0.16201
0.326  2.7642  -0.90161  1.5151  -2.6706  19.336  2.3301e-05  0.16251
