# time  xtii  vtii  xtrue  vtrue  Etii  dE/T  t/T
0  1  0  1  0  0.5  0  0
0  1  -0.009  1  0  0.50004  1.2892e-05  0
0.009  0.99992  -0.018  0.99996  -0.0089999  0.50008  2.5784e-05  0.0014324
0.018  0.99976  -0.026999  0.99984  -0.017999  0.50012  3.8678e-05  0.0028648
0.027  0.99951  -0.035997  0.99964  -0.026997  0.50016  5.1572e-05  0.0042972
0.036  0.99919  -0.044993  0.99935  -0.035992  0.5002  6.4468e-05  0.0057296
0.045  0.99879  -0.053985  0.99899  -0.044985  0.50024  7.7365e-05  0.007162
0.054  0.9983  -0.062974  0.99854  -0.053974  0.50028  9.0263e-05  0.0085944
0.063  0.99773  -0.071959  0.99802  -0.062958  0.50032  0.00010316  0.010027
0.072  0.99708  -0.080939  0.99741  -0.071938  0.50036  0.00011606  0.011459
0.081  0.99636  -0.089913  0.99672  -0.080911  0.50041  0.00012896  0.012892
0.09  0.99555  -0.09888  0.99595  -0.089879  0.50045  0.00014186  0.014324
0.099  0.99466  -0.10784  0.9951  -0.098838  0.50049  0.00015477  0.015756
0.108  0.99369  -0.11679  0.99417  -0.10779  0.50053  0.00016767  0.017189
0.117  0.99264  -0.12573  0.99316  -0.11673  0.50057  0.00018058  0.018621
0.126  0.9915  -0.13467  0.99207  -0.12567  0.50061  0.00019348  0.020054
0.135  0.99029  -0.14359  0.9909  -0.13459  0.50065  0.00020639  0.021486
0.144  0.989  -0.1525  0.98965  -0.1435  0.50069  0.0002193  0.022918
0.153  0.98763  -0.16141  0.98832  -0.1524  0.50073  0.00023221  0.024351
0.162  0.98617  -0.17029  0.98691  -0.16129  0.50077  0.00024512  0.025783
0.171  0.98464  -0.17917  0.98542  -0.17017  0.50081  0.00025803  0.027215
0.18  0.98303  -0.18803  0.98384  -0.17903  0.50085  0.00027094  0.028648
0.189  0.98134  -0.19688  0.98219  -0.18788  0.50089  0.00028386  0.03008
0.198  0.97957  -0.20571  0.98046  -0.19671  0.50093  0.00029677  0.031513
0.207  0.97771  -0.21453  0.97865  -0.20552  0.50097  0.00030969  0.032945
0.216  0.97578  -0.22333  0.97676  -0.21432  0.50101  0.0003226  0.034377
0.225  0.97377  -0.23211  0.97479  -0.22311  0.50105  0.00033552  0.03581
0.234  0.97168  -0.24087  0.97275  -0.23187  0.50109  0.00034844  0.037242
0.243  0.96952  -0.24962  0.97062  -0.24062  0.50114  0.00036136  0.038675
0.252  0.96727  -0.25834  0.96842  -0.24934  0.50118  0.00037428  0.040107
0.261  0.96494  -0.26705  0.96613  -0.25805  0.50122  0.0003872  0.041539
0.27  0.96254  -0.27573  0.96377  -0.26673  0.50126  0.00040012  0.042972
0.279  0.96006  -0.2844  0.96133  -0.27539  0.5013  0.00041305  0.044404
0.288  0.9575  -0.29304  0.95881  -0.28404  0.50134  0.00042597  0.045837
0.297  0.95486  -0.30165  0.95622  -0.29265  0.50138  0.0004389  0.047269
0.306  0.95215  -0.31025  0.95355  -0.30125  0.50142  0.00045183  0.048701
0.315  0.94936  -0.31882  0.9508  -0.30982  0.50146  0.00046475  0.050134
0.324  0.94649  -0.32736  0.94797  -0.31836  0.5015  0.00047768  0.051566
0.333  0.94354  -0.33588  0.94507  -0.32688  0.50154  0.00049061  0.052999
0.342  0.94052  -0.34437  0.94209  -0.33537  0.50158  0.00050355  0.054431
0.351  0.93742  -0.35284  0.93903  -0.34384  0.50162  0.00051648  0.055863
0.36  0.93424  -0.36127  0.9359  -0.35227  0.50166  0.00052941  0.057296
0.369  0.93099  -0.36968  0.93269  -0.36068  0.5017  0.00054235  0.058728
0.378  0.92766  -0.37806  0.9294  -0.36906  0.50174  0.00055528  0.060161
0.387  0.92426  -0.38641  0.92605  -0.37741  0.50179  0.00056822  0.061593
0.396  0.92078  -0.39473  0.92261  -0.38573  0.50183  0.00058115  0.063025
0.405  0.91723  -0.40301  0.9191  -0.39402  0.50187  0.00059409  0.064458
0.414  0.9136  -0.41127  0.91552  -0.40227  0.50191  0.00060703  0.06589
0.423  0.9099  -0.41949  0.91186  -0.4105  0.50195  0.00061997  0.067323
0.432  0.90613  -0.42768  0.90813  -0.41869  0.50199  0.00063292  0.068755
0.441  0.90228  -0.43584  0.90433  -0.42684  0.50203  0.00064586  0.070187
0.45  0.89836  -0.44396  0.90045  -0.43497  0.50207  0.0006588  0.07162
0.459  0.89436  -0.45204  0.8965  -0.44305  0.50211  0.00067175  0.073052
0.468  0.89029  -0.46009  0.89247  -0.4511  0.50215  0.00068469  0.074485
0.477  0.88615  -0.4681  0.88838  -0.45912  0.50219  0.00069764  0.075917
0.486  0.88194  -0.47608  0.88421  -0.46709  0.50223  0.00071059  0.077349
0.495  0.87765  -0.48402  0.87997  -0.47503  0.50227  0.00072354  0.078782
0.504  0.8733  -0.49192  0.87566  -0.48293  0.50231  0.00073649  0.080214
0.513  0.86887  -0.49978  0.87128  -0.49079  0.50235  0.00074944  0.081646
0.522  0.86437  -0.50759  0.86682  -0.49861  0.5024  0.00076239  0.083079
0.531  0.8598  -0.51537  0.8623  -0.5064  0.50244  0.00077534  0.084511
0.54  0.85516  -0.52311  0.85771  -0.51414  0.50248  0.0007883  0.085944
0.549  0.85046  -0.53081  0.85305  -0.52183  0.50252  0.00080125  0.087376
0.558  0.84568  -0.53846  0.84832  -0.52949  0.50256  0.00081421  0.088808
0.567  0.84083  -0.54607  0.84352  -0.5371  0.5026  0.00082717  0.090241
0.576  0.83592  -0.55364  0.83865  -0.54467  0.50264  0.00084013  0.091673
0.585  0.83094  -0.56116  0.83371  -0.5522  0.50268  0.00085309  0.093106
0.594  0.82589  -0.56864  0.82871  -0.55968  0.50272  0.00086605  0.094538
0.603  0.82077  -0.57608  0.82364  -0.56712  0.50276  0.00087901  0.09597
0.612  0.81558  -0.58346  0.8185  -0.57451  0.5028  0.00089197  0.097403
0.621  0.81033  -0.5908  0.8133  -0.58185  0.50284  0.00090493  0.098835
0.63  0.80501  -0.5981  0.80803  -0.58914  0.50288  0.0009179  0.10027
0.639  0.79963  -0.60534  0.80269  -0.59639  0.50292  0.00093087  0.1017
0.648  0.79418  -0.61254  0.79729  -0.60359  0.50297  0.00094383  0.10313
0.657  0.78867  -0.61969  0.79183  -0.61074  0.50301  0.0009568  0.10456
0.666  0.78309  -0.62678  0.7863  -0.61785  0.50305  0.00096977  0.106
0.675  0.77745  -0.63383  0.78071  -0.6249  0.50309  0.00098274  0.10743
0.684  0.77175  -0.64083  0.77505  -0.6319  0.50313  0.00099571  0.10886
0.693  0.76598  -0.64777  0.76933  -0.63885  0.50317  0.0010087  0.11029
0.702  0.76015  -0.65467  0.76355  -0.64575  0.50321  0.0010217  0.11173
0.711  0.75426  -0.66151  0.75771  -0.65259  0.50325  0.0010346  0.11316
0.72  0.7483  -0.6683  0.75181  -0.65938  0.50329  0.0010476  0.11459
0.729  0.74229  -0.67503  0.74584  -0.66612  0.50333  0.0010606  0.11602
0.738  0.73621  -0.68171  0.73982  -0.67281  0.50337  0.0010736  0.11746
0.747  0.73008  -0.68834  0.73373  -0.67944  0.50341  0.0010865  0.11889
0.756  0.72388  -0.69491  0.72759  -0.68602  0.50345  0.0010995  0.12032
0.765  0.71763  -0.70143  0.72138  -0.69254  0.5035  0.0011125  0.12175
0.774  0.71132  -0.70788  0.71512  -0.699  0.50354  0.0011255  0.12319
0.783  0.70495  -0.71429  0.7088  -0.70541  0.50358  0.0011385  0.12462
0.792  0.69852  -0.72063  0.70242  -0.71176  0.50362  0.0011514  0.12605
0.801  0.69203  -0.72692  0.69599  -0.71805  0.50366  0.0011644  0.12748
0.81  0.68549  -0.73315  0.6895  -0.72429  0.5037  0.0011774  0.12892
0.819  0.67889  -0.73931  0.68295  -0.73046  0.50374  0.0011904  0.13035
0.828  0.67224  -0.74542  0.67635  -0.73658  0.50378  0.0012034  0.13178
0.837  0.66553  -0.75147  0.66969  -0.74264  0.50382  0.0012164  0.13321
0.846  0.65877  -0.75746  0.66298  -0.74863  0.50386  0.0012294  0.13465
0.855  0.65195  -0.76339  0.65622  -0.75457  0.5039  0.0012424  0.13608
0.864  0.64508  -0.76926  0.6494  -0.76045  0.50394  0.0012554  0.13751
0.873  0.63815  -0.77507  0.64253  -0.76626  0.50398  0.0012683  0.13894
0.882  0.63118  -0.78081  0.63561  -0.77201  0.50403  0.0012813  0.14037
0.891  0.62415  -0.78649  0.62863  -0.7777  0.50407  0.0012943  0.14181
0.9  0.61707  -0.79211  0.62161  -0.78333  0.50411  0.0013073  0.14324
0.909  0.60994  -0.79766  0.61453  -0.78889  0.50415  0.0013203  0.14467
0.918  0.60277  -0.80315  0.60741  -0.79439  0.50419  0.0013333  0.1461
0.927  0.59554  -0.80858  0.60024  -0.79982  0.50423  0.0013463  0.14754
0.936  0.58826  -0.81394  0.59301  -0.80519  0.50427  0.0013593  0.14897
0.945  0.58093  -0.81923  0.58574  -0.8105  0.50431  0.0013723  0.1504
0.954  0.57356  -0.82446  0.57842  -0.81574  0.50435  0.0013853  0.15183
0.963  0.56614  -0.82962  0.57106  -0.82091  0.50439  0.0013983  0.15327
0.972  0.55867  -0.83472  0.56365  -0.82601  0.50443  0.0014113  0.1547
0.981  0.55116  -0.83974  0.55619  -0.83105  0.50447  0.0014243  0.15613
0.99  0.5436  -0.8447  0.54869  -0.83603  0.50452  0.0014374  0.15756
0.999  0.536  -0.8496  0.54114  -0.84093  0.50456  0.0014504  0.159
1.008  0.52836  -0.85442  0.53355  -0.84577  0.5046  0.0014634  0.16043
1.017  0.52067  -0.85918  0.52592  -0.85053  0.50464  0.0014764  0.16186
1.026  0.51293  -0.86386  0.51824  -0.85523  0.50468  0.0014894  0.16329
1.035  0.50516  -0.86848  0.51053  -0.85986  0.50472  0.0015024  0.16473
1.044  0.49734  -0.87302  0.50277  -0.86442  0.50476  0.0015154  0.16616
1.053  0.48949  -0.8775  0.49497  -0.86891  0.5048  0.0015284  0.16759
1.062  0.48159  -0.88191  0.48713  -0.87333  0.50484  0.0015414  0.16902
1.071  0.47365  -0.88624  0.47925  -0.87768  0.50488  0.0015545  0.17045
1.08  0.46567  -0.8905  0.47133  -0.88196  0.50492  0.0015675  0.17189
1.089  0.45766  -0.89469  0.46337  -0.88616  0.50497  0.0015805  0.17332
1.098  0.44961  -0.89881  0.45538  -0.8903  0.50501  0.0015935  0.17475
1.107  0.44152  -0.90286  0.44735  -0.89436  0.50505  0.0016065  0.17618
1.116  0.43339  -0.90683  0.43928  -0.89835  0.50509  0.0016196  0.17762
1.125  0.42523  -0.91073  0.43118  -0.90227  0.50513  0.0016326  0.17905
1.134  0.41703  -0.91456  0.42304  -0.90611  0.50517  0.0016456  0.18048
1.143  0.4088  -0.91831  0.41487  -0.90988  0.50521  0.0016586  0.18191
1.152  0.40054  -0.92199  0.40666  -0.91358  0.50525  0.0016717  0.18335
1.161  0.39224  -0.9256  0.39842  -0.9172  0.50529  0.0016847  0.18478
1.17  0.38391  -0.92913  0.39015  -0.92075  0.50533  0.0016977  0.18621
1.179  0.37555  -0.93258  0.38185  -0.92422  0.50537  0.0017107  0.18764
1.188  0.36715  -0.93596  0.37352  -0.92762  0.50542  0.0017238  0.18908
1.197  0.35873  -0.93927  0.36515  -0.93095  0.50546  0.0017368  0.19051
1.206  0.35028  -0.9425  0.35676  -0.9342  0.5055  0.0017498  0.19194
1.215  0.3418  -0.94565  0.34834  -0.93737  0.50554  0.0017629  0.19337
1.224  0.33328  -0.94873  0.33989  -0.94047  0.50558  0.0017759  0.19481
1.233  0.32475  -0.95173  0.33141  -0.94349  0.50562  0.0017889  0.19624
1.242  0.31618  -0.95465  0.3229  -0.94643  0.50566  0.001802  0.19767
1.251  0.30759  -0.95749  0.31437  -0.9493  0.5057  0.001815  0.1991
1.26  0.29897  -0.96026  0.30582  -0.95209  0.50574  0.0018281  0.20054
1.269  0.29033  -0.96295  0.29724  -0.9548  0.50578  0.0018411  0.20197
1.278  0.28166  -0.96557  0.28863  -0.95744  0.50582  0.0018541  0.2034
1.287  0.27297  -0.9681  0.28  -0.96  0.50587  0.0018672  0.20483
1.296  0.26426  -0.97056  0.27135  -0.96248  0.50591  0.0018802  0.20626
1.305  0.25552  -0.97294  0.26268  -0.96488  0.50595  0.0018933  0.2077
1.314  0.24677  -0.97524  0.25398  -0.96721  0.50599  0.0019063  0.20913
1.323  0.23799  -0.97746  0.24527  -0.96946  0.50603  0.0019194  0.21056
1.332  0.22919  -0.9796  0.23653  -0.97162  0.50607  0.0019324  0.21199
1.341  0.22038  -0.98166  0.22778  -0.97371  0.50611  0.0019454  0.21343
1.35  0.21154  -0.98364  0.21901  -0.97572  0.50615  0.0019585  0.21486
1.359  0.20269  -0.98555  0.21022  -0.97765  0.50619  0.0019715  0.21629
1.368  0.19382  -0.98737  0.20141  -0.97951  0.50623  0.0019846  0.21772
1.377  0.18493  -0.98912  0.19259  -0.98128  0.50628  0.0019977  0.21916
1.386  0.17603  -0.99078  0.18375  -0.98297  0.50632  0.0020107  0.22059
1.395  0.16711  -0.99237  0.17489  -0.98459  0.50636  0.0020238  0.22202
1.404  0.15818  -0.99387  0.16602  -0.98612  0.5064  0.0020368  0.22345
1.413  0.14924  -0.99529  0.15714  -0.98758  0.50644  0.0020499  0.22489
1.422  0.14028  -0.99664  0.14825  -0.98895  0.50648  0.0020629  0.22632
1.431  0.13131  -0.9979  0.13934  -0.99024  0.50652  0.002076  0.22775
1.44  0.12233  -0.99908  0.13042  -0.99146  0.50656  0.002089  0.22918
1.449  0.11334  -1.0002  0.1215  -0.99259  0.5066  0.0021021  0.23062
1.458  0.10434  -1.0012  0.11256  -0.99365  0.50665  0.0021152  0.23205
1.467  0.095325  -1.0021  0.10361  -0.99462  0.50669  0.0021282  0.23348
1.476  0.086306  -1.003  0.094654  -0.99551  0.50673  0.0021413  0.23491
1.485  0.077279  -1.0038  0.085691  -0.99632  0.50677  0.0021544  0.23635
1.494  0.068245  -1.0045  0.076721  -0.99705  0.50681  0.0021674  0.23778
1.503  0.059205  -1.0051  0.067744  -0.9977  0.50685  0.0021805  0.23921
1.512  0.050159  -1.0056  0.058762  -0.99827  0.50689  0.0021936  0.24064
1.521  0.041108  -1.0061  0.049776  -0.99876  0.50693  0.0022066  0.24207
1.53  0.032054  -1.0064  0.040785  -0.99917  0.50697  0.0022197  0.24351
1.539  0.022996  -1.0067  0.031791  -0.99949  0.50701  0.0022328  0.24494
1.548  0.013935  -1.0069  0.022794  -0.99974  0.50706  0.0022458  0.24637
1.557  0.0048728  -1.0071  0.013796  -0.9999  0.5071  0.0022589  0.2478
1.566  -0.0041907  -1.0071  0.0047963  -0.99999  0.50714  0.002272  0.24924
1.575  -0.013255  -1.0071  -0.0042037  -0.99999  0.50718  0.0022851  0.25067
1.584  -0.022318  -1.0069  -0.013203  -0.99991  0.50722  0.0022981  0.2521
1.593  -0.031381  -1.0067  -0.022202  -0.99975  0.50726  0.0023112  0.25353
1.602  -0.040441  -1.0065  -0.031199  -0.99951  0.5073  0.0023243  0.25497
1.611  -0.0495  -1.0061  -0.040193  -0.99919  0.50734  0.0023374  0.2564
1.62  -0.058555  -1.0057  -0.049184  -0.99879  0.50738  0.0023505  0.25783
1.629  -0.067605  -1.0051  -0.058171  -0.99831  0.50743  0.0023635  0.25926
1.638  -0.076652  -1.0045  -0.067153  -0.99774  0.50747  0.0023766  0.2607
1.647  -0.085692  -1.0038  -0.07613  -0.9971  0.50751  0.0023897  0.26213
1.656  -0.094727  -1.0031  -0.085101  -0.99637  0.50755  0.0024028  0.26356
1.665  -0.10375  -1.0022  -0.094064  -0.99557  0.50759  0.0024159  0.26499
1.674  -0.11277  -1.0013  -0.10302  -0.99468  0.50763  0.002429  0.26643
1.683  -0.12179  -1.0003  -0.11197  -0.99371  0.50767  0.0024421  0.26786
1.692  -0.13079  -0.99916  -0.12091  -0.99266  0.50771  0.0024551  0.26929
1.701  -0.13978  -0.99798  -0.12984  -0.99154  0.50775  0.0024682  0.27072
1.71  -0.14876  -0.99672  -0.13875  -0.99033  0.5078  0.0024813  0.27215
1.719  -0.15773  -0.99539  -0.14766  -0.98904  0.50784  0.0024944  0.27359
1.728  -0.16669  -0.99397  -0.15656  -0.98767  0.50788  0.0025075  0.27502
1.737  -0.17564  -0.99247  -0.16544  -0.98622  0.50792  0.0025206  0.27645
1.746  -0.18457  -0.99089  -0.17431  -0.98469  0.50796  0.0025337  0.27788
1.755  -0.19349  -0.98922  -0.18316  -0.98308  0.508  0.0025468  0.27932
1.764  -0.20239  -0.98748  -0.192  -0.98139  0.50804  0.0025599  0.28075
1.773  -0.21128  -0.98566  -0.20083  -0.97963  0.50808  0.002573  0.28218
1.782  -0.22015  -0.98376  -0.20964  -0.97778  0.50812  0.0025861  0.28361
1.791  -0.229  -0.98178  -0.21843  -0.97585  0.50817  0.0025992  0.28505
1.8  -0.23784  -0.97972  -0.2272  -0.97385  0.50821  0.0026123  0.28648
1.809  -0.24666  -0.97758  -0.23596  -0.97176  0.50825  0.0026254  0.28791
1.818  -0.25545  -0.97536  -0.24469  -0.9696  0.50829  0.0026385  0.28934
1.827  -0.26423  -0.97306  -0.25341  -0.96736  0.50833  0.0026516  0.29078
1.836  -0.27299  -0.97068  -0.26211  -0.96504  0.50837  0.0026647  0.29221
1.845  -0.28173  -0.96822  -0.27078  -0.96264  0.50841  0.0026778  0.29364
1.854  -0.29044  -0.96569  -0.27943  -0.96017  0.50845  0.0026909  0.29507
1.863  -0.29913  -0.96307  -0.28806  -0.95761  0.5085  0.002704  0.29651
1.872  -0.3078  -0.96038  -0.29667  -0.95498  0.50854  0.0027172  0.29794
1.881  -0.31644  -0.95761  -0.30525  -0.95227  0.50858  0.0027303  0.29937
1.89  -0.32506  -0.95476  -0.31381  -0.94949  0.50862  0.0027434  0.3008
1.899  -0.33365  -0.95184  -0.32234  -0.94662  0.50866  0.0027565  0.30224
1.908  -0.34222  -0.94883  -0.33085  -0.94368  0.5087  0.0027696  0.30367
1.917  -0.35076  -0.94575  -0.33933  -0.94067  0.50874  0.0027827  0.3051
1.926  -0.35927  -0.9426  -0.34778  -0.93758  0.50878  0.0027958  0.30653
1.935  -0.36775  -0.93936  -0.35621  -0.93441  0.50882  0.002809  0.30796
1.944  -0.37621  -0.93605  -0.3646  -0.93116  0.50887  0.0028221  0.3094
1.953  -0.38463  -0.93267  -0.37297  -0.92784  0.50891  0.0028352  0.31083
1.962  -0.39303  -0.92921  -0.3813  -0.92445  0.50895  0.0028483  0.31226
1.971  -0.40139  -0.92567  -0.38961  -0.92098  0.50899  0.0028614  0.31369
1.98  -0.40972  -0.92206  -0.39788  -0.91744  0.50903  0.0028746  0.31513
1.989  -0.41802  -0.91837  -0.40612  -0.91382  0.50907  0.0028877  0.31656
1.998  -0.42629  -0.91461  -0.41433  -0.91013  0.50911  0.0029008  0.31799
2.007  -0.43452  -0.91077  -0.4225  -0.90636  0.50915  0.0029139  0.31942
2.016  -0.44271  -0.90686  -0.43064  -0.90252  0.5092  0.0029271  0.32086
2.025  -0.45088  -0.90288  -0.43875  -0.89861  0.50924  0.0029402  0.32229
2.034  -0.459  -0.89882  -0.44682  -0.89463  0.50928  0.0029533  0.32372
2.043  -0.46709  -0.89469  -0.45485  -0.89057  0.50932  0.0029665  0.32515
2.052  -0.47514  -0.89048  -0.46285  -0.88644  0.50936  0.0029796  0.32659
2.061  -0.48316  -0.88621  -0.47081  -0.88224  0.5094  0.0029927  0.32802
2.07  -0.49113  -0.88186  -0.47873  -0.87796  0.50944  0.0030059  0.32945
2.079  -0.49907  -0.87744  -0.48661  -0.87362  0.50948  0.003019  0.33088
2.088  -0.50697  -0.87295  -0.49445  -0.86921  0.50953  0.0030321  0.33232
2.097  -0.51482  -0.86838  -0.50225  -0.86472  0.50957  0.0030453  0.33375
2.106  -0.52264  -0.86375  -0.51002  -0.86016  0.50961  0.0030584  0.33518
2.115  -0.53041  -0.85905  -0.51774  -0.85554  0.50965  0.0030715  0.33661
2.124  -0.53814  -0.85427  -0.52542  -0.85085  0.50969  0.0030847  0.33805
2.133  -0.54583  -0.84943  -0.53305  -0.84608  0.50973  0.0030978  0.33948
2.142  -0.55348  -0.84452  -0.54065  -0.84125  0.50977  0.003111  0.34091
2.151  -0.56108  -0.83954  -0.54819  -0.83635  0.50981  0.0031241  0.34234
2.16  -0.56863  -0.83449  -0.5557  -0.83138  0.50986  0.0031373  0.34377
2.169  -0.57614  -0.82937  -0.56316  -0.82635  0.5099  0.0031504  0.34521
2.178  -0.58361  -0.82418  -0.57057  -0.82125  0.50994  0.0031636  0.34664
2.187  -0.59103  -0.81893  -0.57794  -0.81608  0.50998  0.0031767  0.34807
2.196  -0.5984  -0.81361  -0.58526  -0.81084  0.51002  0.0031898  0.3495
2.205  -0.60572  -0.80823  -0.59254  -0.80554  0.51006  0.003203  0.35094
2.214  -0.61299  -0.80277  -0.59976  -0.80018  0.5101  0.0032161  0.35237
2.223  -0.62022  -0.79726  -0.60694  -0.79475  0.51015  0.0032293  0.3538
2.232  -0.62739  -0.79168  -0.61407  -0.78925  0.51019  0.0032425  0.35523
2.241  -0.63452  -0.78603  -0.62115  -0.7837  0.51023  0.0032556  0.35667
2.25  -0.64159  -0.78032  -0.62817  -0.77807  0.51027  0.0032688  0.3581
2.259  -0.64862  -0.77454  -0.63515  -0.77239  0.51031  0.0032819  0.35953
2.268  -0.65559  -0.76871  -0.64208  -0.76664  0.51035  0.0032951  0.36096
2.277  -0.6625  -0.76281  -0.64895  -0.76083  0.51039  0.0033082  0.3624
2.286  -0.66937  -0.75684  -0.65577  -0.75496  0.51043  0.0033214  0.36383
2.295  -0.67618  -0.75082  -0.66254  -0.74903  0.51048  0.0033346  0.36526
2.304  -0.68294  -0.74473  -0.66925  -0.74303  0.51052  0.0033477  0.36669
2.313  -0.68964  -0.73859  -0.67591  -0.73698  0.51056  0.0033609  0.36813
2.322  -0.69629  -0.73238  -0.68252  -0.73087  0.5106  0.003374  0.36956
2.331  -0.70288  -0.72611  -0.68907  -0.7247  0.51064  0.0033872  0.37099
2.34  -0.70942  -0.71979  -0.69556  -0.71846  0.51068  0.0034004  0.37242
2.349  -0.71589  -0.7134  -0.702  -0.71218  0.51072  0.0034135  0.37385
2.358  -0.72231  -0.70696  -0.70838  -0.70583  0.51077  0.0034267  0.37529
2.367  -0.72868  -0.70046  -0.71471  -0.69943  0.51081  0.0034399  0.37672
2.376  -0.73498  -0.6939  -0.72097  -0.69296  0.51085  0.003453  0.37815
2.385  -0.74123  -0.68729  -0.72718  -0.68645  0.51089  0.0034662  0.37958
2.394  -0.74741  -0.68062  -0.73333  -0.67988  0.51093  0.0034794  0.38102
2.403  -0.75354  -0.67389  -0.73942  -0.67325  0.51097  0.0034926  0.38245
2.412  -0.7596  -0.66711  -0.74545  -0.66657  0.51101  0.0035057  0.38388
2.421  -0.76561  -0.66027  -0.75141  -0.65983  0.51105  0.0035189  0.38531
2.43  -0.77155  -0.65338  -0.75732  -0.65304  0.5111  0.0035321  0.38675
2.439  -0.77743  -0.64644  -0.76317  -0.6462  0.51114  0.0035453  0.38818
2.448  -0.78325  -0.63944  -0.76895  -0.6393  0.51118  0.0035584  0.38961
2.457  -0.789  -0.63239  -0.77468  -0.63236  0.51122  0.0035716  0.39104
2.466  -0.79469  -0.62529  -0.78034  -0.62536  0.51126  0.0035848  0.39248
2.475  -0.80032  -0.61814  -0.78593  -0.61831  0.5113  0.003598  0.39391
2.484  -0.80588  -0.61093  -0.79147  -0.61121  0.51134  0.0036112  0.39534
2.493  -0.81138  -0.60368  -0.79693  -0.60407  0.51139  0.0036244  0.39677
2.502  -0.81682  -0.59638  -0.80234  -0.59687  0.51143  0.0036375  0.39821
2.511  -0.82218  -0.58903  -0.80768  -0.58962  0.51147  0.0036507  0.39964
2.52  -0.82748  -0.58163  -0.81295  -0.58233  0.51151  0.0036639  0.40107
2.529  -0.83272  -0.57418  -0.81816  -0.57499  0.51155  0.0036771  0.4025
2.538  -0.83789  -0.56669  -0.8233  -0.5676  0.51159  0.0036903  0.40394
2.547  -0.84299  -0.55915  -0.82838  -0.56017  0.51163  0.0037035  0.40537
2.556  -0.84802  -0.55156  -0.83338  -0.55269  0.51168  0.0037167  0.4068
2.565  -0.85298  -0.54393  -0.83833  -0.54517  0.51172  0.0037299  0.40823
2.574  -0.85788  -0.53625  -0.8432  -0.5376  0.51176  0.0037431  0.40966
2.583  -0.8627  -0.52853  -0.848  -0.52999  0.5118  0.0037563  0.4111
2.592  -0.86746  -0.52076  -0.85274  -0.52234  0.51184  0.0037695  0.41253
2.601  -0.87215  -0.51296  -0.8574  -0.51464  0.51188  0.0037826  0.41396
2.61  -0.87676  -0.50511  -0.862  -0.50691  0.51193  0.0037958  0.41539
2.619  -0.88131  -0.49722  -0.86653  -0.49913  0.51197  0.003809  0.41683
2.628  -0.88579  -0.48928  -0.87099  -0.49131  0.51201  0.0038222  0.41826
2.637  -0.89019  -0.48131  -0.87537  -0.48345  0.51205  0.0038354  0.41969
2.646  -0.89452  -0.4733  -0.87969  -0.47555  0.51209  0.0038487  0.42112
2.655  -0.89878  -0.46525  -0.88393  -0.46762  0.51213  0.0038619  0.42256
2.664  -0.90297  -0.45716  -0.8881  -0.45964  0.51217  0.0038751  0.42399
2.673  -0.90708  -0.44903  -0.8922  -0.45163  0.51222  0.0038883  0.42542
2.682  -0.91112  -0.44087  -0.89623  -0.44358  0.51226  0.0039015  0.42685
2.691  -0.91509  -0.43267  -0.90019  -0.4355  0.5123  0.0039147  0.42829
2.7  -0.91899  -0.42443  -0.90407  -0.42738  0.51234  0.0039279  0.42972
2.709  -0.92281  -0.41616  -0.90788  -0.41923  0.51238  0.0039411  0.43115
2.718  -0.92655  -0.40786  -0.91162  -0.41104  0.51242  0.0039543  0.43258
2.727  -0.93022  -0.39952  -0.91528  -0.40282  0.51246  0.0039675  0.43402
2.736  -0.93382  -0.39115  -0.91887  -0.39456  0.51251  0.0039807  0.43545
2.745  -0.93734  -0.38274  -0.92238  -0.38628  0.51255  0.0039939  0.43688
2.754  -0.94078  -0.37431  -0.92582  -0.37796  0.51259  0.0040072  0.43831
2.763  -0.94415  -0.36584  -0.92919  -0.36961  0.51263  0.0040204  0.43975
2.772  -0.94744  -0.35734  -0.93247  -0.36124  0.51267  0.0040336  0.44118
2.781  -0.95066  -0.34882  -0.93569  -0.35283  0.51271  0.0040468  0.44261
2.79  -0.9538  -0.34026  -0.93883  -0.34439  0.51275  0.00406  0.44404
2.799  -0.95686  -0.33168  -0.94189  -0.33593  0.5128  0.0040733  0.44547
2.808  -0.95985  -0.32306  -0.94487  -0.32744  0.51284  0.0040865  0.44691
2.817  -0.96275  -0.31443  -0.94778  -0.31892  0.51288  0.0040997  0.44834
2.826  -0.96558  -0.30576  -0.95061  -0.31038  0.51292  0.0041129  0.44977
2.835  -0.96834  -0.29707  -0.95337  -0.30181  0.51296  0.0041261  0.4512
2.844  -0.97101  -0.28836  -0.95605  -0.29322  0.513  0.0041394  0.45264
2.853  -0.9736  -0.27962  -0.95865  -0.2846  0.51305  0.0041526  0.45407
2.862  -0.97612  -0.27085  -0.96117  -0.27596  0.51309  0.0041658  0.4555
2.871  -0.97856  -0.26207  -0.96361  -0.2673  0.51313  0.0041791  0.45693
2.88  -0.98092  -0.25326  -0.96598  -0.25862  0.51317  0.0041923  0.45837
2.889  -0.9832  -0.24443  -0.96827  -0.24992  0.51321  0.0042055  0.4598
2.898  -0.9854  -0.23558  -0.97048  -0.24119  0.51325  0.0042187  0.46123
2.907  -0.98752  -0.22672  -0.97261  -0.23245  0.5133  0.004232  0.46266
2.916  -0.98956  -0.21783  -0.97466  -0.22368  0.51334  0.0042452  0.4641
