# time  thetat  wt  thetasmall  wsmall  Et  dE/T  t/T
0.088  2.743  -0.331  2.6535  -2.3506  18.906  2.8102e-16  0.043867
0.089  2.7426  -0.33481  2.6512  -2.3766  18.906  1.8735e-16  0.044365
0.09  2.7423  -0.33862  2.6488  -2.4026  18.906  2.8102e-16  0.044864
0.091  2.742  -0.34244  2.6464  -2.4286  18.906  1.8735e-16  0.045362
0.092  2.7416  -0.34625  2.6439  -2.4545  18.906  1.8735e-16  0.045861
0.093  2.7413  -0.35008  2.6415  -2.4804  18.906  1.8735e-16  0.046359
0.094  2.7409  -0.3539  2.639  -2.5063  18.906  2.8102e-16  0.046858
0.095  2.7406  -0.35773  2.6364  -2.5322  18.906  2.8102e-16  0.047356
0.096  2.7402  -0.36156  2.6339  -2.5581  18.906  3.747e-16  0.047855
0.097  2.7398  -0.36539  2.6313  -2.5839  18.906  2.8102e-16  0.048353
0.098  2.7395  -0.36923  2.6287  -2.6097  18.906  2.8102e-16  0.048852
0.099  2.7391  -0.37307  2.6261  -2.6355  18.906  2.8102e-16  0.04935
0.1  2.7387  -0.37692  2.6235  -2.6612  18.906  2.8102e-16  0.049849
0.101  2.7384  -0.38076  2.6208  -2.6869  18.906  3.747e-16  0.050347
0.102  2.738  -0.38462  2.6181  -2.7126  18.906  3.747e-16  0.050846
0.103  2.7376  -0.38847  2.6154  -2.7383  18.906  2.8102e-16  0.051344
0.104  2.7372  -0.39233  2.6126  -2.7639  18.906  2.8102e-16  0.051843
0.105  2.7368  -0.39619  2.6098  -2.7896  18.906  2.8102e-16  0.052341
0.106  2.7364  -0.40006  2.607  -2.8151  18.906  2.8102e-16  0.05284
0.107  2.736  -0.40392  2.6042  -2.8407  18.906  2.8102e-16  0.053338
0.108  2.7356  -0.4078  2.6014  -2.8662  18.906  3.747e-16  0.053837
0.109  2.7352  -0.41167  2.5985  -2.8917  18.906  2.8102e-16  0.054335
0.11  2.7348  -0.41555  2.5956  -2.9172  18.906  3.747e-16  0.054834
0.111  2.7344  -0.41944  2.5926  -2.9427  18.906  2.8102e-16  0.055332
0.112  2.7339  -0.42332  2.5897  -2.9681  18.906  3.747e-16  0.055831
0.113  2.7335  -0.42722  2.5867  -2.9935  18.906  4.6837e-16  0.056329
0.114  2.7331  -0.43111  2.5837  -3.0188  18.906  4.6837e-16  0.056828
0.115  2.7326  -0.43501  2.5807  -3.0442  18.906  4.6837e-16  0.057326
0.116  2.7322  -0.43891  2.5776  -3.0695  18.906  4.6837e-16  0.057825
0.117  2.7318  -0.44282  2.5745  -3.0947  18.906  4.6837e-16  0.058323
0.118  2.7313  -0.44673  2.5714  -3.12  18.906  4.6837e-16  0.058822
0.119  2.7309  -0.45064  2.5683  -3.1452  18.906  4.6837e-16  0.05932
0.12  2.7304  -0.45456  2.5651  -3.1704  18.906  4.6837e-16  0.059819
0.121  2.73  -0.45849  2.5619  -3.1955  18.906  5.6205e-16  0.060317
0.122  2.7295  -0.46241  2.5587  -3.2206  18.906  5.6205e-16  0.060816
0.123  2.729  -0.46634  2.5555  -3.2457  18.906  4.6837e-16  0.061314
0.124  2.7286  -0.47028  2.5522  -3.2708  18.906  4.6837e-16  0.061813
0.125  2.7281  -0.47422  2.549  -3.2958  18.906  4.6837e-16  0.062311
0.126  2.7276  -0.47816  2.5457  -3.3208  18.906  4.6837e-16  0.062809
0.127  2.7271  -0.48211  2.5423  -3.3457  18.906  4.6837e-16  0.063308
0.128  2.7267  -0.48606  2.539  -3.3707  18.906  4.6837e-16  0.063806
0.129  2.7262  -0.49002  2.5356  -3.3956  18.906  4.6837e-16  0.064305
0.13  2.7257  -0.49398  2.5322  -3.4204  18.906  5.6205e-16  0.064803
0.131  2.7252  -0.49795  2.5287  -3.4452  18.906  4.6837e-16  0.065302
0.132  2.7247  -0.50192  2.5253  -3.47  18.906  4.6837e-16  0.0658
0.133  2.7242  -0.50589  2.5218  -3.4948  18.906  5.6205e-16  0.066299
0.134  2.7237  -0.50987  2.5183  -3.5195  18.906  5.6205e-16  0.066797
0.135  2.7232  -0.51386  2.5148  -3.5442  18.906  4.6837e-16  0.067296
0.136  2.7226  -0.51785  2.5112  -3.5689  18.906  5.6205e-16  0.067794
0.137  2.7221  -0.52184  2.5076  -3.5935  18.906  5.6205e-16  0.068293
0.138  2.7216  -0.52584  2.504  -3.6181  18.906  5.6205e-16  0.068791
0.139  2.7211  -0.52984  2.5004  -3.6426  18.906  5.6205e-16  0.06929
0.14  2.7205  -0.53385  2.4967  -3.6671  18.906  5.6205e-16  0.069788
0.141  2.72  -0.53786  2.493  -3.6916  18.906  5.6205e-16  0.070287
0.142  2.7195  -0.54187  2.4893  -3.716  18.906  5.6205e-16  0.070785
0.143  2.7189  -0.5459  2.4856  -3.7404  18.906  6.5572e-16  0.071284
0.144  2.7184  -0.54992  2.4819  -3.7648  18.906  7.494e-16  0.071782
0.145  2.7178  -0.55395  2.4781  -3.7891  18.906  7.494e-16  0.072281
0.146  2.7173  -0.55799  2.4743  -3.8134  18.906  6.5572e-16  0.072779
0.147  2.7167  -0.56203  2.4705  -3.8377  18.906  7.494e-16  0.073278
0.148  2.7161  -0.56608  2.4666  -3.8619  18.906  7.494e-16  0.073776
0.149  2.7156  -0.57013  2.4627  -3.8861  18.906  7.494e-16  0.074275
0.15  2.715  -0.57419  2.4588  -3.9102  18.906  7.494e-16  0.074773
0.151  2.7144  -0.57825  2.4549  -3.9343  18.906  8.4307e-16  0.075272
0.152  2.7138  -0.58231  2.451  -3.9584  18.906  7.494e-16  0.07577
0.153  2.7133  -0.58639  2.447  -3.9824  18.906  7.494e-16  0.076269
0.154  2.7127  -0.59046  2.443  -4.0064  18.906  8.4307e-16  0.076767
0.155  2.7121  -0.59455  2.439  -4.0303  18.906  7.494e-16  0.077266
0.156  2.7115  -0.59863  2.4349  -4.0542  18.906  8.4307e-16  0.077764
0.157  2.7109  -0.60273  2.4309  -4.0781  18.906  8.4307e-16  0.078263
0.158  2.7103  -0.60683  2.4268  -4.1019  18.906  8.4307e-16  0.078761
0.159  2.7097  -0.61093  2.4227  -4.1257  18.906  9.3675e-16  0.07926
0.16  2.7091  -0.61504  2.4185  -4.1495  18.906  8.4307e-16  0.079758
0.161  2.7084  -0.61915  2.4144  -4.1732  18.906  8.4307e-16  0.080257
0.162  2.7078  -0.62327  2.4102  -4.1968  18.906  9.3675e-16  0.080755
0.163  2.7072  -0.6274  2.406  -4.2204  18.906  9.3675e-16  0.081254
0.164  2.7066  -0.63153  2.4018  -4.244  18.906  9.3675e-16  0.081752
0.165  2.7059  -0.63567  2.3975  -4.2676  18.906  9.3675e-16  0.082251
0.166  2.7053  -0.63981  2.3932  -4.2911  18.906  8.4307e-16  0.082749
0.167  2.7046  -0.64396  2.3889  -4.3145  18.906  9.3675e-16  0.083247
0.168  2.704  -0.64811  2.3846  -4.3379  18.906  9.3675e-16  0.083746
0.169  2.7033  -0.65227  2.3802  -4.3613  18.906  1.0304e-15  0.084244
0.17  2.7027  -0.65644  2.3759  -4.3846  18.906  9.3675e-16  0.084743
0.171  2.702  -0.66061  2.3715  -4.4079  18.906  9.3675e-16  0.085241
0.172  2.7014  -0.66479  2.367  -4.4312  18.906  9.3675e-16  0.08574
0.173  2.7007  -0.66897  2.3626  -4.4544  18.906  1.0304e-15  0.086238
0.174  2.7  -0.67316  2.3581  -4.4775  18.906  1.0304e-15  0.086737
0.175  2.6994  -0.67736  2.3537  -4.5006  18.906  1.0304e-15  0.087235
0.176  2.6987  -0.68156  2.3491  -4.5237  18.906  1.0304e-15  0.087734
0.177  2.698  -0.68577  2.3446  -4.5467  18.906  1.1241e-15  0.088232
0.178  2.6973  -0.68998  2.34  -4.5697  18.906  1.0304e-15  0.088731
0.179  2.6966  -0.6942  2.3355  -4.5926  18.906  1.0304e-15  0.089229
0.18  2.6959  -0.69842  2.3309  -4.6155  18.906  1.0304e-15  0.089728
0.181  2.6952  -0.70266  2.3262  -4.6384  18.906  1.1241e-15  0.090226
0.182  2.6945  -0.70689  2.3216  -4.6612  18.906  1.1241e-15  0.090725
0.183  2.6938  -0.71114  2.3169  -4.6839  18.906  1.1241e-15  0.091223
0.184  2.6931  -0.71539  2.3122  -4.7066  18.906  1.1241e-15  0.091722
0.185  2.6924  -0.71965  2.3075  -4.7293  18.906  1.2178e-15  0.09222
0.186  2.6917  -0.72391  2.3028  -4.7519  18.906  1.2178e-15  0.092719
0.187  2.6909  -0.72818  2.298  -4.7745  18.906  1.2178e-15  0.093217
0.188  2.6902  -0.73246  2.2932  -4.797  18.906  1.2178e-15  0.093716
0.189  2.6895  -0.73674  2.2884  -4.8195  18.906  1.2178e-15  0.094214
0.19  2.6887  -0.74103  2.2836  -4.8419  18.906  1.3114e-15  0.094713
0.191  2.688  -0.74532  2.2787  -4.8643  18.906  1.3114e-15  0.095211
0.192  2.6872  -0.74962  2.2738  -4.8866  18.906  1.3114e-15  0.09571
0.193  2.6865  -0.75393  2.2689  -4.9089  18.906  1.3114e-15  0.096208
0.194  2.6857  -0.75825  2.264  -4.9311  18.906  1.3114e-15  0.096707
0.195  2.685  -0.76257  2.2591  -4.9533  18.906  1.3114e-15  0.097205
0.196  2.6842  -0.7669  2.2541  -4.9754  18.906  1.4988e-15  0.097704
0.197  2.6834  -0.77124  2.2491  -4.9975  18.906  1.4988e-15  0.098202
0.198  2.6827  -0.77558  2.2441  -5.0196  18.906  1.4988e-15  0.098701
0.199  2.6819  -0.77993  2.2391  -5.0415  18.906  1.4988e-15  0.099199
0.2  2.6811  -0.78428  2.234  -5.0635  18.906  1.4988e-15  0.099698
0.201  2.6803  -0.78865  2.229  -5.0854  18.906  1.4988e-15  0.1002
0.202  2.6795  -0.79302  2.2239  -5.1072  18.906  1.5925e-15  0.10069
0.203  2.6787  -0.79739  2.2187  -5.129  18.906  1.5925e-15  0.10119
0.204  2.6779  -0.80178  2.2136  -5.1507  18.906  1.5925e-15  0.10169
0.205  2.6771  -0.80617  2.2084  -5.1724  18.906  1.6861e-15  0.10219
0.206  2.6763  -0.81057  2.2033  -5.1941  18.906  1.6861e-15  0.10269
0.207  2.6755  -0.81497  2.1981  -5.2157  18.906  1.7798e-15  0.10319
0.208  2.6747  -0.81938  2.1928  -5.2372  18.906  1.6861e-15  0.10369
0.209  2.6739  -0.8238  2.1876  -5.2587  18.906  1.7798e-15  0.10418
0.21  2.673  -0.82823  2.1823  -5.2801  18.906  1.8735e-15  0.10468
0.211  2.6722  -0.83266  2.177  -5.3015  18.906  1.8735e-15  0.10518
0.212  2.6714  -0.8371  2.1717  -5.3228  18.906  1.8735e-15  0.10568
0.213  2.6705  -0.84155  2.1664  -5.3441  18.906  1.8735e-15  0.10618
0.214  2.6697  -0.84601  2.161  -5.3653  18.906  1.8735e-15  0.10668
0.215  2.6688  -0.85047  2.1556  -5.3865  18.906  1.9672e-15  0.10717
0.216  2.668  -0.85494  2.1503  -5.4076  18.906  1.9672e-15  0.10767
0.217  2.6671  -0.85942  2.1448  -5.4287  18.906  1.9672e-15  0.10817
0.218  2.6663  -0.8639  2.1394  -5.4497  18.906  2.0608e-15  0.10867
0.219  2.6654  -0.8684  2.1339  -5.4707  18.906  2.0608e-15  0.10917
0.22  2.6645  -0.8729  2.1285  -5.4916  18.906  2.0608e-15  0.10967
0.221  2.6637  -0.87741  2.123  -5.5124  18.906  2.1545e-15  0.11017
0.222  2.6628  -0.88192  2.1174  -5.5332  18.906  2.1545e-15  0.11066
0.223  2.6619  -0.88645  2.1119  -5.554  18.906  2.1545e-15  0.11116
0.224  2.661  -0.89098  2.1063  -5.5747  18.906  2.1545e-15  0.11166
0.225  2.6601  -0.89552  2.1007  -5.5953  18.906  2.1545e-15  0.11216
0.226  2.6592  -0.90006  2.0951  -5.6159  18.906  2.2482e-15  0.11266
0.227  2.6583  -0.90462  2.0895  -5.6364  18.906  2.3419e-15  0.11316
0.228  2.6574  -0.90918  2.0839  -5.6569  18.906  2.3419e-15  0.11366
0.229  2.6565  -0.91375  2.0782  -5.6773  18.906  2.4355e-15  0.11415
0.23  2.6556  -0.91833  2.0725  -5.6977  18.906  2.3419e-15  0.11465
0.231  2.6547  -0.92292  2.0668  -5.718  18.906  2.4355e-15  0.11515
0.232  2.6537  -0.92751  2.0611  -5.7382  18.906  2.5292e-15  0.11565
0.233  2.6528  -0.93211  2.0553  -5.7584  18.906  2.4355e-15  0.11615
0.234  2.6519  -0.93672  2.0495  -5.7785  18.906  2.4355e-15  0.11665
0.235  2.6509  -0.94134  2.0438  -5.7986  18.906  2.5292e-15  0.11714
0.236  2.65  -0.94597  2.038  -5.8186  18.906  2.5292e-15  0.11764
0.237  2.649  -0.9506  2.0321  -5.8386  18.906  2.6229e-15  0.11814
0.238  2.6481  -0.95525  2.0263  -5.8585  18.906  2.6229e-15  0.11864
0.239  2.6471  -0.9599  2.0204  -5.8784  18.906  2.7166e-15  0.11914
0.24  2.6462  -0.96456  2.0145  -5.8981  18.906  2.8102e-15  0.11964
0.241  2.6452  -0.96922  2.0086  -5.9179  18.906  2.8102e-15  0.12014
0.242  2.6442  -0.9739  2.0027  -5.9376  18.906  2.8102e-15  0.12063
0.243  2.6432  -0.97859  1.9967  -5.9572  18.906  2.8102e-15  0.12113
0.244  2.6423  -0.98328  1.9908  -5.9767  18.906  2.9039e-15  0.12163
0.245  2.6413  -0.98798  1.9848  -5.9962  18.906  2.9976e-15  0.12213
0.246  2.6403  -0.99269  1.9788  -6.0157  18.906  2.9039e-15  0.12263
0.247  2.6393  -0.99741  1.9727  -6.0351  18.906  2.9039e-15  0.12313
0.248  2.6383  -1.0021  1.9667  -6.0544  18.906  2.9976e-15  0.12363
0.249  2.6373  -1.0069  1.9606  -6.0736  18.906  3.0913e-15  0.12412
0.25  2.6363  -1.0116  1.9546  -6.0928  18.906  3.1849e-15  0.12462
0.251  2.6353  -1.0164  1.9485  -6.112  18.906  3.1849e-15  0.12512
0.252  2.6342  -1.0211  1.9423  -6.1311  18.906  3.1849e-15  0.12562
0.253  2.6332  -1.0259  1.9362  -6.1501  18.906  3.2786e-15  0.12612
0.254  2.6322  -1.0307  1.93  -6.1691  18.906  3.1849e-15  0.12662
0.255  2.6312  -1.0355  1.9239  -6.188  18.906  3.2786e-15  0.12711
0.256  2.6301  -1.0403  1.9177  -6.2068  18.906  3.466e-15  0.12761
0.257  2.6291  -1.0451  1.9114  -6.2256  18.906  3.466e-15  0.12811
0.258  2.628  -1.0499  1.9052  -6.2443  18.906  3.5596e-15  0.12861
0.259  2.627  -1.0547  1.899  -6.263  18.906  3.5596e-15  0.12911
0.26  2.6259  -1.0595  1.8927  -6.2816  18.906  3.6533e-15  0.12961
0.261  2.6249  -1.0644  1.8864  -6.3001  18.906  3.747e-15  0.13011
0.262  2.6238  -1.0692  1.8801  -6.3186  18.906  3.747e-15  0.1306
0.263  2.6227  -1.0741  1.8738  -6.337  18.906  3.8407e-15  0.1311
0.264  2.6217  -1.079  1.8674  -6.3553  18.906  3.8407e-15  0.1316
0.265  2.6206  -1.0838  1.861  -6.3736  18.906  3.8407e-15  0.1321
0.266  2.6195  -1.0887  1.8547  -6.3919  18.906  3.9343e-15  0.1326
0.267  2.6184  -1.0936  1.8483  -6.41  18.906  3.9343e-15  0.1331
0.268  2.6173  -1.0985  1.8418  -6.4281  18.906  4.1217e-15  0.13359
0.269  2.6162  -1.1035  1.8354  -6.4462  18.906  4.1217e-15  0.13409
0.27  2.6151  -1.1084  1.8289  -6.4641  18.906  4.2154e-15  0.13459
0.271  2.614  -1.1133  1.8225  -6.482  18.906  4.309e-15  0.13509
0.272  2.6129  -1.1183  1.816  -6.4999  18.906  4.309e-15  0.13559
0.273  2.6117  -1.1232  1.8095  -6.5177  18.906  4.4027e-15  0.13609
0.274  2.6106  -1.1282  1.8029  -6.5354  18.906  4.4964e-15  0.13659
0.275  2.6095  -1.1331  1.7964  -6.553  18.906  4.4964e-15  0.13708
0.276  2.6083  -1.1381  1.7898  -6.5706  18.906  4.5901e-15  0.13758
0.277  2.6072  -1.1431  1.7833  -6.5882  18.906  4.5901e-15  0.13808
0.278  2.6061  -1.1481  1.7767  -6.6056  18.906  4.7774e-15  0.13858
0.279  2.6049  -1.1531  1.7701  -6.623  18.906  4.8711e-15  0.13908
0.28  2.6038  -1.1582  1.7634  -6.6403  18.906  4.8711e-15  0.13958
0.281  2.6026  -1.1632  1.7568  -6.6576  18.906  5.0584e-15  0.14008
0.282  2.6014  -1.1682  1.7501  -6.6748  18.906  4.9648e-15  0.14057
0.283  2.6003  -1.1733  1.7434  -6.6919  18.906  5.0584e-15  0.14107
0.284  2.5991  -1.1783  1.7367  -6.709  18.906  5.2458e-15  0.14157
0.285  2.5979  -1.1834  1.73  -6.726  18.906  5.3395e-15  0.14207
0.286  2.5967  -1.1885  1.7233  -6.743  18.906  5.3395e-15  0.14257
0.287  2.5955  -1.1936  1.7165  -6.7598  18.906  5.4331e-15  0.14307
0.288  2.5943  -1.1987  1.7097  -6.7766  18.906  5.5268e-15  0.14356
0.289  2.5931  -1.2038  1.703  -6.7934  18.906  5.6205e-15  0.14406
0.29  2.5919  -1.2089  1.6962  -6.8101  18.906  5.7142e-15  0.14456
0.291  2.5907  -1.214  1.6893  -6.8267  18.906  5.7142e-15  0.14506
0.292  2.5895  -1.2192  1.6825  -6.8432  18.906  5.7142e-15  0.14556
0.293  2.5883  -1.2243  1.6757  -6.8597  18.906  5.9015e-15  0.14606
0.294  2.587  -1.2295  1.6688  -6.8761  18.906  5.9952e-15  0.14656
0.295  2.5858  -1.2346  1.6619  -6.8924  18.906  5.9952e-15  0.14705
0.296  2.5846  -1.2398  1.655  -6.9087  18.906  5.9952e-15  0.14755
0.297  2.5833  -1.245  1.6481  -6.9249  18.906  6.0889e-15  0.14805
0.298  2.5821  -1.2502  1.6412  -6.941  18.906  6.1825e-15  0.14855
0.299  2.5808  -1.2554  1.6342  -6.9571  18.906  6.2762e-15  0.14905
0.3  2.5796  -1.2607  1.6272  -6.9731  18.906  6.3699e-15  0.14955
0.301  2.5783  -1.2659  1.6203  -6.989  18.906  6.4636e-15  0.15004
0.302  2.577  -1.2711  1.6133  -7.0049  18.906  6.4636e-15  0.15054
0.303  2.5758  -1.2764  1.6062  -7.0207  18.906  6.5572e-15  0.15104
0.304  2.5745  -1.2817  1.5992  -7.0364  18.906  6.6509e-15  0.15154
0.305  2.5732  -1.2869  1.5922  -7.052  18.906  6.7446e-15  0.15204
0.306  2.5719  -1.2922  1.5851  -7.0676  18.906  6.7446e-15  0.15254
0.307  2.5706  -1.2975  1.578  -7.0831  18.906  6.9319e-15  0.15304
0.308  2.5693  -1.3028  1.571  -7.0986  18.906  7.0256e-15  0.15353
0.309  2.568  -1.3081  1.5638  -7.114  18.906  7.1193e-15  0.15403
0.31  2.5667  -1.3135  1.5567  -7.1293  18.906  7.1193e-15  0.15453
0.311  2.5654  -1.3188  1.5496  -7.1445  18.906  7.213e-15  0.15503
0.312  2.5641  -1.3242  1.5424  -7.1597  18.906  7.3066e-15  0.15553
0.313  2.5627  -1.3295  1.5353  -7.1748  18.906  7.4003e-15  0.15603
0.314  2.5614  -1.3349  1.5281  -7.1898  18.906  7.494e-15  0.15653
0.315  2.5601  -1.3403  1.5209  -7.2047  18.906  7.6813e-15  0.15702
0.316  2.5587  -1.3457  1.5137  -7.2196  18.906  7.6813e-15  0.15752
0.317  2.5574  -1.3511  1.5064  -7.2344  18.906  7.775e-15  0.15802
0.318  2.556  -1.3565  1.4992  -7.2492  18.906  7.9624e-15  0.15852
0.319  2.5547  -1.3619  1.4919  -7.2639  18.906  7.9624e-15  0.15902
0.32  2.5533  -1.3674  1.4847  -7.2785  18.906  8.056e-15  0.15952
0.321  2.5519  -1.3728  1.4774  -7.293  18.906  8.2434e-15  0.16001
0.322  2.5506  -1.3783  1.4701  -7.3074  18.906  8.3371e-15  0.16051
0.323  2.5492  -1.3837  1.4628  -7.3218  18.906  8.4307e-15  0.16101
0.324  2.5478  -1.3892  1.4554  -7.3361  18.906  8.5244e-15  0.16151
0.325  2.5464  -1.3947  1.4481  -7.3504  18.906  8.7118e-15  0.16201
0.326  2.545  -1.4002  1.4407  -7.3646  18.906  8.8054e-15  0.16251
0.327  2.5436  -1.4057  1.4334  -7.3787  18.906  8.8991e-15  0.16301
0.328  2.5422  -1.4113  1.426  -7.3927  18.906  9.0865e-15  0.1635
0.329  2.5408  -1.4168  1.4186  -7.4066  18.906  9.1801e-15  0.164
