# time  thetat  wt  thetasmall  wsmall  Et  dE/T  t/T
0  2.0595  0  2.0595  0  14.416  0  0
0  2.0595  -0.0086617  2.0595  0  14.416  0  0
0.001  2.0595  -0.017323  2.0595  -0.020204  14.416  6.1426e-17  0.00049849
0.002  2.0594  -0.025985  2.0594  -0.040407  14.416  6.1426e-17  0.00099698
0.003  2.0594  -0.034647  2.0594  -0.06061  14.416  1.2285e-16  0.0014955
0.004  2.0594  -0.043309  2.0593  -0.080812  14.416  1.8428e-16  0.001994
0.005  2.0593  -0.051972  2.0592  -0.10101  14.416  1.2285e-16  0.0024924
0.006  2.0593  -0.060634  2.0591  -0.12121  14.416  2.4571e-16  0.0029909
0.007  2.0592  -0.069297  2.059  -0.14141  14.416  1.8428e-16  0.0034894
0.008  2.0591  -0.07796  2.0588  -0.16161  14.416  1.8428e-16  0.0039879
0.009  2.0591  -0.086624  2.0587  -0.18181  14.416  6.1426e-17  0.0044864
0.01  2.059  -0.095288  2.0585  -0.202  14.416  0  0.0049849
0.011  2.0589  -0.10395  2.0583  -0.2222  14.416  6.1426e-17  0.0054834
0.012  2.0588  -0.11262  2.058  -0.24239  14.416  1.2285e-16  0.0059819
0.013  2.0586  -0.12128  2.0578  -0.26257  14.416  1.2285e-16  0.0064803
0.014  2.0585  -0.12995  2.0575  -0.28276  14.416  1.8428e-16  0.0069788
0.015  2.0584  -0.13861  2.0572  -0.30294  14.416  1.8428e-16  0.0074773
0.016  2.0582  -0.14728  2.0569  -0.32312  14.416  2.4571e-16  0.0079758
0.017  2.0581  -0.15595  2.0566  -0.3433  14.416  4.2998e-16  0.0084743
0.018  2.0579  -0.16462  2.0562  -0.36347  14.416  4.9141e-16  0.0089728
0.019  2.0578  -0.17329  2.0558  -0.38364  14.416  4.2998e-16  0.0094713
0.02  2.0576  -0.18196  2.0554  -0.40381  14.416  3.6856e-16  0.0099698
0.021  2.0574  -0.19063  2.055  -0.42397  14.416  4.2998e-16  0.010468
0.022  2.0572  -0.1993  2.0546  -0.44413  14.416  4.9141e-16  0.010967
0.023  2.057  -0.20797  2.0541  -0.46428  14.416  4.9141e-16  0.011465
0.024  2.0568  -0.21665  2.0537  -0.48443  14.416  5.5284e-16  0.011964
0.025  2.0566  -0.22532  2.0532  -0.50457  14.416  6.1426e-16  0.012462
0.026  2.0563  -0.234  2.0527  -0.52471  14.416  6.7569e-16  0.012961
0.027  2.0561  -0.24267  2.0521  -0.54485  14.416  7.9854e-16  0.013459
0.028  2.0558  -0.25135  2.0516  -0.56498  14.416  7.9854e-16  0.013958
0.029  2.0556  -0.26003  2.051  -0.5851  14.416  9.214e-16  0.014456
0.03  2.0553  -0.26871  2.0504  -0.60522  14.416  8.5997e-16  0.014955
0.031  2.0551  -0.27739  2.0498  -0.62533  14.416  9.214e-16  0.015453
0.032  2.0548  -0.28607  2.0492  -0.64543  14.416  9.8282e-16  0.015952
0.033  2.0545  -0.29476  2.0485  -0.66553  14.416  1.1057e-15  0.01645
0.034  2.0542  -0.30344  2.0478  -0.68562  14.416  1.1671e-15  0.016949
0.035  2.0539  -0.31213  2.0471  -0.70571  14.416  1.2285e-15  0.017447
0.036  2.0536  -0.32082  2.0464  -0.72579  14.416  1.29e-15  0.017946
0.037  2.0532  -0.32951  2.0457  -0.74586  14.416  1.4128e-15  0.018444
0.038  2.0529  -0.3382  2.0449  -0.76592  14.416  1.5357e-15  0.018943
0.039  2.0526  -0.34689  2.0441  -0.78598  14.416  1.5971e-15  0.019441
0.04  2.0522  -0.35559  2.0433  -0.80603  14.416  1.6585e-15  0.01994
0.041  2.0518  -0.36428  2.0425  -0.82607  14.416  1.7199e-15  0.020438
0.042  2.0515  -0.37298  2.0417  -0.84611  14.416  1.8428e-15  0.020936
0.043  2.0511  -0.38168  2.0408  -0.86613  14.416  1.9656e-15  0.021435
0.044  2.0507  -0.39038  2.04  -0.88615  14.416  1.9042e-15  0.021933
0.045  2.0503  -0.39908  2.0391  -0.90615  14.416  2.1499e-15  0.022432
0.046  2.0499  -0.40779  2.0382  -0.92615  14.416  2.2113e-15  0.02293
0.047  2.0495  -0.41649  2.0372  -0.94614  14.416  2.3342e-15  0.023429
0.048  2.0491  -0.4252  2.0363  -0.96612  14.416  2.3342e-15  0.023927
0.049  2.0487  -0.43391  2.0353  -0.98609  14.416  2.5185e-15  0.024426
0.05  2.0482  -0.44262  2.0343  -1.0061  14.416  2.5185e-15  0.024924
0.051  2.0478  -0.45134  2.0333  -1.026  14.416  2.5799e-15  0.025423
0.052  2.0473  -0.46005  2.0322  -1.0459  14.416  2.8256e-15  0.025921
0.053  2.0468  -0.46877  2.0312  -1.0659  14.416  2.8256e-15  0.02642
0.054  2.0464  -0.47749  2.0301  -1.0858  14.416  2.9485e-15  0.026918
0.055  2.0459  -0.48622  2.029  -1.1057  14.416  3.1327e-15  0.027417
0.056  2.0454  -0.49494  2.0279  -1.1256  14.416  3.1942e-15  0.027915
0.057  2.0449  -0.50367  2.0268  -1.1455  14.416  3.317e-15  0.028414
0.058  2.0444  -0.5124  2.0256  -1.1654  14.416  3.4399e-15  0.028912
0.059  2.0439  -0.52113  2.0244  -1.1852  14.416  3.5627e-15  0.029411
0.06  2.0434  -0.52986  2.0232  -1.2051  14.416  3.6856e-15  0.029909
0.061  2.0428  -0.5386  2.022  -1.2249  14.416  3.747e-15  0.030408
0.062  2.0423  -0.54734  2.0208  -1.2448  14.416  3.8699e-15  0.030906
0.063  2.0417  -0.55608  2.0195  -1.2646  14.416  3.9927e-15  0.031405
0.064  2.0412  -0.56482  2.0182  -1.2844  14.416  4.1156e-15  0.031903
0.065  2.0406  -0.57357  2.017  -1.3042  14.416  4.2998e-15  0.032402
0.066  2.04  -0.58231  2.0156  -1.324  14.416  4.4227e-15  0.0329
0.067  2.0394  -0.59107  2.0143  -1.3437  14.416  4.607e-15  0.033399
0.068  2.0388  -0.59982  2.013  -1.3635  14.416  4.7298e-15  0.033897
0.069  2.0382  -0.60858  2.0116  -1.3832  14.416  5.037e-15  0.034396
0.07  2.0376  -0.61733  2.0102  -1.4029  14.416  5.0984e-15  0.034894
0.071  2.037  -0.6261  2.0088  -1.4227  14.416  5.2212e-15  0.035393
0.072  2.0364  -0.63486  2.0073  -1.4424  14.416  5.2827e-15  0.035891
0.073  2.0357  -0.64363  2.0059  -1.462  14.416  5.4669e-15  0.03639
0.074  2.0351  -0.6524  2.0044  -1.4817  14.416  5.6512e-15  0.036888
0.075  2.0344  -0.66117  2.0029  -1.5014  14.416  5.7741e-15  0.037387
0.076  2.0338  -0.66995  2.0014  -1.521  14.416  5.9584e-15  0.037885
0.077  2.0331  -0.67873  1.9999  -1.5406  14.416  6.0812e-15  0.038384
0.078  2.0324  -0.68751  1.9983  -1.5603  14.416  6.2655e-15  0.038882
0.079  2.0317  -0.69629  1.9968  -1.5798  14.416  6.5112e-15  0.039381
0.08  2.031  -0.70508  1.9952  -1.5994  14.416  6.7569e-15  0.039879
0.081  2.0303  -0.71387  1.9936  -1.619  14.416  6.8798e-15  0.040378
0.082  2.0296  -0.72267  1.9919  -1.6385  14.416  7.1255e-15  0.040876
0.083  2.0288  -0.73146  1.9903  -1.6581  14.416  7.4326e-15  0.041374
0.084  2.0281  -0.74026  1.9886  -1.6776  14.416  7.6169e-15  0.041873
0.085  2.0274  -0.74907  1.9869  -1.6971  14.416  7.8626e-15  0.042371
0.086  2.0266  -0.75787  1.9852  -1.7166  14.416  7.9854e-15  0.04287
0.087  2.0259  -0.76668  1.9835  -1.736  14.416  8.1697e-15  0.043368
0.088  2.0251  -0.7755  1.9818  -1.7555  14.416  8.4154e-15  0.043867
0.089  2.0243  -0.78431  1.98  -1.7749  14.416  8.5997e-15  0.044365
0.09  2.0235  -0.79313  1.9782  -1.7943  14.416  8.784e-15  0.044864
0.091  2.0227  -0.80196  1.9764  -1.8137  14.416  9.0297e-15  0.045362
0.092  2.0219  -0.81078  1.9746  -1.8331  14.416  9.1525e-15  0.045861
0.093  2.0211  -0.81961  1.9727  -1.8525  14.416  9.3368e-15  0.046359
0.094  2.0203  -0.82845  1.9709  -1.8718  14.416  9.5825e-15  0.046858
0.095  2.0194  -0.83729  1.969  -1.8911  14.416  9.7668e-15  0.047356
0.096  2.0186  -0.84613  1.9671  -1.9105  14.416  9.8896e-15  0.047855
0.097  2.0177  -0.85497  1.9652  -1.9297  14.416  1.0197e-14  0.048353
0.098  2.0169  -0.86382  1.9632  -1.949  14.416  1.0504e-14  0.048852
0.099  2.016  -0.87267  1.9613  -1.9683  14.416  1.0688e-14  0.04935
0.1  2.0151  -0.88153  1.9593  -1.9875  14.416  1.0934e-14  0.049849
0.101  2.0143  -0.89039  1.9573  -2.0067  14.416  1.1057e-14  0.050347
0.102  2.0134  -0.89925  1.9553  -2.0259  14.416  1.1241e-14  0.050846
0.103  2.0125  -0.90812  1.9532  -2.0451  14.416  1.161e-14  0.051344
0.104  2.0115  -0.91699  1.9512  -2.0642  14.416  1.1855e-14  0.051843
0.105  2.0106  -0.92586  1.9491  -2.0833  14.416  1.204e-14  0.052341
0.106  2.0097  -0.93474  1.947  -2.1025  14.416  1.2408e-14  0.05284
0.107  2.0088  -0.94362  1.9449  -2.1215  14.416  1.2592e-14  0.053338
0.108  2.0078  -0.95251  1.9428  -2.1406  14.416  1.2838e-14  0.053837
0.109  2.0068  -0.9614  1.9406  -2.1597  14.416  1.3084e-14  0.054335
0.11  2.0059  -0.97029  1.9385  -2.1787  14.416  1.3452e-14  0.054834
0.111  2.0049  -0.97919  1.9363  -2.1977  14.416  1.3575e-14  0.055332
0.112  2.0039  -0.98809  1.9341  -2.2167  14.416  1.3821e-14  0.055831
0.113  2.0029  -0.997  1.9318  -2.2356  14.416  1.4067e-14  0.056329
0.114  2.0019  -1.0059  1.9296  -2.2546  14.416  1.4312e-14  0.056828
0.115  2.0009  -1.0148  1.9273  -2.2735  14.416  1.4558e-14  0.057326
0.116  1.9999  -1.0237  1.925  -2.2924  14.416  1.4865e-14  0.057825
0.117  1.9989  -1.0327  1.9227  -2.3113  14.416  1.5172e-14  0.058323
0.118  1.9978  -1.0416  1.9204  -2.3301  14.416  1.5418e-14  0.058822
0.119  1.9968  -1.0505  1.9181  -2.3489  14.416  1.5725e-14  0.05932
0.12  1.9957  -1.0595  1.9157  -2.3678  14.416  1.6032e-14  0.059819
0.121  1.9947  -1.0684  1.9133  -2.3865  14.416  1.6401e-14  0.060317
0.122  1.9936  -1.0773  1.911  -2.4053  14.416  1.6647e-14  0.060816
0.123  1.9925  -1.0863  1.9085  -2.424  14.416  1.6892e-14  0.061314
0.124  1.9914  -1.0952  1.9061  -2.4427  14.416  1.7199e-14  0.061813
0.125  1.9903  -1.1042  1.9037  -2.4614  14.416  1.7507e-14  0.062311
0.126  1.9892  -1.1132  1.9012  -2.4801  14.416  1.7814e-14  0.062809
0.127  1.9881  -1.1221  1.8987  -2.4987  14.416  1.8182e-14  0.063308
0.128  1.987  -1.1311  1.8962  -2.5173  14.416  1.8428e-14  0.063806
0.129  1.9858  -1.1401  1.8937  -2.5359  14.416  1.8796e-14  0.064305
0.13  1.9847  -1.1491  1.8911  -2.5545  14.416  1.9165e-14  0.064803
0.131  1.9835  -1.158  1.8886  -2.573  14.416  1.9411e-14  0.065302
0.132  1.9824  -1.167  1.886  -2.5915  14.416  1.9718e-14  0.0658
0.133  1.9812  -1.176  1.8834  -2.61  14.416  2.0025e-14  0.066299
0.134  1.98  -1.185  1.8807  -2.6285  14.416  2.0332e-14  0.066797
0.135  1.9788  -1.194  1.8781  -2.6469  14.416  2.0762e-14  0.067296
0.136  1.9776  -1.203  1.8755  -2.6653  14.416  2.1069e-14  0.067794
0.137  1.9764  -1.212  1.8728  -2.6837  14.416  2.1438e-14  0.068293
0.138  1.9752  -1.2211  1.8701  -2.7021  14.416  2.1745e-14  0.068791
0.139  1.974  -1.2301  1.8674  -2.7204  14.416  2.2113e-14  0.06929
0.14  1.9727  -1.2391  1.8646  -2.7387  14.416  2.2482e-14  0.069788
0.141  1.9715  -1.2481  1.8619  -2.757  14.416  2.2912e-14  0.070287
0.142  1.9703  -1.2572  1.8591  -2.7753  14.416  2.3219e-14  0.070785
0.143  1.969  -1.2662  1.8563  -2.7935  14.416  2.3649e-14  0.071284
0.144  1.9677  -1.2752  1.8535  -2.8117  14.416  2.3895e-14  0.071782
0.145  1.9664  -1.2843  1.8507  -2.8298  14.416  2.4263e-14  0.072281
0.146  1.9652  -1.2934  1.8479  -2.848  14.416  2.4693e-14  0.072779
0.147  1.9639  -1.3024  1.845  -2.8661  14.416  2.5062e-14  0.073278
0.148  1.9625  -1.3115  1.8422  -2.8842  14.416  2.5492e-14  0.073776
0.149  1.9612  -1.3205  1.8393  -2.9022  14.416  2.586e-14  0.074275
0.15  1.9599  -1.3296  1.8363  -2.9203  14.416  2.6229e-14  0.074773
0.151  1.9586  -1.3387  1.8334  -2.9383  14.416  2.6536e-14  0.075272
0.152  1.9572  -1.3478  1.8305  -2.9562  14.416  2.6966e-14  0.07577
0.153  1.9559  -1.3569  1.8275  -2.9742  14.416  2.7335e-14  0.076269
0.154  1.9545  -1.366  1.8245  -2.9921  14.416  2.7826e-14  0.076767
0.155  1.9531  -1.3751  1.8215  -3.01  14.416  2.8195e-14  0.077266
0.156  1.9518  -1.3842  1.8185  -3.0278  14.416  2.8686e-14  0.077764
0.157  1.9504  -1.3933  1.8155  -3.0457  14.416  2.9055e-14  0.078263
0.158  1.949  -1.4024  1.8124  -3.0635  14.416  2.9485e-14  0.078761
0.159  1.9476  -1.4115  1.8093  -3.0812  14.416  2.9915e-14  0.07926
0.16  1.9462  -1.4206  1.8062  -3.099  14.416  3.0345e-14  0.079758
0.161  1.9447  -1.4298  1.8031  -3.1167  14.416  3.0775e-14  0.080257
0.162  1.9433  -1.4389  1.8  -3.1343  14.416  3.1266e-14  0.080755
0.163  1.9419  -1.448  1.7969  -3.152  14.416  3.1696e-14  0.081254
0.164  1.9404  -1.4572  1.7937  -3.1696  14.416  3.2187e-14  0.081752
0.165  1.9389  -1.4663  1.7905  -3.1872  14.416  3.2679e-14  0.082251
0.166  1.9375  -1.4755  1.7873  -3.2047  14.416  3.3109e-14  0.082749
0.167  1.936  -1.4847  1.7841  -3.2222  14.416  3.3539e-14  0.083247
0.168  1.9345  -1.4938  1.7809  -3.2397  14.416  3.3969e-14  0.083746
0.169  1.933  -1.503  1.7776  -3.2572  14.416  3.446e-14  0.084244
0.17  1.9315  -1.5122  1.7744  -3.2746  14.416  3.4952e-14  0.084743
0.171  1.93  -1.5213  1.7711  -3.292  14.416  3.5382e-14  0.085241
0.172  1.9284  -1.5305  1.7678  -3.3094  14.416  3.5873e-14  0.08574
0.173  1.9269  -1.5397  1.7645  -3.3267  14.416  3.6364e-14  0.086238
0.174  1.9254  -1.5489  1.7611  -3.344  14.416  3.6917e-14  0.086737
0.175  1.9238  -1.5581  1.7578  -3.3612  14.416  3.7409e-14  0.087235
0.176  1.9223  -1.5673  1.7544  -3.3785  14.416  3.79e-14  0.087734
0.177  1.9207  -1.5765  1.751  -3.3957  14.416  3.8391e-14  0.088232
0.178  1.9191  -1.5858  1.7476  -3.4128  14.416  3.8883e-14  0.088731
0.179  1.9175  -1.595  1.7442  -3.4299  14.416  3.9374e-14  0.089229
0.18  1.9159  -1.6042  1.7408  -3.447  14.416  3.9927e-14  0.089728
0.181  1.9143  -1.6135  1.7373  -3.4641  14.416  4.0419e-14  0.090226
0.182  1.9127  -1.6227  1.7338  -3.4811  14.416  4.0971e-14  0.090725
0.183  1.9111  -1.6319  1.7304  -3.4981  14.416  4.1524e-14  0.091223
0.184  1.9094  -1.6412  1.7268  -3.5151  14.416  4.2016e-14  0.091722
0.185  1.9078  -1.6504  1.7233  -3.532  14.416  4.2507e-14  0.09222
0.186  1.9061  -1.6597  1.7198  -3.5489  14.416  4.3121e-14  0.092719
0.187  1.9045  -1.669  1.7162  -3.5657  14.416  4.3613e-14  0.093217
0.188  1.9028  -1.6782  1.7126  -3.5826  14.416  4.4166e-14  0.093716
0.189  1.9011  -1.6875  1.7091  -3.5993  14.416  4.4718e-14  0.094214
0.19  1.8994  -1.6968  1.7054  -3.6161  14.416  4.5333e-14  0.094713
0.191  1.8977  -1.7061  1.7018  -3.6328  14.416  4.5885e-14  0.095211
0.192  1.896  -1.7154  1.6982  -3.6495  14.416  4.6438e-14  0.09571
0.193  1.8943  -1.7247  1.6945  -3.6661  14.416  4.6991e-14  0.096208
0.194  1.8925  -1.734  1.6909  -3.6827  14.416  4.7544e-14  0.096707
0.195  1.8908  -1.7433  1.6872  -3.6993  14.416  4.8097e-14  0.097205
0.196  1.8891  -1.7526  1.6835  -3.7158  14.416  4.8711e-14  0.097704
0.197  1.8873  -1.7619  1.6797  -3.7323  14.416  4.9325e-14  0.098202
0.198  1.8855  -1.7713  1.676  -3.7488  14.416  4.994e-14  0.098701
0.199  1.8838  -1.7806  1.6722  -3.7652  14.416  5.0554e-14  0.099199
0.2  1.882  -1.7899  1.6685  -3.7816  14.416  5.1107e-14  0.099698
0.201  1.8802  -1.7993  1.6647  -3.7979  14.416  5.1721e-14  0.1002
0.202  1.8784  -1.8086  1.6609  -3.8143  14.416  5.2335e-14  0.10069
0.203  1.8766  -1.818  1.657  -3.8305  14.416  5.3011e-14  0.10119
0.204  1.8747  -1.8273  1.6532  -3.8468  14.416  5.3625e-14  0.10169
0.205  1.8729  -1.8367  1.6493  -3.863  14.416  5.4301e-14  0.10219
0.206  1.8711  -1.846  1.6455  -3.8791  14.416  5.4854e-14  0.10269
0.207  1.8692  -1.8554  1.6416  -3.8952  14.416  5.5468e-14  0.10319
0.208  1.8674  -1.8648  1.6377  -3.9113  14.416  5.6144e-14  0.10369
0.209  1.8655  -1.8742  1.6338  -3.9274  14.416  5.6819e-14  0.10418
0.21  1.8636  -1.8836  1.6298  -3.9434  14.416  5.7372e-14  0.10468
0.211  1.8617  -1.893  1.6259  -3.9594  14.416  5.8048e-14  0.10518
0.212  1.8598  -1.9024  1.6219  -3.9753  14.416  5.8662e-14  0.10568
0.213  1.8579  -1.9118  1.6179  -3.9912  14.416  5.9399e-14  0.10618
0.214  1.856  -1.9212  1.6139  -4.007  14.416  6.0014e-14  0.10668
0.215  1.8541  -1.9306  1.6099  -4.0228  14.416  6.0628e-14  0.10717
0.216  1.8521  -1.94  1.6059  -4.0386  14.416  6.1365e-14  0.10767
0.217  1.8502  -1.9495  1.6018  -4.0543  14.416  6.2102e-14  0.10817
0.218  1.8482  -1.9589  1.5978  -4.07  14.416  6.2778e-14  0.10867
0.219  1.8463  -1.9683  1.5937  -4.0857  14.416  6.3453e-14  0.10917
0.22  1.8443  -1.9778  1.5896  -4.1013  14.416  6.4129e-14  0.10967
0.221  1.8423  -1.9872  1.5855  -4.1169  14.416  6.4805e-14  0.11017
0.222  1.8403  -1.9967  1.5814  -4.1324  14.416  6.548e-14  0.11066
0.223  1.8383  -2.0061  1.5772  -4.1479  14.416  6.6156e-14  0.11116
0.224  1.8363  -2.0156  1.5731  -4.1634  14.416  6.6893e-14  0.11166
0.225  1.8343  -2.0251  1.5689  -4.1788  14.416  6.763e-14  0.11216
0.226  1.8323  -2.0345  1.5647  -4.1941  14.416  6.8368e-14  0.11266
0.227  1.8302  -2.044  1.5605  -4.2095  14.416  6.9105e-14  0.11316
0.228  1.8282  -2.0535  1.5563  -4.2248  14.416  6.9842e-14  0.11366
0.229  1.8261  -2.063  1.5521  -4.24  14.416  7.064e-14  0.11415
0.23  1.824  -2.0725  1.5478  -4.2552  14.416  7.1193e-14  0.11465
0.231  1.822  -2.082  1.5436  -4.2704  14.416  7.1992e-14  0.11515
0.232  1.8199  -2.0915  1.5393  -4.2855  14.416  7.2729e-14  0.11565
0.233  1.8178  -2.101  1.535  -4.3006  14.416  7.3527e-14  0.11615
0.234  1.8157  -2.1105  1.5307  -4.3156  14.416  7.4326e-14  0.11665
0.235  1.8136  -2.12  1.5264  -4.3306  14.416  7.5002e-14  0.11714
0.236  1.8114  -2.1296  1.522  -4.3456  14.416  7.58e-14  0.11764
0.237  1.8093  -2.1391  1.5177  -4.3605  14.416  7.6599e-14  0.11814
0.238  1.8072  -2.1486  1.5133  -4.3753  14.416  7.7397e-14  0.11864
0.239  1.805  -2.1582  1.5089  -4.3902  14.416  7.8073e-14  0.11914
0.24  1.8028  -2.1677  1.5045  -4.4049  14.416  7.8933e-14  0.11964
0.241  1.8007  -2.1773  1.5001  -4.4197  14.416  7.9547e-14  0.12014
0.242  1.7985  -2.1868  1.4957  -4.4344  14.416  8.0407e-14  0.12063
0.243  1.7963  -2.1964  1.4912  -4.449  14.416  8.1206e-14  0.12113
0.244  1.7941  -2.2059  1.4868  -4.4636  14.416  8.2004e-14  0.12163
0.245  1.7919  -2.2155  1.4823  -4.4782  14.416  8.2741e-14  0.12213
0.246  1.7897  -2.2251  1.4778  -4.4927  14.416  8.3601e-14  0.12263
0.247  1.7874  -2.2346  1.4733  -4.5072  14.416  8.44e-14  0.12313
0.248  1.7852  -2.2442  1.4688  -4.5216  14.416  8.5198e-14  0.12363
0.249  1.783  -2.2538  1.4643  -4.536  14.416  8.6058e-14  0.12412
0.25  1.7807  -2.2634  1.4597  -4.5504  14.416  8.6857e-14  0.12462
0.251  1.7784  -2.273  1.4552  -4.5646  14.416  8.7655e-14  0.12512
0.252  1.7761  -2.2826  1.4506  -4.5789  14.416  8.8515e-14  0.12562
0.253  1.7739  -2.2922  1.446  -4.5931  14.416  8.9314e-14  0.12612
0.254  1.7716  -2.3018  1.4414  -4.6073  14.416  9.0112e-14  0.12662
0.255  1.7693  -2.3114  1.4368  -4.6214  14.416  9.0972e-14  0.12711
0.256  1.7669  -2.3211  1.4322  -4.6355  14.416  9.1832e-14  0.12761
0.257  1.7646  -2.3307  1.4275  -4.6495  14.416  9.2631e-14  0.12811
0.258  1.7623  -2.3403  1.4229  -4.6635  14.416  9.3491e-14  0.12861
0.259  1.7599  -2.3499  1.4182  -4.6774  14.416  9.4351e-14  0.12911
0.26  1.7576  -2.3596  1.4135  -4.6913  14.416  9.5211e-14  0.12961
0.261  1.7552  -2.3692  1.4088  -4.7051  14.416  9.6009e-14  0.13011
0.262  1.7528  -2.3789  1.4041  -4.7189  14.416  9.6869e-14  0.1306
0.263  1.7505  -2.3885  1.3994  -4.7327  14.416  9.7791e-14  0.1311
0.264  1.7481  -2.3982  1.3946  -4.7464  14.416  9.8589e-14  0.1316
0.265  1.7457  -2.4078  1.3899  -4.7601  14.416  9.9511e-14  0.1321
0.266  1.7432  -2.4175  1.3851  -4.7737  14.416  1.0043e-13  0.1326
0.267  1.7408  -2.4272  1.3803  -4.7872  14.416  1.0117e-13  0.1331
0.268  1.7384  -2.4368  1.3756  -4.8007  14.416  1.0215e-13  0.13359
0.269  1.736  -2.4465  1.3707  -4.8142  14.416  1.0307e-13  0.13409
0.27  1.7335  -2.4562  1.3659  -4.8276  14.416  1.0406e-13  0.13459
0.271  1.731  -2.4659  1.3611  -4.841  14.416  1.0485e-13  0.13509
0.272  1.7286  -2.4756  1.3562  -4.8543  14.416  1.0571e-13  0.13559
0.273  1.7261  -2.4852  1.3514  -4.8676  14.416  1.0664e-13  0.13609
0.274  1.7236  -2.4949  1.3465  -4.8809  14.416  1.0756e-13  0.13659
0.275  1.7211  -2.5046  1.3416  -4.894  14.416  1.0848e-13  0.13708
0.276  1.7186  -2.5143  1.3367  -4.9072  14.416  1.0952e-13  0.13758
0.277  1.7161  -2.524  1.3318  -4.9203  14.416  1.1032e-13  0.13808
0.278  1.7135  -2.5338  1.3269  -4.9333  14.416  1.113e-13  0.13858
0.279  1.711  -2.5435  1.3219  -4.9463  14.416  1.1229e-13  0.13908
0.28  1.7085  -2.5532  1.317  -4.9592  14.416  1.1315e-13  0.13958
0.281  1.7059  -2.5629  1.312  -4.9721  14.416  1.1413e-13  0.14008
0.282  1.7033  -2.5726  1.307  -4.985  14.416  1.1511e-13  0.14057
0.283  1.7007  -2.5823  1.302  -4.9978  14.416  1.161e-13  0.14107
0.284  1.6982  -2.5921  1.297  -5.0105  14.416  1.1702e-13  0.14157
0.285  1.6956  -2.6018  1.292  -5.0232  14.416  1.18e-13  0.14207
0.286  1.693  -2.6115  1.287  -5.0359  14.416  1.1892e-13  0.14257
0.287  1.6903  -2.6213  1.282  -5.0485  14.416  1.1984e-13  0.14307
0.288  1.6877  -2.631  1.2769  -5.061  14.416  1.2083e-13  0.14356
0.289  1.6851  -2.6408  1.2718  -5.0735  14.416  1.2181e-13  0.14406
0.29  1.6824  -2.6505  1.2668  -5.086  14.416  1.2279e-13  0.14456
0.291  1.6798  -2.6603  1.2617  -5.0984  14.416  1.2371e-13  0.14506
0.292  1.6771  -2.67  1.2566  -5.1107  14.416  1.247e-13  0.14556
0.293  1.6744  -2.6798  1.2514  -5.123  14.416  1.2562e-13  0.14606
0.294  1.6718  -2.6895  1.2463  -5.1353  14.416  1.266e-13  0.14656
0.295  1.6691  -2.6993  1.2412  -5.1475  14.416  1.2758e-13  0.14705
0.296  1.6664  -2.7091  1.236  -5.1596  14.416  1.2857e-13  0.14755
0.297  1.6636  -2.7188  1.2309  -5.1717  14.416  1.2955e-13  0.14805
0.298  1.6609  -2.7286  1.2257  -5.1838  14.416  1.3053e-13  0.14855
0.299  1.6582  -2.7384  1.2205  -5.1958  14.416  1.3151e-13  0.14905
0.3  1.6554  -2.7481  1.2153  -5.2077  14.416  1.325e-13  0.14955
0.301  1.6527  -2.7579  1.2101  -5.2196  14.416  1.3348e-13  0.15004
0.302  1.6499  -2.7677  1.2048  -5.2315  14.416  1.3446e-13  0.15054
0.303  1.6472  -2.7775  1.1996  -5.2433  14.416  1.3557e-13  0.15104
0.304  1.6444  -2.7873  1.1944  -5.255  14.416  1.3655e-13  0.15154
0.305  1.6416  -2.797  1.1891  -5.2667  14.416  1.3753e-13  0.15204
0.306  1.6388  -2.8068  1.1838  -5.2783  14.416  1.3858e-13  0.15254
0.307  1.636  -2.8166  1.1785  -5.2899  14.416  1.3962e-13  0.15304
0.308  1.6331  -2.8264  1.1732  -5.3015  14.416  1.4048e-13  0.15353
0.309  1.6303  -2.8362  1.1679  -5.313  14.416  1.4159e-13  0.15403
0.31  1.6275  -2.846  1.1626  -5.3244  14.416  1.4257e-13  0.15453
0.311  1.6246  -2.8558  1.1573  -5.3358  14.416  1.4355e-13  0.15503
0.312  1.6218  -2.8656  1.1519  -5.3471  14.416  1.4454e-13  0.15553
0.313  1.6189  -2.8754  1.1466  -5.3584  14.416  1.4558e-13  0.15603
0.314  1.616  -2.8852  1.1412  -5.3696  14.416  1.4662e-13  0.15653
0.315  1.6131  -2.895  1.1359  -5.3808  14.416  1.4748e-13  0.15702
0.316  1.6102  -2.9048  1.1305  -5.3919  14.416  1.4847e-13  0.15752
0.317  1.6073  -2.9146  1.1251  -5.4029  14.416  1.4951e-13  0.15802
0.318  1.6044  -2.9244  1.1197  -5.4139  14.416  1.5043e-13  0.15852
0.319  1.6015  -2.9342  1.1142  -5.4249  14.416  1.5148e-13  0.15902
0.32  1.5985  -2.944  1.1088  -5.4358  14.416  1.5246e-13  0.15952
0.321  1.5956  -2.9538  1.1034  -5.4467  14.416  1.535e-13  0.16001
0.322  1.5926  -2.9636  1.0979  -5.4575  14.416  1.5449e-13  0.16051
0.323  1.5896  -2.9734  1.0925  -5.4682  14.416  1.5547e-13  0.16101
0.324  1.5867  -2.9832  1.087  -5.4789  14.416  1.5645e-13  0.16151
0.325  1.5837  -2.993  1.0815  -5.4895  14.416  1.5756e-13  0.16201
0.326  1.5807  -3.0028  1.076  -5.5001  14.416  1.5854e-13  0.16251
