# time  xt  vt  xtrue  vtrue  Et  dE/T  t/T
8.2  -0.43137  -0.90217  -0.33915  -0.94073  0.5  1.8324e-07  1.3051
8.3  -0.51928  -0.8546  -0.43138  -0.90217  0.5  1.8545e-07  1.321
8.4  -0.60201  -0.79849  -0.51929  -0.8546  0.5  1.8766e-07  1.3369
8.5  -0.67871  -0.7344  -0.60201  -0.79849  0.5  1.8986e-07  1.3528
8.6  -0.74864  -0.66297  -0.67872  -0.7344  0.5  1.9207e-07  1.3687
8.7  -0.81109  -0.58492  -0.74865  -0.66297  0.5  1.9428e-07  1.3846
8.8  -0.86543  -0.50103  -0.81109  -0.58492  0.5  1.9649e-07  1.4006
8.9  -0.91113  -0.41213  -0.86544  -0.50102  0.5  1.9869e-07  1.4165
9  -0.94772  -0.31911  -0.91113  -0.41212  0.5  2.009e-07  1.4324
9.1  -0.97484  -0.2229  -0.94772  -0.3191  0.5  2.0311e-07  1.4483
9.2  -0.99222  -0.12446  -0.97484  -0.22289  0.5  2.0532e-07  1.4642
9.3  -0.99969  -0.024783  -0.99223  -0.12445  0.5  2.0753e-07  1.4801
9.4  -0.99717  0.075143  -0.99969  -0.024775  0.5  2.0973e-07  1.4961
9.5  -0.98469  0.17432  -0.99717  0.075151  0.5  2.1194e-07  1.512
9.6  -0.96237  0.27175  -0.98469  0.17433  0.5  2.1415e-07  1.5279
9.7  -0.93043  0.36647  -0.96236  0.27176  0.5  2.1636e-07  1.5438
9.8  -0.88919  0.45753  -0.93043  0.36648  0.5  2.1856e-07  1.5597
9.9  -0.83908  0.54401  -0.88919  0.45754  0.5  2.2077e-07  1.5756
10  -0.78057  0.62506  -0.83907  0.54402  0.5  2.2298e-07  1.5915
10.1  -0.71427  0.69987  -0.78057  0.62507  0.5  2.2519e-07  1.6075
10.2  -0.64083  0.76768  -0.71427  0.69987  0.5  2.274e-07  1.6234
10.3  -0.56099  0.82782  -0.64083  0.76769  0.5  2.296e-07  1.6393
10.4  -0.47554  0.87969  -0.56098  0.82783  0.5  2.3181e-07  1.6552
10.5  -0.38535  0.92277  -0.47554  0.8797  0.5  2.3402e-07  1.6711
10.6  -0.2913  0.95663  -0.38534  0.92278  0.5  2.3623e-07  1.687
10.7  -0.19434  0.98093  -0.29129  0.95664  0.5  2.3843e-07  1.703
10.8  -0.095438  0.99543  -0.19433  0.98094  0.5  2.4064e-07  1.7189
10.9  0.0044166  0.99999  -0.095429  0.99544  0.5  2.4285e-07  1.7348
11  0.10423  0.99455  0.0044257  0.99999  0.5  2.4506e-07  1.7507
11.1  0.203  0.97918  0.10424  0.99455  0.5  2.4726e-07  1.7666
11.2  0.29974  0.95402  0.203  0.97918  0.5  2.4947e-07  1.7825
11.3  0.39348  0.91933  0.29975  0.95402  0.5  2.5168e-07  1.7985
11.4  0.4833  0.87546  0.39349  0.91933  0.5  2.5389e-07  1.8144
11.5  0.56828  0.82283  0.4833  0.87545  0.5  2.561e-07  1.8303
11.6  0.64759  0.76199  0.56829  0.82283  0.5  2.583e-07  1.8462
11.7  0.72043  0.69353  0.6476  0.76198  0.5  2.6051e-07  1.8621
11.8  0.78606  0.61814  0.72043  0.69353  0.5  2.6272e-07  1.878
11.9  0.84385  0.53658  0.78607  0.61814  0.5  2.6493e-07  1.8939
12  0.8932  0.44966  0.84385  0.53657  0.5  2.6713e-07  1.9099
12.1  0.93363  0.35824  0.89321  0.44965  0.5  2.6934e-07  1.9258
12.2  0.96473  0.26324  0.93363  0.35823  0.5  2.7155e-07  1.9417
12.3  0.98619  0.16561  0.96473  0.26323  0.5  2.7376e-07  1.9576
12.4  0.9978  0.066332  0.98619  0.1656  0.5  2.7597e-07  1.9735
12.5  0.99943  -0.033613  0.9978  0.066322  0.5  2.7817e-07  1.9894
12.6  0.99109  -0.13322  0.99943  -0.033623  0.5  2.8038e-07  2.0054
12.7  0.97283  -0.2315  0.99108  -0.13323  0.5  2.8259e-07  2.0213
12.8  0.94486  -0.32746  0.97283  -0.23151  0.5  2.848e-07  2.0372
12.9  0.90745  -0.42016  0.94486  -0.32747  0.5  2.87e-07  2.0531
13  0.86097  -0.50865  0.90745  -0.42017  0.5  2.8921e-07  2.069
13.1  0.80589  -0.59206  0.86097  -0.50866  0.5  2.9142e-07  2.0849
13.2  0.74276  -0.66956  0.80588  -0.59207  0.5  2.9363e-07  2.1008
13.3  0.6722  -0.74037  0.74275  -0.66957  0.5  2.9583e-07  2.1168
13.4  0.59493  -0.80378  0.67219  -0.74038  0.5  2.9804e-07  2.1327
13.5  0.51171  -0.85916  0.59492  -0.80378  0.5  3.0025e-07  2.1486
13.6  0.42338  -0.90595  0.5117  -0.85916  0.5  3.0246e-07  2.1645
13.7  0.33083  -0.94369  0.42337  -0.90595  0.5  3.0467e-07  2.1804
13.8  0.23496  -0.972  0.33081  -0.9437  0.5  3.0687e-07  2.1963
13.9  0.13675  -0.9906  0.23495  -0.97201  0.5  3.0908e-07  2.2123
14  0.03717  -0.99931  0.13674  -0.99061  0.5  3.1129e-07  2.2282
14.1  -0.06278  -0.99803  0.037158  -0.99931  0.5  3.135e-07  2.2441
14.2  -0.1621  -0.98677  -0.062792  -0.99803  0.5  3.157e-07  2.26
14.3  -0.25981  -0.96566  -0.16211  -0.98677  0.5  3.1791e-07  2.2759
14.4  -0.35491  -0.9349  -0.25982  -0.96566  0.5  3.2012e-07  2.2918
14.5  -0.44647  -0.8948  -0.35492  -0.9349  0.5  3.2233e-07  2.3077
14.6  -0.53357  -0.84575  -0.44648  -0.89479  0.5  3.2453e-07  2.3237
14.7  -0.61534  -0.78826  -0.53358  -0.84575  0.5  3.2674e-07  2.3396
14.8  -0.69096  -0.72289  -0.61535  -0.78825  0.5  3.2895e-07  2.3555
14.9  -0.75968  -0.6503  -0.69097  -0.72288  0.5  3.3116e-07  2.3714
15  -0.82081  -0.57121  -0.75969  -0.65029  0.5  3.3337e-07  2.3873
15.1  -0.87373  -0.48641  -0.82081  -0.5712  0.5  3.3557e-07  2.4032
15.2  -0.91792  -0.39675  -0.87374  -0.4864  0.5  3.3778e-07  2.4192
15.3  -0.95295  -0.30313  -0.91793  -0.39674  0.5  3.3999e-07  2.4351
15.4  -0.97845  -0.20648  -0.95295  -0.30312  0.5  3.422e-07  2.451
15.5  -0.99418  -0.10777  -0.97845  -0.20647  0.5  3.444e-07  2.4669
15.6  -0.99997  -0.0079762  -0.99418  -0.10775  0.5  3.4661e-07  2.4828
15.7  -0.99577  0.091894  -0.99997  -0.0079632  0.5  3.4882e-07  2.4987
15.8  -0.98162  0.19085  -0.99577  0.091907  0.5  3.5103e-07  2.5146
15.9  -0.95766  0.28789  -0.98162  0.19086  0.5  3.5324e-07  2.5306
16  -0.92414  0.38206  -0.95766  0.2879  0.5  3.5544e-07  2.5465
16.1  -0.88138  0.47241  -0.92413  0.38207  0.5  3.5765e-07  2.5624
16.2  -0.82981  0.55804  -0.88137  0.47242  0.5  3.5986e-07  2.5783
16.3  -0.76996  0.6381  -0.82981  0.55805  0.5  3.6207e-07  2.5942
16.4  -0.70241  0.71177  -0.76995  0.63811  0.5  3.6427e-07  2.6101
16.5  -0.62784  0.77834  -0.7024  0.71179  0.5  3.6648e-07  2.6261
16.6  -0.547  0.83713  -0.62783  0.77835  0.5  3.6869e-07  2.642
16.7  -0.46069  0.88756  -0.54699  0.83714  0.5  3.709e-07  2.6579
16.8  -0.36978  0.92912  -0.46068  0.88757  0.5  3.731e-07  2.6738
16.9  -0.27518  0.96139  -0.36977  0.92912  0.5  3.7531e-07  2.6897
17  -0.17782  0.98406  -0.27516  0.9614  0.5  3.7752e-07  2.7056
17.1  -0.078692  0.9969  -0.17781  0.98407  0.5  3.7973e-07  2.7215
17.2  0.021224  0.99977  -0.078678  0.9969  0.5  3.8194e-07  2.7375
17.3  0.12093  0.99266  0.021239  0.99977  0.5  3.8414e-07  2.7534
17.4  0.21943  0.97563  0.12094  0.99266  0.5  3.8635e-07  2.7693
17.5  0.31573  0.94885  0.21944  0.97563  0.5  3.8856e-07  2.7852
17.6  0.40888  0.91259  0.31574  0.94884  0.5  3.9077e-07  2.8011
17.7  0.49794  0.86721  0.40889  0.91258  0.5  3.9297e-07  2.817
17.8  0.58203  0.81316  0.49796  0.8672  0.5  3.9518e-07  2.833
17.9  0.6603  0.751  0.58204  0.81316  0.5  3.9739e-07  2.8489
18  0.73198  0.68132  0.66032  0.75099  0.5  3.996e-07  2.8648
18.1  0.79634  0.60484  0.73199  0.68131  0.5  4.018e-07  2.8807
18.2  0.85275  0.52232  0.79635  0.60483  0.5  4.0401e-07  2.8966
18.3  0.90063  0.43458  0.85276  0.52231  0.5  4.0622e-07  2.9125
18.4  0.93952  0.34249  0.90064  0.43457  0.5  4.0843e-07  2.9285
18.5  0.96902  0.24699  0.93952  0.34248  0.5  4.1064e-07  2.9444
18.6  0.98883  0.14901  0.96902  0.24697  0.5  4.1284e-07  2.9603
18.7  0.99877  0.049551  0.98884  0.149  0.5  4.1505e-07  2.9762
18.8  0.99873  -0.050407  0.99877  0.049536  0.5  4.1726e-07  2.9921
18.9  0.98871  -0.14986  0.99873  -0.050423  0.5  4.1947e-07  3.008
19  0.96881  -0.24782  0.9887  -0.14988  0.5  4.2167e-07  3.0239
19.1  0.93922  -0.3433  0.9688  -0.24783  0.5  4.2388e-07  3.0399
19.2  0.90026  -0.43535  0.93922  -0.34331  0.5  4.2609e-07  3.0558
19.3  0.8523  -0.52305  0.90025  -0.43537  0.5  4.283e-07  3.0717
19.4  0.79582  -0.60553  0.85229  -0.52307  0.5  4.3051e-07  3.0876
19.5  0.7314  -0.68195  0.79581  -0.60554  0.5  4.3271e-07  3.1035
19.6  0.65966  -0.75156  0.73139  -0.68196  0.5  4.3492e-07  3.1194
19.7  0.58133  -0.81366  0.65965  -0.75157  0.5  4.3713e-07  3.1354
19.8  0.4972  -0.86763  0.58132  -0.81367  0.5  4.3934e-07  3.1513
19.9  0.4081  -0.91294  0.49719  -0.86764  0.5  4.4154e-07  3.1672
20  0.31492  -0.94912  0.40808  -0.91295  0.5  4.4375e-07  3.1831
20.1  0.21859  -0.97582  0.3149  -0.94912  0.5  4.4596e-07  3.199
20.2  0.12008  -0.99276  0.21857  -0.97582  0.5  4.4817e-07  3.2149
20.3  0.020368  -0.99979  0.12006  -0.99277  0.5  4.5037e-07  3.2308
20.4  -0.079546  -0.99683  0.020351  -0.99979  0.5  4.5258e-07  3.2468
20.5  -0.17867  -0.98391  -0.079564  -0.99683  0.5  4.5479e-07  3.2627
20.6  -0.276  -0.96116  -0.17868  -0.98391  0.5  4.57e-07  3.2786
20.7  -0.37058  -0.9288  -0.27602  -0.96115  0.5  4.5921e-07  3.2945
20.8  -0.46145  -0.88716  -0.37059  -0.9288  0.5  4.6141e-07  3.3104
20.9  -0.54771  -0.83666  -0.46147  -0.88716  0.5  4.6362e-07  3.3263
21  -0.6285  -0.7778  -0.54773  -0.83666  0.5  4.6583e-07  3.3423
21.1  -0.70302  -0.71117  -0.62852  -0.77779  0.5  4.6804e-07  3.3582
21.2  -0.7705  -0.63744  -0.70303  -0.71116  0.5  4.7024e-07  3.3741
21.3  -0.83029  -0.55733  -0.77051  -0.63742  0.5  4.7245e-07  3.39
21.4  -0.88178  -0.47165  -0.8303  -0.55732  0.5  4.7466e-07  3.4059
21.5  -0.92446  -0.38127  -0.88179  -0.47164  0.5  4.7687e-07  3.4218
21.6  -0.95791  -0.28707  -0.92447  -0.38125  0.5  4.7908e-07  3.4377
21.7  -0.98178  -0.19  -0.95791  -0.28705  0.5  4.8128e-07  3.4537
21.8  -0.99585  -0.09104  -0.98179  -0.18999  0.5  4.8349e-07  3.4696
21.9  -0.99996  0.008833  -0.99585  -0.091022  0.5  4.857e-07  3.4855
22  -0.99408  0.10862  -0.99996  0.0088513  0.5  4.8791e-07  3.5014
22.1  -0.97827  0.20732  -0.99408  0.10864  0.5  4.9011e-07  3.5173
22.2  -0.95269  0.30395  -0.97827  0.20734  0.5  4.9232e-07  3.5332
22.3  -0.91758  0.39754  -0.95268  0.30396  0.5  4.9453e-07  3.5492
22.4  -0.87331  0.48716  -0.91758  0.39756  0.5  4.9674e-07  3.5651
22.5  -0.82031  0.57191  -0.8733  0.48717  0.5  4.9894e-07  3.581
22.6  -0.75912  0.65095  -0.82031  0.57193  0.5  5.0115e-07  3.5969
22.7  -0.69034  0.72348  -0.75911  0.65096  0.5  5.0336e-07  3.6128
22.8  -0.61467  0.78879  -0.69033  0.72349  0.5  5.0557e-07  3.6287
22.9  -0.53285  0.84621  -0.61465  0.7888  0.5  5.0778e-07  3.6446
23  -0.44571  0.89518  -0.53283  0.84622  0.5  5.0998e-07  3.6606
23.1  -0.35411  0.9352  -0.44569  0.89519  0.5  5.1219e-07  3.6765
23.2  -0.25898  0.96588  -0.35409  0.93521  0.5  5.144e-07  3.6924
23.3  -0.16126  0.98691  -0.25896  0.96589  0.5  5.1661e-07  3.7083
23.4  -0.061925  0.99808  -0.16124  0.98692  0.5  5.1881e-07  3.7242
23.5  0.038026  0.99928  -0.061905  0.99808  0.5  5.2102e-07  3.7401
23.6  0.1376  0.99049  0.038046  0.99928  0.5  5.2323e-07  3.7561
23.7  0.23579  0.9718  0.13762  0.99049  0.5  5.2544e-07  3.772
23.8  0.33163  0.94341  0.23581  0.9718  0.5  5.2764e-07  3.7879
23.9  0.42416  0.90559  0.33165  0.9434  0.5  5.2985e-07  3.8038
24  0.51245  0.85872  0.42418  0.90558  0.5  5.3206e-07  3.8197
24.1  0.59562  0.80327  0.51247  0.85871  0.5  5.3427e-07  3.8356
24.2  0.67283  0.73979  0.59563  0.80326  0.5  5.3648e-07  3.8515
24.3  0.74333  0.66892  0.67285  0.73978  0.5  5.3868e-07  3.8675
24.4  0.8064  0.59137  0.74334  0.66891  0.5  5.4089e-07  3.8834
24.5  0.86141  0.50791  0.80641  0.59136  0.5  5.431e-07  3.8993
24.6  0.90781  0.41938  0.86142  0.5079  0.5  5.4531e-07  3.9152
24.7  0.94514  0.32665  0.90782  0.41936  0.5  5.4751e-07  3.9311
24.8  0.97303  0.23067  0.94515  0.32664  0.5  5.4972e-07  3.947
24.9  0.9912  0.13237  0.97304  0.23065  0.5  5.5193e-07  3.963
25  0.99946  0.032756  0.9912  0.13235  0.5  5.5414e-07  3.9789
25.1  0.99774  -0.067187  0.99946  0.032735  0.5  5.5635e-07  3.9948
25.2  0.98605  -0.16646  0.99774  -0.067208  0.5  5.5855e-07  4.0107
25.3  0.9645  -0.26407  0.98604  -0.16648  0.5  5.6076e-07  4.0266
25.4  0.93332  -0.35904  0.9645  -0.26409  0.5  5.6297e-07  4.0425
25.5  0.89281  -0.45042  0.93332  -0.35906  0.5  5.6518e-07  4.0585
25.6  0.84339  -0.5373  0.89281  -0.45044  0.5  5.6738e-07  4.0744
25.7  0.78553  -0.61882  0.84338  -0.53732  0.5  5.6959e-07  4.0903
25.8  0.71983  -0.69415  0.78552  -0.61884  0.5  5.718e-07  4.1062
25.9  0.64693  -0.76254  0.71982  -0.69416  0.5  5.7401e-07  4.1221
26  0.56758  -0.82332  0.64692  -0.76256  0.5  5.7621e-07  4.138
26.1  0.48255  -0.87587  0.56756  -0.82333  0.5  5.7842e-07  4.1539
26.2  0.39269  -0.91967  0.48253  -0.87588  0.5  5.8063e-07  4.1699
26.3  0.29892  -0.95428  0.39267  -0.91968  0.5  5.8284e-07  4.1858
26.4  0.20216  -0.97935  0.2989  -0.95429  0.5  5.8505e-07  4.2017
26.5  0.10337  -0.99464  0.20214  -0.97936  0.5  5.8725e-07  4.2176
26.6  0.0035597  -0.99999  0.10335  -0.99464  0.5  5.8946e-07  4.2335
26.7  -0.096291  -0.99535  0.0035375  -0.99999  0.5  5.9167e-07  4.2494
26.8  -0.19518  -0.98077  -0.096313  -0.99535  0.5  5.9388e-07  4.2654
26.9  -0.29212  -0.95638  -0.1952  -0.98076  0.5  5.9608e-07  4.2813
27  -0.38614  -0.92244  -0.29214  -0.95638  0.5  5.9829e-07  4.2972
27.1  -0.4763  -0.87928  -0.38616  -0.92243  0.5  6.005e-07  4.3131
27.2  -0.5617  -0.82734  -0.47632  -0.87927  0.5  6.0271e-07  4.329
27.3  -0.64149  -0.76713  -0.56172  -0.82733  0.5  6.0491e-07  4.3449
27.4  -0.71487  -0.69926  -0.64151  -0.76712  0.5  6.0712e-07  4.3608
27.5  -0.78111  -0.62439  -0.71489  -0.69924  0.5  6.0933e-07  4.3768
27.6  -0.83954  -0.54329  -0.78112  -0.62438  0.5  6.1154e-07  4.3927
27.7  -0.88958  -0.45677  -0.83955  -0.54328  0.5  6.1375e-07  4.4086
27.8  -0.93074  -0.36567  -0.8896  -0.45675  0.5  6.1595e-07  4.4245
27.9  -0.9626  -0.27093  -0.93075  -0.36565  0.5  6.1816e-07  4.4404
28  -0.98484  -0.17347  -0.96261  -0.27091  0.5  6.2037e-07  4.4563
28.1  -0.99723  -0.074289  -0.98484  -0.17345  0.5  6.2258e-07  4.4723
28.2  -0.99967  0.02564  -0.99724  -0.074265  0.5  6.2478e-07  4.4882
28.3  -0.99212  0.12531  -0.99967  0.025663  0.5  6.2699e-07  4.5041
28.4  -0.97465  0.22373  -0.99211  0.12534  0.5  6.292e-07  4.52
28.5  -0.94744  0.31992  -0.97465  0.22376  0.5  6.3141e-07  4.5359
28.6  -0.91077  0.41291  -0.94744  0.31994  0.5  6.3362e-07  4.5518
28.7  -0.865  0.50177  -0.91076  0.41293  0.5  6.3582e-07  4.5677
28.8  -0.81059  0.58562  -0.86499  0.50179  0.5  6.3803e-07  4.5837
28.9  -0.74807  0.66361  -0.81057  0.58564  0.5  6.4024e-07  4.5996
29  -0.67808  0.73498  -0.74806  0.66363  0.5  6.4245e-07  4.6155
29.1  -0.60132  0.79901  -0.67807  0.735  0.5  6.4465e-07  4.6314
29.2  -0.51855  0.85505  -0.6013  0.79902  0.5  6.4686e-07  4.6473
29.3  -0.4306  0.90254  -0.51853  0.85506  0.5  6.4907e-07  4.6632
29.4  -0.33834  0.94102  -0.43058  0.90255  0.5  6.5128e-07  4.6792
29.5  -0.24271  0.9701  -0.33832  0.94103  0.5  6.5348e-07  4.6951
29.6  -0.14465  0.98948  -0.24268  0.97011  0.5  6.5569e-07  4.711
29.7  -0.04514  0.99898  -0.14462  0.98949  0.5  6.579e-07  4.7269
29.8  0.054817  0.99849  -0.045115  0.99898  0.5  6.6011e-07  4.7428
29.9  0.15423  0.98803  0.054842  0.9985  0.5  6.6232e-07  4.7587
30  0.25209  0.9677  0.15425  0.98803  0.5  6.6452e-07  4.7746
30.1  0.34744  0.9377  0.25212  0.9677  0.5  6.6673e-07  4.7906
30.2  0.43932  0.89833  0.34747  0.93769  0.5  6.6894e-07  4.8065
30.3  0.52681  0.84998  0.43935  0.89832  0.5  6.7115e-07  4.8224
30.4  0.60903  0.79314  0.52683  0.84997  0.5  6.7335e-07  4.8383
30.5  0.68517  0.72838  0.60906  0.79313  0.5  6.7556e-07  4.8542
30.6  0.75447  0.65633  0.68519  0.72836  0.5  6.7777e-07  4.8701
30.7  0.81622  0.57773  0.75449  0.65632  0.5  6.7998e-07  4.8861
30.8  0.86982  0.49336  0.81624  0.57772  0.5  6.8218e-07  4.902
30.9  0.91473  0.40406  0.86984  0.49334  0.5  6.8439e-07  4.9179
31  0.9505  0.31072  0.91474  0.40404  0.5  6.866e-07  4.9338
31.1  0.97677  0.21428  0.95051  0.3107  0.5  6.8881e-07  4.9497
31.2  0.99328  0.11569  0.97678  0.21425  0.5  6.9102e-07  4.9656
31.3  0.99987  0.015952  0.99329  0.11567  0.5  6.9322e-07  4.9815
31.4  0.99647  -0.083948  0.99987  0.015926  0.5  6.9543e-07  4.9975
31.5  0.98311  -0.18301  0.99647  -0.083974  0.5  6.9764e-07  5.0134
31.6  0.95993  -0.28024  0.98311  -0.18304  0.5  6.9985e-07  5.0293
31.7  0.92715  -0.37467  0.95992  -0.28027  0.5  7.0205e-07  5.0452
31.8  0.88512  -0.46536  0.92715  -0.3747  0.5  7.0426e-07  5.0611
31.9  0.83424  -0.5514  0.88511  -0.46539  0.5  7.0647e-07  5.077
32  0.77502  -0.63193  0.83422  -0.55143  0.5  7.0868e-07  5.093
32.1  0.70806  -0.70615  0.775  -0.63196  0.5  7.1088e-07  5.1089
32.2  0.63403  -0.77331  0.70804  -0.70617  0.5  7.1309e-07  5.1248
32.3  0.55366  -0.83274  0.63401  -0.77333  0.5  7.153e-07  5.1407
32.4  0.46775  -0.88386  0.55363  -0.83276  0.5  7.1751e-07  5.1566
32.5  0.37718  -0.92614  0.46773  -0.88387  0.5  7.1972e-07  5.1725
32.6  0.28284  -0.95917  0.37716  -0.92615  0.5  7.2192e-07  5.1885
