0  0  0
1  1.00213  0.316901
2  1.57827  0.499091
3  1.70864  0.540318
4  1.97119  0.623344
5  2.20885  0.6985
6  2.32104  0.733979
7  2.30846  0.729999
8  2.64403  0.836116
9  2.72909  0.863015
10  3.00828  0.9513
11  3.36496  1.06409
12  3.19296  1.0097
13  3.38214  1.06953
14  3.35343  1.06045
15  3.70687  1.17222
16  4.0119  1.26867
17  4.25705  1.3462
18  4.60207  1.4553
19  4.97454  1.57309
20  5.01068  1.58452
21  4.92237  1.55659
22  4.99222  1.57868
23  4.97451  1.57308
24  5.27725  1.66881
25  5.21796  1.65006
26  5.19132  1.64164
27  5.65279  1.78757
28  5.80876  1.83689
29  6.28476  1.98741
30  6.14594  1.94352
31  6.07057  1.91968
32  6.16043  1.9481
33  5.9777  1.89031
34  6.24302  1.97422
35  6.59809  2.0865
36  6.82934  2.15963
37  6.68426  2.11375
38  6.8726  2.17331
39  7.19682  2.27584
40  7.11378  2.24957
41  7.41117  2.34362
42  7.31346  2.31272
43  7.33137  2.31838
44  7.31745  2.31398
45  6.88382  2.17686
46  6.81358  2.15464
47  6.75535  2.13623
48  6.69648  2.11761
49  6.49297  2.05326
50  6.57372  2.07879
51  6.69966  2.11862
52  6.60189  2.0877
53  6.72645  2.12709
54  7.07202  2.23637
55  7.04564  2.22803
56  7.00097  2.2139
57  7.38897  2.3366
58  7.39119  2.3373
59  6.96677  2.20309
60  6.78963  2.14707
61  6.33983  2.00483
62  6.63202  2.09723
63  6.72681  2.1272
64  6.79739  2.14953
65  6.74256  2.13218
66  6.16799  1.95049
67  6.45129  2.04008
68  6.64895  2.10258
69  6.79027  2.14727
70  6.84109  2.16334
71  6.81656  2.15559
72  6.83935  2.16279
73  7.04151  2.22672
74  7.21336  2.28107
75  7.37082  2.33086
76  7.57844  2.39651
77  7.62213  2.41033
78  7.70683  2.43711
79  8.28388  2.61959
80  8.16773  2.58286
81  8.03305  2.54027
82  7.58749  2.39938
83  7.35237  2.32502
84  7.25076  2.29289
85  7.21074  2.28024
86  7.57317  2.39485
87  7.33786  2.32044
88  8.01227  2.5337
89  7.92753  2.5069
90  8.00365  2.53098
91  8.28158  2.61887
92  8.53214  2.6981
93  8.67979  2.74479
94  8.30163  2.6252
95  8.17955  2.5866
96  8.04098  2.54278
97  7.39654  2.33899
98  7.57626  2.39582
99  7.86252  2.48635
100  7.6491  2.41886
101  7.82066  2.47311
102  7.97189  2.52093
103  8.6167  2.72484
104  8.45731  2.67443
105  8.47464  2.67992
106  7.98948  2.5265
107  7.86618  2.4875
108  8.12321  2.56879
109  8.10427  2.56279
110  8.04723  2.54476
111  7.87687  2.49089
112  7.86688  2.48773
113  7.8857  2.49368
114  7.41  2.34325
115  7.47107  2.36256
116  7.19526  2.27534
117  7.65057  2.41932
118  8.03807  2.54186
119  8.17031  2.58368
120  8.19677  2.59204
121  8.5036  2.68907
122  8.566  2.70881
123  9.10996  2.88082
124  9.24408  2.92324
125  9.67969  3.06099
126  9.96246  3.15041
127  9.96786  3.15211
128  9.83974  3.1116
129  9.95929  3.1494
130  9.60567  3.03758
131  9.62406  3.04339
132  10.0488  3.17771
133  10.0426  3.17576
134  9.96097  3.14993
135  9.82163  3.10587
136  10.2361  3.23693
137  10.2957  3.25577
138  10.5996  3.35188
139  10.7835  3.41003
140  11.0753  3.50233
141  11.0597  3.4974
142  11.3125  3.57732
143  11.5427  3.65011
144  11.7605  3.71899
145  11.682  3.69418
146  11.8514  3.74774
147  12.2027  3.85882
148  12.0898  3.82314
149  12.4464  3.93589
150  12.1826  3.85248
151  12.0475  3.80975
152  12.2106  3.86132
153  12.2432  3.87163
154  12.4721  3.94404
155  12.5597  3.97172
156  12.5128  3.9569
157  12.4843  3.94789
158  12.9187  4.08524
159  12.9122  4.08321
160  13.0951  4.14104
161  13.2135  4.17847
162  12.8363  4.05919
163  12.9461  4.09391
164  12.6765  4.00866
165  13.108  4.14512
166  12.9968  4.10994
167  12.9924  4.10855
168  13.2216  4.18103
169  13.1324  4.15283
170  13.3055  4.20757
171  13.5816  4.29488
172  13.4194  4.24358
173  13.5032  4.27009
174  13.3504  4.22177
175  13.5327  4.27943
176  13.6923  4.32988
177  13.0301  4.12048
178  13.1623  4.16229
179  13.4209  4.24406
180  13.6328  4.31108
181  13.5768  4.29335
182  13.5285  4.27809
183  13.8643  4.38428
184  13.4279  4.24626
185  13.461  4.25676
186  13.8932  4.39342
187  13.754  4.34939
188  13.768  4.35383
189  13.9202  4.40196
190  13.6145  4.3053
191  13.6007  4.30092
192  13.3868  4.23329
193  13.5501  4.28492
194  13.4779  4.2621
195  13.4703  4.25967
196  13.367  4.22702
197  13.2952  4.20432
198  13.3388  4.21808
199  14.1368  4.47045
200  14.2374  4.50226
201  13.9599  4.41451
202  13.9219  4.40248
203  13.8654  4.38463
204  13.8546  4.38121
205  13.8351  4.37505
206  13.9127  4.3996
207  13.9238  4.4031
208  13.9745  4.41913
209  14.2805  4.51589
210  14.6009  4.61721
211  14.75  4.66435
212  14.4262  4.56197
213  14.5806  4.6108
214  14.6236  4.62438
215  14.4698  4.57575
216  14.4275  4.56238
217  14.1915  4.48776
218  14.158  4.47716
219  13.759  4.35099
220  13.4543  4.25461
221  13.6372  4.31246
222  13.7803  4.35771
223  14.2538  4.50746
224  14.3513  4.53828
225  14.4732  4.57683
226  14.5464  4.59998
227  14.7759  4.67255
228  14.6561  4.63465
229  14.4853  4.58064
230  14.4956  4.5839
231  14.5599  4.60423
232  14.3181  4.52779
233  14.163  4.47874
234  14.0408  4.4401
235  14.3368  4.53371
236  14.3975  4.5529
237  14.856  4.69787
238  14.9897  4.74017
239  14.9149  4.7165
240  14.7614  4.66795
241  14.7133  4.65274
242  14.7014  4.64898
243  14.2627  4.51027
244  14.4654  4.57437
