0  0  0
1  0.882634  0.441317
2  1.53848  0.769239
3  1.67652  0.838259
4  2.06613  1.03307
5  1.97846  0.989229
6  1.70664  0.853322
7  2.36159  1.18079
8  2.29207  1.14604
9  2.33171  1.16585
10  2.31269  1.15635
11  2.6212  1.3106
12  2.51792  1.25896
13  3.04227  1.52114
14  3.08085  1.54042
15  2.71149  1.35574
16  2.80088  1.40044
17  2.95505  1.47753
18  3.36238  1.68119
19  2.99612  1.49806
20  2.76114  1.38057
21  2.22537  1.11268
22  2.31958  1.15979
23  2.6337  1.31685
24  3.21995  1.60998
25  3.05903  1.52952
26  3.28262  1.64131
27  3.42707  1.71353
28  3.66831  1.83415
29  3.31632  1.65816
30  3.66355  1.83178
31  3.64608  1.82304
32  3.94703  1.97352
33  3.37515  1.68757
34  3.90559  1.95279
35  4.66142  2.33071
36  4.48996  2.24498
37  4.71868  2.35934
38  4.90617  2.45309
39  4.61907  2.30954
40  4.75299  2.37649
41  5.05171  2.52586
42  5.18485  2.59243
43  4.82113  2.41057
44  4.29921  2.1496
45  4.26193  2.13097
46  5.19481  2.59741
47  5.24366  2.62183
48  5.49481  2.7474
49  4.98356  2.49178
50  5.12351  2.56176
51  5.1226  2.5613
52  4.99291  2.49645
53  5.61437  2.80718
54  6.06529  3.03265
55  5.95093  2.97546
56  5.94174  2.97087
57  5.67077  2.83538
58  5.37946  2.68973
59  5.10173  2.55086
60  5.27459  2.6373
61  5.41948  2.70974
62  5.77951  2.88976
63  6.29458  3.14729
64  6.09788  3.04894
65  6.98291  3.49145
66  6.43467  3.21734
67  5.88591  2.94296
68  6.4374  3.2187
69  6.58839  3.29419
70  5.9437  2.97185
71  5.59364  2.79682
72  5.54383  2.77191
73  5.52796  2.76398
74  5.55114  2.77557
75  5.69688  2.84844
76  5.97978  2.98989
77  5.94247  2.97123
78  6.59831  3.29915
79  7.39285  3.69643
80  7.10983  3.55491
81  7.47172  3.73586
82  7.26836  3.63418
83  7.38615  3.69308
84  6.9304  3.4652
85  6.36672  3.18336
86  6.24386  3.12193
87  6.10882  3.05441
88  6.32153  3.16077
89  6.15451  3.07726
90  6.30688  3.15344
91  6.70246  3.35123
92  6.61533  3.30766
93  6.89828  3.44914
94  7.35184  3.67592
95  7.41457  3.70729
96  7.37329  3.68664
97  7.32915  3.66458
98  7.4289  3.71445
99  7.18763  3.59381
100  7.04587  3.52294
