0  0  0
1  1  0.0316228
2  1.3311  0.0420931
3  1.62064  0.0512491
4  1.86804  0.0590727
5  2.06909  0.0654302
6  2.27332  0.0718886
7  2.47294  0.0782011
8  2.65918  0.0840908
9  2.77788  0.0878441
10  2.94549  0.0931447
11  3.10462  0.0981769
12  3.23577  0.102324
13  3.39426  0.107336
14  3.5038  0.1108
15  3.64379  0.115227
16  3.73594  0.118141
17  3.85191  0.121808
18  3.958  0.125163
19  4.10415  0.129785
20  4.18392  0.132307
21  4.32479  0.136762
22  4.43814  0.140346
23  4.53917  0.143541
24  4.63549  0.146587
25  4.7209  0.149288
26  4.84737  0.153287
27  4.95563  0.156711
28  5.04211  0.159445
29  5.12774  0.162153
30  5.21594  0.164943
31  5.30083  0.167627
32  5.37912  0.170103
33  5.41165  0.171131
34  5.47811  0.173233
35  5.54933  0.175485
36  5.63229  0.178109
37  5.74989  0.181827
38  5.82239  0.18412
39  5.89056  0.186276
40  5.97208  0.188854
41  6.04546  0.191174
42  6.10489  0.193053
43  6.17801  0.195366
44  6.22871  0.196969
45  6.27801  0.198528
46  6.33125  0.200212
47  6.39404  0.202197
48  6.45676  0.204181
49  6.53337  0.206603
50  6.58419  0.20821
51  6.67449  0.211066
52  6.7385  0.21309
53  6.7822  0.214472
54  6.83233  0.216057
55  6.89455  0.218025
56  6.95179  0.219835
57  7.00683  0.221575
58  7.07709  0.223797
59  7.11468  0.224986
60  7.16212  0.226486
61  7.19319  0.227469
62  7.27678  0.230112
63  7.33436  0.231933
64  7.38882  0.233655
65  7.48728  0.236769
66  7.53629  0.238319
67  7.62051  0.240982
68  7.68537  0.243033
69  7.73866  0.244718
70  7.79525  0.246507
71  7.8208  0.247315
72  7.90058  0.249838
73  7.97315  0.252133
74  8.01955  0.2536
75  8.06621  0.255076
76  8.14214  0.257477
77  8.2031  0.259405
78  8.25458  0.261033
79  8.33912  0.263706
80  8.38254  0.265079
81  8.4648  0.26768
82  8.52218  0.269495
83  8.60317  0.272056
84  8.66956  0.274156
85  8.70265  0.275202
86  8.74926  0.276676
87  8.79283  0.278054
88  8.85172  0.279916
89  8.88169  0.280864
90  8.9275  0.282312
91  8.983  0.284067
92  9.03572  0.285735
93  9.05467  0.286334
94  9.08688  0.287352
95  9.13773  0.28896
96  9.18349  0.290408
97  9.21653  0.291452
98  9.29281  0.293865
99  9.3573  0.295904
100  9.40807  0.297509
101  9.43881  0.298481
102  9.49538  0.30027
103  9.53063  0.301385
104  9.56726  0.302543
105  9.62758  0.304451
106  9.69736  0.306658
107  9.73174  0.307745
108  9.77013  0.308958
109  9.81766  0.310462
110  9.84687  0.311385
111  9.90469  0.313214
112  9.95463  0.314793
113  10.0196  0.316848
114  10.07  0.318441
115  10.1195  0.320007
116  10.191  0.322269
117  10.2468  0.324034
118  10.2668  0.324664
119  10.2866  0.32529
120  10.3523  0.327368
121  10.4189  0.329476
122  10.4831  0.331506
123  10.5245  0.332813
124  10.5348  0.33314
125  10.5453  0.333472
126  10.5772  0.334479
127  10.6008  0.335225
128  10.6409  0.336495
129  10.6995  0.338347
130  10.7423  0.3397
131  10.774  0.340705
132  10.7844  0.341034
133  10.799  0.341495
134  10.82  0.342157
135  10.8506  0.343127
136  10.8591  0.343396
137  10.8977  0.344615
138  10.9475  0.346189
139  10.9579  0.346518
140  11.0069  0.348069
141  11.0549  0.349586
142  11.0751  0.350225
143  11.0827  0.350467
144  11.1309  0.351989
145  11.1941  0.353988
146  11.2393  0.355419
147  11.269  0.356356
148  11.3385  0.358555
149  11.4009  0.360529
150  11.4347  0.361595
151  11.5013  0.363703
152  11.5513  0.365283
153  11.584  0.366319
154  11.6372  0.368002
155  11.6786  0.36931
156  11.7347  0.371084
157  11.7527  0.371653
158  11.7817  0.372571
159  11.8085  0.373418
160  11.8571  0.374953
161  11.8966  0.376204
162  11.8995  0.376297
163  11.9415  0.377624
164  11.977  0.378747
165  12.0369  0.38064
166  12.0685  0.381638
167  12.0987  0.382594
168  12.0991  0.382607
169  12.1318  0.383641
170  12.1507  0.38424
171  12.1854  0.385338
172  12.2241  0.386561
173  12.2604  0.387709
174  12.3016  0.38901
175  12.3502  0.390549
176  12.39  0.391805
177  12.4417  0.393441
178  12.4871  0.394878
179  12.5174  0.395835
180  12.558  0.39712
181  12.5845  0.397955
182  12.6174  0.398999
183  12.6393  0.399688
184  12.6678  0.40059
185  12.6815  0.401023
186  12.7144  0.402064
187  12.717  0.402147
188  12.7371  0.402783
189  12.7843  0.404274
