0  0  0
1  0.95667  0.0302526
2  1.28767  0.0407197
3  1.56965  0.0496365
4  1.83788  0.0581188
5  2.0603  0.0651525
6  2.24302  0.0709306
7  2.41428  0.0763463
8  2.58336  0.0816931
9  2.73266  0.0864142
10  2.8766  0.0909659
11  3.01701  0.0954062
12  3.13331  0.0990841
13  3.25626  0.102972
14  3.37791  0.106819
15  3.5132  0.111097
16  3.65067  0.115444
17  3.75859  0.118857
18  3.82787  0.121048
19  3.92369  0.124078
20  4.06709  0.128613
21  4.15115  0.131271
22  4.24957  0.134383
23  4.31433  0.136431
24  4.38487  0.138662
25  4.45796  0.140973
26  4.54944  0.143866
27  4.61701  0.146003
28  4.68447  0.148136
29  4.77418  0.150973
30  4.89408  0.154765
31  4.9896  0.157785
32  5.02595  0.158935
33  5.0919  0.16102
34  5.1646  0.163319
35  5.26317  0.166436
36  5.33568  0.168729
37  5.41289  0.171171
38  5.48898  0.173577
39  5.55402  0.175634
40  5.63591  0.178223
41  5.74066  0.181535
42  5.80931  0.183706
43  5.83909  0.184648
44  5.90426  0.186709
45  5.99486  0.189574
46  6.05969  0.191624
47  6.14603  0.194354
48  6.21349  0.196488
49  6.29427  0.199042
50  6.3608  0.201146
51  6.44256  0.203732
52  6.48825  0.205176
53  6.53708  0.206721
54  6.63625  0.209857
55  6.70529  0.21204
56  6.74669  0.213349
57  6.81915  0.21564
58  6.87731  0.217479
59  6.92222  0.2189
60  6.93562  0.219324
61  7.00568  0.221539
62  7.04076  0.222648
63  7.10027  0.22453
64  7.18723  0.22728
65  7.23581  0.228816
66  7.28318  0.230314
67  7.33528  0.231962
68  7.35315  0.232527
69  7.3812  0.233414
70  7.41643  0.234528
71  7.46621  0.236102
72  7.53277  0.238207
73  7.58223  0.239771
74  7.62507  0.241126
75  7.67908  0.242834
76  7.72333  0.244233
77  7.7429  0.244852
78  7.79782  0.246589
79  7.85371  0.248356
80  7.9142  0.250269
81  7.96561  0.251895
82  7.97362  0.252148
83  8.03061  0.25395
84  8.0773  0.255427
85  8.13968  0.257399
86  8.15977  0.258035
87  8.19282  0.25908
88  8.24028  0.26058
89  8.29749  0.26239
90  8.33655  0.263625
91  8.36295  0.26446
92  8.42931  0.266558
93  8.47123  0.267884
94  8.50614  0.268988
95  8.57053  0.271024
96  8.5868  0.271538
97  8.60427  0.272091
98  8.64128  0.273261
99  8.71777  0.27568
100  8.753  0.276794
101  8.78919  0.277939
102  8.86195  0.280239
103  8.92893  0.282358
104  8.96025  0.283348
105  9.00151  0.284653
106  9.04373  0.285988
107  9.10026  0.287775
108  9.18056  0.290315
109  9.25904  0.292796
110  9.28708  0.293683
111  9.29417  0.293907
112  9.33458  0.295185
113  9.34905  0.295643
114  9.39603  0.297129
115  9.42434  0.298024
116  9.43989  0.298515
117  9.49064  0.30012
118  9.51328  0.300836
119  9.53727  0.301595
120  9.59402  0.30339
121  9.67401  0.305919
122  9.77282  0.309044
123  9.77997  0.30927
124  9.80642  0.310106
125  9.82762  0.310777
126  9.8633  0.311905
127  9.88957  0.312736
128  9.92661  0.313907
129  9.93858  0.314286
130  9.98086  0.315623
131  10.0197  0.316851
132  10.0703  0.318451
133  10.1469  0.320872
134  10.203  0.322646
135  10.2198  0.323179
136  10.2457  0.323998
137  10.2955  0.325574
138  10.3367  0.326875
139  10.4073  0.329108
140  10.4238  0.329631
141  10.4556  0.330635
142  10.4849  0.331562
143  10.5625  0.334016
144  10.5971  0.335109
145  10.6413  0.336507
146  10.69  0.338047
147  10.7197  0.338986
148  10.7267  0.339208
149  10.7925  0.341287
150  10.8284  0.342424
151  10.878  0.343994
152  10.9336  0.345751
153  10.9904  0.347546
154  11.0597  0.349738
155  11.1668  0.353124
156  11.1883  0.353804
157  11.2153  0.35466
158  11.2745  0.35653
159  11.313  0.357748
160  11.3534  0.359027
161  11.4063  0.360697
162  11.4098  0.36081
163  11.4111  0.360849
164  11.4258  0.361317
165  11.4946  0.36349
166  11.5371  0.364834
167  11.5446  0.365073
168  11.5849  0.366346
169  11.5908  0.366533
170  11.6474  0.368322
171  11.691  0.369702
172  11.6862  0.369551
173  11.7314  0.370979
174  11.7808  0.372543
175  11.795  0.372991
176  11.7793  0.372496
177  11.797  0.373054
178  11.8313  0.374138
179  11.8647  0.375194
180  11.8925  0.376073
181  11.9333  0.377363
182  11.9779  0.378776
