0 0.0 0.0
1 -0.956944 0.938808
2 -1.69287 0.92454
3 -2.6455 1.35612
4 -3.29613 2.1209
5 -2.31048 1.7699
6 -1.46647 2.74735
7 -2.34242 3.70572
8 -1.34297 3.38946
9 -0.352975 4.35695
10 -1.34343 4.05934
11 -1.48795 3.83392
12 -0.639967 3.42613
13 -0.781512 4.30327
14 -0.829469 5.04145
15 -1.57577 4.06627
16 -2.04074 3.07736
17 -2.65117 4.05301
18 -2.1018 4.77306
19 -1.16065 3.82142
20 -2.02885 3.04612
21 -1.70152 2.05059
22 -0.728479 3.04798
23 -1.67051 2.53195
24 -1.03698 3.26247
25 -0.492125 3.05657
26 -1.48701 3.44487
27 -2.07048 2.5589
28 -1.66519 1.61686
29 -2.56497 0.621148
30 -2.4472 0.619462
31 -3.42291 -0.26187
32 -3.41772 -1.01685
33 -2.52054 -2.01663
34 -3.52008 -1.12083
35 -4.51864 -1.73696
36 -4.24279 -2.28425
37 -3.4285 -2.54888
38 -2.82155 -2.21862
39 -2.80131 -2.08903
40 -2.83223 -1.62741
41 -1.84709 -2.55894
42 -2.81478 -2.70692
43 -3.50397 -2.15544
44 -2.54131 -1.41914
45 -2.7117 -0.582436
46 -3.70801 0.205605
47 -3.40015 -0.270294
48 -2.81005 -0.269948
49 -2.22732 0.624853
50 -2.38201 0.769336
51 -1.69118 -0.0678071
52 -0.772142 -1.03266
53 -1.76082 -1.81833
54 -1.91696 -2.77424
55 -1.84965 -2.07135
56 -1.64092 -2.02114
57 -0.89774 -2.29811
58 -0.116111 -1.30076
59 -1.04936 -0.922899
60 -1.23596 0.0731798
61 -2.00598 -0.848885
62 -2.37563 -1.26471
63 -1.55506 -2.11621
64 -2.00029 -1.17745
65 -2.51314 -1.8361
66 -1.57012 -0.962667
67 -1.62358 -0.00260645
68 -2.34375 -0.727239
69 -1.82702 0.270652
70 -0.829894 0.392877
71 -0.575196 -0.599203
72 -0.235479 -0.0124037
73 -0.309022 -0.940503
74 0.578446 -1.42314
75 0.962832 -2.14657
76 0.394541 -1.25933
77 -0.377978 -0.308175
78 -0.987609 0.561054
79 0.00851372 1.49683
80 -0.51526 0.546691
81 -1.43111 1.5213
82 -1.55541 2.21185
83 -2.5526 3.20196
84 -1.63355 2.49707
85 -1.87326 1.52404
86 -1.43316 0.55598
87 -0.455074 1.30311
88 -1.10557 2.24677
89 -1.52981 1.95667
90 -1.73014 2.94319
91 -2.63551 3.38279
92 -1.65577 3.0446
93 -1.22625 3.27617
94 -1.53768 4.03487
95 -0.641156 4.93214
96 -0.97204 5.92872
97 -1.84299 5.65522
98 -0.846855 6.64579
99 -1.70127 6.8032
100 -0.764888 7.54216
101 -1.74632 7.02535
102 -0.764113 6.02658
103 0.0210898 6.50448
104 0.177121 7.41852
105 -0.611137 7.00354
106 0.376374 7.62922
107 -0.622376 6.6616
108 -0.0579903 7.06005
109 0.693585 6.22772
110 -0.0448136 6.12927
111 -0.786715 5.13078
112 -0.557057 4.14296
113 -1.11017 3.31765
114 -0.119117 3.99124
115 -0.454698 4.96533
116 -0.0476933 4.76049
117 0.672005 4.24288
118 1.2465 3.30504
119 0.730338 3.15463
120 1.29164 3.68182
121 1.72929 2.81591
122 1.78231 2.24433
123 1.18018 1.83665
124 0.187645 2.27544
125 -0.244161 1.60778
126 0.726191 1.33507
127 1.59236 0.338752
128 0.628107 -0.234191
129 1.57507 -0.948187
130 2.48118 -1.6957
131 2.03182 -1.3995
132 2.55166 -0.418941
133 1.86928 0.568356
134 2.86274 0.06727
135 3.44522 -0.684696
136 3.14576 -0.333628
137 4.13345 -1.33346
138 3.13408 -2.28627
139 2.55667 -1.79666
140 2.33658 -1.04727
141 3.30374 -0.366077
142 4.29409 0.437157
143 4.59188 0.00349684
144 4.48356 0.787948
145 5.46556 1.67344
146 5.77703 0.841709
147 6.73 1.0886
148 6.82838 2.00707
149 7.12037 1.62632
150 7.89971 0.639811
151 8.65355 -0.0143565
152 8.97233 -0.752577
153 9.60086 -1.12153
154 9.11564 -1.59116
155 8.14714 -2.5064
156 8.27657 -1.5817
157 7.33508 -1.26633
158 6.34221 -2.19247
159 6.82828 -2.28896
160 6.01263 -1.82549
161 5.63066 -0.894654
162 6.45007 -0.06414
163 6.97755 -0.5644
164 7.89373 -1.55514
165 8.73103 -0.581209
166 7.79614 -0.381783
167 8.68806 -1.16585
168 9.56748 -0.19802
169 8.61621 -1.01115
170 8.48332 -1.81071
171 7.56942 -2.74159
172 6.70583 -2.35828
173 6.08823 -1.4274
174 6.9039 -0.478484
175 7.6441 -0.646993
176 7.1845 0.275957
177 7.07835 -0.599834
178 8.05446 -1.46609
179 8.80252 -2.16534
180 9.77005 -3.16471
181 9.00997 -4.16462
182 9.99816 -3.38967
183 9.61441 -2.51833
184 9.63945 -2.36848
185 10.1522 -2.63194
186 10.8554 -3.62034
187 11.2919 -4.57336
188 11.4 -5.54788
189 10.4805 -6.52835
190 9.57157 -7.52575
191 8.67281 -8.08517
192 9.65654 -8.31378
193 9.7198 -7.33434
194 10.431 -6.36002
195 11.4099 -5.49335
196 10.4159 -4.72724
197 10.0894 -5.01309
198 10.4887 -5.966
199 11.2557 -6.10378
200 11.857 -5.22082
201 12.6556 -4.61889
202 13.1144 -3.76046
203 13.2164 -4.38335
204 14.19 -3.52096
205 15.1577 -4.46876
206 15.6923 -3.47375
207 16.0394 -4.46563
208 15.5165 -3.46572
209 15.8345 -3.83931
210 16.8319 -2.85479
211 16.7725 -3.0159
212 17.3366 -3.86407
213 16.3652 -4.85587
214 15.5826 -4.81873
215 16.2649 -5.80226
216 17.0875 -6.79571
217 18.0847 -6.99939
218 19.034 -6.19844
219 18.1851 -7.1911
220 17.7817 -6.34995
221 17.3888 -6.23239
222 17.4992 -6.75015
223 18.3362 -7.4167
224 19.2651 -7.99657
225 20.2181 -7.11379
226 20.9504 -7.90227
227 21.9496 -6.94136
228 22.9173 -7.47222
229 22.4739 -6.57099
230 22.4752 -5.65082
231 23.3227 -6.64295
232 22.6263 -5.67071
233 22.3467 -5.72396
234 23.3067 -5.06427
235 23.2862 -5.91055
236 23.8584 -6.90446
237 22.8586 -7.89383
238 22.8432 -7.22239
239 23.3076 -7.74628
240 22.6618 -7.6546
241 22.0696 -7.08244
242 21.3411 -6.09505
243 20.3797 -6.90856
244 19.5619 -5.93314
245 19.4191 -5.65431
246 18.4704 -6.50524
247 19.4377 -5.74561
248 19.7158 -4.76098
249 20.5831 -5.54158
250 19.6134 -4.97527
251 20.5413 -4.02416
252 21.4872 -4.92671
253 21.2175 -4.19775
254 22.0903 -3.85482
255 22.5238 -3.4503
256 22.3444 -4.33383
257 23.0131 -3.48852
258 22.0616 -3.941
259 23.0567 -3.695
260 22.2759 -4.20416
261 21.5944 -3.50009
262 22.3945 -2.62172
263 21.4796 -3.35444
264 20.5228 -3.91062
265 21.4936 -3.76587
266 22.4822 -3.18359
267 22.1488 -3.32471
268 22.0725 -3.53108
269 22.9757 -2.58867
270 22.1565 -3.03143
271 23.0039 -2.2503
272 22.2063 -2.88466
273 21.7674 -3.57042
274 20.768 -4.56757
275 19.7964 -4.40196
276 20.2155 -4.77095
277 21.0696 -5.60564
278 21.9439 -6.37044
279 21.0244 -6.35016
280 21.6002 -6.76676
281 22.1502 -7.74421
282 23.0646 -8.41457
283 23.994 -8.64919
284 24.2791 -9.60592
285 23.6179 -10.2334
286 24.6006 -11.0223
287 25.583 -10.1769
288 26.3223 -11.1199
289 25.4936 -11.9021
290 25.2256 -12.8095
291 26.2249 -13.8084
292 25.4668 -14.5307
293 24.7726 -14.1424
294 24.4743 -15.1203
295 24.1732 -14.2559
296 24.9227 -14.6883
297 24.3254 -13.7945
298 24.9165 -12.799
299 23.9237 -12.8647
300 24.8367 -12.5052
301 25.8363 -13.4399
302 25.4533 -14.4249
303 25.4425 -14.0716
304 25.9059 -13.3701
305 25.1626 -12.709
306 26.0063 -12.3855
307 26.0619 -11.7566
308 26.2119 -11.6268
309 26.7469 -11.0014
310 26.6648 -11.9804
311 26.9228 -11.3481
312 27.1142 -11.7336
313 26.4052 -11.7579
314 25.513 -12.7209
315 26.183 -13.5009
316 26.269 -12.5012
317 26.1093 -11.7838
318 25.1401 -10.8117
319 25.2955 -10.678
320 25.1607 -9.70167
321 25.1011 -10.3501
322 24.5322 -11.2319
323 24.2392 -12.2312
324 23.9155 -12.0323
325 22.9898 -12.0661
326 22.1914 -11.1075
327 21.4321 -10.6343
328 21.2673 -9.69142
329 22.2551 -10.5739
330 22.9439 -9.97647
331 22.5042 -9.04193
332 23.504 -9.27137
333 23.3397 -8.3831
334 22.5428 -7.52945
335 22.6511 -8.48518
336 23.2761 -7.92233
337 24.2469 -6.95205
338 25.1923 -7.03321
339 24.499 -7.46889
340 25.1407 -8.16466
341 25.6399 -7.90558
342 24.6399 -7.70879
343 24.0787 -7.83924
344 24.5936 -8.08756
345 24.4486 -9.0343
346 25.2418 -8.13284
347 24.9531 -7.20608
348 24.0211 -8.2037
349 23.9282 -7.56749
350 24.0837 -8.52529
351 23.1135 -7.72562
352 23.4394 -8.51834
353 23.7263 -7.92717
354 23.1329 -8.91962
355 22.2172 -9.90493
356 22.1455 -10.7355
357 23.14 -10.267
358 23.2113 -10.3885
359 22.8819 -9.41247
360 23.7229 -8.5292
361 24.5646 -7.53432
362 25.2855 -6.82715
363 25.8589 -6.49698
364 26.8368 -7.28767
365 25.8368 -7.24093
366 24.8526 -8.19196
367 24.7258 -8.683
368 25.6887 -7.94014
369 26.6872 -7.18501
370 27.0031 -7.0743
371 27.6614 -6.33115
372 27.6627 -6.83658
373 28.4157 -6.74981
374 27.4317 -5.80112
375 28.388 -6.32339
376 27.937 -5.59002
377 27.3943 -4.64262
378 27.4503 -4.24705
379 26.4964 -3.73695
380 27.2407 -4.25929
381 28.1955 -3.31434
382 27.7008 -4.28086
383 26.8778 -4.28341
384 27.7997 -5.03083
385 26.9308 -4.03747
386 27.1665 -3.46385
387 27.545 -2.70445
388 28.0269 -1.82262
389 28.435 -1.00744
390 29.1816 -1.88103
391 28.2484 -0.882943
392 28.7378 -0.468989
393 28.4595 -0.524877
394 29.4015 -1.39344
395 30.3122 -0.4585
396 29.5449 -0.743118
397 28.558 -1.74233
398 29.1459 -1.30848
399 28.9819 -2.30845
400 29.5838 -3.27376
401 30.4615 -4.09945
402 29.5271 -4.67486
403 28.71 -4.54116
404 28.5547 -4.74999
405 27.652 -5.45943
406 26.9215 -5.53758
407 27.6547 -6.30015
408 26.7465 -5.35907
409 26.5725 -6.35901
410 25.6305 -5.3745
411 26.3522 -4.46351
412 27.3364 -5.44864
413 27.8924 -5.94228
414 27.2464 -5.26057
415 27.9861 -4.72468
416 27.4526 -3.72564
417 27.6361 -3.97951
418 28.636 -3.62255
419 29.5514 -4.30708
420 29.2283 -5.23503
421 29.585 -6.162
422 30.4709 -6.80078
423 29.6361 -6.73845
424 29.6868 -6.53763
425 30.0628 -7.35807
426 31.0365 -8.18955
427 31.4367 -9.10018
428 32.2838 -9.21876
429 33.2159 -8.36054
430 33.439 -7.97385
431 32.4486 -8.97139
432 31.8359 -9.90529
433 30.8375 -9.31614
434 30.3889 -9.36185
435 29.4232 -9.42077
436 30.3292 -8.69416
437 30.0536 -9.58898
438 29.0643 -9.80261
439 29.0539 -9.37968
440 29.5997 -9.36142
441 29.053 -10.337
442 28.8026 -9.46696
443 29.3508 -8.4744
444 28.6337 -9.45274
445 28.3761 -9.00313
446 28.5775 -9.87608
447 27.6345 -9.9904
448 26.9194 -10.4521
449 27.2771 -10.3247
450 26.3883 -10.7874
451 26.7356 -9.82541
452 26.9965 -10.794
453 26.4448 -10.1715
454 25.5063 -9.23329
455 24.5584 -8.67632
456 24.2694 -9.67632
457 24.9338 -9.21295
458 24.1001 -9.83077
459 24.0551 -9.81653
460 24.7385 -10.5967
461 25.3997 -11.5763
462 26.1266 -11.453
463 25.6906 -12.3256
464 26.5578 -12.9567
465 25.8318 -13.4208
466 24.8765 -14.1007
467 24.4696 -13.6657
468 25.4396 -14.6649
469 25.5271 -15.5112
470 24.9344 -14.7564
471 25.6061 -13.9468
472 25.8689 -14.9325
473 26.8485 -14.5511
474 25.8731 -14.065
475 26.7459 -13.5382
476 26.9945 -14.4256
477 27.6911 -14.1634
478 28.3871 -13.9355
479 29.274 -14.4884
480 30.1472 -14.1863
481 29.5579 -13.7767
482 30.4389 -14.5825
483 31.0879 -14.7111
484 32.0253 -14.3325
485 32.1765 -13.6391
486 33.1734 -12.6864
