5 82 9918 10.0967
15 91 9827 10.5786
25 92 9735 10.6307
35 76 9659 9.76071
45 77 9582 9.8176
55 85 9497 10.2601
65 77 9420 9.8176
75 90 9330 10.5263
85 74 9256 9.64581
95 75 9181 9.70345
105 75 9106 9.70345
115 70 9036 9.4113
125 61 8975 8.85812
135 84 8891 10.206
145 65 8826 9.10864
155 56 8770 8.53326
165 67 8703 9.23104
175 64 8639 9.04674
185 59 8580 8.72981
195 65 8515 9.10864
205 67 8448 9.23104
215 77 8371 9.8176
225 66 8305 9.17007
235 62 8243 8.92149
245 61 8182 8.85812
255 74 8108 9.64581
265 66 8042 9.17007
275 82 7960 10.0967
285 53 7907 8.33144
295 70 7837 9.4113
305 61 7776 8.85812
315 66 7710 9.17007
325 62 7648 8.92149
335 53 7595 8.33144
345 67 7528 9.23104
355 66 7462 9.17007
365 61 7401 8.85812
375 57 7344 8.59934
385 75 7269 9.70345
395 61 7208 8.85812
405 52 7156 8.26292
415 74 7082 9.64581
425 58 7024 8.66485
435 55 6969 8.46659
445 55 6914 8.46659
455 50 6864 8.1239
465 40 6824 7.38357
475 65 6759 9.10864
485 52 6707 8.26292
495 45 6662 7.76387
505 51 6611 8.19375
515 54 6557 8.39932
525 46 6511 7.8374
535 50 6461 8.1239
545 59 6402 8.72981
555 53 6349 8.33144
565 55 6294 8.46659
575 57 6237 8.59934
585 44 6193 7.68954
595 57 6136 8.59934
605 48 6088 7.98212
615 52 6036 8.26292
625 50 5986 8.1239
635 34 5952 6.89491
645 53 5899 8.33144
655 49 5850 8.05337
665 52 5798 8.26292
675 43 5755 7.61438
685 50 5705 8.1239
695 56 5649 8.53326
705 40 5609 7.38357
715 52 5557 8.26292
725 46 5511 7.8374
735 48 5463 7.98212
745 36 5427 7.06218
755 57 5370 8.59934
765 46 5324 7.8374
775 44 5280 7.68954
785 42 5238 7.53835
795 43 5195 7.61438
805 45 5150 7.76387
815 43 5107 7.61438
825 45 5062 7.76387
835 35 5027 6.97913
845 34 4993 6.89491
855 40 4953 7.38357
865 42 4911 7.53835
875 54 4857 8.39932
885 41 4816 7.46142
895 38 4778 7.22495
905 37 4741 7.1441
915 30 4711 6.54527
925 38 4673 7.22495
935 31 4642 6.63471
945 39 4603 7.30476
955 34 4569 6.89491
965 36 4533 7.06218
975 25 4508 6.07445
985 38 4470 7.22495
995 55 4415 8.46659
1005 34 4381 6.89491
1015 27 4354 6.26783
1025 32 4322 6.72276
1035 30 4292 6.54527
1045 29 4263 6.45436
1055 25 4238 6.07445
1065 37 4201 7.1441
1075 34 4167 6.89491
1085 22 4145 5.7697
1095 35 4110 6.97913
1105 26 4084 6.17204
1115 31 4053 6.63471
1125 31 4022 6.63471
1135 34 3988 6.89491
1145 26 3962 6.17204
1155 32 3930 6.72276
1165 30 3900 6.54527
1175 28 3872 6.3619
1185 29 3843 6.45436
1195 25 3818 6.07445
1205 24 3794 5.97494
1215 31 3763 6.63471
1225 21 3742 5.66369
1235 33 3709 6.80948
1245 28 3681 6.3619
1255 32 3649 6.72276
1265 25 3624 6.07445
1275 28 3596 6.3619
1285 27 3569 6.26783
1295 33 3536 6.80948
1305 38 3498 7.22495
1315 32 3466 6.72276
1325 22 3444 5.7697
1335 22 3422 5.7697
1345 27 3395 6.26783
1355 20 3375 5.55522
1365 27 3348 6.26783
1375 32 3316 6.72276
1385 25 3291 6.07445
1395 26 3265 6.17204
1405 28 3237 6.3619
1415 30 3207 6.54527
1425 22 3185 5.7697
1435 20 3165 5.55522
1445 18 3147 5.33013
1455 29 3118 6.45436
1465 23 3095 5.8734
1475 26 3069 6.17204
1485 24 3045 5.97494
1495 27 3018 6.26783
1505 29 2989 6.45436
1515 19 2970 5.4441
1525 13 2957 4.7081
1535 31 2926 6.63471
1545 24 2902 5.97494
1555 21 2881 5.66369
1565 23 2858 5.8734
1575 31 2827 6.63471
1585 17 2810 5.21307
1595 21 2789 5.66369
1605 27 2762 6.26783
1615 24 2738 5.97494
1625 22 2716 5.7697
1635 16 2700 5.09268
1645 23 2677 5.8734
1655 34 2643 6.89491
1665 27 2616 6.26783
1675 22 2594 5.7697
1685 21 2573 5.66369
1695 23 2550 5.8734
1705 22 2528 5.7697
1715 16 2512 5.09268
1725 13 2499 4.7081
1735 21 2478 5.66369
1745 12 2466 4.57071
1755 21 2445 5.66369
1765 19 2426 5.4441
1775 19 2407 5.4441
1785 21 2386 5.66369
1795 12 2374 4.57071
1805 14 2360 4.84057
1815 9 2351 4.1225
1825 21 2330 5.66369
1835 13 2317 4.7081
1845 16 2301 5.09268
