5 110 9890 11.5238
15 113 9777 11.6654
25 116 9661 11.8051
35 100 9561 11.0374
45 102 9459 11.1366
55 107 9352 11.3803
65 101 9251 11.0871
75 105 9146 11.2835
85 110 9036 11.5238
95 88 8948 10.4207
105 107 8841 11.3803
115 88 8753 10.4207
125 72 8681 9.52936
135 97 8584 10.8869
145 87 8497 10.3675
155 71 8426 9.47054
165 79 8347 9.93029
175 81 8266 10.0416
185 85 8181 10.2601
195 69 8112 9.35165
205 99 8013 10.9875
215 80 7933 9.9861
225 81 7852 10.0416
235 73 7779 9.58778
245 87 7692 10.3675
255 73 7619 9.58778
265 92 7527 10.6307
275 73 7454 9.58778
285 92 7362 10.6307
295 69 7293 9.35165
305 81 7212 10.0416
315 69 7143 9.35165
325 83 7060 10.1515
335 72 6988 9.52936
345 73 6915 9.58778
355 72 6843 9.52936
365 72 6771 9.52936
375 86 6685 10.314
385 70 6615 9.4113
395 67 6548 9.23104
405 74 6474 9.64581
415 80 6394 9.9861
425 56 6338 8.53326
435 72 6266 9.52936
445 78 6188 9.87412
455 65 6123 9.10864
465 58 6065 8.66485
475 67 5998 9.23104
485 62 5936 8.92149
495 46 5890 7.8374
505 58 5832 8.66485
515 64 5768 9.04674
525 53 5715 8.33144
535 64 5651 9.04674
545 53 5598 8.33144
555 64 5534 9.04674
565 53 5481 8.33144
575 51 5430 8.19375
585 54 5376 8.39932
595 56 5320 8.53326
605 62 5258 8.92149
615 59 5199 8.72981
625 55 5144 8.46659
635 56 5088 8.53326
645 59 5029 8.72981
655 50 4979 8.1239
665 54 4925 8.39932
675 54 4871 8.39932
685 48 4823 7.98212
695 46 4777 7.8374
705 36 4741 7.06218
715 53 4688 8.33144
725 53 4635 8.33144
735 42 4593 7.53835
745 54 4539 8.39932
755 43 4496 7.61438
765 50 4446 8.1239
775 49 4397 8.05337
785 42 4355 7.53835
795 42 4313 7.53835
805 51 4262 8.19375
815 57 4205 8.59934
825 42 4163 7.53835
835 35 4128 6.97913
845 43 4085 7.61438
855 46 4039 7.8374
865 58 3981 8.66485
875 37 3944 7.1441
885 42 3902 7.53835
895 43 3859 7.61438
905 42 3817 7.53835
915 42 3775 7.53835
925 40 3735 7.38357
935 42 3693 7.53835
945 37 3656 7.1441
955 54 3602 8.39932
965 27 3575 6.26783
975 42 3533 7.53835
985 28 3505 6.3619
995 33 3472 6.80948
1005 33 3439 6.80948
1015 38 3401 7.22495
1025 43 3358 7.61438
1035 40 3318 7.38357
1045 32 3286 6.72276
1055 38 3248 7.22495
1065 31 3217 6.63471
1075 33 3184 6.80948
1085 33 3151 6.80948
1095 34 3117 6.89491
1105 28 3089 6.3619
1115 33 3056 6.80948
1125 35 3021 6.97913
1135 32 2989 6.72276
1145 22 2967 5.7697
1155 33 2934 6.80948
1165 24 2910 5.97494
1175 18 2892 5.33013
1185 36 2856 7.06218
1195 32 2824 6.72276
1205 42 2782 7.53835
1215 29 2753 6.45436
1225 30 2723 6.54527
1235 27 2696 6.26783
1245 19 2677 5.4441
1255 22 2655 5.7697
1265 30 2625 6.54527
1275 19 2606 5.4441
1285 24 2582 5.97494
1295 15 2567 4.96863
1305 21 2546 5.66369
1315 24 2522 5.97494
1325 29 2493 6.45436
1335 18 2475 5.33013
1345 38 2437 7.22495
1355 17 2420 5.21307
1365 24 2396 5.97494
1375 28 2368 6.3619
1385 24 2344 5.97494
1395 16 2328 5.09268
1405 29 2299 6.45436
1415 26 2273 6.17204
1425 21 2252 5.66369
1435 25 2227 6.07445
1445 23 2204 5.8734
1455 17 2187 5.21307
1465 18 2169 5.33013
1475 21 2148 5.66369
1485 25 2123 6.07445
1495 18 2105 5.33013
1505 24 2081 5.97494
1515 23 2058 5.8734
1525 15 2043 4.96863
1535 27 2016 6.26783
1545 27 1989 6.26783
1555 14 1975 4.84057
1565 11 1964 4.42783
1575 22 1942 5.7697
1585 15 1927 4.96863
1595 23 1904 5.8734
1605 15 1889 4.96863
1615 24 1865 5.97494
1625 16 1849 5.09268
1635 28 1821 6.3619
1645 16 1805 5.09268
1655 20 1785 5.55522
1665 21 1764 5.66369
1675 23 1741 5.8734
1685 15 1726 4.96863
1695 15 1711 4.96863
1705 12 1699 4.57071
1715 19 1680 5.4441
1725 21 1659 5.66369
1735 19 1640 5.4441
1745 22 1618 5.7697
1755 24 1594 5.97494
1765 16 1578 5.09268
1775 15 1563 4.96863
1785 22 1541 5.7697
1795 23 1518 5.8734
1805 16 1502 5.09268
1815 11 1491 4.42783
1825 15 1476 4.96863
1835 15 1461 4.96863
1845 12 1449 4.57071
1855 17 1432 5.21307
1865 14 1418 4.84057
1875 17 1401 5.21307
1885 14 1387 4.84057
1895 17 1370 5.21307
1905 12 1358 4.57071
1915 9 1349 4.1225
1925 16 1333 5.09268
1935 20 1313 5.55522
1945 13 1300 4.7081
1955 18 1282 5.33013
1965 10 1272 4.27872
1975 12 1260 4.57071
1985 12 1248 4.57071
1995 14 1234 4.84057
2005 12 1222 4.57071
2015 15 1207 4.96863
2025 12 1195 4.57071
2035 13 1182 4.7081
2045 18 1164 5.33013
2055 14 1150 4.84057
2065 10 1140 4.27872
2075 14 1126 4.84057
2085 13 1113 4.7081
2095 7 1106 3.78388
2105 6 1100 3.59808
2115 12 1088 4.57071
2125 7 1081 3.78388
2135 13 1068 4.7081
2145 6 1062 3.59808
2155 8 1054 3.95804
2165 13 1041 4.7081
2175 14 1027 4.84057
2185 15 1012 4.96863
2195 6 1006 3.59808
2205 10 996 4.27872
2215 6 990 3.59808
2225 11 979 4.42783
2235 12 967 4.57071
2245 8 959 3.95804
2255 7 952 3.78388
2265 13 939 4.7081
2275 8 931 3.95804
2285 11 920 4.42783
2295 9 911 4.1225
2305 8 903 3.95804
2315 10 893 4.27872
2325 10 883 4.27872
2335 13 870 4.7081
2345 6 864 3.59808
2355 8 856 3.95804
2365 12 844 4.57071
2375 10 834 4.27872
2385 6 828 3.59808
2395 10 818 4.27872
2405 6 812 3.59808
2415 4 808 3.17945
2425 8 800 3.95804
2435 11 789 4.42783
2445 12 777 4.57071
2455 6 771 3.59808
2465 14 757 4.84057
2475 8 749 3.95804
2485 2 747 2.65831
2495 11 736 4.42783
2505 4 732 3.17945
2515 7 725 3.78388
2525 5 720 3.39792
2535 9 711 4.1225
2545 9 702 4.1225
2555 5 697 3.39792
2565 8 689 3.95804
2575 7 682 3.78388
2585 10 672 4.27872
2595 9 663 4.1225
2605 8 655 3.95804
2615 7 648 3.78388
2625 6 642 3.59808
2635 4 638 3.17945
2645 7 631 3.78388
2655 7 624 3.78388
2665 6 618 3.59808
2675 4 614 3.17945
2685 11 603 4.42783
2695 4 599 3.17945
2705 9 590 4.1225
2715 4 586 3.17945
2725 6 580 3.59808
2735 9 571 4.1225
2745 6 565 3.59808
2755 6 559 3.59808
2765 4 555 3.17945
2775 9 546 4.1225
2785 4 542 3.17945
2795 3 539 2.93649
2805 7 532 3.78388
2815 5 527 3.39792
2825 2 525 2.65831
2835 2 523 2.65831
2845 3 520 2.93649
2855 10 510 4.27872
2865 6 504 3.59808
2875 2 502 2.65831
2885 9 493 4.1225
2895 2 491 2.65831
2905 3 488 2.93649
2915 2 486 2.65831
2925 3 483 2.93649
2935 10 473 4.27872
2945 3 470 2.93649
2955 3 467 2.93649
2965 9 458 4.1225
2975 9 449 4.1225
2985 4 445 3.17945
2995 5 440 3.39792
3005 8 432 3.95804
3015 6 426 3.59808
3025 9 417 4.1225
3035 9 408 4.1225
3045 5 403 3.39792
3055 6 397 3.59808
3065 4 393 3.17945
3075 6 387 3.59808
3085 4 383 3.17945
3095 6 377 3.59808
3105 5 372 3.39792
3115 3 369 2.93649
3125 3 366 2.93649
3135 7 359 3.78388
3145 3 356 2.93649
3155 6 350 3.59808
3165 1 349 2.32288
3175 1 348 2.32288
3185 3 345 2.93649
3195 7 338 3.78388
3205 2 336 2.65831
3215 6 330 3.59808
3225 7 323 3.78388
3235 5 318 3.39792
3245 3 315 2.93649
3255 2 313 2.65831
3265 3 310 2.93649
3275 1 309 2.32288
3285 4 305 3.17945
3295 6 299 3.59808
3305 8 291 3.95804
3315 3 288 2.93649
3325 4 284 3.17945
3335 2 282 2.65831
3345 4 278 3.17945
3355 3 275 2.93649
3365 3 272 2.93649
3375 5 267 3.39792
3385 3 264 2.93649
3395 4 260 3.17945
3405 3 257 2.93649
3415 3 254 2.93649
3425 1 253 2.32288
3435 2 251 2.65831
3445 1 250 2.32288
3455 1 249 2.32288
3465 2 247 2.65831
3475 3 244 2.93649
3485 4 240 3.17945
3495 3 237 2.93649
3505 1 236 2.32288
3515 4 232 3.17945
3525 2 230 2.65831
3535 3 227 2.93649
3545 3 224 2.93649
3555 3 221 2.93649
3565 1 220 2.32288
