1615 9 982 4.1225 0.55747
1625 5 977 3.39792 0.554631
1635 2 975 2.65831 0.553496
1645 8 967 3.95804 0.548954
1655 2 965 2.65831 0.547819
1665 7 958 3.78388 0.543845
1675 9 949 4.1225 0.538736
1685 2 947 2.65831 0.537601
1695 1 946 2.32288 0.537033
1705 6 940 3.59808 0.533627
1715 3 937 2.93649 0.531924
1725 1 936 2.32288 0.531356
1735 2 934 2.65831 0.530221
1745 6 928 3.59808 0.526815
1755 6 922 3.59808 0.523408
1765 3 919 2.93649 0.521705
1775 2 917 2.65831 0.52057
1785 6 911 3.59808 0.517164
1795 9 902 4.1225 0.512055
1805 2 900 2.65831 0.510919
1815 6 894 3.59808 0.507513
1825 5 889 3.39792 0.504675
1835 6 883 3.59808 0.501269
1845 7 876 3.78388 0.497295
1855 6 870 3.59808 0.493889
1865 9 861 4.1225 0.488779
1875 3 858 2.93649 0.487076
1885 4 854 3.17945 0.484806
1895 7 847 3.78388 0.480832
1905 4 843 3.17945 0.478561
1915 3 840 2.93649 0.476858
1925 7 833 3.78388 0.472884
1935 4 829 3.17945 0.470613
1945 2 827 2.65831 0.469478
1955 2 825 2.65831 0.468343
1965 3 822 2.93649 0.46664
1975 6 816 3.59808 0.463233
1985 3 813 2.93649 0.46153
1995 7 806 3.78388 0.457557
2005 6 800 3.59808 0.45415
2015 2 798 2.65831 0.453015
2025 7 791 3.78388 0.449041
2035 4 787 3.17945 0.446771
2045 6 781 3.59808 0.443364
2055 4 777 3.17945 0.441094
2065 4 773 3.17945 0.438823
2075 2 771 2.65831 0.437688
2085 3 768 2.93649 0.435984
2095 5 763 3.39792 0.433146
2105 5 758 3.39792 0.430308
2115 6 752 3.59808 0.426901
2125 7 745 3.78388 0.422928
2135 4 741 3.17945 0.420657
2145 3 738 2.93649 0.418954
2155 6 732 3.59808 0.415548
2165 5 727 3.39792 0.412709
2175 8 719 3.95804 0.408168
2185 9 710 4.1225 0.403059
2195 7 703 3.78388 0.399085
2205 3 700 2.93649 0.397382
2215 8 692 3.95804 0.39284
2225 4 688 3.17945 0.390569
2235 5 683 3.39792 0.387731
2245 7 676 3.78388 0.383757
2255 4 672 3.17945 0.381486
2265 4 668 3.17945 0.379216
2275 2 666 2.65831 0.37808
2285 0 666 1.86603 0.37808
2295 3 663 2.93649 0.376377
2305 0 663 1.86603 0.376377
2315 0 663 1.86603 0.376377
2325 4 659 3.17945 0.374106
2335 4 655 3.17945 0.371836
2345 2 653 2.65831 0.3707
2355 4 649 3.17945 0.36843
2365 6 643 3.59808 0.365023
2375 1 642 2.32288 0.364456
2385 5 637 3.39792 0.361617
2395 2 635 2.65831 0.360482
2405 4 631 3.17945 0.358211
2415 3 628 2.93649 0.356508
2425 6 622 3.59808 0.353102
2435 2 620 2.65831 0.351967
2445 6 614 3.59808 0.34856
2455 6 608 3.59808 0.345154
2465 4 604 3.17945 0.342884
2475 8 596 3.95804 0.338342
2485 2 594 2.65831 0.337207
2495 3 591 2.93649 0.335504
2505 5 586 3.39792 0.332665
2515 5 581 3.39792 0.329827
2525 5 576 3.39792 0.326988
2535 3 573 2.93649 0.325285
2545 3 570 2.93649 0.323582
2555 5 565 3.39792 0.320744
2565 4 561 3.17945 0.318473
2575 4 557 3.17945 0.316202
2585 3 554 2.93649 0.314499
2595 3 551 2.93649 0.312796
2605 5 546 3.39792 0.309958
2615 1 545 2.32288 0.30939
2625 4 541 3.17945 0.307119
2635 1 540 2.32288 0.306552
2645 4 536 3.17945 0.304281
2655 4 532 3.17945 0.30201
2665 3 529 2.93649 0.300307
2675 3 526 2.93649 0.298604
2685 3 523 2.93649 0.296901
2695 3 520 2.93649 0.295198
2705 3 517 2.93649 0.293495
2715 3 514 2.93649 0.291792
2725 1 513 2.32288 0.291224
2735 3 510 2.93649 0.289521
2745 0 510 1.86603 0.289521
2755 3 507 2.93649 0.287818
2765 1 506 2.32288 0.28725
2775 3 503 2.93649 0.285547
2785 4 499 3.17945 0.283276
2795 3 496 2.93649 0.281573
2805 0 496 1.86603 0.281573
2815 0 496 1.86603 0.281573
2825 0 496 1.86603 0.281573
2835 0 496 1.86603 0.281573
2845 3 493 2.93649 0.27987
2855 3 490 2.93649 0.278167
2865 1 489 2.32288 0.277599
2875 4 485 3.17945 0.275329
2885 1 484 2.32288 0.274761
2895 3 481 2.93649 0.273058
2905 4 477 3.17945 0.270787
2915 4 473 3.17945 0.268516
2925 2 471 2.65831 0.267381
2935 2 469 2.65831 0.266246
2945 3 466 2.93649 0.264543
2955 2 464 2.65831 0.263407
2965 2 462 2.65831 0.262272
2975 2 460 2.65831 0.261137
2985 4 456 3.17945 0.258866
2995 3 453 2.93649 0.257163
3005 3 450 2.93649 0.25546
3015 3 447 2.93649 0.253757
3025 4 443 3.17945 0.251486
3035 3 440 2.93649 0.249783
3045 1 439 2.32288 0.249215
3055 2 437 2.65831 0.24808
3065 0 437 1.86603 0.24808
3075 1 436 2.32288 0.247512
3085 0 436 1.86603 0.247512
3095 1 435 2.32288 0.246944
3105 2 433 2.65831 0.245809
3115 2 431 2.65831 0.244674
3125 0 431 1.86603 0.244674
3135 2 429 2.65831 0.243538
3145 2 427 2.65831 0.242403
3155 2 425 2.65831 0.241267
3165 1 424 2.32288 0.2407
3175 5 419 3.39792 0.237861
3185 2 417 2.65831 0.236726
3195 1 416 2.32288 0.236158
3205 0 416 1.86603 0.236158
3215 4 412 3.17945 0.233888
3225 1 411 2.32288 0.23332
3235 1 410 2.32288 0.232752
3245 2 408 2.65831 0.231617
3255 2 406 2.65831 0.230481
3265 5 401 3.39792 0.227643
3275 4 397 3.17945 0.225372
3285 3 394 2.93649 0.223669
3295 5 389 3.39792 0.220831
3305 1 388 2.32288 0.220263
3315 3 385 2.93649 0.21856
3325 0 385 1.86603 0.21856
3335 1 384 2.32288 0.217992
3345 0 384 1.86603 0.217992
3355 1 383 2.32288 0.217425
3365 2 381 2.65831 0.216289
3375 1 380 2.32288 0.215721
3385 3 377 2.93649 0.214018
3395 1 376 2.32288 0.213451
3405 2 374 2.65831 0.212315
3415 5 369 3.39792 0.209477
3425 4 365 3.17945 0.207206
3435 2 363 2.65831 0.206071
3445 3 360 2.93649 0.204368
3455 2 358 2.65831 0.203232
3465 2 356 2.65831 0.202097
3475 2 354 2.65831 0.200962
3485 0 354 1.86603 0.200962
3495 0 354 1.86603 0.200962
3505 0 354 1.86603 0.200962
3515 4 350 3.17945 0.198691
3525 1 349 2.32288 0.198123
3535 4 345 3.17945 0.195852
3545 0 345 1.86603 0.195852
3555 2 343 2.65831 0.194717
3565 4 339 3.17945 0.192446
3575 1 338 2.32288 0.191879
3585 2 336 2.65831 0.190743
3595 2 334 2.65831 0.189608
3605 1 333 2.32288 0.18904
3615 3 330 2.93649 0.187337
3625 2 328 2.65831 0.186202
3635 0 328 1.86603 0.186202
3645 2 326 2.65831 0.185066
3655 2 324 2.65831 0.183931
3665 0 324 1.86603 0.183931
3675 3 321 2.93649 0.182228
3685 4 317 3.17945 0.179957
3695 2 315 2.65831 0.178822
3705 2 313 2.65831 0.177686
3715 0 313 1.86603 0.177686
3725 2 311 2.65831 0.176551
3735 4 307 3.17945 0.17428
3745 2 305 2.65831 0.173145
3755 0 305 1.86603 0.173145
3765 0 305 1.86603 0.173145
3775 1 304 2.32288 0.172577
3785 3 301 2.93649 0.170874
3795 3 298 2.93649 0.169171
3805 1 297 2.32288 0.168603
3815 0 297 1.86603 0.168603
3825 3 294 2.93649 0.1669
3835 1 293 2.32288 0.166333
3845 2 291 2.65831 0.165197
3855 5 286 3.39792 0.162359
3865 1 285 2.32288 0.161791
3875 4 281 3.17945 0.15952
3885 1 280 2.32288 0.158953
3895 0 280 1.86603 0.158953
3905 0 280 1.86603 0.158953
3915 1 279 2.32288 0.158385
3925 0 279 1.86603 0.158385
3935 0 279 1.86603 0.158385
3945 2 277 2.65831 0.15725
3955 2 275 2.65831 0.156114
3965 0 275 1.86603 0.156114
3975 0 275 1.86603 0.156114
3985 2 273 2.65831 0.154979
3995 1 272 2.32288 0.154411
4005 1 271 2.32288 0.153843
4015 0 271 1.86603 0.153843
4025 1 270 2.32288 0.153276
4035 2 268 2.65831 0.15214
4045 0 268 1.86603 0.15214
4055 4 264 3.17945 0.14987
4065 1 263 2.32288 0.149302
4075 3 260 2.93649 0.147599
4085 1 259 2.32288 0.147031
4095 2 257 2.65831 0.145896
4105 3 254 2.93649 0.144193
4115 2 252 2.65831 0.143057
4125 1 251 2.32288 0.14249
4135 3 248 2.93649 0.140787
4145 2 246 2.65831 0.139651
4155 3 243 2.93649 0.137948
4165 1 242 2.32288 0.137381
4175 1 241 2.32288 0.136813
4185 1 240 2.32288 0.136245
4195 2 238 2.65831 0.13511
4205 2 236 2.65831 0.133974
4215 0 236 1.86603 0.133974
4225 0 236 1.86603 0.133974
4235 1 235 2.32288 0.133407
4245 1 234 2.32288 0.132839
4255 1 233 2.32288 0.132271
4265 2 231 2.65831 0.131136
4275 1 230 2.32288 0.130568
4285 6 224 3.59808 0.127162
4295 0 224 1.86603 0.127162
4305 2 222 2.65831 0.126027
4315 1 221 2.32288 0.125459
4325 3 218 2.93649 0.123756
4335 1 217 2.32288 0.123188
4345 1 216 2.32288 0.122621
4355 0 216 1.86603 0.122621
4365 0 216 1.86603 0.122621
4375 0 216 1.86603 0.122621
4385 0 216 1.86603 0.122621
4395 1 215 2.32288 0.122053
4405 0 215 1.86603 0.122053
4415 3 212 2.93649 0.12035
4425 2 210 2.65831 0.119215
4435 0 210 1.86603 0.119215
4445 2 208 2.65831 0.118079
4455 0 208 1.86603 0.118079
4465 1 207 2.32288 0.117511
4475 1 206 2.32288 0.116944
4485 1 205 2.32288 0.116376
4495 6 199 3.59808 0.11297
4505 0 199 1.86603 0.11297
4515 1 198 2.32288 0.112402
4525 0 198 1.86603 0.112402
4535 1 197 2.32288 0.111835
4545 1 196 2.32288 0.111267
4555 2 194 2.65831 0.110131
4565 2 192 2.65831 0.108996
4575 0 192 1.86603 0.108996
4585 0 192 1.86603 0.108996
4595 2 190 2.65831 0.107861
4605 0 190 1.86603 0.107861
4615 1 189 2.32288 0.107293
4625 0 189 1.86603 0.107293
4635 1 188 2.32288 0.106725
4645 0 188 1.86603 0.106725
4655 1 187 2.32288 0.106158
4665 1 186 2.32288 0.10559
4675 0 186 1.86603 0.10559
4685 2 184 2.65831 0.104455
4695 3 181 2.93649 0.102752
4705 0 181 1.86603 0.102752
4715 2 179 2.65831 0.101616
4725 0 179 1.86603 0.101616
4735 2 177 2.65831 0.100481
4745 0 177 1.86603 0.100481
4755 0 177 1.86603 0.100481
4765 2 175 2.65831 0.0993454
4775 2 173 2.65831 0.09821
4785 0 173 1.86603 0.09821
4795 0 173 1.86603 0.09821
4805 1 172 2.32288 0.0976424
4815 1 171 2.32288 0.0970747
4825 3 168 2.93649 0.0953716
4835 1 167 2.32288 0.0948039
4845 1 166 2.32288 0.0942362
4855 1 165 2.32288 0.0936685
4865 1 164 2.32288 0.0931008
4875 1 163 2.32288 0.0925332
4885 0 163 1.86603 0.0925332
4895 3 160 2.93649 0.0908301
4905 2 158 2.65831 0.0896947
4915 0 158 1.86603 0.0896947
4925 0 158 1.86603 0.0896947
4935 1 157 2.32288 0.089127
4945 0 157 1.86603 0.089127
4955 1 156 2.32288 0.0885593
4965 0 156 1.86603 0.0885593
4975 2 154 2.65831 0.087424
4985 0 154 1.86603 0.087424
4995 1 153 2.32288 0.0868563
5005 0 153 1.86603 0.0868563
5015 0 153 1.86603 0.0868563
5025 0 153 1.86603 0.0868563
5035 0 153 1.86603 0.0868563
5045 1 152 2.32288 0.0862886
5055 0 152 1.86603 0.0862886
5065 1 151 2.32288 0.0857209
5075 0 151 1.86603 0.0857209
5085 2 149 2.65831 0.0845855
5095 2 147 2.65831 0.0834502
5105 1 146 2.32288 0.0828825
5115 2 144 2.65831 0.0817471
5125 0 144 1.86603 0.0817471
5135 1 143 2.32288 0.0811794
5145 2 141 2.65831 0.080044
5155 0 141 1.86603 0.080044
5165 3 138 2.93649 0.078341
5175 0 138 1.86603 0.078341
5185 2 136 2.65831 0.0772056
5195 0 136 1.86603 0.0772056
5205 1 135 2.32288 0.0766379
5215 1 134 2.32288 0.0760702
5225 2 132 2.65831 0.0749348
5235 2 130 2.65831 0.0737995
5245 1 129 2.32288 0.0732318
5255 1 128 2.32288 0.0726641
5265 3 125 2.93649 0.070961
5275 0 125 1.86603 0.070961
5285 2 123 2.65831 0.0698256
5295 3 120 2.93649 0.0681226
5305 0 120 1.86603 0.0681226
5315 0 120 1.86603 0.0681226
5325 0 120 1.86603 0.0681226
5335 0 120 1.86603 0.0681226
5345 1 119 2.32288 0.0675549
5355 0 119 1.86603 0.0675549
5365 0 119 1.86603 0.0675549
5375 0 119 1.86603 0.0675549
5385 0 119 1.86603 0.0675549
5395 0 119 1.86603 0.0675549
5405 1 118 2.32288 0.0669872
5415 0 118 1.86603 0.0669872
5425 0 118 1.86603 0.0669872
5435 1 117 2.32288 0.0664195
5445 2 115 2.65831 0.0652841
5455 0 115 1.86603 0.0652841
5465 0 115 1.86603 0.0652841
5475 1 114 2.32288 0.0647164
5485 0 114 1.86603 0.0647164
5495 1 113 2.32288 0.0641488
5505 0 113 1.86603 0.0641488
5515 1 112 2.32288 0.0635811
5525 1 111 2.32288 0.0630134
5535 0 111 1.86603 0.0630134
5545 1 110 2.32288 0.0624457
5555 1 109 2.32288 0.061878
5565 0 109 1.86603 0.061878
5575 1 108 2.32288 0.0613103
5585 2 106 2.65831 0.0601749
5595 0 106 1.86603 0.0601749
5605 1 105 2.32288 0.0596073
5615 0 105 1.86603 0.0596073
5625 0 105 1.86603 0.0596073
5635 0 105 1.86603 0.0596073
5645 0 105 1.86603 0.0596073
5655 3 102 2.93649 0.0579042
5665 0 102 1.86603 0.0579042
5675 0 102 1.86603 0.0579042
5685 0 102 1.86603 0.0579042
5695 1 101 2.32288 0.0573365
5705 1 100 2.32288 0.0567688
5715 1 99 2.32288 0.0562011
5725 0 99 1.86603 0.0562011
5735 0 99 1.86603 0.0562011
5745 1 98 2.32288 0.0556334
5755 0 98 1.86603 0.0556334
5765 0 98 1.86603 0.0556334
5775 1 97 2.32288 0.0550657
5785 0 97 1.86603 0.0550657
5795 2 95 2.65831 0.0539304
5805 0 95 1.86603 0.0539304
5815 0 95 1.86603 0.0539304
5825 0 95 1.86603 0.0539304
5835 0 95 1.86603 0.0539304
5845 0 95 1.86603 0.0539304
5855 0 95 1.86603 0.0539304
5865 1 94 2.32288 0.0533627
5875 1 93 2.32288 0.052795
5885 2 91 2.65831 0.0516596
5895 1 90 2.32288 0.0510919
5905 1 89 2.32288 0.0505242
5915 0 89 1.86603 0.0505242
5925 0 89 1.86603 0.0505242
5935 1 88 2.32288 0.0499566
5945 0 88 1.86603 0.0499566
5955 0 88 1.86603 0.0499566
5965 0 88 1.86603 0.0499566
5975 0 88 1.86603 0.0499566
5985 0 88 1.86603 0.0499566
5995 0 88 1.86603 0.0499566
6005 0 88 1.86603 0.0499566
6015 0 88 1.86603 0.0499566
6025 1 87 2.32288 0.0493889
6035 0 87 1.86603 0.0493889
6045 1 86 2.32288 0.0488212
6055 1 85 2.32288 0.0482535
6065 0 85 1.86603 0.0482535
6075 0 85 1.86603 0.0482535
6085 1 84 2.32288 0.0476858
6095 1 83 2.32288 0.0471181
6105 0 83 1.86603 0.0471181
6115 1 82 2.32288 0.0465504
6125 0 82 1.86603 0.0465504
6135 1 81 2.32288 0.0459827
6145 0 81 1.86603 0.0459827
6155 0 81 1.86603 0.0459827
6165 1 80 2.32288 0.045415
6175 0 80 1.86603 0.045415
6185 1 79 2.32288 0.0448474
6195 0 79 1.86603 0.0448474
6205 0 79 1.86603 0.0448474
6215 0 79 1.86603 0.0448474
6225 0 79 1.86603 0.0448474
6235 2 77 2.65831 0.043712
6245 1 76 2.32288 0.0431443
6255 0 76 1.86603 0.0431443
6265 0 76 1.86603 0.0431443
6275 1 75 2.32288 0.0425766
6285 1 74 2.32288 0.0420089
6295 0 74 1.86603 0.0420089
6305 1 73 2.32288 0.0414412
6315 1 72 2.32288 0.0408735
6325 0 72 1.86603 0.0408735
6335 2 70 2.65831 0.0397382
6345 0 70 1.86603 0.0397382
6355 0 70 1.86603 0.0397382
6365 1 69 2.32288 0.0391705
6375 1 68 2.32288 0.0386028
6385 1 67 2.32288 0.0380351
6395 1 66 2.32288 0.0374674
6405 1 65 2.32288 0.0368997
6415 0 65 1.86603 0.0368997
6425 0 65 1.86603 0.0368997
6435 0 65 1.86603 0.0368997
6445 0 65 1.86603 0.0368997
6455 1 64 2.32288 0.036332
6465 0 64 1.86603 0.036332
6475 0 64 1.86603 0.036332
6485 1 63 2.32288 0.0357644
6495 0 63 1.86603 0.0357644
6505 0 63 1.86603 0.0357644
6515 0 63 1.86603 0.0357644
6525 0 63 1.86603 0.0357644
6535 0 63 1.86603 0.0357644
6545 0 63 1.86603 0.0357644
6555 0 63 1.86603 0.0357644
6565 0 63 1.86603 0.0357644
6575 1 62 2.32288 0.0351967
6585 0 62 1.86603 0.0351967
6595 1 61 2.32288 0.034629
6605 0 61 1.86603 0.034629
6615 0 61 1.86603 0.034629
6625 0 61 1.86603 0.034629
6635 1 60 2.32288 0.0340613
6645 0 60 1.86603 0.0340613
6655 0 60 1.86603 0.0340613
6665 1 59 2.32288 0.0334936
6675 0 59 1.86603 0.0334936
6685 1 58 2.32288 0.0329259
6695 0 58 1.86603 0.0329259
6705 0 58 1.86603 0.0329259
6715 0 58 1.86603 0.0329259
6725 0 58 1.86603 0.0329259
6735 0 58 1.86603 0.0329259
6745 0 58 1.86603 0.0329259
6755 1 57 2.32288 0.0323582
6765 1 56 2.32288 0.0317905
6775 1 55 2.32288 0.0312228
6785 0 55 1.86603 0.0312228
6795 0 55 1.86603 0.0312228
6805 0 55 1.86603 0.0312228
6815 0 55 1.86603 0.0312228
6825 1 54 2.32288 0.0306552
6835 0 54 1.86603 0.0306552
6845 0 54 1.86603 0.0306552
6855 0 54 1.86603 0.0306552
6865 0 54 1.86603 0.0306552
6875 0 54 1.86603 0.0306552
6885 0 54 1.86603 0.0306552
6895 1 53 2.32288 0.0300875
6905 0 53 1.86603 0.0300875
6915 1 52 2.32288 0.0295198
6925 0 52 1.86603 0.0295198
6935 0 52 1.86603 0.0295198
6945 0 52 1.86603 0.0295198
6955 0 52 1.86603 0.0295198
6965 0 52 1.86603 0.0295198
6975 1 51 2.32288 0.0289521
6985 0 51 1.86603 0.0289521
6995 0 51 1.86603 0.0289521
7005 0 51 1.86603 0.0289521
7015 1 50 2.32288 0.0283844
7025 1 49 2.32288 0.0278167
7035 0 49 1.86603 0.0278167
7045 0 49 1.86603 0.0278167
7055 0 49 1.86603 0.0278167
7065 0 49 1.86603 0.0278167
7075 0 49 1.86603 0.0278167
7085 1 48 2.32288 0.027249
7095 0 48 1.86603 0.027249
7105 0 48 1.86603 0.027249
7115 0 48 1.86603 0.027249
7125 0 48 1.86603 0.027249
7135 0 48 1.86603 0.027249
7145 0 48 1.86603 0.027249
7155 0 48 1.86603 0.027249
7165 0 48 1.86603 0.027249
7175 0 48 1.86603 0.027249
7185 0 48 1.86603 0.027249
7195 0 48 1.86603 0.027249
7205 1 47 2.32288 0.0266813
7215 0 47 1.86603 0.0266813
7225 0 47 1.86603 0.0266813
7235 1 46 2.32288 0.0261137
7245 0 46 1.86603 0.0261137
7255 0 46 1.86603 0.0261137
7265 0 46 1.86603 0.0261137
7275 1 45 2.32288 0.025546
7285 1 44 2.32288 0.0249783
7295 0 44 1.86603 0.0249783
7305 0 44 1.86603 0.0249783
7315 0 44 1.86603 0.0249783
7325 1 43 2.32288 0.0244106
7335 1 42 2.32288 0.0238429
7345 0 42 1.86603 0.0238429
7355 0 42 1.86603 0.0238429
7365 0 42 1.86603 0.0238429
7375 0 42 1.86603 0.0238429
7385 0 42 1.86603 0.0238429
7395 1 41 2.32288 0.0232752
7405 0 41 1.86603 0.0232752
7415 0 41 1.86603 0.0232752
7425 0 41 1.86603 0.0232752
7435 0 41 1.86603 0.0232752
7445 0 41 1.86603 0.0232752
7455 0 41 1.86603 0.0232752
7465 0 41 1.86603 0.0232752
7475 1 40 2.32288 0.0227075
7485 0 40 1.86603 0.0227075
7495 0 40 1.86603 0.0227075
7505 0 40 1.86603 0.0227075
7515 0 40 1.86603 0.0227075
7525 1 39 2.32288 0.0221398
7535 0 39 1.86603 0.0221398
7545 0 39 1.86603 0.0221398
7555 0 39 1.86603 0.0221398
7565 0 39 1.86603 0.0221398
7575 1 38 2.32288 0.0215721
7585 0 38 1.86603 0.0215721
7595 0 38 1.86603 0.0215721
7605 1 37 2.32288 0.0210045
7615 0 37 1.86603 0.0210045
7625 0 37 1.86603 0.0210045
7635 0 37 1.86603 0.0210045
7645 1 36 2.32288 0.0204368
7655 1 35 2.32288 0.0198691
7665 0 35 1.86603 0.0198691
7675 0 35 1.86603 0.0198691
7685 0 35 1.86603 0.0198691
7695 0 35 1.86603 0.0198691
7705 0 35 1.86603 0.0198691
7715 0 35 1.86603 0.0198691
7725 0 35 1.86603 0.0198691
7735 0 35 1.86603 0.0198691
7745 0 35 1.86603 0.0198691
7755 0 35 1.86603 0.0198691
7765 0 35 1.86603 0.0198691
7775 0 35 1.86603 0.0198691
7785 0 35 1.86603 0.0198691
7795 0 35 1.86603 0.0198691
7805 0 35 1.86603 0.0198691
7815 0 35 1.86603 0.0198691
7825 0 35 1.86603 0.0198691
7835 0 35 1.86603 0.0198691
7845 0 35 1.86603 0.0198691
7855 0 35 1.86603 0.0198691
7865 1 34 2.32288 0.0193014
7875 0 34 1.86603 0.0193014
7885 1 33 2.32288 0.0187337
7895 0 33 1.86603 0.0187337
7905 0 33 1.86603 0.0187337
7915 0 33 1.86603 0.0187337
7925 0 33 1.86603 0.0187337
7935 0 33 1.86603 0.0187337
7945 0 33 1.86603 0.0187337
7955 1 32 2.32288 0.018166
7965 0 32 1.86603 0.018166
7975 1 31 2.32288 0.0175983
7985 1 30 2.32288 0.0170306
7995 0 30 1.86603 0.0170306
8005 1 29 2.32288 0.016463
8015 0 29 1.86603 0.016463
8025 0 29 1.86603 0.016463
