# Coefficient of restoration: 0.9
# Max number of bounces: 50
#  n    t      tsum      E      y       ysum 
  0 0 0 9.806649999999999423 0 0
  1 0.45160075575178748597 0.45160075575178748597 9.806649999999999423 1 1
  3 0.42842609436871031958 1.3084529444892081251 8.8259849999999993031 0.9000000000000000222 2.7999999999999998224
  5 0.40644068017660878178 2.1213343048424255777 7.9433864999999999057 0.81000000000000005329 4.4199999999999999289
  7 0.38558348493183930428 2.8925012747061042973 7.1490478499999996487 0.72899999999999998135 5.8780000000000001137
  9 0.36579661215894787585 3.624094499024000271 6.4341430649999997726 0.65610000000000001652 7.1901999999999999247
  11 0.34702513643865540161 4.3181447719013110742 5.7907287585000002395 0.59049000000000007038 8.3711800000000007316
  13 0.32921695094305314377 4.9765786737874169177 5.2116558826500005708 0.53144100000000005224 9.4340620000000008361
  15 0.31232262279478989475 5.6012239193769968182 4.6904902943850004249 0.47829690000000008032 10.390655800000001108
  17 0.2962952558487478294 6.1938144310744922549 4.2214412649465007377 0.43046721000000010005 11.251590220000000642
  19 0.28109036051531088862 6.7559951521051138101 3.7992971384518505751 0.38742048900000009004 12.026431198000000933
  21 0.26666573026387307976 7.2893266126328599697 3.4193674246066656508 0.34867844010000009769 12.723788078200001905
  23 0.25298132446377979976 7.7952892615604199023 3.0774306821459993522 0.31381059609000011568 13.35140927038000136
  25 0.23999915723748577179 8.275287576035392334 2.7696876139313992837 0.28242953648100005415 13.916268343342000691
  27 0.22768319201740183644 8.7306539600701960069 2.492718852538259533 0.25418658283290007649 14.424641509007800622
  29 0.2159992415137371724 9.1626524430976701296 2.2434469672844334909 0.22876792454961006329 14.882177358107020027
  31 0.20491487281566164724 9.5724821887289941458 2.0191022705559902306 0.20589113209464907084 15.293959622296318557
  33 0.19439931736236346072 9.9612808234537215668 1.8171920435003912075 0.18530201888518416098 15.664563660066686879
  35 0.18442338553409548529 10.33012759452191176 1.6354728391503521312 0.16677181699666576709 15.998107294060018191
  37 0.17495938562612711742 10.680046365774165551 1.4719255552353169847 0.15009463529699917927 16.298296564654016549
  39 0.16598104698068594232 11.012008459735536547 1.324732999711785375 0.13508517176729928355 16.568466908188614894
  41 0.15746344706351442233 11.326935353862564781 1.1922596997406069708 0.12157665459056936352 16.81162021736975376
  43 0.14938294228261736474 11.625701238427799566 1.0730337297665462071 0.10941898913151242023 17.03045819563277874
  45 0.14171710235716297732 11.909135443142124799 0.96573035678989160857 0.098477090218361179597 17.227412376069501931
  47 0.13444464805435563104 12.178024739250835395 0.86915732111090249212 0.088629381196525067188 17.404671138462550317
  49 0.12754539212144666571 12.433115523493729171 0.78224158899981222071 0.079766443076872556306 17.56420402461629493
  51 0.12100018324892004851 12.675115889991570128 0.70401743009983097643 0.071789798769185300675 17.707783622154664727
  53 0.11479085290930202135 12.904697595810173283 0.6336156870898479454 0.064610818892266774771 17.837005259939196833
  55 0.10890016492402805615 13.122497925658230145 0.57025411838086315086 0.058149737003040095906 17.95330473394527715
  57 0.10331176761837182476 13.329121460894974405 0.51322870654277685798 0.052334763302736092561 18.0579742605507505
  59 0.098010148431625254695 13.52514175775822558 0.46190583588849920549 0.047101286972462484692 18.152176834495676871
  61 0.092980590856534636734 13.711102939471293993 0.41571525229964928494 0.042391158275216236917 18.236959151046107763
  63 0.088209133588462732001 13.887521206648219874 0.37414372706968435089 0.038152042447694614613 18.313263235941498408
  65 0.083682531770881182775 14.054886270189982156 0.33672935436271594911 0.034336838202925157315 18.381936912347349278
  67 0.079388220229616460188 14.213662710649215271 0.30305641892644435975 0.030903154382632639502 18.443743221112615771
  69 0.075314278593793054783 14.364291267836801325 0.27275077703379990712 0.027812838944369373817 18.499368899001353839
  71 0.071449398206654815557 14.507190064250110595 0.24547569933041993306 0.025031555049932437129 18.549432009101217034
  73 0.067782850734413757632 14.642755765718938221 0.22092812939737793698 0.022528399544939195498 18.59448880819109462
  75 0.064304458385989332614 14.771364682490917275 0.19883531645764015994 0.02027555959044527803 18.635039927371984447
  77 0.061004565660972384644 14.893373813812862849 0.17895178481187615227 0.01824800363140074988 18.671535934634786003
  79 0.05787401254739041323 15.009121838907644175 0.16105660633068855092 0.016423203268260674892 18.704382341171307047
  81 0.054904109094875155894 15.118930057097394126 0.14495094569761970971 0.014780882941434609484 18.733944107054174566
  83 0.052086611292651373295 15.223103279682696609 0.13045585112785773596 0.01330279464729114923 18.760549696348757465
  85 0.049413698185387641693 15.321930676053471032 0.11741026601507197069 0.01197251518256203448 18.784494726713880652
  87 0.046877950163386236659 15.415686576380243977 0.10566923941356477779 0.010775263664305831032 18.806045254042491166
  89 0.044472328366848876136 15.504631233113942201 0.095102315472208306946 0.0096977372978752484495 18.825440728638241694
  91 0.042190155147047617157 15.589011543408037852 0.085592083924987474863 0.0087279635680877244719 18.842896655774417525
  93 0.040025095530163992685 15.669061734468366254 0.077032875532488734316 0.0078551672112789523716 18.858606990196975062
  95 0.037971139632342859604 15.745004013733051806 0.069329587979239867823 0.0070696504901510580018 18.872746291177275424
  97 0.036022585977147594805 15.81704918568734719 0.062396629181315881041 0.0063626854411359522884 18.885471662059547526
  99 0.034174025669108570868 15.885397237025564721 0.056156966263184296406 0.005726416897022357233 18.896924495853593129
  101 0.0324203273794328381 15.950237891784430744 0.050541269636865865378 0.0051537752073201213363 18.907232046268234171
