# Coefficient of restoration: 0.2
# Max number of bounces: 10
#  n    t      tsum      E      y       ysum 
  0 0 0 9.8066501617431640625 0 0
  1 0.45160076022148132324 0.45160076022148132324 9.8066501617431640625 1 1
  3 0.20196199417114257812 0.85552477836608886719 1.9613300561904907227 0.20000000298023223877 1.3999999761581420898
  5 0.090320155024528503418 1.0361651182174682617 0.39226600527763366699 0.039999999105930328369 1.4800000190734863281
  7 0.040392402559518814087 1.116949915885925293 0.078453205525875091553 0.0080000003799796104431 1.4960000514984130859
  9 0.01806403137743473053 1.1530779600143432617 0.015690641477704048157 0.0016000001924112439156 1.4992001056671142578
  11 0.0080784801393747329712 1.1692348718643188477 0.0031381284352391958237 0.00032000005012378096581 1.4998401403427124023
  13 0.0036128063220530748367 1.1764605045318603516 0.00062762567540630698204 6.4000007114373147488e-05 1.4999681711196899414
  15 0.0016156961210072040558 1.1796919107437133789 0.00012552514090202748775 1.2800001968571450561e-05 1.4999938011169433594
  17 0.00072256126441061496735 1.1811370849609375 2.5105027816607616842e-05 2.5600004391890252009e-06 1.499998927116394043
  19 0.00032313921838067471981 1.1817833185195922852 5.0210055633215233684e-06 5.1200009920648881234e-07 1.5
  21 0.00014451226161327213049 1.1820724010467529297 1.0042011808764073066e-06 1.0240002268346870551e-07 1.5000002384185791016
