# Coefficient of restoration: 0.01
# Max number of bounces: 10
#  n    t      tsum      E      y       ysum 
  0 0 0 9.806649999999999423 0 0
  1 0.45160075575178748597 0.45160075575178748597 9.806649999999999423 1 1
  3 0.045160075575178759699 0.54192090690214500537 0.098066500000000000892 0.010000000000000000208 1.0200000000000000178
  5 0.0045160075575178754495 0.5509529220171807129 0.00098066499999999992218 9.999999999999999124e-05 1.0201999999999999957
  7 0.00045160075575178751242 0.55185612352868429475 9.8066499999999986797e-06 9.9999999999999995475e-07 1.0202020000000000532
  9 4.5160075575178752598e-05 0.55194644367983469735 9.8066499999999986797e-08 9.9999999999999985549e-09 1.0202020200000001537
  11 4.516007557517875768e-06 0.55195547569494973761 9.8066499999999994242e-10 1.0000000000000000364e-10 1.0202020202000001703
  13 4.5160075575178751327e-07 0.55195637889646120833 9.806649999999999618e-12 9.9999999999999997989e-13 1.020202020202000126
  15 4.5160075575178757945e-08 0.5519564692166123443 9.8066500000000004258e-14 1.0000000000000001566e-14 1.0202020202020201101
  17 4.5160075575178752982e-09 0.5519564782486274801 9.8066500000000012936e-16 1.0000000000000002256e-16 1.0202020202020203321
  19 4.5160075575178757117e-10 0.55195647915182899368 9.8066500000000016634e-18 1.0000000000000002641e-18 1.0202020202020203321
  21 4.5160075575178759702e-11 0.55195647924214918945 9.8066500000000014708e-20 1.0000000000000002461e-20 1.0202020202020203321
