t  x  y  z  vx  vy  vz  range
0.43  13.373  0  12.4548  28.96  0  24.848  13.373
0.44  13.6623  0  12.7025  28.9006  0  24.6992  13.6623
0.45  13.9511  0  12.9488  28.8416  0  24.5508  13.9511
0.46  14.2392  0  13.1936  28.7829  0  24.4029  14.2392
0.47  14.5267  0  13.4369  28.7245  0  24.2555  14.5267
0.48  14.8137  0  13.6787  28.6664  0  24.1086  14.8137
0.49  15.1  0  13.919  28.6087  0  23.9622  15.1
0.5  15.3858  0  14.1579  28.5514  0  23.8162  15.3858
0.51  15.6711  0  14.3954  28.4943  0  23.6707  15.6711
0.52  15.9557  0  14.6313  28.4376  0  23.5257  15.9557
0.53  16.2398  0  14.8659  28.3812  0  23.3812  16.2398
0.54  16.5234  0  15.099  28.3251  0  23.2371  16.5234
0.55  16.8063  0  15.3306  28.2693  0  23.0934  16.8063
0.56  17.0887  0  15.5608  28.2139  0  22.9502  17.0887
0.57  17.3706  0  15.7896  28.1588  0  22.8074  17.3706
0.58  17.6519  0  16.017  28.1039  0  22.6651  17.6519
0.59  17.9327  0  16.2429  28.0494  0  22.5233  17.9327
0.6  18.2129  0  16.4674  27.9952  0  22.3818  18.2129
0.61  18.4926  0  16.6906  27.9413  0  22.2408  18.4926
0.62  18.7717  0  16.9123  27.8877  0  22.1002  18.7717
0.63  19.0503  0  17.1326  27.8344  0  21.9601  19.0503
0.64  19.3284  0  17.3515  27.7813  0  21.8203  19.3284
0.65  19.606  0  17.569  27.7286  0  21.681  19.606
0.66  19.883  0  17.7851  27.6762  0  21.5421  19.883
0.67  20.1595  0  17.9998  27.624  0  21.4036  20.1595
0.68  20.4355  0  18.2132  27.5722  0  21.2655  20.4355
0.69  20.7109  0  18.4251  27.5206  0  21.1278  20.7109
0.7  20.9859  0  18.6357  27.4693  0  20.9906  20.9859
0.71  21.2603  0  18.8449  27.4183  0  20.8537  21.2603
0.72  21.5343  0  19.0528  27.3676  0  20.7172  21.5343
0.73  21.8077  0  19.2593  27.3171  0  20.5811  21.8077
0.74  22.0806  0  19.4644  27.2669  0  20.4453  22.0806
0.75  22.353  0  19.6682  27.217  0  20.31  22.353
0.76  22.6249  0  19.8706  27.1673  0  20.175  22.6249
0.77  22.8964  0  20.0717  27.118  0  20.0405  22.8964
0.78  23.1673  0  20.2714  27.0688  0  19.9063  23.1673
0.79  23.4377  0  20.4698  27.02  0  19.7724  23.4377
0.8  23.7077  0  20.6669  26.9714  0  19.6389  23.7077
0.81  23.9772  0  20.8626  26.9231  0  19.5058  23.9772
0.82  24.2462  0  21.057  26.875  0  19.3731  24.2462
0.83  24.5147  0  21.2501  26.8272  0  19.2407  24.5147
0.84  24.7827  0  21.4418  26.7796  0  19.1087  24.7827
0.85  25.0503  0  21.6322  26.7323  0  18.977  25.0503
0.86  25.3174  0  21.8214  26.6852  0  18.8457  25.3174
0.87  25.584  0  22.0092  26.6384  0  18.7147  25.584
0.88  25.8501  0  22.1957  26.5919  0  18.5841  25.8501
0.89  26.1158  0  22.3808  26.5455  0  18.4538  26.1158
0.9  26.381  0  22.5647  26.4994  0  18.3238  26.381
0.91  26.6458  0  22.7473  26.4536  0  18.1942  26.6458
0.92  26.9101  0  22.9286  26.408  0  18.0649  26.9101
0.93  27.174  0  23.1086  26.3626  0  17.936  27.174
0.94  27.4374  0  23.2873  26.3175  0  17.8074  27.4374
0.95  27.7003  0  23.4648  26.2726  0  17.6791  27.7003
0.96  27.9628  0  23.6409  26.2279  0  17.5511  27.9628
0.97  28.2249  0  23.8158  26.1835  0  17.4234  28.2249
0.98  28.4865  0  23.9894  26.1392  0  17.2961  28.4865
0.99  28.7477  0  24.1617  26.0952  0  17.1691  28.7477
1  29.0084  0  24.3328  26.0515  0  17.0423  29.0084
1.01  29.2687  0  24.5026  26.0079  0  16.9159  29.2687
1.02  29.5286  0  24.6711  25.9646  0  16.7898  29.5286
1.03  29.788  0  24.8384  25.9215  0  16.664  29.788
1.04  30.047  0  25.0044  25.8786  0  16.5386  30.047
1.05  30.3056  0  25.1691  25.8359  0  16.4134  30.3056
1.06  30.5637  0  25.3326  25.7935  0  16.2885  30.5637
1.07  30.8214  0  25.4949  25.7512  0  16.1639  30.8214
1.08  31.0787  0  25.6559  25.7092  0  16.0396  31.0787
1.09  31.3356  0  25.8157  25.6674  0  15.9156  31.3356
1.1  31.5921  0  25.9742  25.6258  0  15.7918  31.5921
1.11  31.8481  0  26.1315  25.5844  0  15.6684  31.8481
1.12  32.1038  0  26.2876  25.5432  0  15.5452  32.1038
1.13  32.359  0  26.4424  25.5022  0  15.4224  32.359
1.14  32.6138  0  26.596  25.4614  0  15.2998  32.6138
1.15  32.8682  0  26.7484  25.4208  0  15.1775  32.8682
1.16  33.1222  0  26.8996  25.3804  0  15.0554  33.1222
1.17  33.3758  0  27.0495  25.3401  0  14.9336  33.3758
1.18  33.629  0  27.1983  25.3001  0  14.8121  33.629
1.19  33.8818  0  27.3458  25.2603  0  14.6909  33.8818
1.2  34.1342  0  27.4921  25.2207  0  14.5699  34.1342
1.21  34.3862  0  27.6372  25.1813  0  14.4492  34.3862
1.22  34.6379  0  27.7811  25.142  0  14.3288  34.6379
1.23  34.8891  0  27.9238  25.103  0  14.2086  34.8891
1.24  35.1399  0  28.0652  25.0641  0  14.0887  35.1399
1.25  35.3904  0  28.2055  25.0254  0  13.969  35.3904
1.26  35.6404  0  28.3446  24.9869  0  13.8496  35.6404
1.27  35.8901  0  28.4825  24.9486  0  13.7304  35.8901
1.28  36.1394  0  28.6192  24.9105  0  13.6115  36.1394
1.29  36.3883  0  28.7548  24.8725  0  13.4929  36.3883
1.3  36.6369  0  28.8891  24.8347  0  13.3744  36.6369
1.31  36.885  0  29.0222  24.7971  0  13.2563  36.885
1.32  37.1328  0  29.1542  24.7597  0  13.1383  37.1328
1.33  37.3802  0  29.285  24.7225  0  13.0206  37.3802
1.34  37.6272  0  29.4146  24.6854  0  12.9032  37.6272
1.35  37.8739  0  29.5431  24.6485  0  12.786  37.8739
1.36  38.1202  0  29.6704  24.6118  0  12.669  38.1202
1.37  38.3662  0  29.7965  24.5752  0  12.5522  38.3662
1.38  38.6117  0  29.9214  24.5388  0  12.4357  38.6117
1.39  38.8569  0  30.0452  24.5026  0  12.3194  38.8569
1.4  39.1018  0  30.1678  24.4665  0  12.2034  39.1018
1.41  39.3463  0  30.2892  24.4306  0  12.0875  39.3463
1.42  39.5904  0  30.4095  24.3949  0  11.9719  39.5904
1.43  39.8342  0  30.5287  24.3593  0  11.8565  39.8342
1.44  40.0776  0  30.6467  24.3239  0  11.7414  40.0776
1.45  40.3206  0  30.7635  24.2886  0  11.6264  40.3206
1.46  40.5633  0  30.8792  24.2535  0  11.5117  40.5633
1.47  40.8057  0  30.9937  24.2186  0  11.3972  40.8057
1.48  41.0477  0  31.1071  24.1838  0  11.2829  41.0477
1.49  41.2894  0  31.2194  24.1491  0  11.1688  41.2894
1.5  41.5307  0  31.3305  24.1147  0  11.0549  41.5307
1.51  41.7717  0  31.4405  24.0803  0  10.9412  41.7717
1.52  42.0123  0  31.5494  24.0462  0  10.8278  42.0123
1.53  42.2526  0  31.6571  24.0121  0  10.7145  42.2526
1.54  42.4926  0  31.7636  23.9782  0  10.6015  42.4926
1.55  42.7322  0  31.8691  23.9445  0  10.4886  42.7322
1.56  42.9714  0  31.9734  23.9109  0  10.376  42.9714
1.57  43.2104  0  32.0766  23.8775  0  10.2635  43.2104
1.58  43.449  0  32.1787  23.8442  0  10.1513  43.449
1.59  43.6873  0  32.2796  23.811  0  10.0393  43.6873
1.6  43.9252  0  32.3795  23.778  0  9.9274  43.9252
1.61  44.1628  0  32.4782  23.7451  0  9.81574  44.1628
1.62  44.4001  0  32.5758  23.7124  0  9.70427  44.4001
1.63  44.6371  0  32.6723  23.6798  0  9.593  44.6371
1.64  44.8737  0  32.7676  23.6473  0  9.48191  44.8737
1.65  45.11  0  32.8619  23.615  0  9.37102  45.11
1.66  45.346  0  32.9551  23.5828  0  9.26031  45.346
1.67  45.5817  0  33.0471  23.5507  0  9.14979  45.5817
1.68  45.817  0  33.1381  23.5188  0  9.03945  45.817
1.69  46.0521  0  33.2279  23.487  0  8.92929  46.0521
1.7  46.2868  0  33.3167  23.4553  0  8.81932  46.2868
1.71  46.5212  0  33.4043  23.4238  0  8.70952  46.5212
1.72  46.7552  0  33.4908  23.3924  0  8.59991  46.7552
1.73  46.989  0  33.5763  23.3611  0  8.49047  46.989
1.74  47.2225  0  33.6607  23.3299  0  8.38122  47.2225
1.75  47.4556  0  33.7439  23.2989  0  8.27213  47.4556
1.76  47.6884  0  33.8261  23.268  0  8.16322  47.6884
1.77  47.921  0  33.9072  23.2372  0  8.05449  47.921
1.78  48.1532  0  33.9872  23.2065  0  7.94592  48.1532
1.79  48.3851  0  34.0661  23.176  0  7.83753  48.3851
1.8  48.6167  0  34.1439  23.1456  0  7.7293  48.6167
1.81  48.848  0  34.2207  23.1153  0  7.62124  48.848
1.82  49.079  0  34.2964  23.0851  0  7.51336  49.079
1.83  49.3097  0  34.371  23.055  0  7.40563  49.3097
1.84  49.5401  0  34.4445  23.025  0  7.29807  49.5401
1.85  49.7702  0  34.5169  22.9952  0  7.19068  49.7702
1.86  50  0  34.5883  22.9655  0  7.08344  50
1.87  50.2295  0  34.6586  22.9358  0  6.97637  50.2295
1.88  50.4587  0  34.7278  22.9063  0  6.86946  50.4587
1.89  50.6877  0  34.796  22.8769  0  6.76271  50.6877
1.9  50.9163  0  34.8631  22.8477  0  6.65611  50.9163
1.91  51.1446  0  34.9291  22.8185  0  6.54968  51.1446
1.92  51.3726  0  34.9941  22.7894  0  6.44339  51.3726
1.93  51.6004  0  35.058  22.7605  0  6.33727  51.6004
1.94  51.8279  0  35.1208  22.7316  0  6.2313  51.8279
1.95  52.055  0  35.1826  22.7028  0  6.12548  52.055
1.96  52.2819  0  35.2433  22.6742  0  6.01981  52.2819
1.97  52.5085  0  35.303  22.6457  0  5.91429  52.5085
1.98  52.7348  0  35.3616  22.6172  0  5.80893  52.7348
1.99  52.9609  0  35.4192  22.5889  0  5.70371  52.9609
2  53.1866  0  35.4757  22.5606  0  5.59864  53.1866
2.01  53.4121  0  35.5311  22.5325  0  5.49372  53.4121
2.02  53.6373  0  35.5856  22.5044  0  5.38894  53.6373
2.03  53.8622  0  35.6389  22.4765  0  5.28431  53.8622
2.04  54.0868  0  35.6912  22.4487  0  5.17982  54.0868
2.05  54.3111  0  35.7425  22.4209  0  5.07548  54.3111
2.06  54.5352  0  35.7928  22.3932  0  4.97128  54.5352
2.07  54.759  0  35.8419  22.3657  0  4.86722  54.759
2.08  54.9825  0  35.8901  22.3382  0  4.7633  54.9825
2.09  55.2058  0  35.9372  22.3108  0  4.65952  55.2058
2.1  55.4287  0  35.9833  22.2835  0  4.55588  55.4287
2.11  55.6514  0  36.0283  22.2563  0  4.45238  55.6514
2.12  55.8739  0  36.0723  22.2292  0  4.34902  55.8739
2.13  56.096  0  36.1153  22.2022  0  4.24579  56.096
2.14  56.3179  0  36.1573  22.1753  0  4.1427  56.3179
2.15  56.5395  0  36.1982  22.1484  0  4.03975  56.5395
2.16  56.7609  0  36.2381  22.1217  0  3.93692  56.7609
2.17  56.982  0  36.2769  22.095  0  3.83424  56.982
2.18  57.2028  0  36.3147  22.0684  0  3.73168  57.2028
2.19  57.4233  0  36.3515  22.0419  0  3.62926  57.4233
2.2  57.6436  0  36.3873  22.0155  0  3.52696  57.6436
2.21  57.8636  0  36.4221  21.9891  0  3.4248  57.8636
2.22  58.0834  0  36.4558  21.9629  0  3.32277  58.0834
2.23  58.3029  0  36.4885  21.9367  0  3.22087  58.3029
2.24  58.5221  0  36.5202  21.9106  0  3.11909  58.5221
2.25  58.7411  0  36.5509  21.8846  0  3.01745  58.7411
2.26  58.9598  0  36.5806  21.8586  0  2.91593  58.9598
2.27  59.1783  0  36.6092  21.8327  0  2.81453  59.1783
2.28  59.3965  0  36.6369  21.8069  0  2.71327  59.3965
2.29  59.6144  0  36.6635  21.7812  0  2.61212  59.6144
2.3  59.8321  0  36.6891  21.7556  0  2.51111  59.8321
2.31  60.0495  0  36.7137  21.73  0  2.41021  60.0495
2.32  60.2667  0  36.7373  21.7045  0  2.30944  60.2667
2.33  60.4836  0  36.7599  21.6791  0  2.20879  60.4836
2.34  60.7003  0  36.7815  21.6537  0  2.10827  60.7003
2.35  60.9167  0  36.8021  21.6284  0  2.00786  60.9167
2.36  61.1328  0  36.8217  21.6032  0  1.90758  61.1328
2.37  61.3488  0  36.8402  21.5781  0  1.80742  61.3488
2.38  61.5644  0  36.8578  21.553  0  1.70737  61.5644
2.39  61.7798  0  36.8744  21.528  0  1.60745  61.7798
2.4  61.995  0  36.89  21.503  0  1.50764  61.995
2.41  62.2099  0  36.9045  21.4782  0  1.40795  62.2099
2.42  62.4245  0  36.9181  21.4533  0  1.30838  62.4245
2.43  62.6389  0  36.9307  21.4286  0  1.20893  62.6389
2.44  62.8531  0  36.9423  21.4039  0  1.10959  62.8531
2.45  63.067  0  36.9529  21.3793  0  1.01037  63.067
2.46  63.2807  0  36.9625  21.3547  0  0.91127  63.2807
2.47  63.4941  0  36.9711  21.3302  0  0.812281  63.4941
2.48  63.7073  0  36.9787  21.3058  0  0.713406  63.7073
2.49  63.9202  0  36.9854  21.2814  0  0.614646  63.9202
2.5  64.1329  0  36.991  21.2571  0  0.515999  64.1329
2.51  64.3454  0  36.9957  21.2328  0  0.417466  64.3454
2.52  64.5576  0  36.9994  21.2086  0  0.319046  64.5576
2.53  64.7695  0  37.0021  21.1844  0  0.220739  64.7695
2.54  64.9813  0  37.0038  21.1604  0  0.122543  64.9813
2.55  65.1928  0  37.0045  21.1363  0  0.0244599  65.1928
2.56  65.404  0  37.0043  21.1123  0  -0.0735122  65.404
2.57  65.615  0  37.0031  21.0884  0  -0.171373  65.615
2.58  65.8258  0  37.0009  21.0645  0  -0.269124  65.8258
2.59  66.0363  0  36.9977  21.0407  0  -0.366764  66.0363
2.6  66.2466  0  36.9935  21.0169  0  -0.464294  66.2466
2.61  66.4566  0  36.9884  20.9932  0  -0.561715  66.4566
2.62  66.6664  0  36.9823  20.9695  0  -0.659026  66.6664
2.63  66.876  0  36.9752  20.9459  0  -0.756229  66.876
2.64  67.0854  0  36.9672  20.9223  0  -0.853323  67.0854
2.65  67.2945  0  36.9582  20.8988  0  -0.950308  67.2945
2.66  67.5033  0  36.9482  20.8753  0  -1.04719  67.5033
2.67  67.712  0  36.9372  20.8519  0  -1.14396  67.712
2.68  67.9204  0  36.9253  20.8285  0  -1.24062  67.9204
2.69  68.1285  0  36.9124  20.8052  0  -1.33717  68.1285
2.7  68.3365  0  36.8985  20.7819  0  -1.43362  68.3365
2.71  68.5442  0  36.8837  20.7587  0  -1.52996  68.5442
2.72  68.7517  0  36.868  20.7355  0  -1.6262  68.7517
2.73  68.9589  0  36.8512  20.7123  0  -1.72233  68.9589
2.74  69.1659  0  36.8335  20.6892  0  -1.81835  69.1659
2.75  69.3727  0  36.8148  20.6661  0  -1.91427  69.3727
2.76  69.5792  0  36.7952  20.6431  0  -2.01008  69.5792
2.77  69.7855  0  36.7746  20.6201  0  -2.10579  69.7855
2.78  69.9916  0  36.7531  20.5971  0  -2.20139  69.9916
2.79  70.1975  0  36.7306  20.5742  0  -2.29688  70.1975
2.8  70.4031  0  36.7072  20.5514  0  -2.39228  70.4031
2.81  70.6085  0  36.6828  20.5285  0  -2.48756  70.6085
2.82  70.8137  0  36.6574  20.5057  0  -2.58275  70.8137
2.83  71.0186  0  36.6311  20.483  0  -2.67783  71.0186
2.84  71.2233  0  36.6039  20.4602  0  -2.7728  71.2233
2.85  71.4278  0  36.5757  20.4375  0  -2.86767  71.4278
2.86  71.6321  0  36.5465  20.4149  0  -2.96244  71.6321
2.87  71.8361  0  36.5164  20.3923  0  -3.0571  71.8361
2.88  72.0399  0  36.4854  20.3697  0  -3.15166  72.0399
2.89  72.2435  0  36.4534  20.3471  0  -3.24612  72.2435
2.9  72.4469  0  36.4204  20.3246  0  -3.34047  72.4469
2.91  72.65  0  36.3866  20.3021  0  -3.43472  72.65
2.92  72.8529  0  36.3517  20.2797  0  -3.52887  72.8529
2.93  73.0556  0  36.316  20.2573  0  -3.62291  73.0556
2.94  73.2581  0  36.2793  20.2349  0  -3.71685  73.2581
2.95  73.4603  0  36.2417  20.2125  0  -3.81069  73.4603
2.96  73.6623  0  36.2031  20.1902  0  -3.90443  73.6623
2.97  73.8641  0  36.1636  20.1679  0  -3.99806  73.8641
2.98  74.0657  0  36.1231  20.1456  0  -4.09159  74.0657
2.99  74.267  0  36.0817  20.1234  0  -4.18502  74.267
3  74.4681  0  36.0394  20.1011  0  -4.27834  74.4681
3.01  74.669  0  35.9962  20.0789  0  -4.37157  74.669
3.02  74.8697  0  35.952  20.0568  0  -4.46469  74.8697
3.03  75.0702  0  35.9069  20.0346  0  -4.5577  75.0702
3.04  75.2704  0  35.8608  20.0125  0  -4.65062  75.2704
3.05  75.4704  0  35.8139  19.9904  0  -4.74343  75.4704
3.06  75.6702  0  35.766  19.9684  0  -4.83614  75.6702
3.07  75.8698  0  35.7171  19.9463  0  -4.92875  75.8698
3.08  76.0691  0  35.6674  19.9243  0  -5.02125  76.0691
3.09  76.2683  0  35.6167  19.9023  0  -5.11366  76.2683
3.1  76.4672  0  35.5651  19.8803  0  -5.20596  76.4672
3.11  76.6659  0  35.5126  19.8584  0  -5.29815  76.6659
3.12  76.8644  0  35.4592  19.8365  0  -5.39025  76.8644
3.13  77.0626  0  35.4048  19.8145  0  -5.48224  77.0626
3.14  77.2607  0  35.3495  19.7927  0  -5.57413  77.2607
3.15  77.4585  0  35.2933  19.7708  0  -5.66592  77.4585
3.16  77.6561  0  35.2362  19.7489  0  -5.7576  77.6561
3.17  77.8535  0  35.1782  19.7271  0  -5.84918  77.8535
3.18  78.0506  0  35.1192  19.7053  0  -5.94066  78.0506
3.19  78.2476  0  35.0593  19.6835  0  -6.03204  78.2476
3.2  78.4443  0  34.9986  19.6617  0  -6.12331  78.4443
3.21  78.6408  0  34.9369  19.64  0  -6.21448  78.6408
3.22  78.8371  0  34.8743  19.6182  0  -6.30555  78.8371
3.23  79.0332  0  34.8108  19.5965  0  -6.39651  79.0332
3.24  79.229  0  34.7463  19.5748  0  -6.48737  79.229
3.25  79.4247  0  34.681  19.5531  0  -6.57813  79.4247
3.26  79.6201  0  34.6148  19.5314  0  -6.66878  79.6201
3.27  79.8153  0  34.5476  19.5098  0  -6.75933  79.8153
3.28  80.0103  0  34.4796  19.4881  0  -6.84977  80.0103
3.29  80.205  0  34.4106  19.4665  0  -6.94011  80.205
3.3  80.3996  0  34.3408  19.4449  0  -7.03035  80.3996
3.31  80.5939  0  34.27  19.4232  0  -7.12048  80.5939
3.32  80.7881  0  34.1984  19.4016  0  -7.21051  80.7881
3.33  80.982  0  34.1258  19.3801  0  -7.30043  80.982
3.34  81.1757  0  34.0524  19.3585  0  -7.39025  81.1757
3.35  81.3691  0  33.978  19.3369  0  -7.47997  81.3691
3.36  81.5624  0  33.9028  19.3154  0  -7.56958  81.5624
3.37  81.7555  0  33.8266  19.2938  0  -7.65908  81.7555
3.38  81.9483  0  33.7496  19.2723  0  -7.74848  81.9483
3.39  82.1409  0  33.6717  19.2508  0  -7.83777  82.1409
3.4  82.3333  0  33.5928  19.2293  0  -7.92696  82.3333
3.41  82.5255  0  33.5131  19.2078  0  -8.01604  82.5255
3.42  82.7175  0  33.4325  19.1863  0  -8.10502  82.7175
3.43  82.9092  0  33.351  19.1648  0  -8.19389  82.9092
3.44  83.1007  0  33.2686  19.1433  0  -8.28265  83.1007
3.45  83.2921  0  33.1854  19.1219  0  -8.37131  83.2921
3.46  83.4832  0  33.1012  19.1004  0  -8.45986  83.4832
3.47  83.6741  0  33.0162  19.079  0  -8.5483  83.6741
3.48  83.8648  0  32.9303  19.0575  0  -8.63664  83.8648
3.49  84.0552  0  32.8434  19.0361  0  -8.72487  84.0552
3.5  84.2455  0  32.7558  19.0146  0  -8.81299  84.2455
3.51  84.4355  0  32.6672  18.9932  0  -8.90101  84.4355
3.52  84.6254  0  32.5777  18.9718  0  -8.98891  84.6254
3.53  84.815  0  32.4874  18.9504  0  -9.07671  84.815
3.54  85.0044  0  32.3962  18.929  0  -9.1644  85.0044
3.55  85.1935  0  32.3041  18.9076  0  -9.25198  85.1935
3.56  85.3825  0  32.2112  18.8862  0  -9.33945  85.3825
3.57  85.5713  0  32.1173  18.8648  0  -9.42682  85.5713
3.58  85.7598  0  32.0226  18.8434  0  -9.51407  85.7598
3.59  85.9481  0  31.9271  18.822  0  -9.60122  85.9481
3.6  86.1362  0  31.8306  18.8006  0  -9.68825  86.1362
3.61  86.3241  0  31.7333  18.7792  0  -9.77518  86.3241
3.62  86.5118  0  31.6351  18.7578  0  -9.86199  86.5118
3.63  86.6993  0  31.536  18.7365  0  -9.94869  86.6993
3.64  86.8866  0  31.4361  18.7151  0  -10.0353  86.8866
3.65  87.0736  0  31.3353  18.6937  0  -10.1218  87.0736
3.66  87.2604  0  31.2337  18.6723  0  -10.2081  87.2604
3.67  87.447  0  31.1312  18.651  0  -10.2944  87.447
3.68  87.6335  0  31.0278  18.6296  0  -10.3806  87.6335
3.69  87.8196  0  30.9236  18.6082  0  -10.4666  87.8196
3.7  88.0056  0  30.8185  18.5869  0  -10.5525  88.0056
3.71  88.1914  0  30.7125  18.5655  0  -10.6383  88.1914
3.72  88.3769  0  30.6057  18.5441  0  -10.724  88.3769
3.73  88.5623  0  30.498  18.5228  0  -10.8096  88.5623
3.74  88.7474  0  30.3895  18.5014  0  -10.8951  88.7474
3.75  88.9323  0  30.2801  18.48  0  -10.9804  88.9323
3.76  89.117  0  30.1699  18.4586  0  -11.0657  89.117
3.77  89.3015  0  30.0588  18.4373  0  -11.1508  89.3015
3.78  89.4857  0  29.9469  18.4159  0  -11.2358  89.4857
3.79  89.6698  0  29.8341  18.3945  0  -11.3208  89.6698
3.8  89.8536  0  29.7205  18.3732  0  -11.4055  89.8536
3.81  90.0372  0  29.606  18.3518  0  -11.4902  90.0372
3.82  90.2207  0  29.4907  18.3304  0  -11.5748  90.2207
3.83  90.4038  0  29.3745  18.309  0  -11.6592  90.4038
3.84  90.5868  0  29.2575  18.2877  0  -11.7435  90.5868
3.85  90.7696  0  29.1396  18.2663  0  -11.8278  90.7696
3.86  90.9522  0  29.0209  18.2449  0  -11.9119  90.9522
3.87  91.1345  0  28.9014  18.2235  0  -11.9958  91.1345
3.88  91.3166  0  28.781  18.2021  0  -12.0797  91.3166
3.89  91.4985  0  28.6598  18.1807  0  -12.1634  91.4985
3.9  91.6802  0  28.5377  18.1593  0  -12.2471  91.6802
3.91  91.8617  0  28.4149  18.1379  0  -12.3306  91.8617
3.92  92.043  0  28.2911  18.1165  0  -12.414  92.043
3.93  92.2241  0  28.1666  18.0951  0  -12.4972  92.2241
3.94  92.4049  0  28.0412  18.0737  0  -12.5804  92.4049
3.95  92.5855  0  27.915  18.0523  0  -12.6634  92.5855
3.96  92.7659  0  27.7879  18.0309  0  -12.7463  92.7659
3.97  92.9461  0  27.66  18.0094  0  -12.8291  92.9461
3.98  93.1261  0  27.5313  17.988  0  -12.9118  93.1261
3.99  93.3059  0  27.4018  17.9666  0  -12.9944  93.3059
4  93.4855  0  27.2715  17.9451  0  -13.0768  93.4855
4.01  93.6648  0  27.1403  17.9237  0  -13.1591  93.6648
4.02  93.8439  0  27.0083  17.9022  0  -13.2413  93.8439
4.03  94.0229  0  26.8755  17.8808  0  -13.3234  94.0229
4.04  94.2016  0  26.7418  17.8593  0  -13.4053  94.2016
4.05  94.38  0  26.6073  17.8379  0  -13.4872  94.38
4.06  94.5583  0  26.4721  17.8164  0  -13.5689  94.5583
4.07  94.7364  0  26.336  17.7949  0  -13.6505  94.7364
4.08  94.9142  0  26.1991  17.7734  0  -13.7319  94.9142
4.09  95.0918  0  26.0613  17.7519  0  -13.8133  95.0918
4.1  95.2693  0  25.9228  17.7305  0  -13.8945  95.2693
4.11  95.4464  0  25.7834  17.709  0  -13.9756  95.4464
4.12  95.6234  0  25.6433  17.6875  0  -14.0565  95.6234
4.13  95.8002  0  25.5023  17.6659  0  -14.1374  95.8002
4.14  95.9767  0  25.3605  17.6444  0  -14.2181  95.9767
4.15  96.1531  0  25.2179  17.6229  0  -14.2987  96.1531
4.16  96.3292  0  25.0746  17.6014  0  -14.3792  96.3292
4.17  96.5051  0  24.9304  17.5798  0  -14.4595  96.5051
4.18  96.6808  0  24.7854  17.5583  0  -14.5398  96.6808
4.19  96.8563  0  24.6396  17.5368  0  -14.6198  96.8563
4.2  97.0315  0  24.493  17.5152  0  -14.6998  97.0315
4.21  97.2066  0  24.3456  17.4936  0  -14.7797  97.2066
