5 230 9770
15 210 9560
25 231 9329
35 212 9117
45 202 8915
55 209 8706
65 210 8496
75 203 8293
85 207 8086
95 192 7894
105 169 7725
115 170 7555
125 170 7385
135 160 7225
145 180 7045
155 159 6886
165 151 6735
175 126 6609
185 143 6466
195 141 6325
205 131 6194
215 150 6044
225 125 5919
235 134 5785
245 139 5646
255 129 5517
265 113 5404
275 108 5296
285 113 5183
295 119 5064
305 107 4957
315 111 4846
325 111 4735
335 112 4623
345 91 4532
355 118 4414
365 117 4297
375 85 4212
385 99 4113
395 96 4017
405 81 3936
415 89 3847
425 86 3761
435 92 3669
445 84 3585
455 73 3512
465 83 3429
475 94 3335
485 55 3280
495 83 3197
505 78 3119
515 69 3050
525 83 2967
535 75 2892
545 65 2827
555 48 2779
565 64 2715
575 62 2653
585 63 2590
595 53 2537
605 62 2475
615 52 2423
625 56 2367
635 65 2302
645 57 2245
655 41 2204
665 39 2165
675 55 2110
685 52 2058
695 57 2001
705 43 1958
715 55 1903
725 44 1859
735 39 1820
745 59 1761
755 34 1727
765 33 1694
775 45 1649
785 41 1608
795 30 1578
805 39 1539
815 38 1501
825 28 1473
835 30 1443
845 38 1405
855 40 1365
865 29 1336
875 27 1309
885 37 1272
895 36 1236
905 23 1213
915 21 1192
925 27 1165
935 18 1147
945 25 1122
955 30 1092
965 25 1067
975 23 1044
985 28 1016
995 26 990
1005 12 978
1015 18 960
1025 20 940
1035 18 922
1045 20 902
1055 24 878
1065 22 856
1075 19 837
1085 20 817
1095 16 801
1105 15 786
1115 19 767
1125 13 754
1135 13 741
1145 15 726
1155 19 707
1165 19 688
1175 13 675
1185 17 658
1195 10 648
1205 19 629
1215 18 611
1225 15 596
1235 12 584
1245 16 568
1255 18 550
1265 9 541
1275 16 525
1285 14 511
1295 17 494
1305 10 484
1315 7 477
1325 8 469
1335 9 460
1345 16 444
1355 11 433
1365 12 421
1375 11 410
1385 7 403
1395 6 397
1405 11 386
1415 10 376
1425 6 370
1435 10 360
1445 9 351
1455 6 345
1465 13 332
1475 6 326
1485 5 321
1495 8 313
1505 10 303
1515 5 298
1525 8 290
1535 8 282
1545 8 274
1555 3 271
1565 7 264
1575 4 260
1585 3 257
1595 5 252
1605 5 247
1615 8 239
1625 5 234
1635 7 227
1645 6 221
1655 3 218
1665 6 212
1675 7 205
1685 3 202
1695 5 197
1705 1 196
1715 2 194
1725 4 190
1735 5 185
1745 6 179
1755 3 176
1765 2 174
1775 3 171
1785 2 169
1795 1 168
1805 3 165
1815 2 163
1825 3 160
1835 4 156
1845 0 156
1855 5 151
1865 3 148
1875 1 147
1885 4 143
1895 1 142
1905 5 137
1915 4 133
1925 5 128
1935 2 126
1945 2 124
1955 3 121
1965 2 119
1975 3 116
1985 0 116
1995 2 114
2005 3 111
2015 2 109
2025 1 108
2035 2 106
2045 2 104
2055 1 103
2065 2 101
2075 5 96
2085 1 95
2095 4 91
2105 0 91
2115 4 87
2125 3 84
2135 2 82
2145 1 81
2155 0 81
2165 2 79
2175 4 75
2185 0 75
2195 1 74
2205 1 73
2215 2 71
2225 1 70
2235 0 70
2245 2 68
2255 2 66
2265 3 63
2275 1 62
2285 1 61
2295 3 58
2305 0 58
2315 1 57
2325 0 57
2335 0 57
2345 1 56
