5 178 9822 14.3697
15 167 9655 13.9518
25 174 9481 14.2193
35 164 9317 13.8355
45 159 9158 13.6392
55 168 8990 13.9904
65 172 8818 14.1434
75 160 8658 13.6787
85 165 8493 13.8744
95 137 8356 12.7367
105 142 8214 12.9478
115 130 8084 12.4346
125 130 7954 12.4346
135 137 7817 12.7367
145 145 7672 13.0727
155 123 7549 12.1243
165 116 7433 11.8051
175 117 7316 11.8513
185 128 7188 12.3468
195 122 7066 12.0793
205 114 6952 11.7121
215 106 6846 11.332
225 143 6703 12.9896
235 106 6597 11.332
245 99 6498 10.9875
255 108 6390 11.4283
265 107 6283 11.3803
275 102 6181 11.1366
285 107 6074 11.3803
295 125 5949 12.2138
305 84 5865 10.206
315 114 5751 11.7121
325 107 5644 11.3803
335 94 5550 10.734
345 103 5447 11.1858
355 86 5361 10.314
365 88 5273 10.4207
375 95 5178 10.7852
385 95 5083 10.7852
395 90 4993 10.5263
405 95 4898 10.7852
415 85 4813 10.2601
425 85 4728 10.2601
435 98 4630 10.9373
445 82 4548 10.0967
455 66 4482 9.17007
465 81 4401 10.0416
475 79 4322 9.93029
485 79 4243 9.93029
495 77 4166 9.8176
505 87 4079 10.3675
515 53 4026 8.33144
525 67 3959 9.23104
535 73 3886 9.58778
545 73 3813 9.58778
555 63 3750 8.98436
565 65 3685 9.10864
575 65 3620 9.10864
585 54 3566 8.39932
595 53 3513 8.33144
605 69 3444 9.35165
615 58 3386 8.66485
625 60 3326 8.79423
635 51 3275 8.19375
645 49 3226 8.05337
655 54 3172 8.39932
665 38 3134 7.22495
675 56 3078 8.53326
685 48 3030 7.98212
695 46 2984 7.8374
705 58 2926 8.66485
715 48 2878 7.98212
725 55 2823 8.46659
735 41 2782 7.46142
745 55 2727 8.46659
755 53 2674 8.33144
765 44 2630 7.68954
775 52 2578 8.26292
785 29 2549 6.45436
795 39 2510 7.30476
805 44 2466 7.68954
815 28 2438 6.3619
825 48 2390 7.98212
835 30 2360 6.54527
845 41 2319 7.46142
855 38 2281 7.22495
865 39 2242 7.30476
875 46 2196 7.8374
885 36 2160 7.06218
895 31 2129 6.63471
905 33 2096 6.80948
915 36 2060 7.06218
925 38 2022 7.22495
935 39 1983 7.30476
945 42 1941 7.53835
955 33 1908 6.80948
965 36 1872 7.06218
975 38 1834 7.22495
985 34 1800 6.89491
995 27 1773 6.26783
1005 36 1737 7.06218
1015 28 1709 6.3619
1025 32 1677 6.72276
1035 20 1657 5.55522
1045 23 1634 5.8734
1055 41 1593 7.46142
1065 21 1572 5.66369
1075 26 1546 6.17204
1085 23 1523 5.8734
1095 31 1492 6.63471
1105 22 1470 5.7697
1115 29 1441 6.45436
1125 24 1417 5.97494
1135 20 1397 5.55522
1145 22 1375 5.7697
1155 19 1356 5.4441
1165 23 1333 5.8734
1175 23 1310 5.8734
1185 24 1286 5.97494
1195 24 1262 5.97494
1205 19 1243 5.4441
1215 19 1224 5.4441
1225 20 1204 5.55522
1235 18 1186 5.33013
1245 19 1167 5.4441
1255 18 1149 5.33013
1265 19 1130 5.4441
1275 21 1109 5.66369
1285 25 1084 6.07445
1295 17 1067 5.21307
1305 14 1053 4.84057
1315 21 1032 5.66369
1325 24 1008 5.97494
1335 14 994 4.84057
1345 13 981 4.7081
1355 23 958 5.8734
1365 27 931 6.26783
1375 21 910 5.66369
1385 11 899 4.42783
1395 11 888 4.42783
1405 19 869 5.4441
1415 10 859 4.27872
1425 18 841 5.33013
1435 14 827 4.84057
1445 16 811 5.09268
1455 12 799 4.57071
1465 15 784 4.96863
1475 16 768 5.09268
1485 11 757 4.42783
1495 9 748 4.1225
1505 7 741 3.78388
1515 21 720 5.66369
1525 5 715 3.39792
1535 8 707 3.95804
1545 10 697 4.27872
1555 17 680 5.21307
