# t   Ex   Ey   Mx   My   Ax   Ay   vA   Dam    angle=-5.009095, vel=158.000000
0.1  1.24301 -4.67e+06 -101.074 3.79733e+08 1.1216e+07 797.104 7971.21 3.79898e+08
50.1  622.75 -4.67e+06 -50637.8 3.79733e+08 1.12158e+07 398029 7918.18 3.79502e+08
100.1  1244.26 -4.67e+06 -101175 3.79733e+08 1.12097e+07 792554 7864.82 3.79109e+08
150.1  1865.76 -4.67e+06 -151711 3.79733e+08 1.11978e+07 1.18427e+06 7811.24 3.78719e+08
200.1  2487.27 -4.67e+06 -202248 3.79733e+08 1.11803e+07 1.5731e+06 7757.56 3.78331e+08
250.1  3108.78 -4.67e+06 -252785 3.79733e+08 1.11576e+07 1.95896e+06 7703.88 3.77946e+08
300.1  3730.28 -4.67e+06 -303322 3.79733e+08 1.11297e+07 2.3418e+06 7650.29 3.77564e+08
350.1  4351.79 -4.67e+06 -353858 3.79733e+08 1.1097e+07 2.72157e+06 7596.87 3.77185e+08
400.1  4973.3 -4.67e+06 -404395 3.79733e+08 1.10596e+07 3.09823e+06 7543.69 3.76809e+08
450.1  5594.8 -4.67e+06 -454932 3.79733e+08 1.10178e+07 3.47175e+06 7490.83 3.76436e+08
500.1  6216.31 -4.67e+06 -505468 3.79733e+08 1.09716e+07 3.84211e+06 7438.33 3.76066e+08
550.1  6837.82 -4.66999e+06 -556005 3.79733e+08 1.09214e+07 4.2093e+06 7386.24 3.75699e+08
600.1  7459.32 -4.66999e+06 -606542 3.79733e+08 1.08673e+07 4.57332e+06 7334.63 3.75335e+08
650.1  8080.83 -4.66999e+06 -657079 3.79732e+08 1.08094e+07 4.93416e+06 7283.51 3.74974e+08
700.1  8702.33 -4.66999e+06 -707615 3.79732e+08 1.0748e+07 5.29183e+06 7232.92 3.74616e+08
750.1  9323.84 -4.66999e+06 -758152 3.79732e+08 1.06832e+07 5.64635e+06 7182.9 3.74261e+08
800.1  9945.34 -4.66999e+06 -808689 3.79732e+08 1.06151e+07 5.99772e+06 7133.47 3.73909e+08
850.1  10566.8 -4.66999e+06 -859225 3.79732e+08 1.05439e+07 6.34597e+06 7084.64 3.7356e+08
900.1  11188.4 -4.66999e+06 -909762 3.79732e+08 1.04698e+07 6.69111e+06 7036.43 3.73214e+08
950.1  11809.9 -4.66999e+06 -960298 3.79732e+08 1.03928e+07 7.03319e+06 6988.85 3.72871e+08
1000.1  12431.4 -4.66998e+06 -1.01083e+06 3.79732e+08 1.03131e+07 7.37222e+06 6941.92 3.72532e+08
1050.1  13052.9 -4.66998e+06 -1.06137e+06 3.79732e+08 1.02309e+07 7.70823e+06 6895.64 3.72195e+08
1100.1  13674.4 -4.66998e+06 -1.11191e+06 3.79731e+08 1.01462e+07 8.04126e+06 6850.01 3.71861e+08
1150.1  14295.9 -4.66998e+06 -1.16244e+06 3.79731e+08 1.00591e+07 8.37134e+06 6805.04 3.71529e+08
1200.1  14917.4 -4.66998e+06 -1.21298e+06 3.79731e+08 9.96977e+06 8.69851e+06 6760.73 3.71201e+08
1250.1  15538.9 -4.66997e+06 -1.26352e+06 3.79731e+08 9.87831e+06 9.0228e+06 6717.07 3.70875e+08
1300.1  16160.4 -4.66997e+06 -1.31405e+06 3.79731e+08 9.7848e+06 9.34425e+06 6674.07 3.70553e+08
1350.1  16781.9 -4.66997e+06 -1.36459e+06 3.79731e+08 9.68934e+06 9.6629e+06 6631.72 3.70233e+08
1400.1  17403.4 -4.66997e+06 -1.41513e+06 3.7973e+08 9.59202e+06 9.97878e+06 6590.02 3.69915e+08
1450.1  18024.9 -4.66997e+06 -1.46566e+06 3.7973e+08 9.49291e+06 1.02919e+07 6548.96 3.69601e+08
1500.1  18646.4 -4.66996e+06 -1.5162e+06 3.7973e+08 9.39211e+06 1.06024e+07 6508.53 3.69289e+08
1550.1  19267.9 -4.66996e+06 -1.56674e+06 3.7973e+08 9.28968e+06 1.09103e+07 6468.73 3.68979e+08
1600.1  19889.4 -4.66996e+06 -1.61727e+06 3.7973e+08 9.1857e+06 1.12155e+07 6429.55 3.68672e+08
1650.1  20510.9 -4.66995e+06 -1.66781e+06 3.79729e+08 9.08023e+06 1.15182e+07 6390.97 3.68368e+08
1700.1  21132.4 -4.66995e+06 -1.71834e+06 3.79729e+08 8.97336e+06 1.18183e+07 6353.01 3.68066e+08
1750.1  21753.9 -4.66995e+06 -1.76888e+06 3.79729e+08 8.86513e+06 1.21159e+07 6315.63 3.67767e+08
1800.1  22375.4 -4.66995e+06 -1.81942e+06 3.79729e+08 8.75562e+06 1.24111e+07 6278.84 3.6747e+08
1850.1  22996.9 -4.66994e+06 -1.86995e+06 3.79728e+08 8.64487e+06 1.27039e+07 6242.62 3.67175e+08
1900.1  23618.4 -4.66994e+06 -1.92049e+06 3.79728e+08 8.53294e+06 1.29943e+07 6206.97 3.66883e+08
1950.1  24239.9 -4.66994e+06 -1.97103e+06 3.79728e+08 8.41988e+06 1.32824e+07 6171.87 3.66593e+08
2000.1  24861.4 -4.66993e+06 -2.02156e+06 3.79728e+08 8.30576e+06 1.35682e+07 6137.32 3.66305e+08
2050.1  25482.9 -4.66993e+06 -2.0721e+06 3.79727e+08 8.1906e+06 1.38517e+07 6103.3 3.6602e+08
2100.1  26104.4 -4.66993e+06 -2.12263e+06 3.79727e+08 8.07446e+06 1.4133e+07 6069.81 3.65736e+08
2150.1  26725.9 -4.66992e+06 -2.17317e+06 3.79727e+08 7.95739e+06 1.44121e+07 6036.84 3.65455e+08
