500.1 -0.0209867 0.0492045 -79.475 71.5403 279.698 55.7109 184.64 -23.0949 59.5903 -99.6488 -11.3176 147.636 97.088 -47.8858 -65.0207 -132.902 -1.68789 99.5569 -42.8352 -94.786 -4.82858 5.57189 -259.463 185.84 95.4555 52.734 2.32522 -277.131 124.11 -97.9898 -11.8615 0.506876 89.2592 74.1136 158.472 -21.3296 14.5231 1.1261 133.412 38.2558 56.5252 12.396 78.5673 118.66 -183.281 -150.904 235.255 -272.2 28.9386 -41.5954 39.6513 -59.3942 -44.8318 -109.199 -275.69 203.812 48.8202 44.001 13.1407 16.7216 
550.1 -0.0254334 0.0595547 -79.4744 71.54 279.698 55.7108 184.639 -23.0947 59.5899 -99.648 -11.3173 147.635 97.0873 -47.8853 -65.0197 -132.901 -1.68733 99.5563 -42.8359 -94.7913 -4.82958 5.56799 -259.465 185.841 95.4542 52.7363 2.32522 -277.131 124.11 -97.9893 -11.8521 0.511985 89.2589 74.1121 158.472 -21.3294 14.5217 1.13003 133.411 38.2559 56.524 12.397 78.5672 118.658 -183.28 -150.904 235.255 -272.2 28.9391 -41.5952 39.6505 -59.3924 -44.8324 -109.199 -275.689 203.811 48.8206 43.9997 13.1408 16.7166 
600.1 -0.0303198 0.0708983 -79.4738 71.5397 279.697 55.7107 184.638 -23.0944 59.5896 -99.6471 -11.317 147.635 97.0867 -47.8848 -65.0186 -132.899 -1.68671 99.5556 -42.8367 -94.7971 -4.83069 5.56371 -259.466 185.843 95.4527 52.7387 2.32522 -277.13 124.11 -97.9888 -11.8417 0.517585 89.2585 74.1104 158.473 -21.329 14.5201 1.13434 133.41 38.256 56.5227 12.3981 78.5672 118.657 -183.28 -150.904 235.254 -272.199 28.9396 -41.5951 39.6496 -59.3904 -44.8332 -109.199 -275.688 203.81 48.8209 43.9983 13.1408 16.7111 
650.1 -0.0356505 0.0832373 -79.4731 71.5394 279.697 55.7106 184.636 -23.094 59.5892 -99.6461 -11.3166 147.634 97.0859 -47.8842 -65.0173 -132.898 -1.68603 99.5548 -42.8375 -94.8034 -4.83191 5.55906 -259.468 185.845 95.4511 52.7413 2.32521 -277.13 124.109 -97.9881 -11.8305 0.523678 89.2582 74.1087 158.473 -21.3287 14.5183 1.13903 133.408 38.2561 56.5213 12.3993 78.5672 118.655 -183.28 -150.904 235.254 -272.199 28.9402 -41.5949 39.6486 -59.3882 -44.8339 -109.199 -275.687 203.809 48.8213 43.9967 13.1408 16.7052 
700.1 -0.0414303 0.0965741 -79.4724 71.5391 279.697 55.7105 184.635 -23.0937 59.5887 -99.645 -11.3162 147.633 97.0851 -47.8835 -65.016 -132.896 -1.68531 99.554 -42.8384 -94.8102 -4.83323 5.55402 -259.47 185.847 95.4494 52.7442 2.32521 -277.13 124.108 -97.9875 -11.8183 0.530266 89.2578 74.1068 158.474 -21.3283 14.5164 1.14409 133.407 38.2562 56.5198 12.4006 78.5672 118.653 -183.279 -150.904 235.254 -272.199 28.9408 -41.5947 39.6476 -59.3858 -44.8348 -109.199 -275.686 203.807 48.8217 43.9951 13.1409 16.6988 
750.1 -0.0476647 0.110911 -79.4716 71.5387 279.696 55.7104 184.633 -23.0933 59.5882 -99.6439 -11.3157 147.632 97.0842 -47.8829 -65.0146 -132.895 -1.68452 99.5531 -42.8394 -94.8176 -4.83466 5.54861 -259.472 185.849 95.4475 52.7472 2.3252 -277.129 124.108 -97.9868 -11.8053 0.537352 89.2573 74.1047 158.475 -21.3279 14.5144 1.14952 133.405 38.2564 56.5182 12.402 78.5672 118.651 -183.279 -150.903 235.254 -272.199 28.9415 -41.5944 39.6464 -59.3833 -44.8357 -109.199 -275.684 203.806 48.8221 43.9933 13.1409 16.692 
800.1 -0.0543594 0.126252 -79.4707 71.5383 279.696 55.7102 184.631 -23.0929 59.5877 -99.6426 -11.3153 147.631 97.0833 -47.8821 -65.0132 -132.893 -1.68369 99.5522 -42.8404 -94.8254 -4.8362 5.54281 -259.474 185.851 95.4455 52.7505 2.3252 -277.129 124.107 -97.986 -11.7913 0.544936 89.2569 74.1025 158.475 -21.3274 14.5122 1.15534 133.403 38.2565 56.5165 12.4035 78.5672 118.649 -183.278 -150.903 235.254 -272.199 28.9422 -41.5942 39.6452 -59.3806 -44.8366 -109.199 -275.683 203.805 48.8226 43.9914 13.1409 16.6846 
850.1 -0.0615209 0.142598 -79.4698 71.5379 279.695 55.7101 184.63 -23.0925 59.5872 -99.6413 -11.3148 147.63 97.0823 -47.8813 -65.0116 -132.891 -1.6828 99.5512 -42.8415 -94.8337 -4.83785 5.53663 -259.476 185.854 95.4434 52.754 2.3252 -277.129 124.106 -97.9852 -11.7764 0.55302 89.2564 74.1002 158.476 -21.327 14.5099 1.16153 133.402 38.2566 56.5147 12.4051 78.5671 118.647 -183.278 -150.903 235.254 -272.199 28.943 -41.5939 39.6439 -59.3777 -44.8376 -109.199 -275.681 203.803 48.8231 43.9893 13.141 16.6768 
900.1 -0.0691558 0.159954 -79.4689 71.5374 279.695 55.7099 184.628 -23.092 59.5866 -99.6399 -11.3142 147.629 97.0813 -47.8805 -65.0099 -132.889 -1.68186 99.5501 -42.8427 -94.8426 -4.83963 5.53006 -259.478 185.857 95.4411 52.7577 2.32519 -277.128 124.106 -97.9844 -11.7605 0.561608 89.2559 74.0977 158.477 -21.3265 14.5075 1.16811 133.4 38.2568 56.5127 12.4067 78.5671 118.645 -183.277 -150.903 235.253 -272.198 28.9438 -41.5937 39.6425 -59.3747 -44.8387 -109.199 -275.68 203.801 48.8236 43.9872 13.141 16.6685 
950.1 -0.0772715 0.178322 -79.4679 71.5369 279.694 55.7098 184.626 -23.0915 59.586 -99.6384 -11.3137 147.628 97.0802 -47.8796 -65.0081 -132.887 -1.68086 99.549 -42.8439 -94.8519 -4.84152 5.52311 -259.481 185.859 95.4388 52.7616 2.32519 -277.128 124.105 -97.9834 -11.7438 0.570701 89.2553 74.095 158.477 -21.3259 14.5049 1.17506 133.398 38.257 56.5107 12.4085 78.5671 118.642 -183.277 -150.903 235.253 -272.198 28.9446 -41.5934 39.6411 -59.3714 -44.8398 -109.199 -275.678 203.8 48.8241 43.9849 13.141 16.6597 
1000.1 -0.0858758 0.197706 -79.4668 71.5364 279.694 55.7096 184.623 -23.091 59.5854 -99.6369 -11.3131 147.627 97.079 -47.8787 -65.0062 -132.885 -1.67981 99.5478 -42.8452 -94.8618 -4.84354 5.51577 -259.483 185.862 95.4362 52.7657 2.32518 -277.127 124.104 -97.9825 -11.7261 0.580302 89.2547 74.0923 158.478 -21.3254 14.5021 1.18239 133.395 38.2571 56.5085 12.4104 78.5671 118.64 -183.276 -150.902 235.253 -272.198 28.9455 -41.5931 39.6396 -59.368 -44.841 -109.199 -275.677 203.798 48.8247 43.9825 13.1411 16.6504 
1050.1 -0.0949768 0.218111 -79.4657 71.5359 279.693 55.7094 184.621 -23.0905 59.5847 -99.6352 -11.3125 147.625 97.0778 -47.8777 -65.0042 -132.883 -1.67871 99.5466 -42.8466 -94.8722 -4.84569 5.50803 -259.486 185.866 95.4336 52.7701 2.32517 -277.127 124.103 -97.9815 -11.7075 0.590414 89.2541 74.0894 158.479 -21.3248 14.4993 1.1901 133.393 38.2573 56.5063 12.4123 78.5671 118.637 -183.275 -150.902 235.253 -272.198 28.9465 -41.5928 39.638 -59.3644 -44.8423 -109.199 -275.675 203.796 48.8253 43.9799 13.1411 16.6407 
