2750.1 0.0341838 -4.66987 12.4298 0.0912112 -2.7796 379.723 -1010.71 -7.41537 
2800.1 0.0348053 -4.66987 12.4298 0.0928695 -2.83013 379.722 -1010.71 -7.55019 
2850.1 0.0354268 -4.66987 12.4298 0.0945278 -2.88067 379.722 -1010.71 -7.68501 
2900.1 0.0360483 -4.66986 12.4298 0.0961861 -2.9312 379.722 -1010.7 -7.81983 
2950.1 0.0366698 -4.66986 12.4298 0.0978444 -2.98174 379.721 -1010.7 -7.95464 
3000.1 0.0372913 -4.66985 12.4297 0.0995027 -3.03227 379.721 -1010.7 -8.08946 
3050.1 0.0379127 -4.66985 12.4297 0.101161 -3.08281 379.72 -1010.7 -8.22428 
3100.1 0.0385342 -4.66984 12.4297 0.102819 -3.13334 379.72 -1010.7 -8.35909 
3150.1 0.0391557 -4.66984 12.4297 0.104478 -3.18388 379.72 -1010.7 -8.49391 
3200.1 0.0397772 -4.66983 12.4297 0.106136 -3.23441 379.719 -1010.7 -8.62873 
3250.1 0.0403987 -4.66982 12.4297 0.107794 -3.28495 379.719 -1010.7 -8.76354 
3300.1 0.0410202 -4.66982 12.4297 0.109452 -3.33548 379.718 -1010.7 -8.89836 
3350.1 0.0416416 -4.66981 12.4296 0.111111 -3.38602 379.718 -1010.69 -9.03318 
3400.1 0.0422631 -4.66981 12.4296 0.112769 -3.43655 379.717 -1010.69 -9.16799 
3450.1 0.0428846 -4.6698 12.4296 0.114427 -3.48709 379.717 -1010.69 -9.30281 
3500.1 0.0435061 -4.6698 12.4296 0.116085 -3.53762 379.716 -1010.69 -9.43762 
3550.1 0.0441276 -4.66979 12.4296 0.117744 -3.58816 379.716 -1010.69 -9.57244 
3600.1 0.044749 -4.66979 12.4296 0.119402 -3.63869 379.716 -1010.69 -9.70725 
3650.1 0.0453705 -4.66978 12.4295 0.12106 -3.68923 379.715 -1010.69 -9.84207 
3700.1 0.045992 -4.66977 12.4295 0.122719 -3.73976 379.715 -1010.69 -9.97688 
3750.1 0.0466135 -4.66977 12.4295 0.124377 -3.79029 379.714 -1010.68 -10.1117 
3800.1 0.047235 -4.66976 12.4295 0.126035 -3.84083 379.714 -1010.68 -10.2465 
3850.1 0.0478564 -4.66975 12.4295 0.127693 -3.89136 379.713 -1010.68 -10.3813 
3900.1 0.0484779 -4.66975 12.4295 0.129352 -3.9419 379.712 -1010.68 -10.5161 
3950.1 0.0490994 -4.66974 12.4294 0.13101 -3.99243 379.712 -1010.68 -10.651 
4000.1 0.0497208 -4.66973 12.4294 0.132668 -4.04296 379.711 -1010.68 -10.7858 
4050.1 0.0503423 -4.66973 12.4294 0.134326 -4.0935 379.711 -1010.68 -10.9206 
4100.1 0.0509638 -4.66972 12.4294 0.135985 -4.14403 379.71 -1010.67 -11.0554 
4150.1 0.0515853 -4.66971 12.4294 0.137643 -4.19457 379.71 -1010.67 -11.1902 
4200.1 0.0522067 -4.66971 12.4294 0.139301 -4.2451 379.709 -1010.67 -11.325 
4250.1 0.0528282 -4.6697 12.4293 0.140959 -4.29563 379.709 -1010.67 -11.4598 
4300.1 0.0534497 -4.66969 12.4293 0.142618 -4.34617 379.708 -1010.67 -11.5946 
4350.1 0.0540711 -4.66969 12.4293 0.144276 -4.3967 379.707 -1010.67 -11.7295 
4400.1 0.0546926 -4.66968 12.4293 0.145934 -4.44723 379.707 -1010.67 -11.8643 
4450.1 0.0553141 -4.66967 12.4293 0.147592 -4.49777 379.706 -1010.66 -11.9991 
4500.1 0.0559355 -4.66966 12.4292 0.14925 -4.5483 379.706 -1010.66 -12.1339 
4550.1 0.056557 -4.66966 12.4292 0.150909 -4.59883 379.705 -1010.66 -12.2687 
4600.1 0.0571784 -4.66965 12.4292 0.152567 -4.64937 379.704 -1010.66 -12.4035 
4650.1 0.0577999 -4.66964 12.4292 0.154225 -4.6999 379.704 -1010.66 -12.5383 
4700.1 0.0584214 -4.66963 12.4292 0.155883 -4.75043 379.703 -1010.66 -12.6731 
4750.1 0.0590428 -4.66963 12.4291 0.157541 -4.80096 379.703 -1010.65 -12.808 
4800.1 0.0596643 -4.66962 12.4291 0.1592 -4.8515 379.702 -1010.65 -12.9428 
4850.1 0.0602857 -4.66961 12.4291 0.160858 -4.90203 379.701 -1010.65 -13.0776 
4900.1 0.0609072 -4.6696 12.4291 0.162516 -4.95256 379.701 -1010.65 -13.2124 
4950.1 0.0615286 -4.66959 12.4291 0.164174 -5.00309 379.7 -1010.65 -13.3472 
5000.1 0.0621501 -4.66959 12.429 0.165832 -5.05363 379.699 -1010.65 -13.482 
5050.1 0.0627715 -4.66958 12.429 0.167491 -5.10416 379.699 -1010.64 -13.6168 
5100.1 0.063393 -4.66957 12.429 0.169149 -5.15469 379.698 -1010.64 -13.7516 
5150.1 0.0640144 -4.66956 12.429 0.170807 -5.20522 379.697 -1010.64 -13.8864 
5200.1 0.0646359 -4.66955 12.4289 0.172465 -5.25576 379.697 -1010.64 -14.0212 
5250.1 0.0652573 -4.66954 12.4289 0.174123 -5.30629 379.696 -1010.64 -14.156 
5300.1 0.0658788 -4.66953 12.4289 0.175782 -5.35682 379.695 -1010.63 -14.2909 
5350.1 0.0665002 -4.66953 12.4289 0.17744 -5.40735 379.694 -1010.63 -14.4257 
5400.1 0.0671217 -4.66952 12.4288 0.179098 -5.45788 379.694 -1010.63 -14.5605 
5450.1 0.0677431 -4.66951 12.4288 0.180756 -5.50841 379.693 -1010.63 -14.6953 
5500.1 0.0683645 -4.6695 12.4288 0.182414 -5.55895 379.692 -1010.63 -14.8301 
5550.1 0.068986 -4.66949 12.4288 0.184072 -5.60948 379.691 -1010.62 -14.9649 
5600.1 0.0696074 -4.66948 12.4288 0.185731 -5.66001 379.691 -1010.62 -15.0997 
5650.1 0.0702289 -4.66947 12.4287 0.187389 -5.71054 379.69 -1010.62 -15.2345 
5700.1 0.0708503 -4.66946 12.4287 0.189047 -5.76107 379.689 -1010.62 -15.3693 
5750.1 0.0714717 -4.66945 12.4287 0.190705 -5.8116 379.688 -1010.62 -15.5041 
5800.1 0.0720932 -4.66944 12.4287 0.192363 -5.86213 379.688 -1010.61 -15.6389 
5850.1 0.0727146 -4.66943 12.4286 0.194021 -5.91266 379.687 -1010.61 -15.7737 
5900.1 0.073336 -4.66942 12.4286 0.195679 -5.96319 379.686 -1010.61 -15.9085 
5950.1 0.0739575 -4.66941 12.4286 0.197338 -6.01372 379.685 -1010.61 -16.0433 
6000.1 0.0745789 -4.6694 12.4285 0.198996 -6.06425 379.684 -1010.61 -16.1781 
6050.1 0.0752003 -4.66939 12.4285 0.200654 -6.11478 379.684 -1010.6 -16.3129 
6100.1 0.0758217 -4.66938 12.4285 0.202312 -6.16531 379.683 -1010.6 -16.4477 
6150.1 0.0764432 -4.66937 12.4285 0.20397 -6.21584 379.682 -1010.6 -16.5825 
6200.1 0.0770646 -4.66936 12.4284 0.205628 -6.26637 379.681 -1010.6 -16.7174 
6250.1 0.077686 -4.66935 12.4284 0.207286 -6.3169 379.68 -1010.59 -16.8522 
6300.1 0.0783074 -4.66934 12.4284 0.208944 -6.36743 379.679 -1010.59 -16.987 
6350.1 0.0789288 -4.66933 12.4284 0.210603 -6.41796 379.679 -1010.59 -17.1218 
6400.1 0.0795503 -4.66932 12.4283 0.212261 -6.46849 379.678 -1010.59 -17.2566 
6450.1 0.0801717 -4.66931 12.4283 0.213919 -6.51902 379.677 -1010.59 -17.3914 
6500.1 0.0807931 -4.6693 12.4283 0.215577 -6.56955 379.676 -1010.58 -17.5262 
6550.1 0.0814145 -4.66929 12.4282 0.217235 -6.62008 379.675 -1010.58 -17.661 
6600.1 0.0820359 -4.66928 12.4282 0.218893 -6.67061 379.674 -1010.58 -17.7958 
6650.1 0.0826573 -4.66927 12.4282 0.220551 -6.72114 379.673 -1010.58 -17.9306 
6700.1 0.0832787 -4.66926 12.4282 0.222209 -6.77167 379.672 -1010.57 -18.0654 
6750.1 0.0839001 -4.66924 12.4281 0.223867 -6.8222 379.672 -1010.57 -18.2002 
6800.1 0.0845215 -4.66923 12.4281 0.225525 -6.87272 379.671 -1010.57 -18.335 
6850.1 0.0851429 -4.66922 12.4281 0.227183 -6.92325 379.67 -1010.57 -18.4698 
6900.1 0.0857644 -4.66921 12.428 0.228842 -6.97378 379.669 -1010.56 -18.6046 
6950.1 0.0863858 -4.6692 12.428 0.2305 -7.02431 379.668 -1010.56 -18.7394 
7000.1 0.0870072 -4.66919 12.428 0.232158 -7.07484 379.667 -1010.56 -18.8742 
7050.1 0.0876285 -4.66918 12.4279 0.233816 -7.12536 379.666 -1010.56 -19.009 
7100.1 0.0882499 -4.66916 12.4279 0.235474 -7.17589 379.665 -1010.55 -19.1438 
7150.1 0.0888713 -4.66915 12.4279 0.237132 -7.22642 379.664 -1010.55 -19.2786 
7200.1 0.0894927 -4.66914 12.4278 0.23879 -7.27695 379.663 -1010.55 -19.4134 
