0.241  0.97098  -0.23967  0.9711  -0.23867
0.242  0.97074  -0.24064  0.97086  -0.23964
0.243  0.9705  -0.24162  0.97062  -0.24062
0.244  0.97026  -0.24259  0.97038  -0.24159
0.245  0.97001  -0.24356  0.97014  -0.24256
0.246  0.96977  -0.24453  0.96989  -0.24353
0.247  0.96953  -0.2455  0.96965  -0.2445
0.248  0.96928  -0.24647  0.96941  -0.24547
0.249  0.96903  -0.24743  0.96916  -0.24643
0.25  0.96879  -0.2484  0.96891  -0.2474
0.251  0.96854  -0.24937  0.96866  -0.24837
0.252  0.96829  -0.25034  0.96842  -0.24934
0.253  0.96804  -0.25131  0.96817  -0.25031
0.254  0.96779  -0.25228  0.96792  -0.25128
0.255  0.96753  -0.25325  0.96766  -0.25225
0.256  0.96728  -0.25421  0.96741  -0.25321
0.257  0.96703  -0.25518  0.96716  -0.25418
0.258  0.96677  -0.25615  0.9669  -0.25515
0.259  0.96652  -0.25711  0.96665  -0.25611
0.26  0.96626  -0.25808  0.96639  -0.25708
0.261  0.966  -0.25905  0.96613  -0.25805
0.262  0.96574  -0.26001  0.96587  -0.25901
0.263  0.96548  -0.26098  0.96561  -0.25998
0.264  0.96522  -0.26194  0.96535  -0.26094
0.265  0.96496  -0.26291  0.96509  -0.26191
0.266  0.9647  -0.26387  0.96483  -0.26287
0.267  0.96443  -0.26484  0.96457  -0.26384
0.268  0.96417  -0.2658  0.9643  -0.2648
0.269  0.9639  -0.26677  0.96404  -0.26577
0.27  0.96363  -0.26773  0.96377  -0.26673
0.271  0.96337  -0.26869  0.9635  -0.2677
0.272  0.9631  -0.26966  0.96324  -0.26866
0.273  0.96283  -0.27062  0.96297  -0.26962
0.274  0.96256  -0.27158  0.9627  -0.27058
0.275  0.96229  -0.27255  0.96243  -0.27155
0.276  0.96201  -0.27351  0.96215  -0.27251
0.277  0.96174  -0.27447  0.96188  -0.27347
0.278  0.96147  -0.27543  0.96161  -0.27443
0.279  0.96119  -0.27639  0.96133  -0.27539
0.28  0.96091  -0.27736  0.96106  -0.27636
0.281  0.96064  -0.27832  0.96078  -0.27732
0.282  0.96036  -0.27928  0.9605  -0.27828
0.283  0.96008  -0.28024  0.96022  -0.27924
