# time  xt  vt  xtrue  vtrue  Et  dE/T  t/T
1.41  0.1502  -0.98866  0.1601  -0.9871  0.5  5.65e-08  0.22441
1.42  0.14031  -0.99011  0.15023  -0.98865  0.5  5.6898e-08  0.226
1.43  0.1304  -0.99146  0.14033  -0.9901  0.5  5.7296e-08  0.22759
1.44  0.12048  -0.99272  0.13042  -0.99146  0.5  5.7694e-08  0.22918
1.45  0.11055  -0.99387  0.1205  -0.99271  0.5  5.8092e-08  0.23077
1.46  0.1006  -0.99493  0.11057  -0.99387  0.5  5.8489e-08  0.23237
1.47  0.090647  -0.99588  0.10063  -0.99492  0.5  5.8887e-08  0.23396
1.48  0.080684  -0.99674  0.090672  -0.99588  0.5  5.9285e-08  0.23555
1.49  0.070712  -0.9975  0.080708  -0.99674  0.5  5.9683e-08  0.23714
1.5  0.060734  -0.99815  0.070737  -0.99749  0.5  6.0081e-08  0.23873
1.51  0.050749  -0.99871  0.060759  -0.99815  0.5  6.0479e-08  0.24032
1.52  0.04076  -0.99917  0.050774  -0.99871  0.5  6.0877e-08  0.24192
1.53  0.030766  -0.99953  0.040785  -0.99917  0.5  6.1275e-08  0.24351
1.54  0.020769  -0.99978  0.030791  -0.99953  0.5  6.1673e-08  0.2451
1.55  0.01077  -0.99994  0.020795  -0.99978  0.5  6.207e-08  0.24669
1.56  0.00077016  -1  0.010796  -0.99994  0.5  6.2468e-08  0.24828
1.57  -0.0092299  -0.99996  0.00079633  -1  0.5  6.2866e-08  0.24987
1.58  -0.019229  -0.99982  -0.0092035  -0.99996  0.5  6.3264e-08  0.25146
1.59  -0.029226  -0.99957  -0.019202  -0.99982  0.5  6.3662e-08  0.25306
1.6  -0.03922  -0.99923  -0.0292  -0.99957  0.5  6.406e-08  0.25465
1.61  -0.049211  -0.99879  -0.039194  -0.99923  0.5  6.4458e-08  0.25624
1.62  -0.059196  -0.99825  -0.049184  -0.99879  0.5  6.4856e-08  0.25783
1.63  -0.069176  -0.9976  -0.059169  -0.99825  0.5  6.5254e-08  0.25942
1.64  -0.079148  -0.99686  -0.069148  -0.99761  0.5  6.5651e-08  0.26101
1.65  -0.089113  -0.99602  -0.079121  -0.99687  0.5  6.6049e-08  0.26261
1.66  -0.099069  -0.99508  -0.089085  -0.99602  0.5  6.6447e-08  0.2642
1.67  -0.10901  -0.99404  -0.099041  -0.99508  0.5  6.6845e-08  0.26579
1.68  -0.11895  -0.9929  -0.10899  -0.99404  0.5  6.7243e-08  0.26738
1.69  -0.12887  -0.99166  -0.11892  -0.9929  0.5  6.7641e-08  0.26897
1.7  -0.13878  -0.99032  -0.12884  -0.99166  0.5  6.8039e-08  0.27056
1.71  -0.14868  -0.98889  -0.13875  -0.99033  0.5  6.8437e-08  0.27215
1.72  -0.15856  -0.98735  -0.14865  -0.98889  0.5  6.8835e-08  0.27375
1.73  -0.16843  -0.98571  -0.15853  -0.98735  0.5  6.9232e-08  0.27534
1.74  -0.17827  -0.98398  -0.1684  -0.98572  0.5  6.963e-08  0.27693
1.75  -0.18811  -0.98215  -0.17825  -0.98399  0.5  7.0028e-08  0.27852
1.76  -0.19792  -0.98022  -0.18808  -0.98215  0.5  7.0426e-08  0.28011
1.77  -0.20771  -0.97819  -0.19789  -0.98022  0.5  7.0824e-08  0.2817
1.78  -0.21748  -0.97606  -0.20768  -0.9782  0.5  7.1222e-08  0.2833
1.79  -0.22723  -0.97384  -0.21745  -0.97607  0.5  7.162e-08  0.28489
1.8  -0.23696  -0.97152  -0.2272  -0.97385  0.5  7.2018e-08  0.28648
1.81  -0.24666  -0.9691  -0.23693  -0.97153  0.5  7.2416e-08  0.28807
1.82  -0.25634  -0.96659  -0.24663  -0.96911  0.5  7.2813e-08  0.28966
1.83  -0.26599  -0.96398  -0.25631  -0.96659  0.5  7.3211e-08  0.29125
1.84  -0.27562  -0.96127  -0.26596  -0.96398  0.5  7.3609e-08  0.29285
1.85  -0.28522  -0.95846  -0.27559  -0.96128  0.5  7.4007e-08  0.29444
1.86  -0.29479  -0.95556  -0.28519  -0.95847  0.5  7.4405e-08  0.29603
1.87  -0.30433  -0.95257  -0.29476  -0.95557  0.5  7.4803e-08  0.29762
1.88  -0.31384  -0.94948  -0.3043  -0.95258  0.5  7.5201e-08  0.29921
1.89  -0.32332  -0.94629  -0.31381  -0.94949  0.5  7.5599e-08  0.3008
1.9  -0.33277  -0.94301  -0.32329  -0.9463  0.5  7.5997e-08  0.30239
1.91  -0.34218  -0.93963  -0.33274  -0.94302  0.5  7.6394e-08  0.30399
1.92  -0.35156  -0.93617  -0.34215  -0.93965  0.5  7.6792e-08  0.30558
1.93  -0.3609  -0.9326  -0.35153  -0.93618  0.5  7.719e-08  0.30717
1.94  -0.37021  -0.92895  -0.36087  -0.93262  0.5  7.7588e-08  0.30876
1.95  -0.37948  -0.9252  -0.37018  -0.92896  0.5  7.7986e-08  0.31035
1.96  -0.38872  -0.92136  -0.37945  -0.92521  0.5  7.8384e-08  0.31194
1.97  -0.39791  -0.91743  -0.38868  -0.92137  0.5  7.8782e-08  0.31354
1.98  -0.40706  -0.9134  -0.39788  -0.91744  0.5  7.918e-08  0.31513
1.99  -0.41618  -0.90928  -0.40703  -0.91341  0.5  7.9577e-08  0.31672
2  -0.42525  -0.90508  -0.41615  -0.9093  0.5  7.9975e-08  0.31831
2.01  -0.43428  -0.90078  -0.42522  -0.90509  0.5  8.0373e-08  0.3199
2.02  -0.44326  -0.89639  -0.43425  -0.90079  0.5  8.0771e-08  0.32149
2.03  -0.45221  -0.89191  -0.44323  -0.89641  0.5  8.1169e-08  0.32308
2.04  -0.4611  -0.88735  -0.45218  -0.89193  0.5  8.1567e-08  0.32468
2.05  -0.46995  -0.88269  -0.46107  -0.88736  0.5  8.1965e-08  0.32627
2.06  -0.47876  -0.87795  -0.46992  -0.88271  0.5  8.2363e-08  0.32786
2.07  -0.48751  -0.87312  -0.47873  -0.87796  0.5  8.2761e-08  0.32945
2.08  -0.49622  -0.8682  -0.48748  -0.87313  0.5  8.3158e-08  0.33104
2.09  -0.50488  -0.86319  -0.49619  -0.86821  0.5  8.3556e-08  0.33263
2.1  -0.51348  -0.8581  -0.50485  -0.86321  0.5  8.3954e-08  0.33423
2.11  -0.52204  -0.85292  -0.51345  -0.85812  0.5  8.4352e-08  0.33582
2.12  -0.53054  -0.84766  -0.52201  -0.85294  0.5  8.475e-08  0.33741
2.13  -0.53899  -0.84231  -0.53051  -0.84768  0.5  8.5148e-08  0.339
2.14  -0.54739  -0.83688  -0.53896  -0.84233  0.5  8.5546e-08  0.34059
2.15  -0.55573  -0.83136  -0.54736  -0.8369  0.5  8.5944e-08  0.34218
2.16  -0.56402  -0.82576  -0.5557  -0.83138  0.5  8.6342e-08  0.34377
2.17  -0.57224  -0.82008  -0.56399  -0.82578  0.5  8.6739e-08  0.34537
2.18  -0.58042  -0.81432  -0.57221  -0.8201  0.5  8.7137e-08  0.34696
2.19  -0.58853  -0.80848  -0.58039  -0.81434  0.5  8.7535e-08  0.34855
2.2  -0.59659  -0.80255  -0.5885  -0.8085  0.5  8.7933e-08  0.35014
2.21  -0.60458  -0.79654  -0.59656  -0.80257  0.5  8.8331e-08  0.35173
2.22  -0.61252  -0.79046  -0.60455  -0.79657  0.5  8.8729e-08  0.35332
2.23  -0.62039  -0.78429  -0.61249  -0.79048  0.5  8.9127e-08  0.35492
2.24  -0.6282  -0.77805  -0.62036  -0.78432  0.5  8.9525e-08  0.35651
2.25  -0.63595  -0.77173  -0.62817  -0.77807  0.5  8.9923e-08  0.3581
2.26  -0.64364  -0.76533  -0.63592  -0.77175  0.5  9.032e-08  0.35969
2.27  -0.65126  -0.75886  -0.64361  -0.76535  0.5  9.0718e-08  0.36128
2.28  -0.65881  -0.75231  -0.65123  -0.75888  0.5  9.1116e-08  0.36287
2.29  -0.6663  -0.74568  -0.65879  -0.75233  0.5  9.1514e-08  0.36446
2.3  -0.67373  -0.73898  -0.66628  -0.74571  0.5  9.1912e-08  0.36606
2.31  -0.68108  -0.73221  -0.6737  -0.73901  0.5  9.231e-08  0.36765
2.32  -0.68837  -0.72536  -0.68106  -0.73223  0.5  9.2708e-08  0.36924
2.33  -0.69559  -0.71844  -0.68834  -0.72538  0.5  9.3106e-08  0.37083
2.34  -0.70274  -0.71145  -0.69556  -0.71846  0.5  9.3504e-08  0.37242
2.35  -0.70982  -0.70438  -0.70271  -0.71147  0.5  9.3901e-08  0.37401
2.36  -0.71683  -0.69725  -0.70979  -0.70441  0.5  9.4299e-08  0.37561
2.37  -0.72377  -0.69005  -0.7168  -0.69728  0.5  9.4697e-08  0.3772
2.38  -0.73063  -0.68277  -0.72374  -0.69007  0.5  9.5095e-08  0.37879
2.39  -0.73742  -0.67543  -0.7306  -0.6828  0.5  9.5493e-08  0.38038
2.4  -0.74414  -0.66803  -0.73739  -0.67546  0.5  9.5891e-08  0.38197
2.41  -0.75078  -0.66055  -0.74411  -0.66806  0.5  9.6289e-08  0.38356
2.42  -0.75735  -0.65301  -0.75075  -0.66058  0.5  9.6687e-08  0.38515
2.43  -0.76384  -0.6454  -0.75732  -0.65304  0.5  9.7085e-08  0.38675
2.44  -0.77026  -0.63773  -0.76382  -0.64543  0.5  9.7482e-08  0.38834
2.45  -0.7766  -0.63  -0.77023  -0.63776  0.5  9.788e-08  0.38993
2.46  -0.78286  -0.6222  -0.77657  -0.63003  0.5  9.8278e-08  0.39152
2.47  -0.78904  -0.61434  -0.78283  -0.62223  0.5  9.8676e-08  0.39311
2.48  -0.79514  -0.60642  -0.78901  -0.61437  0.5  9.9074e-08  0.3947
2.49  -0.80117  -0.59844  -0.79512  -0.60645  0.5  9.9472e-08  0.3963
2.5  -0.80711  -0.5904  -0.80114  -0.59847  0.5  9.987e-08  0.39789
2.51  -0.81298  -0.5823  -0.80709  -0.59043  0.5  1.0027e-07  0.39948
2.52  -0.81876  -0.57414  -0.81295  -0.58233  0.5  1.0067e-07  0.40107
2.53  -0.82446  -0.56592  -0.81873  -0.57417  0.5  1.0106e-07  0.40266
2.54  -0.83008  -0.55765  -0.82444  -0.56596  0.5  1.0146e-07  0.40425
2.55  -0.83561  -0.54932  -0.83005  -0.55768  0.5  1.0186e-07  0.40585
2.56  -0.84106  -0.54094  -0.83559  -0.54936  0.5  1.0226e-07  0.40744
2.57  -0.84643  -0.5325  -0.84104  -0.54097  0.5  1.0265e-07  0.40903
2.58  -0.85171  -0.52401  -0.84641  -0.53253  0.5  1.0305e-07  0.41062
2.59  -0.85691  -0.51546  -0.85169  -0.52404  0.5  1.0345e-07  0.41221
2.6  -0.86202  -0.50687  -0.85689  -0.5155  0.5  1.0385e-07  0.4138
2.61  -0.86705  -0.49822  -0.862  -0.50691  0.5  1.0425e-07  0.41539
2.62  -0.87199  -0.48953  -0.86703  -0.49826  0.5  1.0464e-07  0.41699
2.63  -0.87684  -0.48078  -0.87197  -0.48957  0.5  1.0504e-07  0.41858
2.64  -0.8816  -0.47199  -0.87682  -0.48082  0.5  1.0544e-07  0.42017
2.65  -0.88628  -0.46315  -0.88158  -0.47203  0.5  1.0584e-07  0.42176
2.66  -0.89087  -0.45427  -0.88626  -0.46319  0.5  1.0624e-07  0.42335
2.67  -0.89536  -0.44533  -0.89085  -0.45431  0.5  1.0663e-07  0.42494
2.68  -0.89977  -0.43636  -0.89534  -0.44537  0.5  1.0703e-07  0.42654
2.69  -0.90409  -0.42734  -0.89975  -0.4364  0.5  1.0743e-07  0.42813
2.7  -0.90832  -0.41828  -0.90407  -0.42738  0.5  1.0783e-07  0.42972
2.71  -0.91246  -0.40917  -0.9083  -0.41832  0.5  1.0823e-07  0.43131
2.72  -0.9165  -0.40003  -0.91244  -0.40921  0.5  1.0862e-07  0.4329
2.73  -0.92046  -0.39084  -0.91648  -0.40007  0.5  1.0902e-07  0.43449
2.74  -0.92432  -0.38162  -0.92044  -0.39088  0.5  1.0942e-07  0.43608
2.75  -0.92809  -0.37236  -0.9243  -0.38166  0.5  1.0982e-07  0.43768
2.76  -0.93177  -0.36306  -0.92807  -0.3724  0.5  1.1021e-07  0.43927
2.77  -0.93535  -0.35372  -0.93175  -0.3631  0.5  1.1061e-07  0.44086
2.78  -0.93884  -0.34435  -0.93533  -0.35376  0.5  1.1101e-07  0.44245
2.79  -0.94224  -0.33494  -0.93883  -0.34439  0.5  1.1141e-07  0.44404
2.8  -0.94554  -0.32551  -0.94222  -0.33499  0.5  1.1181e-07  0.44563
2.81  -0.94875  -0.31603  -0.94553  -0.32555  0.5  1.122e-07  0.44723
2.82  -0.95186  -0.30653  -0.94873  -0.31608  0.5  1.126e-07  0.44882
2.83  -0.95488  -0.297  -0.95185  -0.30657  0.5  1.13e-07  0.45041
2.84  -0.9578  -0.28743  -0.95486  -0.29704  0.5  1.134e-07  0.452
2.85  -0.96063  -0.27784  -0.95779  -0.28748  0.5  1.138e-07  0.45359
2.86  -0.96336  -0.26822  -0.96061  -0.27789  0.5  1.1419e-07  0.45518
2.87  -0.96599  -0.25857  -0.96334  -0.26827  0.5  1.1459e-07  0.45677
2.88  -0.96853  -0.2489  -0.96598  -0.25862  0.5  1.1499e-07  0.45837
2.89  -0.97097  -0.2392  -0.96852  -0.24895  0.5  1.1539e-07  0.45996
2.9  -0.97331  -0.22948  -0.97096  -0.23925  0.5  1.1579e-07  0.46155
2.91  -0.97556  -0.21974  -0.9733  -0.22953  0.5  1.1618e-07  0.46314
2.92  -0.97771  -0.20997  -0.97555  -0.21978  0.5  1.1658e-07  0.46473
2.93  -0.97976  -0.20018  -0.9777  -0.21002  0.5  1.1698e-07  0.46632
2.94  -0.98171  -0.19037  -0.97975  -0.20023  0.5  1.1738e-07  0.46792
2.95  -0.98357  -0.18055  -0.9817  -0.19042  0.5  1.1777e-07  0.46951
2.96  -0.98532  -0.1707  -0.98356  -0.1806  0.5  1.1817e-07  0.4711
2.97  -0.98698  -0.16084  -0.98531  -0.17075  0.5  1.1857e-07  0.47269
2.98  -0.98854  -0.15096  -0.98697  -0.16089  0.5  1.1897e-07  0.47428
2.99  -0.99  -0.14107  -0.98853  -0.15101  0.5  1.1937e-07  0.47587
3  -0.99136  -0.13116  -0.98999  -0.14112  0.5  1.1976e-07  0.47746
3.01  -0.99262  -0.12124  -0.99135  -0.13121  0.5  1.2016e-07  0.47906
3.02  -0.99379  -0.11131  -0.99262  -0.12129  0.5  1.2056e-07  0.48065
3.03  -0.99485  -0.10137  -0.99378  -0.11136  0.5  1.2096e-07  0.48224
3.04  -0.99581  -0.091414  -0.99484  -0.10142  0.5  1.2136e-07  0.48383
3.05  -0.99668  -0.081451  -0.99581  -0.091465  0.5  1.2175e-07  0.48542
3.06  -0.99744  -0.071481  -0.99667  -0.081502  0.5  1.2215e-07  0.48701
3.07  -0.99811  -0.061503  -0.99744  -0.071532  0.5  1.2255e-07  0.48861
3.08  -0.99867  -0.051518  -0.9981  -0.061554  0.5  1.2295e-07  0.4902
3.09  -0.99914  -0.041529  -0.99867  -0.05157  0.5  1.2335e-07  0.49179
3.1  -0.9995  -0.031536  -0.99914  -0.041581  0.5  1.2374e-07  0.49338
3.11  -0.99977  -0.021539  -0.9995  -0.031587  0.5  1.2414e-07  0.49497
3.12  -0.99993  -0.01154  -0.99977  -0.021591  0.5  1.2454e-07  0.49656
3.13  -1  -0.0015403  -0.99993  -0.011592  0.5  1.2494e-07  0.49815
3.14  -0.99996  0.0084597  -1  -0.0015927  0.5  1.2533e-07  0.49975
3.15  -0.99983  0.018459  -0.99996  0.0084072  0.5  1.2573e-07  0.50134
3.16  -0.9996  0.028456  -0.99983  0.018406  0.5  1.2613e-07  0.50293
