# time  thetat  wt  thetasmall  wsmall  Et  dE/T  t/T
0.035  1.7041  -0.34982  1.7002  -0.5861  11.175  2.9318e-15  0.017447
0.036  1.7038  -0.35955  1.6996  -0.60277  11.175  3.011e-15  0.017946
0.037  1.7034  -0.36927  1.699  -0.61944  11.175  3.3279e-15  0.018444
0.038  1.703  -0.379  1.6983  -0.63611  11.175  3.5656e-15  0.018943
0.039  1.7026  -0.38872  1.6977  -0.65276  11.175  3.5656e-15  0.019441
0.04  1.7023  -0.39845  1.697  -0.66942  11.175  3.8034e-15  0.01994
0.041  1.7019  -0.40817  1.6963  -0.68606  11.175  3.8826e-15  0.020438
0.042  1.7014  -0.4179  1.6956  -0.7027  11.175  4.0411e-15  0.020936
0.043  1.701  -0.42762  1.6949  -0.71933  11.175  4.1995e-15  0.021435
0.044  1.7006  -0.43735  1.6942  -0.73595  11.175  4.358e-15  0.021933
0.045  1.7001  -0.44708  1.6935  -0.75257  11.175  4.5957e-15  0.022432
0.046  1.6997  -0.45681  1.6927  -0.76918  11.175  4.7542e-15  0.02293
0.047  1.6992  -0.46654  1.6919  -0.78578  11.175  4.9919e-15  0.023429
0.048  1.6988  -0.47627  1.6911  -0.80237  11.175  5.1504e-15  0.023927
0.049  1.6983  -0.486  1.6903  -0.81896  11.175  5.3881e-15  0.024426
0.05  1.6978  -0.49573  1.6895  -0.83554  11.175  5.5466e-15  0.024924
0.051  1.6973  -0.50546  1.6886  -0.85211  11.175  5.705e-15  0.025423
0.052  1.6968  -0.51519  1.6878  -0.86867  11.175  5.8635e-15  0.025921
0.053  1.6963  -0.52492  1.6869  -0.88522  11.175  6.1805e-15  0.02642
0.054  1.6957  -0.53466  1.686  -0.90177  11.175  6.4182e-15  0.026918
0.055  1.6952  -0.54439  1.6851  -0.9183  11.175  6.6559e-15  0.027417
0.056  1.6946  -0.55412  1.6842  -0.93483  11.175  6.8936e-15  0.027915
0.057  1.6941  -0.56386  1.6832  -0.95134  11.175  7.0521e-15  0.028414
0.058  1.6935  -0.57359  1.6823  -0.96785  11.175  7.369e-15  0.028912
0.059  1.6929  -0.58333  1.6813  -0.98435  11.175  7.6067e-15  0.029411
0.06  1.6923  -0.59307  1.6803  -1.0008  11.175  7.7652e-15  0.029909
0.061  1.6917  -0.60281  1.6793  -1.0173  11.175  8.0821e-15  0.030408
0.062  1.6911  -0.61255  1.6783  -1.0338  11.175  8.2406e-15  0.030906
0.063  1.6905  -0.62228  1.6772  -1.0502  11.175  8.5576e-15  0.031405
0.064  1.6899  -0.63203  1.6762  -1.0667  11.175  8.7953e-15  0.031903
0.065  1.6893  -0.64177  1.6751  -1.0831  11.175  9.1915e-15  0.032402
0.066  1.6886  -0.65151  1.674  -1.0996  11.175  9.4292e-15  0.0329
0.067  1.688  -0.66125  1.6729  -1.116  11.175  9.6669e-15  0.033399
0.068  1.6873  -0.67099  1.6718  -1.1324  11.175  9.9838e-15  0.033897
0.069  1.6866  -0.68074  1.6706  -1.1488  11.175  1.0301e-14  0.034396
0.07  1.6859  -0.69048  1.6695  -1.1652  11.175  1.0538e-14  0.034894
0.071  1.6852  -0.70023  1.6683  -1.1815  11.175  1.0855e-14  0.035393
0.072  1.6845  -0.70997  1.6671  -1.1979  11.175  1.1172e-14  0.035891
0.073  1.6838  -0.71972  1.6659  -1.2142  11.175  1.1569e-14  0.03639
0.074  1.6831  -0.72947  1.6647  -1.2306  11.175  1.1885e-14  0.036888
0.075  1.6823  -0.73922  1.6634  -1.2469  11.175  1.2202e-14  0.037387
0.076  1.6816  -0.74897  1.6622  -1.2632  11.175  1.244e-14  0.037885
0.077  1.6809  -0.75872  1.6609  -1.2795  11.175  1.2836e-14  0.038384
0.078  1.6801  -0.76847  1.6596  -1.2958  11.175  1.3153e-14  0.038882
0.079  1.6793  -0.77822  1.6583  -1.3121  11.175  1.3549e-14  0.039381
0.08  1.6785  -0.78797  1.657  -1.3283  11.175  1.3866e-14  0.039879
0.081  1.6777  -0.79773  1.6557  -1.3446  11.175  1.4183e-14  0.040378
0.082  1.6769  -0.80748  1.6543  -1.3608  11.175  1.458e-14  0.040876
0.083  1.6761  -0.81724  1.653  -1.377  11.175  1.4976e-14  0.041374
0.084  1.6753  -0.82699  1.6516  -1.3933  11.175  1.5372e-14  0.041873
0.085  1.6745  -0.83675  1.6502  -1.4094  11.175  1.5689e-14  0.042371
0.086  1.6736  -0.84651  1.6487  -1.4256  11.175  1.6085e-14  0.04287
0.087  1.6728  -0.85626  1.6473  -1.4418  11.175  1.6481e-14  0.043368
0.088  1.6719  -0.86602  1.6459  -1.4579  11.175  1.6798e-14  0.043867
0.089  1.671  -0.87578  1.6444  -1.4741  11.175  1.7115e-14  0.044365
0.09  1.6702  -0.88555  1.6429  -1.4902  11.175  1.7591e-14  0.044864
0.091  1.6693  -0.89531  1.6414  -1.5063  11.175  1.7987e-14  0.045362
0.092  1.6684  -0.90507  1.6399  -1.5224  11.175  1.8304e-14  0.045861
0.093  1.6675  -0.91483  1.6384  -1.5385  11.175  1.8858e-14  0.046359
0.094  1.6665  -0.9246  1.6368  -1.5546  11.175  1.9255e-14  0.046858
0.095  1.6656  -0.93436  1.6353  -1.5706  11.175  1.9651e-14  0.047356
0.096  1.6647  -0.94413  1.6337  -1.5866  11.175  2.0047e-14  0.047855
0.097  1.6637  -0.9539  1.6321  -1.6027  11.175  2.0443e-14  0.048353
0.098  1.6628  -0.96367  1.6305  -1.6187  11.175  2.0839e-14  0.048852
0.099  1.6618  -0.97344  1.6289  -1.6347  11.175  2.1235e-14  0.04935
0.1  1.6608  -0.9832  1.6272  -1.6506  11.175  2.1711e-14  0.049849
0.101  1.6598  -0.99298  1.6256  -1.6666  11.175  2.2107e-14  0.050347
0.102  1.6588  -1.0027  1.6239  -1.6825  11.175  2.2503e-14  0.050846
0.103  1.6578  -1.0125  1.6222  -1.6984  11.175  2.2899e-14  0.051344
0.104  1.6568  -1.0223  1.6205  -1.7143  11.175  2.3454e-14  0.051843
0.105  1.6558  -1.0321  1.6188  -1.7302  11.175  2.3771e-14  0.052341
0.106  1.6547  -1.0418  1.617  -1.7461  11.175  2.4326e-14  0.05284
0.107  1.6537  -1.0516  1.6153  -1.762  11.175  2.4722e-14  0.053338
0.108  1.6526  -1.0614  1.6135  -1.7778  11.175  2.5276e-14  0.053837
0.109  1.6516  -1.0712  1.6117  -1.7936  11.175  2.5673e-14  0.054335
0.11  1.6505  -1.081  1.6099  -1.8094  11.175  2.6148e-14  0.054834
0.111  1.6494  -1.0907  1.6081  -1.8252  11.175  2.6624e-14  0.055332
0.112  1.6483  -1.1005  1.6063  -1.841  11.175  2.702e-14  0.055831
0.113  1.6472  -1.1103  1.6044  -1.8567  11.175  2.7574e-14  0.056329
0.114  1.6461  -1.1201  1.6025  -1.8724  11.175  2.805e-14  0.056828
0.115  1.645  -1.1299  1.6007  -1.8882  11.175  2.8604e-14  0.057326
0.116  1.6438  -1.1396  1.5988  -1.9039  11.175  2.908e-14  0.057825
0.117  1.6427  -1.1494  1.5969  -1.9195  11.175  2.9555e-14  0.058323
0.118  1.6415  -1.1592  1.5949  -1.9352  11.175  3.011e-14  0.058822
0.119  1.6404  -1.169  1.593  -1.9508  11.175  3.0585e-14  0.05932
0.12  1.6392  -1.1788  1.591  -1.9664  11.175  3.1061e-14  0.059819
0.121  1.638  -1.1886  1.5891  -1.982  11.175  3.1536e-14  0.060317
0.122  1.6368  -1.1984  1.5871  -1.9976  11.175  3.217e-14  0.060816
0.123  1.6356  -1.2081  1.5851  -2.0132  11.175  3.2725e-14  0.061314
0.124  1.6344  -1.2179  1.583  -2.0287  11.175  3.3279e-14  0.061813
0.125  1.6332  -1.2277  1.581  -2.0442  11.175  3.3834e-14  0.062311
0.126  1.632  -1.2375  1.5789  -2.0597  11.175  3.4389e-14  0.062809
0.127  1.6307  -1.2473  1.5769  -2.0752  11.175  3.4943e-14  0.063308
0.128  1.6295  -1.2571  1.5748  -2.0907  11.175  3.5419e-14  0.063806
0.129  1.6282  -1.2669  1.5727  -2.1061  11.175  3.5973e-14  0.064305
0.13  1.6269  -1.2767  1.5706  -2.1215  11.175  3.6607e-14  0.064803
0.131  1.6256  -1.2865  1.5685  -2.1369  11.175  3.7162e-14  0.065302
0.132  1.6244  -1.2963  1.5663  -2.1523  11.175  3.7637e-14  0.0658
0.133  1.623  -1.3061  1.5642  -2.1677  11.175  3.8271e-14  0.066299
0.134  1.6217  -1.3159  1.562  -2.183  11.175  3.8747e-14  0.066797
0.135  1.6204  -1.3257  1.5598  -2.1983  11.175  3.946e-14  0.067296
0.136  1.6191  -1.3355  1.5576  -2.2136  11.175  4.0015e-14  0.067794
0.137  1.6177  -1.3453  1.5554  -2.2289  11.175  4.049e-14  0.068293
0.138  1.6164  -1.3551  1.5531  -2.2441  11.175  4.1203e-14  0.068791
0.139  1.615  -1.3649  1.5509  -2.2593  11.175  4.1837e-14  0.06929
0.14  1.6137  -1.3747  1.5486  -2.2745  11.175  4.2392e-14  0.069788
0.141  1.6123  -1.3845  1.5463  -2.2897  11.175  4.3105e-14  0.070287
0.142  1.6109  -1.3943  1.544  -2.3049  11.175  4.3739e-14  0.070785
0.143  1.6095  -1.4041  1.5417  -2.32  11.175  4.4214e-14  0.071284
0.144  1.6081  -1.4139  1.5394  -2.3351  11.175  4.4927e-14  0.071782
0.145  1.6067  -1.4237  1.537  -2.3502  11.175  4.5561e-14  0.072281
0.146  1.6052  -1.4335  1.5347  -2.3653  11.175  4.6195e-14  0.072779
0.147  1.6038  -1.4433  1.5323  -2.3803  11.175  4.6829e-14  0.073278
0.148  1.6024  -1.4531  1.5299  -2.3953  11.175  4.7463e-14  0.073776
0.149  1.6009  -1.4629  1.5275  -2.4103  11.175  4.8097e-14  0.074275
0.15  1.5994  -1.4727  1.5251  -2.4253  11.175  4.8731e-14  0.074773
0.151  1.598  -1.4825  1.5227  -2.4403  11.175  4.9364e-14  0.075272
0.152  1.5965  -1.4923  1.5202  -2.4552  11.175  4.9998e-14  0.07577
0.153  1.595  -1.5021  1.5178  -2.4701  11.175  5.0632e-14  0.076269
0.154  1.5935  -1.5119  1.5153  -2.485  11.175  5.1345e-14  0.076767
0.155  1.5919  -1.5217  1.5128  -2.4998  11.175  5.2058e-14  0.077266
0.156  1.5904  -1.5315  1.5103  -2.5146  11.175  5.2692e-14  0.077764
0.157  1.5889  -1.5414  1.5078  -2.5295  11.175  5.3406e-14  0.078263
0.158  1.5873  -1.5512  1.5052  -2.5442  11.175  5.4039e-14  0.078761
0.159  1.5858  -1.561  1.5027  -2.559  11.175  5.4673e-14  0.07926
0.16  1.5842  -1.5708  1.5001  -2.5737  11.175  5.5466e-14  0.079758
0.161  1.5826  -1.5806  1.4975  -2.5884  11.175  5.602e-14  0.080257
0.162  1.5811  -1.5904  1.4949  -2.6031  11.175  5.6733e-14  0.080755
0.163  1.5795  -1.6002  1.4923  -2.6177  11.175  5.7367e-14  0.081254
0.164  1.5779  -1.61  1.4897  -2.6324  11.175  5.816e-14  0.081752
0.165  1.5762  -1.6198  1.4871  -2.647  11.175  5.8873e-14  0.082251
0.166  1.5746  -1.6296  1.4844  -2.6615  11.175  5.9507e-14  0.082749
0.167  1.573  -1.6394  1.4817  -2.6761  11.175  6.0299e-14  0.083247
0.168  1.5713  -1.6493  1.479  -2.6906  11.175  6.1091e-14  0.083746
0.169  1.5697  -1.6591  1.4763  -2.7051  11.175  6.1725e-14  0.084244
0.17  1.568  -1.6689  1.4736  -2.7196  11.175  6.2518e-14  0.084743
0.171  1.5663  -1.6787  1.4709  -2.734  11.175  6.3231e-14  0.085241
0.172  1.5647  -1.6885  1.4682  -2.7484  11.175  6.4023e-14  0.08574
0.173  1.563  -1.6983  1.4654  -2.7628  11.175  6.4736e-14  0.086238
0.174  1.5613  -1.7081  1.4626  -2.7772  11.175  6.5529e-14  0.086737
0.175  1.5595  -1.7179  1.4599  -2.7915  11.175  6.6242e-14  0.087235
0.176  1.5578  -1.7277  1.4571  -2.8058  11.175  6.6955e-14  0.087734
0.177  1.5561  -1.7375  1.4542  -2.8201  11.175  6.7747e-14  0.088232
0.178  1.5543  -1.7474  1.4514  -2.8344  11.175  6.8381e-14  0.088731
0.179  1.5526  -1.7572  1.4486  -2.8486  11.175  6.9174e-14  0.089229
0.18  1.5508  -1.767  1.4457  -2.8628  11.175  7.0045e-14  0.089728
0.181  1.5491  -1.7768  1.4429  -2.877  11.175  7.0758e-14  0.090226
0.182  1.5473  -1.7866  1.44  -2.8911  11.175  7.1551e-14  0.090725
0.183  1.5455  -1.7964  1.4371  -2.9052  11.175  7.2422e-14  0.091223
0.184  1.5437  -1.8062  1.4342  -2.9193  11.175  7.3215e-14  0.091722
0.185  1.5419  -1.816  1.4312  -2.9334  11.175  7.3928e-14  0.09222
0.186  1.5401  -1.8258  1.4283  -2.9474  11.175  7.4799e-14  0.092719
0.187  1.5382  -1.8356  1.4253  -2.9614  11.175  7.5592e-14  0.093217
0.188  1.5364  -1.8454  1.4224  -2.9753  11.175  7.6305e-14  0.093716
0.189  1.5345  -1.8552  1.4194  -2.9893  11.175  7.7097e-14  0.094214
0.19  1.5327  -1.865  1.4164  -3.0032  11.175  7.7969e-14  0.094713
0.191  1.5308  -1.8748  1.4134  -3.0171  11.175  7.8761e-14  0.095211
0.192  1.5289  -1.8846  1.4104  -3.0309  11.175  7.9554e-14  0.09571
0.193  1.527  -1.8944  1.4073  -3.0447  11.175  8.0346e-14  0.096208
0.194  1.5251  -1.9042  1.4043  -3.0585  11.175  8.1138e-14  0.096707
0.195  1.5232  -1.914  1.4012  -3.0723  11.175  8.1931e-14  0.097205
0.196  1.5213  -1.9238  1.3981  -3.086  11.175  8.2723e-14  0.097704
0.197  1.5194  -1.9336  1.395  -3.0997  11.175  8.3515e-14  0.098202
0.198  1.5174  -1.9434  1.3919  -3.1134  11.175  8.4387e-14  0.098701
0.199  1.5155  -1.9532  1.3888  -3.127  11.175  8.51e-14  0.099199
0.2  1.5135  -1.963  1.3857  -3.1406  11.175  8.5972e-14  0.099698
0.201  1.5116  -1.9728  1.3825  -3.1542  11.175  8.6764e-14  0.1002
0.202  1.5096  -1.9826  1.3794  -3.1678  11.175  8.7557e-14  0.10069
0.203  1.5076  -1.9924  1.3762  -3.1813  11.175  8.8428e-14  0.10119
0.204  1.5056  -2.0022  1.373  -3.1948  11.175  8.922e-14  0.10169
0.205  1.5036  -2.012  1.3698  -3.2082  11.175  9.0092e-14  0.10219
0.206  1.5016  -2.0218  1.3666  -3.2216  11.175  9.1043e-14  0.10269
0.207  1.4996  -2.0315  1.3634  -3.235  11.175  9.1915e-14  0.10319
0.208  1.4975  -2.0413  1.3601  -3.2484  11.175  9.2786e-14  0.10369
0.209  1.4955  -2.0511  1.3569  -3.2617  11.175  9.3578e-14  0.10418
0.21  1.4934  -2.0609  1.3536  -3.275  11.175  9.4529e-14  0.10468
0.211  1.4913  -2.0707  1.3503  -3.2883  11.175  9.5322e-14  0.10518
0.212  1.4893  -2.0805  1.347  -3.3015  11.175  9.6193e-14  0.10568
0.213  1.4872  -2.0902  1.3437  -3.3147  11.175  9.7065e-14  0.10618
0.214  1.4851  -2.1  1.3404  -3.3279  11.175  9.7937e-14  0.10668
0.215  1.483  -2.1098  1.337  -3.341  11.175  9.8808e-14  0.10717
0.216  1.4809  -2.1195  1.3337  -3.3541  11.175  9.968e-14  0.10767
0.217  1.4787  -2.1293  1.3303  -3.3672  11.175  1.0047e-13  0.10817
0.218  1.4766  -2.1391  1.327  -3.3802  11.175  1.0134e-13  0.10867
0.219  1.4745  -2.1488  1.3236  -3.3932  11.175  1.0229e-13  0.10917
0.22  1.4723  -2.1586  1.3202  -3.4062  11.175  1.0309e-13  0.10967
0.221  1.4702  -2.1684  1.3168  -3.4191  11.175  1.0404e-13  0.11017
0.222  1.468  -2.1781  1.3133  -3.432  11.175  1.0483e-13  0.11066
0.223  1.4658  -2.1879  1.3099  -3.4449  11.175  1.0578e-13  0.11116
0.224  1.4636  -2.1976  1.3065  -3.4577  11.175  1.0673e-13  0.11166
0.225  1.4614  -2.2074  1.303  -3.4705  11.175  1.0752e-13  0.11216
0.226  1.4592  -2.2171  1.2995  -3.4833  11.175  1.0847e-13  0.11266
0.227  1.457  -2.2269  1.296  -3.496  11.175  1.0935e-13  0.11316
0.228  1.4547  -2.2366  1.2925  -3.5087  11.175  1.1022e-13  0.11366
0.229  1.4525  -2.2464  1.289  -3.5214  11.175  1.1101e-13  0.11415
0.23  1.4502  -2.2561  1.2855  -3.534  11.175  1.1204e-13  0.11465
0.231  1.448  -2.2659  1.2819  -3.5466  11.175  1.1291e-13  0.11515
0.232  1.4457  -2.2756  1.2784  -3.5591  11.175  1.1386e-13  0.11565
0.233  1.4434  -2.2853  1.2748  -3.5717  11.175  1.1466e-13  0.11615
0.234  1.4411  -2.2951  1.2712  -3.5842  11.175  1.1561e-13  0.11665
0.235  1.4388  -2.3048  1.2676  -3.5966  11.175  1.1656e-13  0.11714
0.236  1.4365  -2.3145  1.264  -3.609  11.175  1.1743e-13  0.11764
0.237  1.4342  -2.3242  1.2604  -3.6214  11.175  1.183e-13  0.11814
0.238  1.4319  -2.3339  1.2568  -3.6338  11.175  1.1917e-13  0.11864
0.239  1.4295  -2.3437  1.2532  -3.6461  11.175  1.2004e-13  0.11914
0.24  1.4272  -2.3534  1.2495  -3.6583  11.175  1.2084e-13  0.11964
0.241  1.4248  -2.3631  1.2458  -3.6706  11.175  1.2187e-13  0.12014
0.242  1.4225  -2.3728  1.2422  -3.6828  11.175  1.2266e-13  0.12063
0.243  1.4201  -2.3825  1.2385  -3.695  11.175  1.2361e-13  0.12113
0.244  1.4177  -2.3922  1.2348  -3.7071  11.175  1.2448e-13  0.12163
0.245  1.4153  -2.4019  1.2311  -3.7192  11.175  1.2535e-13  0.12213
0.246  1.4129  -2.4116  1.2273  -3.7312  11.175  1.263e-13  0.12263
0.247  1.4105  -2.4212  1.2236  -3.7433  11.175  1.2717e-13  0.12313
0.248  1.4081  -2.4309  1.2199  -3.7552  11.175  1.2805e-13  0.12363
0.249  1.4056  -2.4406  1.2161  -3.7672  11.175  1.2892e-13  0.12412
0.25  1.4032  -2.4503  1.2123  -3.7791  11.175  1.2979e-13  0.12462
0.251  1.4007  -2.46  1.2085  -3.791  11.175  1.3066e-13  0.12512
0.252  1.3983  -2.4696  1.2047  -3.8028  11.175  1.3161e-13  0.12562
0.253  1.3958  -2.4793  1.2009  -3.8146  11.175  1.3248e-13  0.12612
0.254  1.3933  -2.4889  1.1971  -3.8264  11.175  1.3336e-13  0.12662
0.255  1.3908  -2.4986  1.1933  -3.8381  11.175  1.3415e-13  0.12711
0.256  1.3883  -2.5082  1.1894  -3.8498  11.175  1.351e-13  0.12761
0.257  1.3858  -2.5179  1.1856  -3.8614  11.175  1.3589e-13  0.12811
0.258  1.3833  -2.5275  1.1817  -3.8731  11.175  1.3676e-13  0.12861
0.259  1.3807  -2.5372  1.1778  -3.8846  11.175  1.3771e-13  0.12911
0.26  1.3782  -2.5468  1.1739  -3.8962  11.175  1.3851e-13  0.12961
0.261  1.3756  -2.5564  1.17  -3.9077  11.175  1.3938e-13  0.13011
0.262  1.3731  -2.566  1.1661  -3.9191  11.175  1.4017e-13  0.1306
0.263  1.3705  -2.5757  1.1622  -3.9305  11.175  1.4096e-13  0.1311
0.264  1.3679  -2.5853  1.1583  -3.9419  11.175  1.4183e-13  0.1316
0.265  1.3653  -2.5949  1.1543  -3.9533  11.175  1.4271e-13  0.1321
0.266  1.3627  -2.6045  1.1504  -3.9646  11.175  1.4358e-13  0.1326
0.267  1.3601  -2.6141  1.1464  -3.9758  11.175  1.4437e-13  0.1331
0.268  1.3575  -2.6237  1.1424  -3.9871  11.175  1.4516e-13  0.13359
0.269  1.3549  -2.6332  1.1384  -3.9982  11.175  1.4595e-13  0.13409
0.27  1.3522  -2.6428  1.1344  -4.0094  11.175  1.4683e-13  0.13459
0.271  1.3496  -2.6524  1.1304  -4.0205  11.175  1.477e-13  0.13509
0.272  1.3469  -2.662  1.1264  -4.0316  11.175  1.4849e-13  0.13559
0.273  1.3443  -2.6715  1.1223  -4.0426  11.175  1.4936e-13  0.13609
0.274  1.3416  -2.6811  1.1183  -4.0536  11.175  1.5023e-13  0.13659
0.275  1.3389  -2.6906  1.1142  -4.0645  11.175  1.5103e-13  0.13708
0.276  1.3362  -2.7002  1.1102  -4.0755  11.175  1.5174e-13  0.13758
0.277  1.3335  -2.7097  1.1061  -4.0863  11.175  1.5269e-13  0.13808
0.278  1.3308  -2.7193  1.102  -4.0972  11.175  1.5348e-13  0.13858
0.279  1.3281  -2.7288  1.0979  -4.1079  11.175  1.5435e-13  0.13908
0.28  1.3253  -2.7383  1.0938  -4.1187  11.175  1.5507e-13  0.13958
0.281  1.3226  -2.7478  1.0896  -4.1294  11.175  1.5586e-13  0.14008
0.282  1.3198  -2.7573  1.0855  -4.1401  11.175  1.5665e-13  0.14057
0.283  1.3171  -2.7668  1.0814  -4.1507  11.175  1.5736e-13  0.14107
0.284  1.3143  -2.7763  1.0772  -4.1613  11.175  1.5816e-13  0.14157
0.285  1.3115  -2.7858  1.073  -4.1718  11.175  1.5895e-13  0.14207
0.286  1.3087  -2.7953  1.0689  -4.1823  11.175  1.5974e-13  0.14257
0.287  1.3059  -2.8047  1.0647  -4.1928  11.175  1.6045e-13  0.14307
0.288  1.3031  -2.8142  1.0605  -4.2032  11.175  1.6125e-13  0.14356
0.289  1.3003  -2.8237  1.0563  -4.2136  11.175  1.6188e-13  0.14406
0.29  1.2975  -2.8331  1.052  -4.224  11.175  1.6275e-13  0.14456
0.291  1.2946  -2.8426  1.0478  -4.2343  11.175  1.6347e-13  0.14506
0.292  1.2918  -2.852  1.0436  -4.2445  11.175  1.6426e-13  0.14556
0.293  1.2889  -2.8614  1.0393  -4.2547  11.175  1.6489e-13  0.14606
0.294  1.2861  -2.8708  1.0351  -4.2649  11.175  1.656e-13  0.14656
0.295  1.2832  -2.8802  1.0308  -4.275  11.175  1.6632e-13  0.14705
0.296  1.2803  -2.8897  1.0265  -4.2851  11.175  1.6711e-13  0.14755
0.297  1.2774  -2.899  1.0222  -4.2952  11.175  1.6774e-13  0.14805
0.298  1.2745  -2.9084  1.0179  -4.3052  11.175  1.683e-13  0.14855
0.299  1.2716  -2.9178  1.0136  -4.3152  11.175  1.6909e-13  0.14905
0.3  1.2687  -2.9272  1.0093  -4.3251  11.175  1.6965e-13  0.14955
0.301  1.2657  -2.9365  1.005  -4.335  11.175  1.7036e-13  0.15004
0.302  1.2628  -2.9459  1.0006  -4.3448  11.175  1.7107e-13  0.15054
0.303  1.2599  -2.9552  0.99628  -4.3546  11.175  1.7171e-13  0.15104
0.304  1.2569  -2.9646  0.99192  -4.3643  11.175  1.7234e-13  0.15154
0.305  1.2539  -2.9739  0.98755  -4.374  11.175  1.7297e-13  0.15204
0.306  1.2509  -2.9832  0.98317  -4.3837  11.175  1.7361e-13  0.15254
0.307  1.248  -2.9925  0.97879  -4.3933  11.175  1.7416e-13  0.15304
0.308  1.245  -3.0018  0.97439  -4.4029  11.175  1.748e-13  0.15353
0.309  1.242  -3.0111  0.96998  -4.4125  11.175  1.7535e-13  0.15403
0.31  1.2389  -3.0204  0.96556  -4.4219  11.175  1.7598e-13  0.15453
0.311  1.2359  -3.0297  0.96114  -4.4314  11.175  1.7646e-13  0.15503
0.312  1.2329  -3.0389  0.9567  -4.4408  11.175  1.7709e-13  0.15553
0.313  1.2298  -3.0482  0.95225  -4.4502  11.175  1.7757e-13  0.15603
0.314  1.2268  -3.0574  0.9478  -4.4595  11.175  1.7812e-13  0.15653
0.315  1.2237  -3.0666  0.94334  -4.4688  11.175  1.786e-13  0.15702
0.316  1.2206  -3.0759  0.93886  -4.478  11.175  1.7915e-13  0.15752
0.317  1.2176  -3.0851  0.93438  -4.4872  11.175  1.7963e-13  0.15802
0.318  1.2145  -3.0943  0.92989  -4.4963  11.175  1.8018e-13  0.15852
0.319  1.2114  -3.1035  0.92539  -4.5054  11.175  1.8066e-13  0.15902
0.32  1.2083  -3.1126  0.92088  -4.5145  11.175  1.8121e-13  0.15952
0.321  1.2052  -3.1218  0.91636  -4.5235  11.175  1.8169e-13  0.16001
0.322  1.202  -3.131  0.91183  -4.5325  11.175  1.8209e-13  0.16051
0.323  1.1989  -3.1401  0.90729  -4.5414  11.175  1.8256e-13  0.16101
0.324  1.1957  -3.1492  0.90275  -4.5503  11.175  1.8304e-13  0.16151
0.325  1.1926  -3.1584  0.89819  -4.5591  11.175  1.8343e-13  0.16201
