# time  thetat  wt  thetasmall  wsmall  Et  dE/T  t/T
0.034  1.0072  -0.29087  1.0066  -0.337  4.6115  3.1683e-15  0.016949
0.035  1.0069  -0.29916  1.0062  -0.34687  4.6115  3.3603e-15  0.017447
0.036  1.0066  -0.30745  1.0059  -0.35674  4.6115  3.5523e-15  0.017946
0.037  1.0063  -0.31574  1.0055  -0.36661  4.6115  3.9364e-15  0.018444
0.038  1.006  -0.32403  1.0051  -0.37647  4.6115  4.0324e-15  0.018943
0.039  1.0056  -0.33231  1.0047  -0.38633  4.6115  4.2244e-15  0.019441
0.04  1.0053  -0.3406  1.0044  -0.39618  4.6115  4.4164e-15  0.01994
0.041  1.005  -0.34888  1.004  -0.40604  4.6115  4.7045e-15  0.020438
0.042  1.0046  -0.35716  1.0035  -0.41588  4.6115  4.9925e-15  0.020936
0.043  1.0042  -0.36544  1.0031  -0.42572  4.6115  5.2805e-15  0.021435
0.044  1.0039  -0.37371  1.0027  -0.43556  4.6115  5.4725e-15  0.021933
0.045  1.0035  -0.38199  1.0023  -0.4454  4.6115  5.8566e-15  0.022432
0.046  1.0031  -0.39026  1.0018  -0.45523  4.6115  6.2406e-15  0.02293
0.047  1.0027  -0.39853  1.0013  -0.46505  4.6115  6.2406e-15  0.023429
0.048  1.0023  -0.4068  1.0009  -0.47487  4.6115  6.5286e-15  0.023927
0.049  1.0019  -0.41506  1.0004  -0.48469  4.6115  6.8167e-15  0.024426
0.05  1.0015  -0.42333  0.9999  -0.4945  4.6115  7.2007e-15  0.024924
0.051  1.0011  -0.43159  0.9994  -0.50431  4.6115  7.3927e-15  0.025423
0.052  1.0006  -0.43985  0.99889  -0.51411  4.6115  7.7768e-15  0.025921
0.053  1.0002  -0.4481  0.99838  -0.52391  4.6115  8.1608e-15  0.02642
0.054  0.99972  -0.45636  0.99785  -0.5337  4.6115  8.4488e-15  0.026918
0.055  0.99926  -0.46461  0.99731  -0.54348  4.6115  8.7368e-15  0.027417
0.056  0.9988  -0.47286  0.99676  -0.55327  4.6115  8.9289e-15  0.027915
0.057  0.99832  -0.48111  0.9962  -0.56304  4.6115  9.3129e-15  0.028414
0.058  0.99783  -0.48935  0.99563  -0.57281  4.6115  9.6969e-15  0.028912
0.059  0.99734  -0.49759  0.99506  -0.58257  4.6115  9.985e-15  0.029411
0.06  0.99684  -0.50583  0.99447  -0.59233  4.6115  1.0273e-14  0.029909
0.061  0.99633  -0.51407  0.99387  -0.60209  4.6115  1.0753e-14  0.030408
0.062  0.99581  -0.5223  0.99326  -0.61183  4.6115  1.0945e-14  0.030906
0.063  0.99528  -0.53054  0.99265  -0.62157  4.6115  1.1233e-14  0.031405
0.064  0.99475  -0.53876  0.99202  -0.63131  4.6115  1.1617e-14  0.031903
0.065  0.99421  -0.54699  0.99138  -0.64104  4.6115  1.1905e-14  0.032402
0.066  0.99365  -0.55521  0.99074  -0.65076  4.6115  1.2289e-14  0.0329
0.067  0.9931  -0.56343  0.99008  -0.66048  4.6115  1.2577e-14  0.033399
0.068  0.99253  -0.57165  0.98942  -0.67019  4.6115  1.2865e-14  0.033897
0.069  0.99195  -0.57986  0.98874  -0.67989  4.6115  1.3345e-14  0.034396
0.07  0.99137  -0.58807  0.98806  -0.68958  4.6115  1.3537e-14  0.034894
0.071  0.99078  -0.59628  0.98736  -0.69927  4.6115  1.4017e-14  0.035393
0.072  0.99018  -0.60448  0.98666  -0.70896  4.6115  1.4401e-14  0.035891
0.073  0.98957  -0.61268  0.98595  -0.71863  4.6115  1.4785e-14  0.03639
0.074  0.98895  -0.62088  0.98522  -0.7283  4.6115  1.5169e-14  0.036888
0.075  0.98833  -0.62908  0.98449  -0.73796  4.6115  1.5554e-14  0.037387
0.076  0.98769  -0.63727  0.98375  -0.74762  4.6115  1.5842e-14  0.037885
0.077  0.98705  -0.64545  0.98299  -0.75726  4.6115  1.6226e-14  0.038384
0.078  0.9864  -0.65364  0.98223  -0.7669  4.6115  1.6706e-14  0.038882
0.079  0.98574  -0.66182  0.98146  -0.77653  4.6115  1.709e-14  0.039381
0.08  0.98508  -0.66999  0.98068  -0.78616  4.6115  1.757e-14  0.039879
0.081  0.9844  -0.67817  0.97989  -0.79578  4.6115  1.7954e-14  0.040378
0.082  0.98372  -0.68634  0.97909  -0.80538  4.6115  1.8338e-14  0.040876
0.083  0.98303  -0.6945  0.97828  -0.81499  4.6115  1.8818e-14  0.041374
0.084  0.98233  -0.70266  0.97746  -0.82458  4.6115  1.9298e-14  0.041873
0.085  0.98163  -0.71082  0.97663  -0.83416  4.6115  1.9586e-14  0.042371
0.086  0.98091  -0.71898  0.97579  -0.84374  4.6115  1.997e-14  0.04287
0.087  0.98019  -0.72713  0.97494  -0.85331  4.6115  2.0546e-14  0.043368
0.088  0.97946  -0.73527  0.97408  -0.86287  4.6115  2.0738e-14  0.043867
0.089  0.97872  -0.74341  0.97321  -0.87242  4.6115  2.1218e-14  0.044365
0.09  0.97797  -0.75155  0.97234  -0.88196  4.6115  2.1698e-14  0.044864
0.091  0.97721  -0.75969  0.97145  -0.8915  4.6115  2.2082e-14  0.045362
0.092  0.97645  -0.76782  0.97055  -0.90102  4.6115  2.2466e-14  0.045861
0.093  0.97568  -0.77594  0.96965  -0.91054  4.6115  2.285e-14  0.046359
0.094  0.9749  -0.78406  0.96873  -0.92005  4.6115  2.3426e-14  0.046858
0.095  0.97411  -0.79218  0.96781  -0.92955  4.6115  2.3714e-14  0.047356
0.096  0.97331  -0.80029  0.96687  -0.93903  4.6115  2.429e-14  0.047855
0.097  0.97251  -0.8084  0.96593  -0.94852  4.6115  2.477e-14  0.048353
0.098  0.9717  -0.8165  0.96498  -0.95799  4.6115  2.5154e-14  0.048852
0.099  0.97088  -0.8246  0.96401  -0.96745  4.6115  2.573e-14  0.04935
0.1  0.97005  -0.8327  0.96304  -0.9769  4.6115  2.6211e-14  0.049849
0.101  0.96921  -0.84079  0.96206  -0.98634  4.6115  2.6787e-14  0.050347
0.102  0.96837  -0.84887  0.96107  -0.99578  4.6115  2.7075e-14  0.050846
0.103  0.96751  -0.85695  0.96007  -1.0052  4.6115  2.7555e-14  0.051344
0.104  0.96665  -0.86503  0.95906  -1.0146  4.6115  2.8035e-14  0.051843
0.105  0.96578  -0.8731  0.95804  -1.024  4.6115  2.8611e-14  0.052341
0.106  0.96491  -0.88117  0.95701  -1.0334  4.6115  2.9091e-14  0.05284
0.107  0.96402  -0.88923  0.95597  -1.0428  4.6115  2.9475e-14  0.053338
0.108  0.96313  -0.89729  0.95493  -1.0522  4.6115  3.0051e-14  0.053837
0.109  0.96223  -0.90534  0.95387  -1.0615  4.6115  3.0339e-14  0.054335
0.11  0.96132  -0.91338  0.9528  -1.0709  4.6115  3.0915e-14  0.054834
0.111  0.9604  -0.92142  0.95173  -1.0802  4.6115  3.1491e-14  0.055332
0.112  0.95947  -0.92946  0.95064  -1.0896  4.6115  3.1971e-14  0.055831
0.113  0.95854  -0.93749  0.94955  -1.0989  4.6115  3.2451e-14  0.056329
0.114  0.9576  -0.94552  0.94844  -1.1082  4.6115  3.3027e-14  0.056828
0.115  0.95665  -0.95354  0.94733  -1.1175  4.6115  3.3507e-14  0.057326
0.116  0.95569  -0.96155  0.94621  -1.1268  4.6115  3.3891e-14  0.057825
0.117  0.95473  -0.96956  0.94508  -1.136  4.6115  3.4371e-14  0.058323
0.118  0.95375  -0.97756  0.94394  -1.1453  4.6115  3.5043e-14  0.058822
0.119  0.95277  -0.98556  0.94279  -1.1546  4.6115  3.5523e-14  0.05932
0.12  0.95178  -0.99355  0.94163  -1.1638  4.6115  3.6003e-14  0.059819
0.121  0.95078  -1.0015  0.94046  -1.173  4.6115  3.6484e-14  0.060317
0.122  0.94978  -1.0095  0.93928  -1.1823  4.6115  3.706e-14  0.060816
0.123  0.94877  -1.0175  0.9381  -1.1915  4.6115  3.7444e-14  0.061314
0.124  0.94774  -1.0255  0.9369  -1.2007  4.6115  3.802e-14  0.061813
0.125  0.94671  -1.0334  0.93569  -1.2099  4.6115  3.8596e-14  0.062311
0.126  0.94568  -1.0414  0.93448  -1.219  4.6115  3.9076e-14  0.062809
0.127  0.94463  -1.0493  0.93326  -1.2282  4.6115  3.946e-14  0.063308
0.128  0.94358  -1.0573  0.93202  -1.2373  4.6115  4.0036e-14  0.063806
0.129  0.94252  -1.0652  0.93078  -1.2465  4.6115  4.0516e-14  0.064305
0.13  0.94145  -1.0732  0.92953  -1.2556  4.6115  4.0996e-14  0.064803
0.131  0.94037  -1.0811  0.92827  -1.2647  4.6115  4.1572e-14  0.065302
0.132  0.93929  -1.089  0.927  -1.2738  4.6115  4.1956e-14  0.0658
0.133  0.93819  -1.0969  0.92572  -1.2829  4.6115  4.2628e-14  0.066299
0.134  0.93709  -1.1048  0.92444  -1.292  4.6115  4.3204e-14  0.066797
0.135  0.93598  -1.1127  0.92314  -1.301  4.6115  4.3588e-14  0.067296
0.136  0.93487  -1.1206  0.92183  -1.3101  4.6115  4.4164e-14  0.067794
0.137  0.93374  -1.1285  0.92052  -1.3191  4.6115  4.4644e-14  0.068293
0.138  0.93261  -1.1364  0.9192  -1.3281  4.6115  4.5124e-14  0.068791
0.139  0.93147  -1.1443  0.91786  -1.3372  4.6115  4.57e-14  0.06929
0.14  0.93032  -1.1521  0.91652  -1.3462  4.6115  4.6276e-14  0.069788
0.141  0.92916  -1.16  0.91517  -1.3551  4.6115  4.6853e-14  0.070287
0.142  0.928  -1.1679  0.91381  -1.3641  4.6115  4.7333e-14  0.070785
0.143  0.92683  -1.1757  0.91244  -1.3731  4.6115  4.7813e-14  0.071284
0.144  0.92565  -1.1836  0.91106  -1.382  4.6115  4.8389e-14  0.071782
0.145  0.92446  -1.1914  0.90968  -1.3909  4.6115  4.8773e-14  0.072281
0.146  0.92327  -1.1992  0.90828  -1.3999  4.6115  4.9349e-14  0.072779
0.147  0.92206  -1.207  0.90688  -1.4088  4.6115  4.9925e-14  0.073278
0.148  0.92085  -1.2149  0.90546  -1.4177  4.6115  5.0309e-14  0.073776
0.149  0.91963  -1.2227  0.90404  -1.4265  4.6115  5.0885e-14  0.074275
0.15  0.91841  -1.2305  0.90261  -1.4354  4.6115  5.1365e-14  0.074773
0.151  0.91717  -1.2382  0.90117  -1.4442  4.6115  5.1941e-14  0.075272
0.152  0.91593  -1.246  0.89972  -1.4531  4.6115  5.2421e-14  0.07577
0.153  0.91468  -1.2538  0.89827  -1.4619  4.6115  5.2997e-14  0.076269
0.154  0.91342  -1.2616  0.8968  -1.4707  4.6115  5.3477e-14  0.076767
0.155  0.91216  -1.2693  0.89532  -1.4795  4.6115  5.4053e-14  0.077266
0.156  0.91088  -1.2771  0.89384  -1.4883  4.6115  5.4629e-14  0.077764
0.157  0.9096  -1.2848  0.89235  -1.497  4.6115  5.5109e-14  0.078263
0.158  0.90831  -1.2926  0.89085  -1.5058  4.6115  5.5685e-14  0.078761
0.159  0.90702  -1.3003  0.88934  -1.5145  4.6115  5.6165e-14  0.07926
0.16  0.90571  -1.308  0.88782  -1.5232  4.6115  5.6742e-14  0.079758
0.161  0.9044  -1.3157  0.88629  -1.5319  4.6115  5.7222e-14  0.080257
0.162  0.90308  -1.3235  0.88475  -1.5406  4.6115  5.7798e-14  0.080755
0.163  0.90176  -1.3312  0.88321  -1.5493  4.6115  5.8374e-14  0.081254
0.164  0.90042  -1.3388  0.88166  -1.5579  4.6115  5.8854e-14  0.081752
0.165  0.89908  -1.3465  0.88009  -1.5666  4.6115  5.9334e-14  0.082251
0.166  0.89773  -1.3542  0.87852  -1.5752  4.6115  5.9814e-14  0.082749
0.167  0.89637  -1.3619  0.87694  -1.5838  4.6115  6.039e-14  0.083247
0.168  0.895  -1.3695  0.87535  -1.5924  4.6115  6.0966e-14  0.083746
0.169  0.89363  -1.3772  0.87376  -1.601  4.6115  6.1446e-14  0.084244
0.17  0.89225  -1.3848  0.87215  -1.6096  4.6115  6.183e-14  0.084743
0.171  0.89086  -1.3925  0.87054  -1.6181  4.6115  6.2406e-14  0.085241
0.172  0.88946  -1.4001  0.86892  -1.6266  4.6115  6.2886e-14  0.08574
0.173  0.88806  -1.4077  0.86729  -1.6351  4.6115  6.3366e-14  0.086238
0.174  0.88665  -1.4153  0.86565  -1.6436  4.6115  6.3846e-14  0.086737
0.175  0.88523  -1.4229  0.864  -1.6521  4.6115  6.4422e-14  0.087235
0.176  0.8838  -1.4305  0.86234  -1.6606  4.6115  6.4902e-14  0.087734
0.177  0.88237  -1.4381  0.86068  -1.6691  4.6115  6.5382e-14  0.088232
0.178  0.88093  -1.4456  0.859  -1.6775  4.6115  6.5766e-14  0.088731
0.179  0.87948  -1.4532  0.85732  -1.6859  4.6115  6.6342e-14  0.089229
0.18  0.87802  -1.4608  0.85563  -1.6943  4.6115  6.6918e-14  0.089728
0.181  0.87656  -1.4683  0.85393  -1.7027  4.6115  6.7303e-14  0.090226
0.182  0.87508  -1.4758  0.85223  -1.7111  4.6115  6.7783e-14  0.090725
0.183  0.8736  -1.4834  0.85051  -1.7194  4.6115  6.8167e-14  0.091223
0.184  0.87212  -1.4909  0.84879  -1.7277  4.6115  6.8743e-14  0.091722
0.185  0.87062  -1.4984  0.84706  -1.7361  4.6115  6.9127e-14  0.09222
0.186  0.86912  -1.5059  0.84532  -1.7444  4.6115  6.9607e-14  0.092719
0.187  0.86761  -1.5134  0.84357  -1.7527  4.6115  7.0087e-14  0.093217
0.188  0.86609  -1.5208  0.84181  -1.7609  4.6115  7.0567e-14  0.093716
0.189  0.86457  -1.5283  0.84005  -1.7692  4.6115  7.1047e-14  0.094214
0.19  0.86304  -1.5358  0.83827  -1.7774  4.6115  7.1527e-14  0.094713
0.191  0.8615  -1.5432  0.83649  -1.7856  4.6115  7.2007e-14  0.095211
0.192  0.85995  -1.5507  0.8347  -1.7938  4.6115  7.2391e-14  0.09571
0.193  0.8584  -1.5581  0.8329  -1.802  4.6115  7.2775e-14  0.096208
0.194  0.85683  -1.5655  0.8311  -1.8102  4.6115  7.3255e-14  0.096707
0.195  0.85527  -1.5729  0.82928  -1.8183  4.6115  7.3639e-14  0.097205
0.196  0.85369  -1.5803  0.82746  -1.8264  4.6115  7.4215e-14  0.097704
0.197  0.8521  -1.5877  0.82563  -1.8345  4.6115  7.4599e-14  0.098202
0.198  0.85051  -1.5951  0.82379  -1.8426  4.6115  7.5079e-14  0.098701
0.199  0.84891  -1.6025  0.82194  -1.8507  4.6115  7.5463e-14  0.099199
0.2  0.84731  -1.6098  0.82009  -1.8587  4.6115  7.5847e-14  0.099698
0.201  0.84569  -1.6172  0.81823  -1.8668  4.6115  7.6231e-14  0.1002
0.202  0.84407  -1.6245  0.81636  -1.8748  4.6115  7.6807e-14  0.10069
0.203  0.84245  -1.6318  0.81448  -1.8828  4.6115  7.7191e-14  0.10119
0.204  0.84081  -1.6391  0.81259  -1.8908  4.6115  7.7672e-14  0.10169
0.205  0.83917  -1.6464  0.8107  -1.8987  4.6115  7.8056e-14  0.10219
0.206  0.83752  -1.6537  0.80879  -1.9067  4.6115  7.8536e-14  0.10269
0.207  0.83586  -1.661  0.80688  -1.9146  4.6115  7.892e-14  0.10319
0.208  0.8342  -1.6683  0.80496  -1.9225  4.6115  7.9304e-14  0.10369
0.209  0.83252  -1.6756  0.80304  -1.9304  4.6115  7.9688e-14  0.10418
0.21  0.83084  -1.6828  0.8011  -1.9383  4.6115  8.0072e-14  0.10468
0.211  0.82916  -1.69  0.79916  -1.9461  4.6115  8.0456e-14  0.10518
0.212  0.82746  -1.6973  0.79721  -1.954  4.6115  8.0744e-14  0.10568
0.213  0.82576  -1.7045  0.79525  -1.9618  4.6115  8.1128e-14  0.10618
0.214  0.82406  -1.7117  0.79329  -1.9696  4.6115  8.1512e-14  0.10668
0.215  0.82234  -1.7189  0.79131  -1.9773  4.6115  8.18e-14  0.10717
0.216  0.82062  -1.7261  0.78933  -1.9851  4.6115  8.2184e-14  0.10767
0.217  0.81889  -1.7332  0.78734  -1.9928  4.6115  8.2568e-14  0.10817
0.218  0.81715  -1.7404  0.78535  -2.0005  4.6115  8.2952e-14  0.10867
0.219  0.81541  -1.7475  0.78334  -2.0082  4.6115  8.3336e-14  0.10917
0.22  0.81366  -1.7547  0.78133  -2.0159  4.6115  8.3624e-14  0.10967
0.221  0.8119  -1.7618  0.77931  -2.0236  4.6115  8.4104e-14  0.11017
0.222  0.81013  -1.7689  0.77728  -2.0312  4.6115  8.42e-14  0.11066
0.223  0.80836  -1.776  0.77525  -2.0388  4.6115  8.468e-14  0.11116
0.224  0.80658  -1.7831  0.77321  -2.0464  4.6115  8.4968e-14  0.11166
0.225  0.80479  -1.7902  0.77116  -2.054  4.6115  8.5256e-14  0.11216
0.226  0.803  -1.7972  0.7691  -2.0615  4.6115  8.5448e-14  0.11266
0.227  0.8012  -1.8043  0.76703  -2.0691  4.6115  8.5832e-14  0.11316
0.228  0.79939  -1.8113  0.76496  -2.0766  4.6115  8.6024e-14  0.11366
0.229  0.79758  -1.8184  0.76288  -2.0841  4.6115  8.6312e-14  0.11415
0.23  0.79575  -1.8254  0.76079  -2.0915  4.6115  8.66e-14  0.11465
0.231  0.79393  -1.8324  0.7587  -2.099  4.6115  8.6792e-14  0.11515
0.232  0.79209  -1.8394  0.75659  -2.1064  4.6115  8.708e-14  0.11565
0.233  0.79025  -1.8463  0.75448  -2.1138  4.6115  8.7368e-14  0.11615
0.234  0.7884  -1.8533  0.75237  -2.1212  4.6115  8.7657e-14  0.11665
0.235  0.78654  -1.8603  0.75024  -2.1286  4.6115  8.7849e-14  0.11714
0.236  0.78468  -1.8672  0.74811  -2.136  4.6115  8.8041e-14  0.11764
0.237  0.78281  -1.8741  0.74597  -2.1433  4.6115  8.8329e-14  0.11814
0.238  0.78093  -1.881  0.74382  -2.1506  4.6115  8.8521e-14  0.11864
0.239  0.77904  -1.8879  0.74167  -2.1579  4.6115  8.8713e-14  0.11914
0.24  0.77715  -1.8948  0.73951  -2.1651  4.6115  8.8905e-14  0.11964
0.241  0.77525  -1.9017  0.73734  -2.1724  4.6115  8.9097e-14  0.12014
0.242  0.77335  -1.9086  0.73516  -2.1796  4.6115  8.9385e-14  0.12063
0.243  0.77144  -1.9154  0.73298  -2.1868  4.6115  8.9577e-14  0.12113
0.244  0.76952  -1.9222  0.73079  -2.194  4.6115  8.9673e-14  0.12163
0.245  0.76759  -1.929  0.72859  -2.2011  4.6115  8.9769e-14  0.12213
0.246  0.76566  -1.9359  0.72639  -2.2083  4.6115  8.9961e-14  0.12263
0.247  0.76372  -1.9426  0.72417  -2.2154  4.6115  9.0057e-14  0.12313
0.248  0.76178  -1.9494  0.72196  -2.2225  4.6115  9.0249e-14  0.12363
0.249  0.75982  -1.9562  0.71973  -2.2296  4.6115  9.0441e-14  0.12412
0.25  0.75786  -1.9629  0.7175  -2.2366  4.6115  9.0441e-14  0.12462
0.251  0.7559  -1.9697  0.71526  -2.2436  4.6115  9.0537e-14  0.12512
0.252  0.75392  -1.9764  0.71301  -2.2506  4.6115  9.0633e-14  0.12562
0.253  0.75194  -1.9831  0.71075  -2.2576  4.6115  9.0825e-14  0.12612
0.254  0.74996  -1.9898  0.70849  -2.2646  4.6115  9.0921e-14  0.12662
0.255  0.74796  -1.9965  0.70623  -2.2715  4.6115  9.1017e-14  0.12711
0.256  0.74596  -2.0031  0.70395  -2.2784  4.6115  9.1017e-14  0.12761
0.257  0.74396  -2.0098  0.70167  -2.2853  4.6115  9.1113e-14  0.12811
0.258  0.74194  -2.0164  0.69938  -2.2922  4.6115  9.1305e-14  0.12861
0.259  0.73992  -2.023  0.69708  -2.2991  4.6115  9.1401e-14  0.12911
0.26  0.7379  -2.0297  0.69478  -2.3059  4.6115  9.1401e-14  0.12961
0.261  0.73587  -2.0362  0.69247  -2.3127  4.6115  9.1401e-14  0.13011
0.262  0.73383  -2.0428  0.69016  -2.3195  4.6115  9.1401e-14  0.1306
0.263  0.73178  -2.0494  0.68783  -2.3262  4.6115  9.1401e-14  0.1311
0.264  0.72973  -2.0559  0.6855  -2.333  4.6115  9.1401e-14  0.1316
0.265  0.72767  -2.0625  0.68317  -2.3397  4.6115  9.1401e-14  0.1321
0.266  0.7256  -2.069  0.68082  -2.3464  4.6115  9.1401e-14  0.1326
0.267  0.72353  -2.0755  0.67847  -2.353  4.6115  9.1497e-14  0.1331
0.268  0.72145  -2.082  0.67612  -2.3597  4.6115  9.1401e-14  0.13359
0.269  0.71937  -2.0884  0.67376  -2.3663  4.6115  9.1401e-14  0.13409
0.27  0.71727  -2.0949  0.67139  -2.3729  4.6115  9.1401e-14  0.13459
0.271  0.71518  -2.1013  0.66901  -2.3795  4.6115  9.1305e-14  0.13509
0.272  0.71307  -2.1078  0.66663  -2.386  4.6115  9.1305e-14  0.13559
0.273  0.71096  -2.1142  0.66424  -2.3926  4.6115  9.1209e-14  0.13609
0.274  0.70884  -2.1206  0.66184  -2.3991  4.6115  9.1209e-14  0.13659
0.275  0.70672  -2.1269  0.65944  -2.4055  4.6115  9.1209e-14  0.13708
0.276  0.70459  -2.1333  0.65703  -2.412  4.6115  9.1017e-14  0.13758
0.277  0.70245  -2.1397  0.65462  -2.4184  4.6115  9.0921e-14  0.13808
0.278  0.70031  -2.146  0.65219  -2.4248  4.6115  9.0921e-14  0.13858
0.279  0.69816  -2.1523  0.64977  -2.4312  4.6115  9.0825e-14  0.13908
0.28  0.69601  -2.1586  0.64733  -2.4376  4.6115  9.0729e-14  0.13958
0.281  0.69384  -2.1649  0.64489  -2.4439  4.6115  9.0633e-14  0.14008
0.282  0.69168  -2.1711  0.64244  -2.4502  4.6115  9.0345e-14  0.14057
0.283  0.6895  -2.1774  0.63999  -2.4565  4.6115  9.0249e-14  0.14107
0.284  0.68732  -2.1836  0.63753  -2.4628  4.6115  9.0153e-14  0.14157
0.285  0.68513  -2.1898  0.63506  -2.469  4.6115  9.0057e-14  0.14207
0.286  0.68294  -2.196  0.63259  -2.4753  4.6115  8.9865e-14  0.14257
0.287  0.68074  -2.2022  0.63011  -2.4815  4.6115  8.9673e-14  0.14307
0.288  0.67854  -2.2084  0.62763  -2.4876  4.6115  8.9481e-14  0.14356
0.289  0.67633  -2.2145  0.62514  -2.4938  4.6115  8.9481e-14  0.14406
0.29  0.67411  -2.2207  0.62264  -2.4999  4.6115  8.9193e-14  0.14456
0.291  0.67188  -2.2268  0.62014  -2.506  4.6115  8.8905e-14  0.14506
0.292  0.66965  -2.2329  0.61763  -2.5121  4.6115  8.8713e-14  0.14556
0.293  0.66742  -2.239  0.61511  -2.5181  4.6115  8.8617e-14  0.14606
0.294  0.66518  -2.245  0.61259  -2.5241  4.6115  8.8329e-14  0.14656
0.295  0.66293  -2.2511  0.61007  -2.5301  4.6115  8.8137e-14  0.14705
0.296  0.66067  -2.2571  0.60753  -2.5361  4.6115  8.7849e-14  0.14755
0.297  0.65841  -2.2631  0.60499  -2.542  4.6115  8.756e-14  0.14805
0.298  0.65615  -2.2691  0.60245  -2.548  4.6115  8.7272e-14  0.14855
0.299  0.65388  -2.2751  0.5999  -2.5539  4.6115  8.6984e-14  0.14905
0.3  0.6516  -2.281  0.59734  -2.5597  4.6115  8.66e-14  0.14955
0.301  0.64931  -2.287  0.59478  -2.5656  4.6115  8.6312e-14  0.15004
0.302  0.64702  -2.2929  0.59221  -2.5714  4.6115  8.612e-14  0.15054
0.303  0.64473  -2.2988  0.58964  -2.5772  4.6115  8.5832e-14  0.15104
0.304  0.64243  -2.3047  0.58706  -2.583  4.6115  8.5544e-14  0.15154
0.305  0.64012  -2.3106  0.58447  -2.5887  4.6115  8.5256e-14  0.15204
0.306  0.63781  -2.3164  0.58188  -2.5944  4.6115  8.4872e-14  0.15254
0.307  0.63549  -2.3222  0.57928  -2.6001  4.6115  8.4488e-14  0.15304
0.308  0.63316  -2.3281  0.57668  -2.6058  4.6115  8.42e-14  0.15353
0.309  0.63083  -2.3339  0.57407  -2.6115  4.6115  8.372e-14  0.15403
0.31  0.62849  -2.3396  0.57146  -2.6171  4.6115  8.3336e-14  0.15453
0.311  0.62615  -2.3454  0.56884  -2.6227  4.6115  8.2952e-14  0.15503
0.312  0.6238  -2.3511  0.56621  -2.6282  4.6115  8.2568e-14  0.15553
0.313  0.62145  -2.3569  0.56358  -2.6338  4.6115  8.2088e-14  0.15603
0.314  0.61909  -2.3626  0.56094  -2.6393  4.6115  8.1704e-14  0.15653
0.315  0.61672  -2.3682  0.5583  -2.6448  4.6115  8.1416e-14  0.15702
0.316  0.61435  -2.3739  0.55565  -2.6502  4.6115  8.1032e-14  0.15752
