t  x  y  z  vx  vy  vz  range
0.86  20.5512  0  25.8516  21.6949  0  23.1324  20.5512
0.87  20.768  0  26.0822  21.658  0  22.9951  20.768
0.88  20.9843  0  26.3115  21.6213  0  22.8582  20.9843
0.89  21.2004  0  26.5394  21.5848  0  22.7217  21.2004
0.9  21.416  0  26.7659  21.5485  0  22.5856  21.416
0.91  21.6313  0  26.9911  21.5124  0  22.4499  21.6313
0.92  21.8463  0  27.2149  21.4765  0  22.3145  21.8463
0.93  22.0609  0  27.4374  21.4408  0  22.1795  22.0609
0.94  22.2751  0  27.6585  21.4053  0  22.0448  22.2751
0.95  22.489  0  27.8783  21.37  0  21.9106  22.489
0.96  22.7025  0  28.0967  21.3349  0  21.7767  22.7025
0.97  22.9157  0  28.3138  21.3  0  21.6431  22.9157
0.98  23.1285  0  28.5296  21.2653  0  21.51  23.1285
0.99  23.341  0  28.744  21.2308  0  21.3771  23.341
1  23.5531  0  28.9571  21.1965  0  21.2447  23.5531
1.01  23.7649  0  29.1689  21.1624  0  21.1125  23.7649
1.02  23.9764  0  29.3794  21.1284  0  20.9808  23.9764
1.03  24.1875  0  29.5885  21.0947  0  20.8493  24.1875
1.04  24.3983  0  29.7964  21.0611  0  20.7182  24.3983
1.05  24.6087  0  30.0029  21.0277  0  20.5875  24.6087
1.06  24.8188  0  30.2081  20.9945  0  20.457  24.8188
1.07  25.0286  0  30.412  20.9615  0  20.327  25.0286
1.08  25.2381  0  30.6147  20.9287  0  20.1972  25.2381
1.09  25.4472  0  30.816  20.896  0  20.0678  25.4472
1.1  25.656  0  31.016  20.8636  0  19.9386  25.656
1.11  25.8644  0  31.2148  20.8313  0  19.8099  25.8644
1.12  26.0726  0  31.4122  20.7991  0  19.6814  26.0726
1.13  26.2804  0  31.6084  20.7672  0  19.5532  26.2804
1.14  26.4879  0  31.8033  20.7354  0  19.4254  26.4879
1.15  26.6951  0  31.9969  20.7038  0  19.2979  26.6951
1.16  26.902  0  32.1892  20.6724  0  19.1707  26.902
1.17  27.1086  0  32.3803  20.6411  0  19.0437  27.1086
1.18  27.3148  0  32.5701  20.6101  0  18.9171  27.3148
1.19  27.5208  0  32.7587  20.5791  0  18.7908  27.5208
1.2  27.7264  0  32.9459  20.5484  0  18.6648  27.7264
1.21  27.9318  0  33.132  20.5178  0  18.5391  27.9318
1.22  28.1368  0  33.3167  20.4874  0  18.4137  28.1368
1.23  28.3415  0  33.5002  20.4571  0  18.2885  28.3415
1.24  28.5459  0  33.6825  20.427  0  18.1637  28.5459
1.25  28.75  0  33.8635  20.397  0  18.0392  28.75
1.26  28.9539  0  34.0433  20.3673  0  17.9149  28.9539
1.27  29.1574  0  34.2218  20.3376  0  17.7909  29.1574
1.28  29.3606  0  34.3991  20.3082  0  17.6672  29.3606
1.29  29.5636  0  34.5751  20.2789  0  17.5438  29.5636
1.3  29.7662  0  34.75  20.2497  0  17.4206  29.7662
1.31  29.9686  0  34.9236  20.2207  0  17.2977  29.9686
1.32  30.1706  0  35.0959  20.1919  0  17.1751  30.1706
1.33  30.3724  0  35.2671  20.1632  0  17.0528  30.3724
1.34  30.5739  0  35.437  20.1346  0  16.9307  30.5739
1.35  30.7751  0  35.6057  20.1062  0  16.8089  30.7751
1.36  30.976  0  35.7732  20.078  0  16.6873  30.976
1.37  31.1766  0  35.9394  20.0498  0  16.5661  31.1766
1.38  31.377  0  36.1045  20.0219  0  16.445  31.377
1.39  31.5771  0  36.2683  19.9941  0  16.3242  31.5771
1.4  31.7769  0  36.431  19.9664  0  16.2037  31.7769
1.41  31.9764  0  36.5924  19.9389  0  16.0835  31.9764
1.42  32.1757  0  36.7526  19.9115  0  15.9634  32.1757
1.43  32.3746  0  36.9117  19.8843  0  15.8437  32.3746
1.44  32.5733  0  37.0695  19.8572  0  15.7241  32.5733
1.45  32.7718  0  37.2262  19.8302  0  15.6048  32.7718
1.46  32.97  0  37.3816  19.8034  0  15.4858  32.97
1.47  33.1679  0  37.5359  19.7767  0  15.367  33.1679
1.48  33.3655  0  37.689  19.7501  0  15.2484  33.3655
1.49  33.5629  0  37.8408  19.7237  0  15.1301  33.5629
1.5  33.76  0  37.9916  19.6974  0  15.012  33.76
1.51  33.9568  0  38.1411  19.6713  0  14.8941  33.9568
1.52  34.1534  0  38.2894  19.6453  0  14.7765  34.1534
1.53  34.3497  0  38.4366  19.6194  0  14.6591  34.3497
1.54  34.5458  0  38.5826  19.5936  0  14.5419  34.5458
1.55  34.7416  0  38.7275  19.568  0  14.425  34.7416
1.56  34.9371  0  38.8711  19.5425  0  14.3082  34.9371
1.57  35.1324  0  39.0136  19.5171  0  14.1917  35.1324
1.58  35.3275  0  39.155  19.4919  0  14.0754  35.3275
1.59  35.5223  0  39.2951  19.4668  0  13.9594  35.5223
1.6  35.7168  0  39.4341  19.4418  0  13.8435  35.7168
1.61  35.9111  0  39.572  19.4169  0  13.7279  35.9111
1.62  36.1052  0  39.7087  19.3922  0  13.6124  36.1052
1.63  36.299  0  39.8442  19.3675  0  13.4972  36.299
1.64  36.4925  0  39.9786  19.343  0  13.3822  36.4925
1.65  36.6858  0  40.1119  19.3186  0  13.2674  36.6858
1.66  36.8789  0  40.244  19.2944  0  13.1528  36.8789
1.67  37.0717  0  40.3749  19.2702  0  13.0384  37.0717
1.68  37.2643  0  40.5048  19.2462  0  12.9242  37.2643
1.69  37.4566  0  40.6334  19.2223  0  12.8102  37.4566
1.7  37.6487  0  40.761  19.1985  0  12.6964  37.6487
1.71  37.8406  0  40.8874  19.1748  0  12.5828  37.8406
1.72  38.0322  0  41.0126  19.1512  0  12.4694  38.0322
1.73  38.2236  0  41.1368  19.1278  0  12.3562  38.2236
1.74  38.4148  0  41.2597  19.1044  0  12.2431  38.4148
1.75  38.6057  0  41.3816  19.0812  0  12.1303  38.6057
1.76  38.7964  0  41.5024  19.0581  0  12.0177  38.7964
1.77  38.9869  0  41.622  19.0351  0  11.9052  38.9869
1.78  39.1771  0  41.7405  19.0122  0  11.793  39.1771
1.79  39.3671  0  41.8578  18.9894  0  11.6809  39.3671
1.8  39.5569  0  41.9741  18.9667  0  11.569  39.5569
1.81  39.7464  0  42.0892  18.9441  0  11.4573  39.7464
1.82  39.9358  0  42.2032  18.9216  0  11.3457  39.9358
1.83  40.1249  0  42.3161  18.8993  0  11.2344  40.1249
1.84  40.3138  0  42.4279  18.877  0  11.1232  40.3138
1.85  40.5024  0  42.5386  18.8548  0  11.0122  40.5024
1.86  40.6909  0  42.6482  18.8328  0  10.9014  40.6909
1.87  40.8791  0  42.7566  18.8108  0  10.7907  40.8791
1.88  41.0671  0  42.864  18.789  0  10.6802  41.0671
1.89  41.2549  0  42.9702  18.7672  0  10.5699  41.2549
1.9  41.4424  0  43.0754  18.7455  0  10.4598  41.4424
1.91  41.6298  0  43.1794  18.724  0  10.3498  41.6298
1.92  41.8169  0  43.2824  18.7025  0  10.24  41.8169
1.93  42.0038  0  43.3842  18.6811  0  10.1303  42.0038
1.94  42.1905  0  43.485  18.6599  0  10.0209  42.1905
1.95  42.377  0  43.5846  18.6387  0  9.91155  42.377
1.96  42.5633  0  43.6832  18.6176  0  9.80239  42.5633
1.97  42.7494  0  43.7807  18.5966  0  9.6934  42.7494
1.98  42.9352  0  43.8771  18.5757  0  9.58456  42.9352
1.99  43.1209  0  43.9724  18.5549  0  9.47588  43.1209
2  43.3063  0  44.0666  18.5342  0  9.36735  43.3063
2.01  43.4916  0  44.1597  18.5136  0  9.25898  43.4916
2.02  43.6766  0  44.2518  18.493  0  9.15077  43.6766
2.03  43.8614  0  44.3427  18.4726  0  9.04271  43.8614
2.04  44.0461  0  44.4326  18.4522  0  8.93479  44.0461
2.05  44.2305  0  44.5214  18.432  0  8.82703  44.2305
2.06  44.4147  0  44.6092  18.4118  0  8.71942  44.4147
2.07  44.5987  0  44.6958  18.3917  0  8.61196  44.5987
2.08  44.7825  0  44.7814  18.3717  0  8.50464  44.7825
2.09  44.9661  0  44.8659  18.3517  0  8.39746  44.9661
2.1  45.1496  0  44.9494  18.3319  0  8.29044  45.1496
2.11  45.3328  0  45.0317  18.3121  0  8.18355  45.3328
2.12  45.5158  0  45.113  18.2925  0  8.07681  45.5158
2.13  45.6986  0  45.1933  18.2729  0  7.97021  45.6986
2.14  45.8813  0  45.2724  18.2533  0  7.86375  45.8813
2.15  46.0637  0  45.3505  18.2339  0  7.75742  46.0637
2.16  46.2459  0  45.4276  18.2145  0  7.65124  46.2459
2.17  46.428  0  45.5036  18.1953  0  7.54519  46.428
2.18  46.6098  0  45.5785  18.176  0  7.43928  46.6098
2.19  46.7915  0  45.6523  18.1569  0  7.3335  46.7915
2.2  46.973  0  45.7252  18.1379  0  7.22786  46.973
2.21  47.1543  0  45.7969  18.1189  0  7.12235  47.1543
2.22  47.3354  0  45.8676  18.1  0  7.01697  47.3354
2.23  47.5163  0  45.9372  18.0812  0  6.91172  47.5163
2.24  47.697  0  46.0058  18.0624  0  6.8066  47.697
2.25  47.8775  0  46.0734  18.0437  0  6.70161  47.8775
2.26  48.0579  0  46.1399  18.0251  0  6.59675  48.0579
2.27  48.238  0  46.2053  18.0066  0  6.49202  48.238
2.28  48.418  0  46.2697  17.9881  0  6.38741  48.418
2.29  48.5978  0  46.3331  17.9697  0  6.28292  48.5978
2.3  48.7774  0  46.3954  17.9514  0  6.17857  48.7774
2.31  48.9568  0  46.4566  17.9331  0  6.07433  48.9568
2.32  49.1361  0  46.5169  17.9149  0  5.97022  49.1361
2.33  49.3151  0  46.576  17.8968  0  5.86623  49.3151
2.34  49.494  0  46.6342  17.8787  0  5.76235  49.494
2.35  49.6727  0  46.6913  17.8607  0  5.6586  49.6727
2.36  49.8512  0  46.7474  17.8428  0  5.55497  49.8512
2.37  50.0295  0  46.8024  17.8249  0  5.45146  50.0295
2.38  50.2077  0  46.8564  17.8071  0  5.34806  50.2077
2.39  50.3857  0  46.9093  17.7894  0  5.24478  50.3857
2.4  50.5635  0  46.9613  17.7717  0  5.14162  50.5635
2.41  50.7411  0  47.0122  17.7541  0  5.03857  50.7411
2.42  50.9186  0  47.0621  17.7365  0  4.93563  50.9186
2.43  51.0958  0  47.1109  17.719  0  4.83281  51.0958
2.44  51.273  0  47.1587  17.7016  0  4.7301  51.273
2.45  51.4499  0  47.2055  17.6842  0  4.62751  51.4499
2.46  51.6266  0  47.2513  17.6669  0  4.52502  51.6266
2.47  51.8032  0  47.296  17.6496  0  4.42265  51.8032
2.48  51.9796  0  47.3397  17.6324  0  4.32038  51.9796
2.49  52.1559  0  47.3824  17.6152  0  4.21823  52.1559
2.5  52.3319  0  47.4241  17.5981  0  4.11618  52.3319
2.51  52.5078  0  47.4647  17.5811  0  4.01424  52.5078
2.52  52.6836  0  47.5044  17.5641  0  3.91241  52.6836
2.53  52.8591  0  47.543  17.5472  0  3.81068  52.8591
2.54  53.0345  0  47.5806  17.5303  0  3.70906  53.0345
2.55  53.2097  0  47.6172  17.5134  0  3.60755  53.2097
2.56  53.3848  0  47.6527  17.4967  0  3.50614  53.3848
2.57  53.5597  0  47.6873  17.4799  0  3.40483  53.5597
2.58  53.7344  0  47.7208  17.4632  0  3.30363  53.7344
2.59  53.9089  0  47.7534  17.4466  0  3.20253  53.9089
2.6  54.0833  0  47.7849  17.43  0  3.10153  54.0833
2.61  54.2575  0  47.8154  17.4135  0  3.00063  54.2575
2.62  54.4316  0  47.8449  17.397  0  2.89984  54.4316
2.63  54.6055  0  47.8734  17.3805  0  2.79914  54.6055
2.64  54.7792  0  47.9009  17.3641  0  2.69854  54.7792
2.65  54.9527  0  47.9274  17.3478  0  2.59805  54.9527
2.66  55.1261  0  47.9528  17.3315  0  2.49765  55.1261
2.67  55.2994  0  47.9773  17.3152  0  2.39735  55.2994
2.68  55.4724  0  48.0008  17.299  0  2.29715  55.4724
2.69  55.6454  0  48.0233  17.2828  0  2.19705  55.6454
2.7  55.8181  0  48.0447  17.2667  0  2.09704  55.8181
2.71  55.9907  0  48.0652  17.2506  0  1.99713  55.9907
2.72  56.1631  0  48.0847  17.2345  0  1.89732  56.1631
2.73  56.3354  0  48.1031  17.2185  0  1.7976  56.3354
2.74  56.5075  0  48.1206  17.2025  0  1.69798  56.5075
2.75  56.6794  0  48.1371  17.1866  0  1.59845  56.6794
2.76  56.8512  0  48.1526  17.1707  0  1.49902  56.8512
2.77  57.0228  0  48.1671  17.1548  0  1.39968  57.0228
2.78  57.1943  0  48.1806  17.139  0  1.30043  57.1943
2.79  57.3656  0  48.1931  17.1232  0  1.20128  57.3656
2.8  57.5368  0  48.2046  17.1074  0  1.10222  57.5368
2.81  57.7078  0  48.2151  17.0917  0  1.00325  57.7078
2.82  57.8786  0  48.2247  17.076  0  0.904374  57.8786
2.83  58.0493  0  48.2332  17.0603  0  0.80559  58.0493
2.84  58.2198  0  48.2408  17.0447  0  0.706897  58.2198
2.85  58.3902  0  48.2474  17.0291  0  0.608295  58.3902
2.86  58.5604  0  48.2529  17.0136  0  0.509784  58.5604
2.87  58.7305  0  48.2576  16.998  0  0.411364  58.7305
2.88  58.9004  0  48.2612  16.9825  0  0.313033  58.9004
2.89  59.0701  0  48.2638  16.9671  0  0.214793  59.0701
2.9  59.2397  0  48.2655  16.9516  0  0.116642  59.2397
2.91  59.4091  0  48.2661  16.9362  0  0.0185807  59.4091
2.92  59.5784  0  48.2658  16.9208  0  -0.0793917  59.5784
2.93  59.7476  0  48.2646  16.9055  0  -0.177275  59.7476
2.94  59.9165  0  48.2623  16.8902  0  -0.27507  59.9165
2.95  60.0854  0  48.2591  16.8749  0  -0.372776  60.0854
2.96  60.254  0  48.2548  16.8596  0  -0.470395  60.254
2.97  60.4225  0  48.2497  16.8443  0  -0.567925  60.4225
2.98  60.5909  0  48.2435  16.8291  0  -0.665367  60.5909
2.99  60.7591  0  48.2363  16.8139  0  -0.762722  60.7591
3  60.9272  0  48.2282  16.7987  0  -0.859989  60.9272
3.01  61.0951  0  48.2191  16.7836  0  -0.957169  61.0951
3.02  61.2629  0  48.2091  16.7684  0  -1.05426  61.2629
3.03  61.4305  0  48.1981  16.7533  0  -1.15127  61.4305
3.04  61.5979  0  48.1861  16.7382  0  -1.24819  61.5979
3.05  61.7652  0  48.1731  16.7232  0  -1.34502  61.7652
3.06  61.9324  0  48.1592  16.7081  0  -1.44176  61.9324
3.07  62.0994  0  48.1443  16.6931  0  -1.53842  62.0994
3.08  62.2663  0  48.1284  16.6781  0  -1.635  62.2663
3.09  62.433  0  48.1116  16.6631  0  -1.73148  62.433
3.1  62.5995  0  48.0938  16.6481  0  -1.82788  62.5995
3.11  62.7659  0  48.075  16.6332  0  -1.9242  62.7659
3.12  62.9322  0  48.0553  16.6182  0  -2.02042  62.9322
3.13  63.0983  0  48.0346  16.6033  0  -2.11656  63.0983
3.14  63.2642  0  48.013  16.5884  0  -2.21262  63.2642
3.15  63.4301  0  47.9903  16.5735  0  -2.30859  63.4301
3.16  63.5957  0  47.9668  16.5586  0  -2.40447  63.5957
3.17  63.7612  0  47.9423  16.5437  0  -2.50027  63.7612
3.18  63.9266  0  47.9168  16.5289  0  -2.59598  63.9266
3.19  64.0918  0  47.8903  16.5141  0  -2.69161  64.0918
3.2  64.2569  0  47.8629  16.4992  0  -2.78715  64.2569
3.21  64.4218  0  47.8346  16.4844  0  -2.8826  64.4218
3.22  64.5866  0  47.8053  16.4696  0  -2.97797  64.5866
3.23  64.7512  0  47.775  16.4548  0  -3.07325  64.7512
3.24  64.9157  0  47.7438  16.4401  0  -3.16845  64.9157
3.25  65.08  0  47.7117  16.4253  0  -3.26356  65.08
3.26  65.2442  0  47.6786  16.4105  0  -3.35858  65.2442
3.27  65.4082  0  47.6445  16.3958  0  -3.45352  65.4082
3.28  65.5721  0  47.6095  16.381  0  -3.54837  65.5721
3.29  65.7358  0  47.5735  16.3663  0  -3.64313  65.7358
3.3  65.8994  0  47.5366  16.3516  0  -3.73781  65.8994
3.31  66.0628  0  47.4988  16.3368  0  -3.8324  66.0628
3.32  66.2261  0  47.46  16.3221  0  -3.92691  66.2261
3.33  66.3893  0  47.4202  16.3074  0  -4.02132  66.3893
3.34  66.5523  0  47.3796  16.2927  0  -4.11565  66.5523
3.35  66.7151  0  47.3379  16.278  0  -4.2099  66.7151
3.36  66.8779  0  47.2954  16.2633  0  -4.30405  66.8779
3.37  67.0404  0  47.2518  16.2487  0  -4.39812  67.0404
3.38  67.2028  0  47.2074  16.234  0  -4.49211  67.2028
3.39  67.3651  0  47.162  16.2193  0  -4.586  67.3651
3.4  67.5272  0  47.1157  16.2046  0  -4.67981  67.5272
3.41  67.6892  0  47.0684  16.19  0  -4.77353  67.6892
3.42  67.851  0  47.0202  16.1753  0  -4.86716  67.851
3.43  68.0127  0  46.9711  16.1606  0  -4.9607  68.0127
3.44  68.1742  0  46.921  16.146  0  -5.05415  68.1742
3.45  68.3356  0  46.87  16.1313  0  -5.14752  68.3356
3.46  68.4968  0  46.818  16.1166  0  -5.24079  68.4968
3.47  68.6579  0  46.7652  16.102  0  -5.33398  68.6579
3.48  68.8189  0  46.7114  16.0873  0  -5.42708  68.8189
3.49  68.9797  0  46.6566  16.0726  0  -5.52009  68.9797
3.5  69.1403  0  46.601  16.058  0  -5.61301  69.1403
3.51  69.3008  0  46.5444  16.0433  0  -5.70584  69.3008
3.52  69.4612  0  46.4868  16.0287  0  -5.79858  69.4612
3.53  69.6214  0  46.4284  16.014  0  -5.89123  69.6214
3.54  69.7815  0  46.369  15.9993  0  -5.98378  69.7815
3.55  69.9414  0  46.3087  15.9846  0  -6.07625  69.9414
3.56  70.1012  0  46.2475  15.97  0  -6.16863  70.1012
3.57  70.2608  0  46.1853  15.9553  0  -6.26091  70.2608
3.58  70.4203  0  46.1223  15.9406  0  -6.3531  70.4203
3.59  70.5796  0  46.0583  15.9259  0  -6.44521  70.5796
3.6  70.7388  0  45.9934  15.9112  0  -6.53721  70.7388
3.61  70.8978  0  45.9275  15.8965  0  -6.62913  70.8978
3.62  71.0567  0  45.8608  15.8818  0  -6.72095  71.0567
3.63  71.2155  0  45.7931  15.8671  0  -6.81268  71.2155
3.64  71.3741  0  45.7245  15.8524  0  -6.90432  71.3741
3.65  71.5325  0  45.655  15.8377  0  -6.99587  71.5325
3.66  71.6908  0  45.5846  15.823  0  -7.08731  71.6908
3.67  71.849  0  45.5133  15.8082  0  -7.17867  71.849
3.68  72.007  0  45.441  15.7935  0  -7.26993  72.007
3.69  72.1649  0  45.3679  15.7787  0  -7.3611  72.1649
3.7  72.3226  0  45.2938  15.764  0  -7.45217  72.3226
3.71  72.4801  0  45.2188  15.7492  0  -7.54314  72.4801
3.72  72.6376  0  45.143  15.7344  0  -7.63402  72.6376
3.73  72.7948  0  45.0662  15.7197  0  -7.72481  72.7948
3.74  72.9519  0  44.9885  15.7049  0  -7.81549  72.9519
3.75  73.1089  0  44.9099  15.6901  0  -7.90608  73.1089
3.76  73.2657  0  44.8303  15.6753  0  -7.99658  73.2657
3.77  73.4224  0  44.7499  15.6605  0  -8.08697  73.4224
3.78  73.579  0  44.6686  15.6456  0  -8.17727  73.579
3.79  73.7353  0  44.5864  15.6308  0  -8.26747  73.7353
3.8  73.8916  0  44.5033  15.6159  0  -8.35757  73.8916
3.81  74.0477  0  44.4192  15.6011  0  -8.44757  74.0477
3.82  74.2036  0  44.3343  15.5862  0  -8.53747  74.2036
3.83  74.3594  0  44.2485  15.5713  0  -8.62728  74.3594
3.84  74.515  0  44.1618  15.5565  0  -8.71698  74.515
3.85  74.6705  0  44.0741  15.5416  0  -8.80658  74.6705
3.86  74.8259  0  43.9856  15.5266  0  -8.89608  74.8259
3.87  74.981  0  43.8962  15.5117  0  -8.98548  74.981
3.88  75.1361  0  43.8059  15.4968  0  -9.07478  75.1361
3.89  75.291  0  43.7147  15.4818  0  -9.16398  75.291
3.9  75.4457  0  43.6226  15.4669  0  -9.25307  75.4457
3.91  75.6003  0  43.5297  15.4519  0  -9.34207  75.6003
3.92  75.7548  0  43.4358  15.4369  0  -9.43096  75.7548
3.93  75.9091  0  43.341  15.4219  0  -9.51974  75.9091
3.94  76.0632  0  43.2454  15.4069  0  -9.60842  76.0632
3.95  76.2172  0  43.1489  15.3918  0  -9.697  76.2172
3.96  76.371  0  43.0515  15.3768  0  -9.78548  76.371
3.97  76.5247  0  42.9532  15.3617  0  -9.87384  76.5247
3.98  76.6783  0  42.854  15.3467  0  -9.96211  76.6783
3.99  76.8317  0  42.7539  15.3316  0  -10.0503  76.8317
4  76.9849  0  42.653  15.3165  0  -10.1383  76.9849
4.01  77.138  0  42.5512  15.3013  0  -10.2263  77.138
4.02  77.2909  0  42.4485  15.2862  0  -10.3141  77.2909
4.03  77.4437  0  42.3449  15.2711  0  -10.4018  77.4437
4.04  77.5963  0  42.2404  15.2559  0  -10.4895  77.5963
4.05  77.7488  0  42.1351  15.2407  0  -10.577  77.7488
4.06  77.9012  0  42.0289  15.2255  0  -10.6644  77.9012
4.07  78.0533  0  41.9218  15.2103  0  -10.7517  78.0533
4.08  78.2054  0  41.8138  15.1951  0  -10.8389  78.2054
4.09  78.3572  0  41.705  15.1799  0  -10.9259  78.3572
4.1  78.509  0  41.5953  15.1646  0  -11.0129  78.509
4.11  78.6605  0  41.4848  15.1493  0  -11.0998  78.6605
4.12  78.812  0  41.3733  15.134  0  -11.1865  78.812
4.13  78.9632  0  41.261  15.1187  0  -11.2731  78.9632
4.14  79.1143  0  41.1479  15.1034  0  -11.3597  79.1143
4.15  79.2653  0  41.0338  15.0881  0  -11.4461  79.2653
4.16  79.4161  0  40.919  15.0727  0  -11.5324  79.4161
4.17  79.5667  0  40.8032  15.0573  0  -11.6186  79.5667
4.18  79.7172  0  40.6866  15.0419  0  -11.7046  79.7172
4.19  79.8676  0  40.5691  15.0265  0  -11.7906  79.8676
4.2  80.0178  0  40.4508  15.0111  0  -11.8764  80.0178
4.21  80.1678  0  40.3316  14.9956  0  -11.9622  80.1678
4.22  80.3177  0  40.2115  14.9802  0  -12.0478  80.3177
4.23  80.4674  0  40.0906  14.9647  0  -12.1333  80.4674
