# t  xE  yE  xM  yM  xA  yA  Etot
3.05  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.06  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.07  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.08  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.09  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.1  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.11  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.12  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.13  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.14  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.15  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.16  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.17  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.18  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.19  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.2  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.21  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.22  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.23  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.24  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.25  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.26  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.27  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.28  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.29  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.3  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.31  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.32  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.33  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.34  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.35  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.36  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.37  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.38  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.39  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.4  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.41  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.42  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.43  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.44  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.45  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.46  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.47  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.48  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.49  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.5  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.51  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.52  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.53  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.54  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.55  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.56  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.57  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.58  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.59  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.6  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.61  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.62  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.63  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.64  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.65  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.66  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.67  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.68  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.69  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.7  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.71  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.72  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.73  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.74  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.75  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.76  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.77  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.78  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.79  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.8  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.81  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.82  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.83  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.84  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.85  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.86  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.87  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.88  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.89  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.9  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.91  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.92  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.93  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.94  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.95  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
3.96  4.67082e+06  0  -3.79732e+08  0  0  06.34783e+30
