# t  x  y  z  vx  vy  vz  downrange
0.48  0.832292  0  1.78486  3.39915  0  7.28951  0.828549
0.49  0.866631  0  1.8585  3.46865  0  7.42223  0.865866
0.5  0.901667  0  1.93297  3.53866  0  7.47313  0.901639
0.51  0.937407  0  2.00796  3.60942  0  7.52368  0.936046
0.52  0.973858  0  2.08345  3.68095  0  7.57388  0.978508
0.53  1.01103  0  2.15943  3.75322  0  7.62373  1.00582
0.54  1.04893  0  2.23592  3.82626  0  7.67321  1.04545
0.55  1.08756  0  2.3129  3.90005  0  7.72234  1.08364
0.56  1.12693  0  2.39036  3.9746  0  7.7711  1.13255
0.57  1.16705  0  2.46832  4.0499  0  7.81948  1.17175
0.58  1.20793  0  2.54675  4.12595  0  7.86749  1.20594
0.59  1.24957  0  2.62567  4.20276  0  7.91512  1.25007
0.6  1.29199  0  2.70505  4.28031  0  7.96237  1.2927
0.61  1.33518  0  2.78491  4.35862  0  8.00922  1.33397
0.62  1.37916  0  2.86524  4.43767  0  8.05568  1.38055
0.63  1.42394  0  2.94602  4.51747  0  8.10175  1.42562
0.64  1.46951  0  3.02727  4.59802  0  8.14741  1.4693
0.65  1.5159  0  3.10897  4.6793  0  8.19267  1.51471
0.66  1.5631  0  3.19112  4.76134  0  8.23752  1.56746
0.67  1.61113  0  3.27372  4.84411  0  8.28196  1.6101
0.68  1.65999  0  3.35676  4.92762  0  8.32597  1.66254
0.69  1.70968  0  3.44024  5.01186  0  8.36957  1.7081
0.7  1.76023  0  3.52415  5.09684  0  8.41274  1.76019
0.71  1.81162  0  3.60849  5.18256  0  8.45548  1.81078
0.72  1.86388  0  3.69326  5.269  0  8.49779  1.86726
0.73  1.91701  0  3.77845  5.35618  0  8.53966  1.91738
0.74  1.97101  0  3.86405  5.44408  0  8.58109  1.9731
0.75  2.02589  0  3.95007  5.53271  0  8.62207  2.0273
0.76  2.08166  0  4.03649  5.62205  0  8.6626  2.08008
0.77  2.13833  0  4.12332  5.71212  0  8.70268  2.14001
0.78  2.19591  0  4.21054  5.80291  0  8.74231  2.19419
0.79  2.25439  0  4.29816  5.89441  0  8.78147  2.2531
0.8  2.3138  0  4.38617  5.98663  0  8.82017  2.3144
0.81  2.37413  0  4.47456  6.07955  0  8.85841  2.37222
0.82  2.43539  0  4.56334  6.17319  0  8.89617  2.43424
0.83  2.49759  0  4.65249  6.26753  0  8.93346  2.49653
0.84  2.56074  0  4.742  6.36257  0  8.97027  2.56259
0.85  2.62485  0  4.83189  6.45831  0  9.0066  2.62527
0.86  2.68991  0  4.92214  6.55475  0  9.04244  2.68985
0.87  2.75595  0  5.01274  6.65188  0  9.0778  2.75619
0.88  2.82295  0  5.10369  6.74971  0  9.11267  2.82258
0.89  2.89094  0  5.19499  6.84822  0  9.14704  2.89056
0.9  2.95992  0  5.28663  6.94742  0  9.18091  2.95851
0.91  3.02989  0  5.37861  7.0473  0  9.21428  3.0309
0.92  3.10087  0  5.47091  7.14786  0  9.24715  3.10015
0.93  3.17285  0  5.56355  7.2491  0  9.27952  3.17215
0.94  3.24585  0  5.6565  7.35101  0  9.31137  3.24534
0.95  3.31987  0  5.74977  7.45359  0  9.34271  3.31964
0.96  3.39493  0  5.84335  7.55684  0  9.37353  3.39365
0.97  3.47101  0  5.93724  7.66075  0  9.40383  3.47128
0.98  3.54814  0  6.03143  7.76532  0  9.43361  3.54848
0.99  3.62632  0  6.12591  7.87055  0  9.46287  3.62654
1  3.70556  0  6.22068  7.97643  0  9.4916  3.70538
1.01  3.78585  0  6.31574  8.08296  0  9.5198  3.78498
1.02  3.86722  0  6.41108  8.19014  0  9.54746  3.86643
1.03  3.94966  0  6.50669  8.29797  0  9.5746  3.95078
1.04  4.03318  0  6.60257  8.40643  0  9.60119  4.03337
1.05  4.11779  0  6.69871  8.51553  0  9.62724  4.11759
1.06  4.20349  0  6.79511  8.62526  0  9.65275  4.2055
1.07  4.2903  0  6.89176  8.73562  0  9.67772  4.28845
1.08  4.37821  0  6.98866  8.8466  0  9.70213  4.37808
1.09  4.46723  0  7.08581  8.95821  0  9.726  4.46491
1.1  4.55737  0  7.18318  9.07044  0  9.74932  4.559
1.11  4.64864  0  7.28079  9.18328  0  9.77208  4.64828
1.12  4.74104  0  7.37862  9.29673  0  9.79428  4.73968
1.13  4.83458  0  7.47667  9.41079  0  9.81593  4.83497
1.14  4.92926  0  7.57494  9.52545  0  9.83701  4.92933
1.15  5.02509  0  7.67341  9.64071  0  9.85753  5.02371
1.16  5.12207  0  7.77209  9.75656  0  9.87749  5.12165
1.17  5.22022  0  7.87096  9.87301  0  9.89688  5.22034
1.18  5.31954  0  7.97002  9.99005  0  9.9157  5.31976
1.19  5.42002  0  8.06927  10.1077  0  9.93396  5.41984
1.2  5.52169  0  8.1687  10.2259  0  9.95163  5.52302
1.21  5.62454  0  8.2683  10.3446  0  9.96874  5.62351
1.22  5.72859  0  8.36807  10.464  0  9.98527  5.72933
1.23  5.83382  0  8.46801  10.5839  0  10.0012  5.83401
1.24  5.94027  0  8.5681  10.7044  0  10.0166  5.93988
1.25  6.04791  0  8.66834  10.8254  0  10.0314  6.04763
1.26  6.15678  0  8.76872  10.947  0  10.0456  6.15717
1.27  6.26686  0  8.86925  11.0692  0  10.0592  6.26767
1.28  6.37816  0  8.9699  11.1919  0  10.0723  6.37768
1.29  6.4907  0  9.07069  11.3151  0  10.0847  6.49069
1.3  6.60447  0  9.1716  11.4389  0  10.0966  6.60519
1.31  6.71948  0  9.27262  11.5632  0  10.1079  6.7184
1.32  6.83573  0  9.37375  11.6881  0  10.1186  6.83636
1.33  6.95324  0  9.47499  11.8134  0  10.1287  6.95426
1.34  7.072  0  9.57632  11.9393  0  10.1382  7.0721
1.35  7.19203  0  9.67775  12.0658  0  10.1471  7.19179
1.36  7.31332  0  9.77926  12.1927  0  10.1554  7.31323
1.37  7.43588  0  9.88086  12.3202  0  10.1632  7.43511
1.38  7.55972  0  9.98253  12.4481  0  10.1703  7.5604
1.39  7.68485  0  10.0843  12.5766  0  10.1768  7.68424
1.4  7.81126  0  10.1861  12.7055  0  10.1828  7.81131
1.41  7.93896  0  10.2879  12.835  0  10.1881  7.9392
1.42  8.06796  0  10.3898  12.965  0  10.1928  8.06786
1.43  8.19826  0  10.4918  13.0954  0  10.197  8.19781
1.44  8.32987  0  10.5938  13.2263  0  10.2005  8.33007
1.45  8.46279  0  10.6958  13.3577  0  10.2035  8.46239
1.46  8.59702  0  10.7978  13.4896  0  10.2058  8.59689
1.47  8.73258  0  10.8999  13.6219  0  10.2075  8.73293
1.48  8.86946  0  11.002  13.7548  0  10.2087  8.86994
1.49  9.00768  0  11.1041  13.888  0  10.2092  9.00787
1.5  9.14723  0  11.2062  14.0218  0  10.2091  9.14718
1.51  9.28811  0  11.3082  14.156  0  10.2084  9.28732
1.52  9.43035  0  11.4103  14.2906  0  10.2071  9.42969
1.53  9.57393  0  11.5124  14.4257  0  10.2053  9.57371
1.54  9.71886  0  11.6144  14.5613  0  10.2028  9.71885
1.55  9.86515  0  11.7164  14.6972  0  10.1997  9.86461
1.56  10.0128  0  11.8184  14.8336  0  10.196  10.0132
1.57  10.1618  0  11.9204  14.9705  0  10.1917  10.1618
1.58  10.3122  0  12.0222  15.1078  0  10.1868  10.3114
1.59  10.464  0  12.1241  15.2455  0  10.1812  10.4636
1.6  10.6171  0  12.2259  15.3836  0  10.1751  10.6178
1.61  10.7717  0  12.3276  15.5221  0  10.1684  10.772
1.62  10.9276  0  12.4292  15.661  0  10.161  10.9281
1.63  11.0849  0  12.5308  15.8004  0  10.1531  11.0848
1.64  11.2436  0  12.6323  15.9401  0  10.1445  11.2438
1.65  11.4037  0  12.7337  16.0803  0  10.1354  11.4037
1.66  11.5652  0  12.835  16.2208  0  10.1256  11.565
1.67  11.7281  0  12.9362  16.3618  0  10.1153  11.7279
1.68  11.8924  0  13.0373  16.5031  0  10.1043  11.8927
1.69  12.0582  0  13.1383  16.6448  0  10.0927  12.0579
1.7  12.2253  0  13.2392  16.7869  0  10.0806  12.2253
1.71  12.3939  0  13.3399  16.9294  0  10.0678  12.394
1.72  12.5639  0  13.4405  17.0722  0  10.0544  12.5634
1.73  12.7354  0  13.541  17.2155  0  10.0404  12.7352
1.74  12.9082  0  13.6413  17.359  0  10.0259  12.9078
1.75  13.0825  0  13.7415  17.503  0  10.0107  13.0826
1.76  13.2583  0  13.8415  17.6473  0  9.99488  13.2581
1.77  13.4355  0  13.9414  17.792  0  9.97849  13.4355
1.78  13.6141  0  14.0411  17.937  0  9.96151  13.6141
1.79  13.7942  0  14.1406  18.0823  0  9.94392  13.7937
1.8  13.9758  0  14.24  18.228  0  9.92573  13.9756
1.81  14.1588  0  14.3391  18.3741  0  9.90694  14.1592
1.82  14.3433  0  14.4381  18.5204  0  9.88755  14.3433
1.83  14.5292  0  14.5369  18.6671  0  9.86757  14.5292
1.84  14.7166  0  14.6355  18.8142  0  9.847  14.7166
1.85  14.9055  0  14.7338  18.9615  0  9.82582  14.9048
1.86  15.0958  0  14.832  19.1092  0  9.80406  15.096
1.87  15.2877  0  14.9299  19.2572  0  9.78169  15.2874
1.88  15.481  0  15.0276  19.4055  0  9.75874  15.4809
1.89  15.6758  0  15.1251  19.5542  0  9.73519  15.6754
1.9  15.8721  0  15.2223  19.7031  0  9.71106  15.8716
1.91  16.0698  0  15.3193  19.8524  0  9.68633  16.0695
1.92  16.2691  0  15.416  20.0019  0  9.66101  16.2692
1.93  16.4699  0  15.5125  20.1518  0  9.63511  16.4701
1.94  16.6721  0  15.6087  20.3019  0  9.60861  16.6718
1.95  16.8759  0  15.7047  20.4523  0  9.58153  16.8753
1.96  17.0812  0  15.8004  20.6031  0  9.55387  17.0812
1.97  17.288  0  15.8958  20.7541  0  9.52561  17.2881
1.98  17.4963  0  15.9909  20.9054  0  9.49678  17.4961
1.99  17.7061  0  16.0857  21.0569  0  9.46736  17.706
2  17.9174  0  16.1802  21.2088  0  9.43736  17.9172
2.01  18.1303  0  16.2744  21.3609  0  9.40678  18.1302
2.02  18.3446  0  16.3684  21.5133  0  9.37562  18.3447
2.03  18.5605  0  16.4619  21.6659  0  9.34388  18.5603
2.04  18.778  0  16.5552  21.8188  0  9.31156  18.7775
2.05  18.9969  0  16.6482  21.972  0  9.27867  18.997
2.06  19.2174  0  16.7408  22.1254  0  9.2452  19.2171
2.07  19.4394  0  16.8331  22.2791  0  9.21116  19.4393
2.08  19.663  0  16.925  22.433  0  9.17655  19.6627
2.09  19.8881  0  17.0166  22.5872  0  9.14136  19.8879
2.1  20.1147  0  17.1078  22.7416  0  9.10561  20.1144
2.11  20.3429  0  17.1987  22.8963  0  9.06929  20.3428
2.12  20.5727  0  17.2892  23.0512  0  9.0324  20.5726
2.13  20.8039  0  17.3794  23.2064  0  8.99494  20.8038
2.14  21.0368  0  17.4691  23.3617  0  8.95692  21.0367
2.15  21.2712  0  17.5585  23.5173  0  8.91834  21.2714
2.16  21.5071  0  17.6475  23.6732  0  8.87919  21.5068
2.17  21.7446  0  17.7361  23.8292  0  8.83948  21.7445
2.18  21.9837  0  17.8243  23.9855  0  8.79921  21.9837
2.19  22.2243  0  17.9121  24.142  0  8.75839  22.2244
2.2  22.4666  0  17.9994  24.2987  0  8.71701  22.4663
2.21  22.7103  0  18.0864  24.4556  0  8.67507  22.71
2.22  22.9557  0  18.1729  24.6127  0  8.63257  22.9557
2.23  23.2026  0  18.2591  24.7701  0  8.58953  23.2025
2.24  23.4511  0  18.3447  24.9276  0  8.54593  23.4515
2.25  23.7011  0  18.43  25.0854  0  8.50178  23.7013
2.26  23.9528  0  18.5148  25.2433  0  8.45708  23.9528
2.27  24.206  0  18.5991  25.4014  0  8.41184  24.2058
2.28  24.4608  0  18.683  25.5598  0  8.36605  24.4607
2.29  24.7172  0  18.7664  25.7183  0  8.31972  24.7171
2.3  24.9752  0  18.8494  25.877  0  8.27284  24.975
2.31  25.2347  0  18.9319  26.0359  0  8.22542  25.2344
2.32  25.4959  0  19.0139  26.195  0  8.17747  25.4956
2.33  25.7586  0  19.0954  26.3543  0  8.12897  25.7588
2.34  26.023  0  19.1765  26.5137  0  8.07994  26.023
2.35  26.2889  0  19.257  26.6733  0  8.03037  26.2886
2.36  26.5564  0  19.3371  26.8331  0  7.98027  26.5565
2.37  26.8256  0  19.4166  26.9931  0  7.92964  26.8255
2.38  27.0963  0  19.4957  27.1532  0  7.87847  27.0962
2.39  27.3686  0  19.5742  27.3135  0  7.82678  27.3687
2.4  27.6426  0  19.6522  27.474  0  7.77456  27.6424
2.41  27.9181  0  19.7297  27.6346  0  7.72181  27.9182
2.42  28.1953  0  19.8066  27.7954  0  7.66854  28.1952
2.43  28.474  0  19.8831  27.9564  0  7.61474  28.474
2.44  28.7544  0  19.9589  28.1175  0  7.56042  28.7543
2.45  29.0364  0  20.0343  28.2787  0  7.50559  29.0363
2.46  29.32  0  20.109  28.4401  0  7.45023  29.3201
2.47  29.6052  0  20.1833  28.6017  0  7.39435  29.6051
2.48  29.892  0  20.2569  28.7634  0  7.33796  29.8919
2.49  30.1804  0  20.33  28.9252  0  7.28106  30.1804
2.5  30.4705  0  20.4026  29.0872  0  7.22364  30.4703
2.51  30.7622  0  20.4745  29.2493  0  7.16572  30.7622
2.52  31.0555  0  20.5459  29.4116  0  7.10728  31.0553
2.53  31.3504  0  20.6166  29.574  0  7.04834  31.3503
2.54  31.647  0  20.6868  29.7365  0  6.98889  31.647
2.55  31.9452  0  20.7564  29.8992  0  6.92893  31.9447
2.56  32.245  0  20.8254  30.062  0  6.86848  32.2446
2.57  32.5464  0  20.8938  30.2249  0  6.80752  32.5461
2.58  32.8495  0  20.9616  30.388  0  6.74606  32.8495
2.59  33.1542  0  21.0287  30.5511  0  6.6841  33.154
2.6  33.4605  0  21.0952  30.7144  0  6.62165  33.4603
2.61  33.7684  0  21.1611  30.8778  0  6.5587  33.7682
2.62  34.078  0  21.2264  31.0414  0  6.49526  34.078
2.63  34.3893  0  21.291  31.205  0  6.43133  34.389
2.64  34.7021  0  21.355  31.3688  0  6.36691  34.7022
2.65  35.0167  0  21.4184  31.5327  0  6.302  35.0164
2.66  35.3328  0  21.4811  31.6967  0  6.2366  35.3327
2.67  35.6506  0  21.5431  31.8607  0  6.17072  35.6505
2.68  35.97  0  21.6045  32.0249  0  6.10435  35.9698
2.69  36.2911  0  21.6652  32.1893  0  6.0375  36.291
2.7  36.6138  0  21.7252  32.3537  0  5.97017  36.6136
2.71  36.9382  0  21.7846  32.5182  0  5.90236  36.938
2.72  37.2642  0  21.8433  32.6828  0  5.83407  37.264
2.73  37.5918  0  21.9013  32.8475  0  5.76531  37.5915
2.74  37.9211  0  21.9586  33.0123  0  5.69608  37.9209
2.75  38.2521  0  22.0152  33.1772  0  5.62637  38.252
2.76  38.5847  0  22.0711  33.3422  0  5.55619  38.5847
2.77  38.9189  0  22.1263  33.5073  0  5.48554  38.9187
2.78  39.2548  0  22.1808  33.6724  0  5.41442  39.2547
2.79  39.5924  0  22.2346  33.8377  0  5.34283  39.5922
2.8  39.9316  0  22.2877  34.003  0  5.27078  39.9315
2.81  40.2724  0  22.34  34.1685  0  5.19827  40.2722
2.82  40.6149  0  22.3916  34.334  0  5.1253  40.6149
2.83  40.9591  0  22.4425  34.4996  0  5.05186  40.959
2.84  41.3049  0  22.4927  34.6652  0  4.97797  41.3048
2.85  41.6524  0  22.5421  34.831  0  4.90362  41.6523
2.86  42.0015  0  22.5907  34.9968  0  4.82882  42.0014
2.87  42.3523  0  22.6387  35.1627  0  4.75356  42.3522
2.88  42.7048  0  22.6858  35.3287  0  4.67785  42.7046
2.89  43.0589  0  22.7322  35.4947  0  4.60169  43.0588
2.9  43.4147  0  22.7778  35.6609  0  4.52508  43.4145
2.91  43.7721  0  22.8227  35.8271  0  4.44802  43.7721
2.92  44.1312  0  22.8668  35.9933  0  4.37052  44.1309
2.93  44.492  0  22.9101  36.1596  0  4.29257  44.4918
2.94  44.8544  0  22.9527  36.326  0  4.21418  44.8542
2.95  45.2185  0  22.9944  36.4925  0  4.13535  45.2183
2.96  45.5843  0  23.0354  36.659  0  4.05608  45.5842
2.97  45.9517  0  23.0755  36.8256  0  3.97638  45.9515
2.98  46.3208  0  23.1149  36.9922  0  3.89623  46.3206
2.99  46.6915  0  23.1534  37.1589  0  3.81565  46.6914
3  47.064  0  23.1912  37.3257  0  3.73464  47.0639
3.01  47.4381  0  23.2281  37.4925  0  3.65319  47.4379
3.02  47.8138  0  23.2643  37.6594  0  3.57132  47.8137
3.03  48.1912  0  23.2996  37.8263  0  3.48901  48.1911
3.04  48.5703  0  23.334  37.9933  0  3.40628  48.5701
3.05  48.9511  0  23.3677  38.1603  0  3.32312  48.951
3.06  49.3335  0  23.4005  38.3274  0  3.23954  49.3333
3.07  49.7177  0  23.4325  38.4945  0  3.15554  49.7176
3.08  50.1034  0  23.4636  38.6617  0  3.07111  50.1032
3.09  50.4909  0  23.4939  38.8289  0  2.98627  50.4908
3.1  50.88  0  23.5233  38.9962  0  2.901  50.8798
3.11  51.2708  0  23.5519  39.1635  0  2.81532  51.2705
3.12  51.6633  0  23.5796  39.3308  0  2.72923  51.663
3.13  52.0574  0  23.6065  39.4982  0  2.64272  52.0573
3.14  52.4533  0  23.6325  39.6657  0  2.55579  52.453
3.15  52.8507  0  23.6576  39.8331  0  2.46846  52.8504
3.16  53.2499  0  23.6819  40.0007  0  2.38072  53.2496
3.17  53.6508  0  23.7052  40.1682  0  2.29257  53.6505
3.18  54.0533  0  23.7277  40.3358  0  2.20401  54.0531
3.19  54.4575  0  23.7493  40.5034  0  2.11505  54.4573
3.2  54.8633  0  23.77  40.6711  0  2.02569  54.8631
3.21  55.2709  0  23.7898  40.8388  0  1.93592  55.2707
3.22  55.6801  0  23.8087  41.0065  0  1.84575  55.6799
3.23  56.091  0  23.8267  41.1742  0  1.75519  56.0908
3.24  56.5036  0  23.8438  41.342  0  1.66422  56.5034
3.25  56.9179  0  23.86  41.5098  0  1.57286  56.9177
3.26  57.3338  0  23.8753  41.6777  0  1.48111  57.3337
3.27  57.7514  0  23.8896  41.8455  0  1.38896  57.7512
3.28  58.1707  0  23.9031  42.0134  0  1.29642  58.1704
3.29  58.5917  0  23.9156  42.1813  0  1.20348  58.5914
3.3  59.0143  0  23.9271  42.3493  0  1.11016  59.0141
3.31  59.4387  0  23.9378  42.5173  0  1.01646  59.4384
3.32  59.8647  0  23.9475  42.6852  0  0.922361  59.8644
3.33  60.2924  0  23.9562  42.8533  0  0.827882  60.2922
3.34  60.7218  0  23.964  43.0213  0  0.733019  60.7216
3.35  61.1528  0  23.9709  43.1893  0  0.637774  61.1526
3.36  61.5855  0  23.9768  43.3574  0  0.542148  61.5853
3.37  62.02  0  23.9817  43.5255  0  0.446143  62.0197
3.38  62.456  0  23.9857  43.6936  0  0.34976  62.4557
3.39  62.8938  0  23.9887  43.8617  0  0.253  62.8937
3.4  63.3333  0  23.9907  44.0298  0  0.155865  63.3331
3.41  63.7744  0  23.9918  44.198  0  0.0583565  63.7741
3.42  64.2172  0  23.9919  44.3661  0  -0.0395249  64.2169
3.43  64.6617  0  23.991  44.5343  0  -0.137777  64.6614
3.44  65.1079  0  23.9892  44.7025  0  -0.2364  65.1076
3.45  65.5558  0  23.9863  44.8707  0  -0.335391  65.5556
3.46  66.0053  0  23.9824  45.0389  0  -0.434749  66.0051
3.47  66.4566  0  23.9776  45.2071  0  -0.534472  66.4564
3.48  66.9095  0  23.9718  45.3754  0  -0.634561  66.9093
3.49  67.3641  0  23.9649  45.5436  0  -0.735012  67.3638
3.5  67.8204  0  23.9571  45.7118  0  -0.835825  67.8201
3.51  68.2783  0  23.9482  45.8801  0  -0.936999  68.278
3.52  68.738  0  23.9383  46.0483  0  -1.03853  68.7377
3.53  69.1993  0  23.9274  46.2166  0  -1.14042  69.199
3.54  69.6623  0  23.9155  46.3849  0  -1.24267  69.6621
3.55  70.127  0  23.9026  46.5531  0  -1.34527  70.1267
3.56  70.5934  0  23.8886  46.7214  0  -1.44823  70.5931
3.57  71.0614  0  23.8736  46.8897  0  -1.55154  71.0613
3.58  71.5311  0  23.8576  47.0579  0  -1.6552  71.5308
3.59  72.0026  0  23.8405  47.2262  0  -1.75921  72.0023
3.6  72.4757  0  23.8224  47.3945  0  -1.86357  72.4755
3.61  72.9505  0  23.8032  47.5628  0  -1.96828  72.9502
3.62  73.4269  0  23.783  47.731  0  -2.07333  73.4267
3.63  73.9051  0  23.7618  47.8993  0  -2.17873  73.9048
3.64  74.3849  0  23.7394  48.0676  0  -2.28447  74.3846
3.65  74.8664  0  23.7161  48.2358  0  -2.39056  74.8662
3.66  75.3496  0  23.6916  48.4041  0  -2.49699  75.3494
3.67  75.8345  0  23.6661  48.5724  0  -2.60375  75.8342
3.68  76.3211  0  23.6395  48.7406  0  -2.71086  76.3208
3.69  76.8093  0  23.6119  48.9089  0  -2.8183  76.8091
3.7  77.2993  0  23.5832  49.0771  0  -2.92608  77.2989
3.71  77.7909  0  23.5534  49.2453  0  -3.0342  77.7905
3.72  78.2842  0  23.5225  49.4136  0  -3.14265  78.2838
3.73  78.7791  0  23.4905  49.5818  0  -3.25143  78.7788
3.74  79.2758  0  23.4575  49.75  0  -3.36055  79.2755
3.75  79.7741  0  23.4233  49.9182  0  -3.46999  79.7739
3.76  80.2742  0  23.3881  50.0864  0  -3.57976  80.2739
3.77  80.7759  0  23.3517  50.2545  0  -3.68987  80.7755
3.78  81.2792  0  23.3143  50.4227  0  -3.80029  81.279
3.79  81.7843  0  23.2757  50.5909  0  -3.91105  81.784
3.8  82.2911  0  23.236  50.759  0  -4.02213  82.2908
3.81  82.7995  0  23.1953  50.9271  0  -4.13353  82.7992
3.82  83.3096  0  23.1534  51.0953  0  -4.24525  83.3093
3.83  83.8214  0  23.1104  51.2634  0  -4.3573  83.8212
3.84  84.3349  0  23.0662  51.4315  0  -4.46966  84.3347
3.85  84.85  0  23.021  51.5995  0  -4.58235  84.8497
3.86  85.3669  0  22.9746  51.7676  0  -4.69535  85.3666
3.87  85.8854  0  22.9271  51.9356  0  -4.80867  85.885
3.88  86.4056  0  22.8784  52.1037  0  -4.9223  86.4052
3.89  86.9275  0  22.8286  52.2717  0  -5.03625  86.9272
3.9  87.451  0  22.7777  52.4397  0  -5.15051  87.4507
3.91  87.9763  0  22.7256  52.6076  0  -5.26508  87.9759
3.92  88.5032  0  22.6724  52.7756  0  -5.37997  88.5029
3.93  89.0318  0  22.618  52.9435  0  -5.49516  89.0315
3.94  89.562  0  22.5625  53.1115  0  -5.61066  89.5617
3.95  90.094  0  22.5058  53.2794  0  -5.72647  90.0936
3.96  90.6276  0  22.4479  53.4473  0  -5.84258  90.6273
3.97  91.1629  0  22.3889  53.6151  0  -5.95901  91.1626
3.98  91.6999  0  22.3288  53.783  0  -6.07573  91.6996
3.99  92.2386  0  22.2674  53.9508  0  -6.19276  92.2383
4  92.7789  0  22.2049  54.1186  0  -6.31009  92.7786
4.01  93.321  0  22.1412  54.2863  0  -6.42772  93.3207
4.02  93.8647  0  22.0763  54.4541  0  -6.54565  93.8643
4.03  94.41  0  22.0103  54.6218  0  -6.66388  94.4098
4.04  94.9571  0  21.9431  54.7896  0  -6.78241  94.9568
4.05  95.5058  0  21.8747  54.9573  0  -6.90124  95.5056
4.06  96.0563  0  21.805  55.1249  0  -7.02036  96.056
4.07  96.6083  0  21.7342  55.2926  0  -7.13978  96.608
4.08  97.1621  0  21.6622  55.4602  0  -7.25949  97.1618
4.09  97.7175  0  21.5891  55.6278  0  -7.3795  97.7172
4.1  98.2747  0  21.5147  55.7954  0  -7.49979  98.2743
4.11  98.8335  0  21.4391  55.963  0  -7.62038  98.8332
4.12  99.3939  0  21.3622  56.1305  0  -7.74126  99.3935
4.13  99.9561  0  21.2842  56.298  0  -7.86242  99.9557
4.14  100.52  0  21.205  56.4655  0  -7.98387  100.52
4.15  101.085  0  21.1246  56.6329  0  -8.10561  101.085
4.16  101.653  0  21.0429  56.8003  0  -8.22764  101.652
4.17  102.221  0  20.96  56.9677  0  -8.34994  102.221
4.18  102.792  0  20.8759  57.1351  0  -8.47254  102.792
4.19  103.364  0  20.7905  57.3024  0  -8.59541  103.364
4.2  103.938  0  20.704  57.4697  0  -8.71857  103.938
4.21  104.513  0  20.6162  57.637  0  -8.842  104.513
4.22  105.091  0  20.5271  57.8042  0  -8.96572  105.09
4.23  105.67  0  20.4369  57.9715  0  -9.08971  105.669
4.24  106.25  0  20.3453  58.1386  0  -9.21399  106.25
