# t  x  y  z  vx  vy  vz  downrange
0.77  3.24387  0  3.40544  8.59154  0  6.71928  3.24534
0.78  3.33044  0  3.47265  8.72171  0  6.72243  3.33051
0.79  3.41831  0  3.53988  8.8526  0  6.72467  3.41884
0.8  3.50749  0  3.60714  8.9842  0  6.726  3.50881
0.81  3.598  0  3.6744  9.1165  0  6.72641  3.59903
0.82  3.68983  0  3.74166  9.2495  0  6.7259  3.69073
0.83  3.78299  0  3.80892  9.38317  0  6.72448  3.78378
0.84  3.87749  0  3.87615  9.51751  0  6.72214  3.87693
0.85  3.97334  0  3.94336  9.65252  0  6.71889  3.97244
0.86  4.07055  0  4.01052  9.78818  0  6.71471  4.07127
0.87  4.16911  0  4.07765  9.92449  0  6.70962  4.16991
0.88  4.26904  0  4.14471  10.0614  0  6.70361  4.26839
0.89  4.37034  0  4.21172  10.199  0  6.69669  4.37189
0.9  4.47302  0  4.27864  10.3372  0  6.68884  4.474
0.91  4.57708  0  4.34549  10.476  0  6.68008  4.57779
0.92  4.68254  0  4.41224  10.6154  0  6.6704  4.68216
0.93  4.78939  0  4.4789  10.7554  0  6.6598  4.78898
0.94  4.89765  0  4.54544  10.8959  0  6.64828  4.89715
0.95  5.00731  0  4.61186  11.0371  0  6.63585  5.0066
0.96  5.11839  0  4.67815  11.1788  0  6.6225  5.11724
0.97  5.23089  0  4.7443  11.321  0  6.60824  5.23072
0.98  5.34482  0  4.81031  11.4638  0  6.59307  5.34601
0.99  5.46017  0  4.87616  11.6072  0  6.57698  5.4597
1  5.57696  0  4.94185  11.7511  0  6.55999  5.57592
1.01  5.69519  0  5.00736  11.8955  0  6.54208  5.69692
1.02  5.81487  0  5.07269  12.0404  0  6.52327  5.81462
1.03  5.936  0  5.13782  12.1858  0  6.50355  5.93608
1.04  6.05859  0  5.20276  12.3317  0  6.48292  6.05808
1.05  6.18264  0  5.26748  12.4781  0  6.46139  6.18206
1.06  6.30815  0  5.33198  12.625  0  6.43896  6.30718
1.07  6.43514  0  5.39625  12.7724  0  6.41563  6.43618
1.08  6.5636  0  5.46029  12.9202  0  6.3914  6.56334
1.09  6.69355  0  5.52408  13.0685  0  6.36627  6.69416
1.1  6.82497  0  5.58761  13.2172  0  6.34025  6.82379
1.11  6.95789  0  5.65088  13.3664  0  6.31334  6.9588
1.12  7.0923  0  5.71388  13.516  0  6.28554  7.09315
1.13  7.22821  0  5.77659  13.666  0  6.25685  7.22812
1.14  7.36562  0  5.83901  13.8165  0  6.22728  7.36553
1.15  7.50454  0  5.90113  13.9673  0  6.19683  7.50403
1.16  7.64497  0  5.96294  14.1186  0  6.16549  7.64535
1.17  7.78692  0  6.02444  14.2703  0  6.13328  7.78699
1.18  7.93038  0  6.08561  14.4223  0  6.1002  7.9301
1.19  8.07536  0  6.14644  14.5748  0  6.06624  8.0757
1.2  8.22188  0  6.20693  14.7276  0  6.03141  8.22257
1.21  8.36992  0  6.26706  14.8808  0  5.99572  8.37009
1.22  8.51949  0  6.32684  15.0343  0  5.95916  8.51931
1.23  8.6706  0  6.38624  15.1882  0  5.92174  8.67012
1.24  8.82326  0  6.44527  15.3424  0  5.88347  8.82297
1.25  8.97745  0  6.50391  15.497  0  5.84434  8.97723
1.26  9.1332  0  6.56216  15.6519  0  5.80435  9.13335
1.27  9.29049  0  6.62  15.8072  0  5.76352  9.29024
1.28  9.44934  0  6.67742  15.9627  0  5.72185  9.44882
1.29  9.60975  0  6.73443  16.1186  0  5.67933  9.6095
1.3  9.77172  0  6.79101  16.2748  0  5.63597  9.77169
1.31  9.93525  0  6.84715  16.4313  0  5.59178  9.93577
1.32  10.1003  0  6.90284  16.5881  0  5.54675  10.1003
1.33  10.267  0  6.95808  16.7452  0  5.5009  10.2666
1.34  10.4352  0  7.01286  16.9026  0  5.45422  10.4351
1.35  10.6051  0  7.06716  17.0602  0  5.40672  10.6051
1.36  10.7765  0  7.12099  17.2181  0  5.35839  10.777
1.37  10.9494  0  7.17433  17.3763  0  5.30926  10.9495
1.38  11.124  0  7.22717  17.5348  0  5.25931  11.1235
1.39  11.3001  0  7.27951  17.6935  0  5.20855  11.3007
1.4  11.4779  0  7.33134  17.8524  0  5.15698  11.4776
1.41  11.6572  0  7.38265  18.0116  0  5.10462  11.6572
1.42  11.8381  0  7.43343  18.1711  0  5.05145  11.8375
1.43  12.0206  0  7.48367  18.3307  0  4.9975  12.0207
1.44  12.2047  0  7.53337  18.4906  0  4.94275  12.2045
1.45  12.3904  0  7.58252  18.6508  0  4.88721  12.39
1.46  12.5777  0  7.63112  18.8111  0  4.83089  12.5778
1.47  12.7666  0  7.67914  18.9717  0  4.77378  12.7667
1.48  12.9571  0  7.72659  19.1324  0  4.71591  12.9573
1.49  13.1493  0  7.77346  19.2934  0  4.65725  13.1494
1.5  13.343  0  7.81973  19.4546  0  4.59783  13.3427
1.51  13.5384  0  7.86541  19.6159  0  4.53765  13.5383
1.52  13.7353  0  7.91048  19.7775  0  4.4767  13.7353
1.53  13.9339  0  7.95494  19.9392  0  4.41499  13.9341
1.54  14.1341  0  7.99878  20.1011  0  4.35253  14.1343
1.55  14.3359  0  8.04199  20.2632  0  4.28931  14.3358
1.56  14.5394  0  8.08456  20.4255  0  4.22535  14.5394
1.57  14.7445  0  8.12649  20.5879  0  4.16065  14.7442
1.58  14.9511  0  8.16777  20.7505  0  4.0952  14.9514
1.59  15.1595  0  8.2084  20.9132  0  4.02902  15.1596
1.6  15.3694  0  8.24835  21.0761  0  3.9621  15.3694
1.61  15.581  0  8.28763  21.2392  0  3.89446  15.5809
1.62  15.7942  0  8.32624  21.4024  0  3.82609  15.794
1.63  16.009  0  8.36415  21.5657  0  3.757  16.0087
1.64  16.2255  0  8.40138  21.7292  0  3.68719  16.225
1.65  16.4436  0  8.4379  21.8928  0  3.61667  16.4435
1.66  16.6634  0  8.47371  22.0566  0  3.54544  16.6634
1.67  16.8848  0  8.5088  22.2204  0  3.4735  16.8847
1.68  17.1078  0  8.54317  22.3844  0  3.40086  17.1082
1.69  17.3324  0  8.57682  22.5485  0  3.32751  17.3327
1.7  17.5587  0  8.60972  22.7128  0  3.25347  17.5587
1.71  17.7867  0  8.64188  22.8771  0  3.17874  17.7864
1.72  18.0163  0  8.6733  23.0416  0  3.10332  18.0165
1.73  18.2475  0  8.70395  23.2061  0  3.02722  18.2474
1.74  18.4804  0  8.73384  23.3708  0  2.95044  18.4801
1.75  18.7149  0  8.76295  23.5355  0  2.87297  18.7149
1.76  18.9511  0  8.79129  23.7004  0  2.79484  18.9511
1.77  19.189  0  8.81885  23.8653  0  2.71603  19.1891
1.78  19.4284  0  8.84561  24.0303  0  2.63655  19.4286
1.79  19.6696  0  8.87158  24.1954  0  2.55642  19.6696
1.8  19.9123  0  8.89674  24.3606  0  2.47562  19.9122
1.81  20.1568  0  8.92109  24.5259  0  2.39417  20.1568
1.82  20.4029  0  8.94462  24.6913  0  2.31206  20.4026
1.83  20.6506  0  8.96733  24.8567  0  2.2293  20.6508
1.84  20.9  0  8.9892  25.0222  0  2.1459  20.9
1.85  21.151  0  9.01024  25.1878  0  2.06186  21.1509
1.86  21.4037  0  9.03044  25.3534  0  1.97718  21.4035
1.87  21.6581  0  9.04978  25.5191  0  1.89187  21.6581
1.88  21.9141  0  9.06827  25.6848  0  1.80592  21.9139
1.89  22.1718  0  9.0859  25.8506  0  1.71934  22.1719
1.9  22.4311  0  9.10266  26.0165  0  1.63214  22.4315
1.91  22.6921  0  9.11854  26.1824  0  1.54432  22.6921
1.92  22.9548  0  9.13354  26.3484  0  1.45589  22.9547
1.93  23.2191  0  9.14766  26.5144  0  1.36683  23.219
1.94  23.4851  0  9.16088  26.6805  0  1.27717  23.485
1.95  23.7527  0  9.1732  26.8466  0  1.1869  23.7527
1.96  24.022  0  9.18461  27.0127  0  1.09602  24.0217
1.97  24.293  0  9.19512  27.1789  0  1.00455  24.2928
1.98  24.5656  0  9.2047  27.3451  0  0.912474  24.5655
1.99  24.8399  0  9.21336  27.5113  0  0.819807  24.8398
2  25.1158  0  9.2211  27.6776  0  0.726548  25.1157
2.01  25.3934  0  9.22789  27.8439  0  0.632702  25.3938
2.02  25.6727  0  9.23375  28.0102  0  0.538272  25.6729
2.03  25.9536  0  9.23866  28.1766  0  0.443261  25.9537
2.04  26.2362  0  9.24261  28.3429  0  0.347672  26.236
2.05  26.5205  0  9.24561  28.5093  0  0.251508  26.5206
2.06  26.8064  0  9.24764  28.6757  0  0.154773  26.8066
2.07  27.094  0  9.2487  28.8422  0  0.05747  27.0942
2.08  27.3833  0  9.24879  29.0086  0  -0.0403981  27.3829
2.09  27.6742  0  9.24789  29.1751  0  -0.138828  27.6739
2.1  27.9668  0  9.24601  29.3415  0  -0.237817  27.9668
2.11  28.261  0  9.24313  29.508  0  -0.337361  28.2611
2.12  28.5569  0  9.23926  29.6745  0  -0.437458  28.557
2.13  28.8545  0  9.23438  29.841  0  -0.538104  28.8546
2.14  29.1537  0  9.2285  30.0074  0  -0.639297  29.1536
2.15  29.4546  0  9.2216  30.1739  0  -0.741033  29.4549
2.16  29.7572  0  9.21367  30.3404  0  -0.843309  29.7571
2.17  30.0615  0  9.20473  30.5069  0  -0.946122  30.0614
2.18  30.3674  0  9.19475  30.6734  0  -1.04947  30.3675
2.19  30.6749  0  9.18374  30.8398  0  -1.15335  30.6749
2.2  30.9841  0  9.17168  31.0063  0  -1.25776  30.9838
2.21  31.295  0  9.15858  31.1728  0  -1.36269  31.2949
2.22  31.6076  0  9.14443  31.3392  0  -1.46814  31.6074
2.23  31.9218  0  9.12922  31.5056  0  -1.57412  31.9215
2.24  32.2377  0  9.11294  31.6721  0  -1.68061  32.2376
2.25  32.5553  0  9.0956  31.8385  0  -1.78761  32.5553
2.26  32.8745  0  9.07719  32.0049  0  -1.89513  32.8745
2.27  33.1954  0  9.0577  32.1712  0  -2.00315  33.1955
2.28  33.5179  0  9.03712  32.3376  0  -2.11168  33.518
2.29  33.8421  0  9.01546  32.5039  0  -2.22071  33.842
2.3  34.168  0  8.99271  32.6702  0  -2.33024  34.168
2.31  34.4955  0  8.96886  32.8365  0  -2.44027  34.4955
2.32  34.8247  0  8.9439  33.0028  0  -2.55079  34.8245
2.33  35.1556  0  8.91784  33.169  0  -2.6618  35.1557
2.34  35.4881  0  8.89066  33.3352  0  -2.7733  35.4881
2.35  35.8223  0  8.86237  33.5014  0  -2.88529  35.822
2.36  36.1581  0  8.83296  33.6676  0  -2.99776  36.1582
2.37  36.4956  0  8.80241  33.8337  0  -3.11071  36.4955
2.38  36.8348  0  8.77074  33.9998  0  -3.22414  36.8346
2.39  37.1756  0  8.73793  34.1658  0  -3.33804  37.1757
2.4  37.5181  0  8.70398  34.3319  0  -3.45242  37.5179
2.41  37.8623  0  8.66888  34.4979  0  -3.56727  37.8624
2.42  38.2081  0  8.63263  34.6638  0  -3.68258  38.2081
2.43  38.5555  0  8.59523  34.8297  0  -3.79836  38.5555
2.44  38.9047  0  8.55666  34.9956  0  -3.9146  38.9046
2.45  39.2555  0  8.51693  35.1614  0  -4.0313  39.2553
2.46  39.6079  0  8.47603  35.3272  0  -4.14846  39.6079
2.47  39.962  0  8.43396  35.493  0  -4.26607  39.9618
2.48  40.3178  0  8.39071  35.6587  0  -4.38413  40.3177
2.49  40.6752  0  8.34628  35.8244  0  -4.50265  40.6751
2.5  41.0342  0  8.30066  35.99  0  -4.62161  41.0342
2.51  41.395  0  8.25384  36.1556  0  -4.74101  41.395
2.52  41.7574  0  8.20583  36.3211  0  -4.86086  41.7574
2.53  42.1214  0  8.15663  36.4866  0  -4.98115  42.1212
2.54  42.4871  0  8.10621  36.6521  0  -5.10188  42.4871
2.55  42.8544  0  8.05459  36.8175  0  -5.22304  42.8544
2.56  43.2234  0  8.00175  36.9828  0  -5.34463  43.2232
2.57  43.5941  0  7.94769  37.1481  0  -5.46666  43.5939
2.58  43.9664  0  7.89241  37.3134  0  -5.58911  43.9664
2.59  44.3404  0  7.83591  37.4786  0  -5.71199  44.3403
2.6  44.716  0  7.77817  37.6437  0  -5.83529  44.7159
2.61  45.0932  0  7.7192  37.8088  0  -5.95902  45.0933
2.62  45.4721  0  7.65899  37.9738  0  -6.08316  45.4722
2.63  45.8527  0  7.59754  38.1388  0  -6.20772  45.8527
2.64  46.2349  0  7.53483  38.3037  0  -6.33269  46.2349
2.65  46.6188  0  7.47088  38.4686  0  -6.45808  46.6188
2.66  47.0043  0  7.40567  38.6334  0  -6.58388  47.0043
2.67  47.3915  0  7.3392  38.7982  0  -6.71008  47.3913
2.68  47.7803  0  7.27147  38.9629  0  -6.83669  47.7803
2.69  48.1707  0  7.20247  39.1275  0  -6.9637  48.1706
2.7  48.5628  0  7.13219  39.2921  0  -7.09111  48.5627
2.71  48.9566  0  7.06064  39.4566  0  -7.21893  48.9566
2.72  49.3519  0  6.98781  39.6211  0  -7.34714  49.3521
2.73  49.749  0  6.9137  39.7854  0  -7.47574  49.7489
2.74  50.1476  0  6.8383  39.9498  0  -7.60474  50.1478
2.75  50.548  0  6.7616  40.114  0  -7.73413  50.5479
2.76  50.9499  0  6.68361  40.2782  0  -7.8639  50.9498
2.77  51.3535  0  6.60432  40.4424  0  -7.99407  51.3535
2.78  51.7588  0  6.52373  40.6064  0  -8.12461  51.7588
2.79  52.1657  0  6.44183  40.7704  0  -8.25554  52.1657
2.8  52.5742  0  6.35862  40.9344  0  -8.38685  52.5741
2.81  52.9843  0  6.27409  41.0982  0  -8.51854  52.9844
2.82  53.3961  0  6.18825  41.262  0  -8.6506  53.3962
2.83  53.8096  0  6.10108  41.4258  0  -8.78304  53.8095
2.84  54.2247  0  6.01258  41.5894  0  -8.91585  54.2246
2.85  54.6414  0  5.92276  41.753  0  -9.04904  54.6411
2.86  55.0597  0  5.8316  41.9166  0  -9.18259  55.0597
2.87  55.4797  0  5.73911  42.08  0  -9.31651  55.4797
2.88  55.9013  0  5.64527  42.2434  0  -9.45079  55.9013
2.89  56.3246  0  5.55009  42.4067  0  -9.58543  56.3247
2.9  56.7495  0  5.45356  42.57  0  -9.72044  56.7494
2.91  57.176  0  5.35568  42.7332  0  -9.85581  57.176
2.92  57.6041  0  5.25644  42.8963  0  -9.99153  57.6041
2.93  58.0339  0  5.15585  43.0593  0  -10.1276  58.0338
2.94  58.4653  0  5.05389  43.2222  0  -10.264  58.4653
2.95  58.8983  0  4.95057  43.3851  0  -10.4008  58.8983
2.96  59.333  0  4.84587  43.5479  0  -10.5379  59.333
2.97  59.7693  0  4.73981  43.7107  0  -10.6754  59.7693
2.98  60.2072  0  4.63236  43.8733  0  -10.8132  60.2072
2.99  60.6468  0  4.52354  44.0359  0  -10.9514  60.6467
3  61.0879  0  4.41333  44.1984  0  -11.0899  61.0879
3.01  61.5307  0  4.30174  44.3608  0  -11.2288  61.5307
3.02  61.9752  0  4.18876  44.5231  0  -11.368  61.9752
3.03  62.4212  0  4.07438  44.6854  0  -11.5075  62.4212
3.04  62.8689  0  3.95861  44.8476  0  -11.6474  62.8689
3.05  63.3182  0  3.84143  45.0097  0  -11.7876  63.3181
3.06  63.7691  0  3.72285  45.1717  0  -11.9281  63.769
3.07  64.2216  0  3.60287  45.3337  0  -12.0689  64.2216
3.08  64.6757  0  3.48147  45.4956  0  -12.2101  64.6756
3.09  65.1315  0  3.35867  45.6574  0  -12.3516  65.1316
3.1  65.5889  0  3.23444  45.8191  0  -12.4935  65.5888
3.11  66.0479  0  3.1088  45.9807  0  -12.6356  66.0479
3.12  66.5085  0  2.98173  46.1422  0  -12.7781  66.5085
3.13  66.9707  0  2.85323  46.3037  0  -12.9209  66.9706
3.14  67.4346  0  2.72331  46.4651  0  -13.0641  67.4346
3.15  67.9  0  2.59195  46.6264  0  -13.2075  67.9001
3.16  68.3671  0  2.45916  46.7876  0  -13.3512  68.3671
3.17  68.8358  0  2.32492  46.9487  0  -13.4953  68.8357
3.18  69.3061  0  2.18925  47.1098  0  -13.6397  69.306
3.19  69.778  0  2.05213  47.2707  0  -13.7844  69.7779
3.2  70.2515  0  1.91356  47.4316  0  -13.9294  70.2514
3.21  70.7266  0  1.77354  47.5924  0  -14.0747  70.7266
3.22  71.2033  0  1.63207  47.7531  0  -14.2203  71.2034
3.23  71.6817  0  1.48913  47.9137  0  -14.3662  71.6816
3.24  72.1616  0  1.34474  48.0742  0  -14.5124  72.1617
3.25  72.6431  0  1.19888  48.2347  0  -14.6589  72.6431
3.26  73.1263  0  1.05156  48.395  0  -14.8057  73.1263
3.27  73.611  0  0.902769  48.5552  0  -14.9528  73.611
3.28  74.0974  0  0.752504  48.7154  0  -15.1002  74.0974
3.29  74.5854  0  0.600763  48.8755  0  -15.2479  74.5854
3.3  75.0749  0  0.447544  49.0354  0  -15.3959  75.0749
3.31  75.5661  0  0.292844  49.1953  0  -15.5442  75.566
3.32  76.0588  0  0.13666  49.3551  0  -15.6928  76.0588
3.33  76.5532  0  -0.0210121  49.5148  0  -15.8416  76.5532
