# t  x  y  z  vx  vy  vz  downrange
0.49  1.67977  0  1.17619  6.72321  0  4.69132  1.68145
0.5  1.74768  0  1.22308  6.85853  0  4.68685  1.74472
0.51  1.81695  0  1.26992  6.99477  0  4.68107  1.81576
0.52  1.88758  0  1.3167  7.13191  0  4.67397  1.88651
0.53  1.95959  0  1.3634  7.26992  0  4.66555  1.96163
0.54  2.03298  0  1.41  7.40879  0  4.65583  2.03397
0.55  2.10777  0  1.45651  7.5485  0  4.64479  2.11025
0.56  2.18395  0  1.5029  7.68903  0  4.63243  2.18388
0.57  2.26155  0  1.54915  7.83036  0  4.61877  2.2631
0.58  2.34056  0  1.59527  7.97248  0  4.6038  2.3377
0.59  2.421  0  1.64122  8.11537  0  4.58752  2.41748
0.6  2.50287  0  1.68701  8.25901  0  4.56994  2.50375
0.61  2.58618  0  1.73262  8.40338  0  4.55105  2.5854
0.62  2.67094  0  1.77803  8.54848  0  4.53087  2.66962
0.63  2.75716  0  1.82323  8.69427  0  4.50939  2.75783
0.64  2.84483  0  1.86821  8.84074  0  4.48663  2.84806
0.65  2.93397  0  1.91296  8.98788  0  4.46257  2.93398
0.66  3.02459  0  1.95746  9.13567  0  4.43723  3.02643
0.67  3.11669  0  2.0017  9.2841  0  4.41061  3.11468
0.68  3.21027  0  2.04567  9.43315  0  4.38272  3.21177
0.69  3.30535  0  2.08935  9.5828  0  4.35356  3.30464
0.7  3.40193  0  2.13274  9.73303  0  4.32313  3.40295
0.71  3.50002  0  2.17581  9.88384  0  4.29144  3.49978
0.72  3.59961  0  2.21856  10.0352  0  4.2585  3.59903
0.73  3.70072  0  2.26098  10.1871  0  4.22431  3.70173
0.74  3.80335  0  2.30304  10.3396  0  4.18887  3.80402
0.75  3.90751  0  2.34475  10.4925  0  4.1522  3.9071
0.76  4.01321  0  2.38608  10.646  0  4.1143  4.01317
0.77  4.12044  0  2.42703  10.7999  0  4.07517  4.12088
0.78  4.22921  0  2.46758  10.9543  0  4.03482  4.23013
0.79  4.33952  0  2.50772  11.1092  0  3.99326  4.33871
0.8  4.45139  0  2.54744  11.2645  0  3.95049  4.45275
0.81  4.56482  0  2.58673  11.4203  0  3.90652  4.56395
0.82  4.6798  0  2.62557  11.5765  0  3.86136  4.6783
0.83  4.79635  0  2.66395  11.733  0  3.81501  4.79746
0.84  4.91446  0  2.70187  11.89  0  3.76748  4.91373
0.85  5.03415  0  2.7393  12.0474  0  3.71878  5.03449
0.86  5.15541  0  2.77624  12.2051  0  3.66892  5.15505
0.87  5.27825  0  2.81267  12.3632  0  3.61789  5.27799
0.88  5.40268  0  2.84859  12.5217  0  3.56572  5.40399
0.89  5.52869  0  2.88398  12.6805  0  3.5124  5.52793
0.9  5.65629  0  2.91884  12.8396  0  3.45794  5.65714
0.91  5.78548  0  2.95314  12.999  0  3.40236  5.78503
0.92  5.91627  0  2.98688  13.1588  0  3.34565  5.91626
0.93  6.04866  0  3.02005  13.3188  0  3.28783  6.04912
0.94  6.18264  0  3.05263  13.4791  0  3.2289  6.18352
0.95  6.31824  0  3.08462  13.6397  0  3.16887  6.31934
0.96  6.45544  0  3.11601  13.8006  0  3.10775  6.4551
0.97  6.59425  0  3.14677  13.9617  0  3.04554  6.59424
0.98  6.73467  0  3.17691  14.1231  0  2.98226  6.73519
0.99  6.87671  0  3.20641  14.2847  0  2.91791  6.87719
1  7.02037  0  3.23527  14.4465  0  2.8525  7.02147
1.01  7.16564  0  3.26346  14.6085  0  2.78603  7.16537
1.02  7.31254  0  3.29098  14.7708  0  2.71852  7.31199
1.03  7.46106  0  3.31783  14.9333  0  2.64996  7.46118
1.04  7.61121  0  3.34398  15.096  0  2.58038  7.61041
1.05  7.76298  0  3.36943  15.2588  0  2.50977  7.76318
1.06  7.91638  0  3.39417  15.4218  0  2.43815  7.91642
1.07  8.07142  0  3.41819  15.585  0  2.36552  8.07178
1.08  8.22808  0  3.44148  15.7484  0  2.29188  8.22915
1.09  8.38639  0  3.46403  15.9119  0  2.21726  8.38627
1.1  8.54632  0  3.48582  16.0756  0  2.14164  8.54577
1.11  8.7079  0  3.50686  16.2394  0  2.06505  8.70807
1.12  8.87111  0  3.52712  16.4034  0  1.98749  8.87045
1.13  9.03597  0  3.5466  16.5675  0  1.90897  9.0364
1.14  9.20246  0  3.56529  16.7317  0  1.82948  9.20182
1.15  9.3706  0  3.58319  16.896  0  1.74905  9.37011
1.16  9.54038  0  3.60027  17.0604  0  1.66768  9.54016
1.17  9.71181  0  3.61654  17.225  0  1.58538  9.71141
1.18  9.88488  0  3.63198  17.3896  0  1.50215  9.88519
1.19  10.0596  0  3.64658  17.5543  0  1.41799  10.0591
1.2  10.236  0  3.66033  17.7191  0  1.33293  10.2362
1.21  10.414  0  3.67323  17.884  0  1.24696  10.4143
1.22  10.5936  0  3.68527  18.049  0  1.1601  10.5931
1.23  10.775  0  3.69643  18.214  0  1.07234  10.7745
1.24  10.9579  0  3.70671  18.3791  0  0.9837  10.9582
1.25  11.1425  0  3.7161  18.5443  0  0.894183  11.1425
1.26  11.3288  0  3.72459  18.7095  0  0.803797  11.329
1.27  11.5167  0  3.73218  18.8747  0  0.712547  11.5165
1.28  11.7063  0  3.73884  19.04  0  0.620442  11.7067
1.29  11.8975  0  3.74458  19.2054  0  0.527488  11.898
1.3  12.0904  0  3.74939  19.3708  0  0.433692  12.09
1.31  12.285  0  3.75325  19.5362  0  0.339061  12.285
1.32  12.4811  0  3.75617  19.7016  0  0.243601  12.4812
1.33  12.679  0  3.75812  19.8671  0  0.147319  12.6794
1.34  12.8785  0  3.75911  20.0326  0  0.0502209  12.8787
1.35  13.0796  0  3.75913  20.1981  0  -0.0476855  13.0798
1.36  13.2824  0  3.75816  20.3636  0  -0.146394  13.2823
1.37  13.4869  0  3.75619  20.5291  0  -0.245899  13.4868
1.38  13.693  0  3.75324  20.6946  0  -0.346193  13.6932
1.39  13.9008  0  3.74927  20.8601  0  -0.44727  13.9007
1.4  14.1102  0  3.74429  21.0256  0  -0.549125  14.11
1.41  14.3213  0  3.73828  21.1911  0  -0.651749  14.321
1.42  14.534  0  3.73125  21.3566  0  -0.755138  14.5338
1.43  14.7484  0  3.72318  21.522  0  -0.859285  14.7485
1.44  14.9645  0  3.71406  21.6875  0  -0.964185  14.9647
1.45  15.1822  0  3.70389  21.8529  0  -1.06983  15.1816
1.46  15.4015  0  3.69266  22.0183  0  -1.17622  15.4019
1.47  15.6226  0  3.68037  22.1837  0  -1.28333  15.6226
1.48  15.8452  0  3.66699  22.3491  0  -1.39118  15.8454
1.49  16.0695  0  3.65254  22.5144  0  -1.49975  16.0695
1.5  16.2955  0  3.637  22.6797  0  -1.60904  16.2956
1.51  16.5231  0  3.62036  22.8449  0  -1.71904  16.5232
1.52  16.7524  0  3.60261  23.0101  0  -1.82974  16.7518
1.53  16.9833  0  3.58376  23.1753  0  -1.94114  16.9834
1.54  17.2159  0  3.56379  23.3404  0  -2.05324  17.2161
1.55  17.4501  0  3.54269  23.5054  0  -2.16602  17.4498
1.56  17.686  0  3.52046  23.6705  0  -2.27949  17.6861
1.57  17.9236  0  3.4971  23.8354  0  -2.39363  17.9235
1.58  18.1627  0  3.47259  24.0003  0  -2.50845  18.1625
1.59  18.4036  0  3.44693  24.1652  0  -2.62393  18.4034
1.6  18.646  0  3.42011  24.3299  0  -2.74007  18.646
1.61  18.8902  0  3.39213  24.4947  0  -2.85687  18.8902
1.62  19.1359  0  3.36297  24.6593  0  -2.97432  19.1356
1.63  19.3833  0  3.33264  24.8239  0  -3.09242  19.3835
1.64  19.6324  0  3.30112  24.9884  0  -3.21116  19.6321
1.65  19.8831  0  3.26841  25.1529  0  -3.33053  19.8829
1.66  20.1355  0  3.23451  25.3173  0  -3.45053  20.1355
1.67  20.3895  0  3.1994  25.4816  0  -3.57116  20.3891
1.68  20.6451  0  3.16308  25.6458  0  -3.69241  20.6451
1.69  20.9024  0  3.12555  25.81  0  -3.81427  20.9023
1.7  21.1613  0  3.08679  25.974  0  -3.93675  21.1615
1.71  21.4219  0  3.04681  26.138  0  -4.05983  21.4218
1.72  21.6841  0  3.0056  26.3019  0  -4.18352  21.6837
1.73  21.9479  0  2.96314  26.4658  0  -4.3078  21.9477
1.74  22.2134  0  2.91944  26.6295  0  -4.43267  22.2138
1.75  22.4805  0  2.87448  26.7932  0  -4.55813  22.481
1.76  22.7492  0  2.82827  26.9567  0  -4.68417  22.7494
1.77  23.0196  0  2.7808  27.1202  0  -4.8108  23.0198
1.78  23.2916  0  2.73205  27.2836  0  -4.93799  23.2917
1.79  23.5653  0  2.68204  27.4469  0  -5.06576  23.5654
1.8  23.8406  0  2.63074  27.6101  0  -5.19409  23.8409
1.81  24.1175  0  2.57815  27.7732  0  -5.32298  24.1176
1.82  24.396  0  2.52428  27.9362  0  -5.45243  24.3961
1.83  24.6762  0  2.4691  28.0991  0  -5.58243  24.6763
1.84  24.958  0  2.41263  28.262  0  -5.71297  24.958
1.85  25.2415  0  2.35484  28.4247  0  -5.84407  25.2416
1.86  25.5265  0  2.29574  28.5873  0  -5.9757  25.5266
1.87  25.8132  0  2.23533  28.7498  0  -6.10787  25.8131
1.88  26.1015  0  2.17358  28.9122  0  -6.24056  26.1017
1.89  26.3914  0  2.11051  29.0745  0  -6.37379  26.3915
1.9  26.683  0  2.04611  29.2368  0  -6.50754  26.683
1.91  26.9762  0  1.98036  29.3989  0  -6.64181  26.9759
1.92  27.271  0  1.91327  29.5609  0  -6.7766  27.271
1.93  27.5674  0  1.84483  29.7228  0  -6.9119  27.5673
1.94  27.8654  0  1.77503  29.8845  0  -7.0477  27.8655
1.95  28.1651  0  1.70387  30.0462  0  -7.18402  28.1652
1.96  28.4664  0  1.63135  30.2078  0  -7.32083  28.4665
1.97  28.7692  0  1.55745  30.3692  0  -7.45813  28.7695
1.98  29.0737  0  1.48218  30.5306  0  -7.59594  29.0737
1.99  29.3799  0  1.40553  30.6918  0  -7.73423  29.3798
2  29.6876  0  1.3275  30.8529  0  -7.873  29.6874
2.01  29.9969  0  1.24807  31.0139  0  -8.01226  29.9969
2.02  30.3079  0  1.16725  31.1748  0  -8.152  30.3078
2.03  30.6204  0  1.08503  31.3356  0  -8.29221  30.6203
2.04  30.9346  0  1.0014  31.4963  0  -8.43289  30.9347
2.05  31.2503  0  0.916369  31.6568  0  -8.57405  31.2503
2.06  31.5677  0  0.829921  31.8172  0  -8.71566  31.5677
2.07  31.8867  0  0.742055  31.9775  0  -8.85774  31.8868
2.08  32.2073  0  0.652765  32.1377  0  -9.00027  32.2072
2.09  32.5294  0  0.562048  32.2978  0  -9.14326  32.5293
2.1  32.8532  0  0.469898  32.4578  0  -9.28671  32.8533
2.11  33.1786  0  0.376312  32.6176  0  -9.4306  33.1787
2.12  33.5056  0  0.281285  32.7773  0  -9.57493  33.5056
2.13  33.8341  0  0.184812  32.9369  0  -9.71971  33.8341
2.14  34.1643  0  0.0868891  33.0964  0  -9.86492  34.1641
2.15  34.4961  0  -0.012488  33.2557  0  -10.0106  34.4961
