# t  x  y  z  vx  vy  vz  downrange
1.15  8.20012  0  5.17925  15.0997  0  4.77667  8.19946
1.16  8.35191  0  5.22678  15.2574  0  4.72813  8.35281
1.17  8.50527  0  5.27381  15.4154  0  4.67868  8.50551
1.18  8.66022  0  5.32035  15.5737  0  4.62831  8.66022
1.19  8.81675  0  5.36638  15.7323  0  4.57702  8.81785
1.2  8.97487  0  5.41189  15.8912  0  4.52483  8.97472
1.21  9.13457  0  5.45687  16.0503  0  4.47174  9.13335
1.22  9.29587  0  5.50132  16.2097  0  4.41775  9.29558
1.23  9.45877  0  5.54522  16.3694  0  4.36286  9.45886
1.24  9.62326  0  5.58857  16.5293  0  4.30709  9.62359
1.25  9.78936  0  5.63136  16.6895  0  4.25043  9.78923
1.26  9.95705  0  5.67358  16.8499  0  4.19289  9.95711
1.27  10.1264  0  5.71522  17.0105  0  4.13448  10.1267
1.28  10.2973  0  5.75626  17.1713  0  4.07519  10.2969
1.29  10.4698  0  5.79672  17.3324  0  4.01504  10.4701
1.3  10.6439  0  5.83656  17.4937  0  3.95403  10.6433
1.31  10.8197  0  5.87579  17.6551  0  3.89216  10.8197
1.32  10.997  0  5.9144  17.8168  0  3.82944  10.9973
1.33  11.176  0  5.95238  17.9787  0  3.76587  11.1761
1.34  11.3566  0  5.98972  18.1408  0  3.70146  11.3565
1.35  11.5388  0  6.02641  18.303  0  3.63621  11.5388
1.36  11.7227  0  6.06244  18.4655  0  3.57013  11.7228
1.37  11.9081  0  6.09781  18.6281  0  3.50322  11.9079
1.38  12.0952  0  6.1325  18.7908  0  3.43548  12.0953
1.39  12.2839  0  6.16651  18.9537  0  3.36693  12.2839
1.4  12.4743  0  6.19984  19.1168  0  3.29756  12.4743
1.41  12.6663  0  6.23246  19.2801  0  3.22738  12.6658
1.42  12.8599  0  6.26438  19.4435  0  3.1564  12.8597
1.43  13.0551  0  6.29559  19.607  0  3.08462  13.0553
1.44  13.252  0  6.32607  19.7707  0  3.01204  13.2517
1.45  13.4506  0  6.35583  19.9345  0  2.93868  13.4502
1.46  13.6507  0  6.38484  20.0984  0  2.86452  13.6512
1.47  13.8525  0  6.41311  20.2624  0  2.78959  13.8525
1.48  14.056  0  6.44063  20.4266  0  2.71388  14.0558
1.49  14.2611  0  6.46739  20.5909  0  2.63739  14.2609
1.5  14.4678  0  6.49338  20.7553  0  2.56014  14.4675
1.51  14.6762  0  6.51859  20.9198  0  2.48213  14.6767
1.52  14.8862  0  6.54302  21.0844  0  2.40336  14.8866
1.53  15.0979  0  6.56665  21.2491  0  2.32383  15.0981
1.54  15.3112  0  6.58949  21.4139  0  2.24356  15.3114
1.55  15.5261  0  6.61152  21.5788  0  2.16254  15.5261
1.56  15.7427  0  6.63274  21.7438  0  2.08078  15.743
1.57  15.961  0  6.65314  21.9089  0  1.99829  15.961
1.58  16.1809  0  6.6727  22.074  0  1.91507  16.1807
1.59  16.4025  0  6.69143  22.2392  0  1.83112  16.4025
1.6  16.6257  0  6.70932  22.4045  0  1.74645  16.6254
1.61  16.8506  0  6.72636  22.5699  0  1.66106  16.8504
1.62  17.0771  0  6.74254  22.7353  0  1.57496  17.0765
1.63  17.3053  0  6.75786  22.9008  0  1.48815  17.3056
1.64  17.5351  0  6.7723  23.0663  0  1.40063  17.5348
1.65  17.7666  0  6.78587  23.2319  0  1.31242  17.7666
1.66  17.9998  0  6.79855  23.3976  0  1.22351  17.9994
1.67  18.2346  0  6.81034  23.5633  0  1.13391  18.2345
1.68  18.471  0  6.82122  23.729  0  1.04363  18.4708
1.69  18.7091  0  6.83121  23.8948  0  0.952659  18.7096
1.7  18.9489  0  6.84027  24.0606  0  0.861013  18.949
1.71  19.1904  0  6.84842  24.2265  0  0.768694  19.1903
1.72  19.4334  0  6.85565  24.3924  0  0.675705  19.4333
1.73  19.6782  0  6.86194  24.5583  0  0.582051  19.6783
1.74  19.9246  0  6.86729  24.7242  0  0.487737  19.9244
1.75  20.1727  0  6.87169  24.8902  0  0.392765  20.1722
1.76  20.4224  0  6.87514  25.0562  0  0.297141  20.4221
1.77  20.6738  0  6.87763  25.2222  0  0.200868  20.6738
1.78  20.9269  0  6.87915  25.3883  0  0.103951  20.9265
1.79  21.1816  0  6.87971  25.5543  0  0.00639348  21.1816
1.8  21.4379  0  6.87928  25.7204  0  -0.0918003  21.438
1.81  21.696  0  6.87787  25.8865  0  -0.190626  21.696
1.82  21.9557  0  6.87546  26.0526  0  -0.290081  21.9555
1.83  22.217  0  6.87206  26.2187  0  -0.39016  22.2169
1.84  22.4801  0  6.86766  26.3848  0  -0.490859  22.4802
1.85  22.7447  0  6.86224  26.5508  0  -0.592174  22.7448
1.86  23.0111  0  6.85581  26.7169  0  -0.694102  23.0111
1.87  23.2791  0  6.84836  26.883  0  -0.796639  23.2789
1.88  23.5487  0  6.83988  27.0491  0  -0.89978  23.5485
1.89  23.8201  0  6.83036  27.2152  0  -1.00352  23.8203
1.9  24.093  0  6.81981  27.3813  0  -1.10786  24.0929
1.91  24.3677  0  6.8082  27.5473  0  -1.21279  24.3676
1.92  24.644  0  6.79555  27.7134  0  -1.31832  24.6441
1.93  24.9219  0  6.78184  27.8794  0  -1.42443  24.922
1.94  25.2016  0  6.76706  28.0454  0  -1.53112  25.2017
1.95  25.4829  0  6.75121  28.2114  0  -1.63839  25.4829
1.96  25.7658  0  6.73429  28.3773  0  -1.74623  25.7654
1.97  26.0504  0  6.71628  28.5433  0  -1.85464  26.0505
1.98  26.3367  0  6.69719  28.7092  0  -1.96363  26.3365
1.99  26.6246  0  6.67701  28.8751  0  -2.07317  26.6244
2  26.9142  0  6.65573  29.041  0  -2.18328  26.9143
2.01  27.2054  0  6.63334  29.2068  0  -2.29395  27.2052
2.02  27.4983  0  6.60985  29.3726  0  -2.40516  27.4986
2.03  27.7929  0  6.58524  29.5384  0  -2.51693  27.7928
2.04  28.0891  0  6.55951  29.7041  0  -2.62925  28.0891
2.05  28.3869  0  6.53265  29.8698  0  -2.7421  28.3868
2.06  28.6865  0  6.50466  30.0355  0  -2.8555  28.6864
2.07  28.9876  0  6.47554  30.2011  0  -2.96943  28.9875
2.08  29.2905  0  6.44527  30.3667  0  -3.0839  29.2905
2.09  29.595  0  6.41386  30.5322  0  -3.1989  29.5949
2.1  29.9011  0  6.38129  30.6977  0  -3.31442  29.9011
2.11  30.2089  0  6.34757  30.8632  0  -3.43047  30.2086
2.12  30.5184  0  6.31268  31.0286  0  -3.54703  30.5187
2.13  30.8295  0  6.27663  31.194  0  -3.66411  30.8294
2.14  31.1423  0  6.2394  31.3593  0  -3.78171  31.1426
2.15  31.4567  0  6.20099  31.5245  0  -3.89981  31.4566
2.16  31.7728  0  6.1614  31.6897  0  -4.01842  31.7726
2.17  32.0905  0  6.12062  31.8549  0  -4.13754  32.0904
2.18  32.4099  0  6.07865  32.02  0  -4.25716  32.4097
2.19  32.7309  0  6.03548  32.1851  0  -4.37727  32.7309
2.2  33.0536  0  5.9911  32.3501  0  -4.49788  33.0537
2.21  33.3779  0  5.94552  32.515  0  -4.61898  33.3778
2.22  33.7039  0  5.89872  32.6799  0  -4.74057  33.7037
2.23  34.0315  0  5.8507  32.8447  0  -4.86264  34.0315
2.24  34.3608  0  5.80147  33.0095  0  -4.9852  34.3606
2.25  34.6917  0  5.751  33.1742  0  -5.10824  34.692
2.26  35.0242  0  5.6993  33.3389  0  -5.23175  35.024
2.27  35.3585  0  5.64636  33.5034  0  -5.35574  35.3584
2.28  35.6943  0  5.59218  33.668  0  -5.4802  35.6942
2.29  36.0318  0  5.53676  33.8324  0  -5.60512  36.0316
2.3  36.371  0  5.48008  33.9968  0  -5.73051  36.3709
2.31  36.7117  0  5.42214  34.1611  0  -5.85637  36.712
2.32  37.0542  0  5.36295  34.3254  0  -5.98268  37.0545
2.33  37.3983  0  5.30249  34.4896  0  -6.10945  37.3982
2.34  37.744  0  5.24076  34.6537  0  -6.23667  37.744
2.35  38.0913  0  5.17775  34.8177  0  -6.36434  38.0913
2.36  38.4403  0  5.11347  34.9817  0  -6.49246  38.4403
2.37  38.791  0  5.0479  35.1456  0  -6.62103  38.7909
2.38  39.1432  0  4.98105  35.3094  0  -6.75004  39.1433
2.39  39.4971  0  4.9129  35.4732  0  -6.87949  39.4972
2.4  39.8527  0  4.84346  35.6369  0  -7.00938  39.8526
2.41  40.2099  0  4.77271  35.8005  0  -7.1397  40.21
2.42  40.5687  0  4.70066  35.964  0  -7.27045  40.5686
2.43  40.9292  0  4.6273  36.1275  0  -7.40164  40.9291
2.44  41.2913  0  4.55263  36.2909  0  -7.53325  41.2913
2.45  41.655  0  4.47664  36.4542  0  -7.66529  41.655
2.46  42.0203  0  4.39932  36.6174  0  -7.79774  42.0202
2.47  42.3873  0  4.32068  36.7805  0  -7.93062  42.3874
2.48  42.756  0  4.24071  36.9436  0  -8.06392  42.7558
2.49  43.1262  0  4.1594  37.1066  0  -8.19762  43.126
2.5  43.4981  0  4.07675  37.2695  0  -8.33175  43.4982
2.51  43.8716  0  3.99276  37.4323  0  -8.46628  43.8714
2.52  44.2467  0  3.90743  37.595  0  -8.60122  44.2468
2.53  44.6235  0  3.82074  37.7577  0  -8.73656  44.6236
2.54  45.0019  0  3.73269  37.9203  0  -8.87231  45.0019
2.55  45.3819  0  3.64329  38.0828  0  -9.00846  45.3819
2.56  45.7635  0  3.55252  38.2452  0  -9.145  45.7634
2.57  46.1468  0  3.46039  38.4075  0  -9.28194  46.1466
2.58  46.5317  0  3.36688  38.5698  0  -9.41927  46.5315
2.59  46.9182  0  3.272  38.7319  0  -9.557  46.9182
2.6  47.3063  0  3.17574  38.894  0  -9.69511  47.3063
2.61  47.6961  0  3.0781  39.056  0  -9.83361  47.696
2.62  48.0874  0  2.97907  39.2178  0  -9.97249  48.0875
2.63  48.4804  0  2.87865  39.3796  0  -10.1118  48.4805
2.64  48.875  0  2.77683  39.5413  0  -10.2514  48.875
2.65  49.2713  0  2.67362  39.703  0  -10.3914  49.2711
2.66  49.6691  0  2.569  39.8645  0  -10.5318  49.669
2.67  50.0685  0  2.46298  40.0259  0  -10.6726  50.0685
2.68  50.4696  0  2.35555  40.1873  0  -10.8137  50.4695
2.69  50.8723  0  2.24671  40.3485  0  -10.9552  50.8724
2.7  51.2766  0  2.13644  40.5097  0  -11.0971  51.2767
2.71  51.6825  0  2.02476  40.6708  0  -11.2393  51.6824
2.72  52.09  0  1.91166  40.8318  0  -11.3819  52.0899
2.73  52.4991  0  1.79712  40.9927  0  -11.5249  52.4991
2.74  52.9099  0  1.68116  41.1535  0  -11.6682  52.9098
2.75  53.3222  0  1.56376  41.3142  0  -11.8119  53.3221
2.76  53.7361  0  1.44492  41.4748  0  -11.9559  53.7362
2.77  54.1517  0  1.32464  41.6353  0  -12.1003  54.1517
2.78  54.5688  0  1.20291  41.7957  0  -12.245  54.5689
2.79  54.9876  0  1.07974  41.956  0  -12.3901  54.9877
2.8  55.408  0  0.95511  42.1162  0  -12.5355  55.408
2.81  55.8299  0  0.829026  42.2763  0  -12.6813  55.83
2.82  56.2535  0  0.701483  42.4364  0  -12.8274  56.2535
2.83  56.6787  0  0.572478  42.5963  0  -12.9738  56.6786
2.84  57.1054  0  0.442006  42.7561  0  -13.1206  57.1055
2.85  57.5338  0  0.310065  42.9158  0  -13.2677  57.5338
2.86  57.9637  0  0.176651  43.0755  0  -13.4152  57.9638
2.87  58.3953  0  0.0417605  43.235  0  -13.5629  58.3953
2.88  58.8284  0  -0.0946091  43.3944  0  -13.711  58.8284
