# t  x  y  z  vx  vy  vz  downrange
1.61  17.9531  0  5.0893  23.6486  0  -0.595409  17.953
1.62  18.1904  0  5.08284  23.8144  0  -0.697842  18.1899
1.63  18.4294  0  5.07535  23.9802  0  -0.800958  18.4294
1.64  18.67  0  5.06682  24.1459  0  -0.90475  18.6702
1.65  18.9123  0  5.05725  24.3117  0  -1.00921  18.9127
1.66  19.1563  0  5.04663  24.4774  0  -1.11434  19.1559
1.67  19.4019  0  5.03496  24.6431  0  -1.22014  19.4017
1.68  19.6491  0  5.02223  24.8088  0  -1.32659  19.6489
1.69  19.898  0  5.00843  24.9744  0  -1.43369  19.8977
1.7  20.1486  0  4.99355  25.1401  0  -1.54144  20.1487
1.71  20.4008  0  4.97759  25.3057  0  -1.64983  20.4011
1.72  20.6547  0  4.96055  25.4713  0  -1.75886  20.6546
1.73  20.9103  0  4.94242  25.6368  0  -1.86853  20.9101
1.74  21.1675  0  4.92318  25.8023  0  -1.97883  21.1675
1.75  21.4263  0  4.90284  25.9678  0  -2.08975  21.426
1.76  21.6868  0  4.88138  26.1332  0  -2.20129  21.6867
1.77  21.949  0  4.85881  26.2986  0  -2.31345  21.9491
1.78  22.2128  0  4.83511  26.464  0  -2.42622  22.2124
1.79  22.4783  0  4.81028  26.6293  0  -2.5396  22.4784
1.8  22.7454  0  4.78432  26.7946  0  -2.65358  22.7452
1.81  23.0142  0  4.75721  26.9598  0  -2.76817  23.0143
1.82  23.2846  0  4.72895  27.1249  0  -2.88334  23.2843
1.83  23.5567  0  4.69954  27.2901  0  -2.99911  23.5564
1.84  23.8304  0  4.66897  27.4551  0  -3.11546  23.8305
1.85  24.1058  0  4.63723  27.6201  0  -3.2324  24.1056
1.86  24.3828  0  4.60432  27.7851  0  -3.34991  24.3826
1.87  24.6615  0  4.57023  27.95  0  -3.468  24.6615
1.88  24.9418  0  4.53496  28.1148  0  -3.58666  24.9417
1.89  25.2238  0  4.49849  28.2796  0  -3.70589  25.2241
1.9  25.5074  0  4.46084  28.4443  0  -3.82568  25.5077
1.91  25.7926  0  4.42198  28.609  0  -3.94602  25.7924
1.92  26.0796  0  4.38191  28.7736  0  -4.06692  26.0792
1.93  26.3681  0  4.34064  28.9381  0  -4.18837  26.3679
1.94  26.6583  0  4.29814  29.1025  0  -4.31037  26.6585
1.95  26.9502  0  4.25443  29.2669  0  -4.43291  26.9501
1.96  27.2437  0  4.20948  29.4312  0  -4.55599  27.2433
1.97  27.5388  0  4.16331  29.5955  0  -4.67961  27.5386
1.98  27.8356  0  4.11589  29.7597  0  -4.80376  27.8355
1.99  28.134  0  4.06723  29.9237  0  -4.92843  28.1339
2  28.434  0  4.01732  30.0878  0  -5.05363  28.4338
2.01  28.7357  0  3.96616  30.2517  0  -5.17935  28.7359
2.02  29.0391  0  3.91373  30.4156  0  -5.30559  29.0391
2.03  29.344  0  3.86004  30.5794  0  -5.43235  29.3442
2.04  29.6507  0  3.80508  30.7431  0  -5.55961  29.6508
2.05  29.9589  0  3.74885  30.9067  0  -5.68738  29.9588
2.06  30.2688  0  3.69133  31.0703  0  -5.81565  30.2691
2.07  30.5803  0  3.63253  31.2338  0  -5.94443  30.5803
2.08  30.8935  0  3.57244  31.3971  0  -6.07369  30.8935
2.09  31.2083  0  3.51106  31.5604  0  -6.20346  31.2082
2.1  31.5247  0  3.44837  31.7237  0  -6.33371  31.5247
2.11  31.8427  0  3.38438  31.8868  0  -6.46445  31.8426
2.12  32.1624  0  3.31908  32.0498  0  -6.59567  32.1624
2.13  32.4837  0  3.25247  32.2128  0  -6.72737  32.4836
2.14  32.8067  0  3.18453  32.3756  0  -6.85955  32.8067
2.15  33.1312  0  3.11527  32.5384  0  -6.9922  33.1311
2.16  33.4574  0  3.04469  32.7011  0  -7.12532  33.4573
2.17  33.7853  0  2.97277  32.8637  0  -7.25891  33.7853
2.18  34.1147  0  2.89951  33.0262  0  -7.39296  34.1147
2.19  34.4458  0  2.82491  33.1886  0  -7.52748  34.4458
2.2  34.7785  0  2.74896  33.3509  0  -7.66245  34.7783
2.21  35.1128  0  2.67166  33.5131  0  -7.79787  35.1128
2.22  35.4487  0  2.593  33.6753  0  -7.93375  35.4487
2.23  35.7863  0  2.51298  33.8373  0  -8.07008  35.7862
2.24  36.1255  0  2.43159  33.9992  0  -8.20685  36.1254
2.25  36.4663  0  2.34884  34.161  0  -8.34406  36.4663
2.26  36.8087  0  2.26471  34.3228  0  -8.48172  36.8089
2.27  37.1527  0  2.1792  34.4844  0  -8.61981  37.1529
2.28  37.4984  0  2.09231  34.6459  0  -8.75833  37.4985
2.29  37.8457  0  2.00404  34.8074  0  -8.89729  37.8457
2.3  38.1945  0  1.91437  34.9687  0  -9.03668  38.1946
2.31  38.545  0  1.8233  35.13  0  -9.17649  38.545
2.32  38.8971  0  1.73084  35.2911  0  -9.31672  38.8969
2.33  39.2509  0  1.63697  35.4521  0  -9.45738  39.2508
2.34  39.6062  0  1.54169  35.6131  0  -9.59845  39.606
2.35  39.9631  0  1.445  35.7739  0  -9.73993  39.9633
2.36  40.3217  0  1.34689  35.9346  0  -9.88183  40.3217
2.37  40.6818  0  1.24736  36.0953  0  -10.0241  40.6817
2.38  41.0436  0  1.1464  36.2558  0  -10.1669  41.0438
2.39  41.4069  0  1.04402  36.4162  0  -10.31  41.4068
2.4  41.7719  0  0.940202  36.5765  0  -10.4535  41.7718
2.41  42.1385  0  0.834948  36.7367  0  -10.5974  42.1385
2.42  42.5066  0  0.728252  36.8968  0  -10.7417  42.5066
2.43  42.8764  0  0.620112  37.0567  0  -10.8864  42.8763
2.44  43.2478  0  0.510523  37.2166  0  -11.0315  43.2479
2.45  43.6207  0  0.399481  37.3764  0  -11.177  43.6209
2.46  43.9953  0  0.286982  37.536  0  -11.3229  43.9952
2.47  44.3714  0  0.173022  37.6956  0  -11.4691  44.3715
2.48  44.7492  0  0.0575981  37.855  0  -11.6157  44.7491
2.49  45.1285  0  -0.0592941  38.0143  0  -11.7628  45.1285
