# t  x  y  z  vx  vy  vz  downrange
0.077  0.024291  0  0.0134208  0.630995  0  0.343842  0
0.078  0.0249261  0  0.0137668  0.639192  0  0.348248  0
0.079  0.0255694  0  0.0141173  0.647389  0  0.352654  0
0.08  0.0262209  0  0.0144721  0.655587  0  0.357061  0
0.081  0.0268806  0  0.0148314  0.663784  0  0.361467  0
0.082  0.0275484  0  0.0151951  0.671981  0  0.365873  0
0.083  0.0282245  0  0.0155631  0.680179  0  0.37028  0
0.084  0.0289088  0  0.0159356  0.688376  0  0.374686  0
0.085  0.0296013  0  0.0163125  0.696574  0  0.379093  0
0.086  0.0303019  0  0.0166938  0.704771  0  0.3835  0
0.087  0.0310108  0  0.0170795  0.712969  0  0.387907  0
0.088  0.0317279  0  0.0174696  0.721167  0  0.392314  0
0.089  0.0324531  0  0.0178641  0.729364  0  0.396721  0
0.09  0.0331866  0  0.0182631  0.737562  0  0.401129  0
0.091  0.0339283  0  0.0186664  0.74576  0  0.405536  0
0.092  0.0346781  0  0.0190741  0.753958  0  0.409943  0
0.093  0.0354362  0  0.0194863  0.762156  0  0.414351  0
0.094  0.0362024  0  0.0199028  0.770354  0  0.418759  0
0.095  0.0369769  0  0.0203238  0.778552  0  0.423167  0
0.096  0.0377595  0  0.0207492  0.786751  0  0.427574  0
0.097  0.0385504  0  0.0211789  0.794949  0  0.431982  0
0.098  0.0393494  0  0.0216131  0.803147  0  0.436391  0
0.099  0.0401567  0  0.0220517  0.811346  0  0.440799  0
0.1  0.0409721  0  0.0224947  0.819544  0  0.445207  0
