# t  x  y  z  vx  vy  vz  downrange
5.86  177.487  0  54.6346  74.8353  0  -5.04365  177.486
5.87  178.237  0  54.5836  75.0062  0  -5.15319  178.235
5.88  178.987  0  54.5315  75.1772  0  -5.26297  178.986
5.89  179.74  0  54.4783  75.3481  0  -5.37296  179.738
5.9  180.494  0  54.4241  75.519  0  -5.48318  180.493
5.91  181.25  0  54.3687  75.6899  0  -5.59361  181.249
5.92  182.008  0  54.3122  75.8609  0  -5.70427  182.007
5.93  182.768  0  54.2546  76.0318  0  -5.81515  182.766
5.94  183.529  0  54.1959  76.2027  0  -5.92625  183.527
5.95  184.292  0  54.1361  76.3736  0  -6.03757  184.29
5.96  185.056  0  54.0751  76.5445  0  -6.1491  185.055
5.97  185.823  0  54.0131  76.7154  0  -6.26086  185.821
5.98  186.591  0  53.9499  76.8863  0  -6.37283  186.589
5.99  187.36  0  53.8856  77.0572  0  -6.48502  187.359
6  188.132  0  53.8202  77.2281  0  -6.59743  188.13
6.01  188.905  0  53.7537  77.399  0  -6.71005  188.903
6.02  189.68  0  53.686  77.5699  0  -6.82289  189.678
6.03  190.456  0  53.6172  77.7407  0  -6.93594  190.455
6.04  191.235  0  53.5473  77.9116  0  -7.04921  191.233
6.05  192.015  0  53.4762  78.0825  0  -7.1627  192.013
6.06  192.796  0  53.404  78.2533  0  -7.27639  192.795
6.07  193.58  0  53.3307  78.4242  0  -7.3903  193.578
6.08  194.365  0  53.2562  78.595  0  -7.50443  194.363
6.09  195.151  0  53.1806  78.7658  0  -7.61876  195.15
6.1  195.94  0  53.1039  78.9367  0  -7.73331  195.938
6.11  196.73  0  53.026  79.1075  0  -7.84806  196.729
6.12  197.522  0  52.9469  79.2783  0  -7.96303  197.521
6.13  198.316  0  52.8667  79.4491  0  -8.07821  198.314
6.14  199.111  0  52.7853  79.6199  0  -8.1936  199.109
6.15  199.908  0  52.7028  79.7907  0  -8.3092  199.907
6.16  200.707  0  52.6191  79.9615  0  -8.425  200.705
6.17  201.507  0  52.5343  80.1322  0  -8.54102  201.506
6.18  202.31  0  52.4483  80.303  0  -8.65724  202.308
6.19  203.113  0  52.3612  80.4738  0  -8.77367  203.112
6.2  203.919  0  52.2729  80.6445  0  -8.8903  203.917
6.21  204.726  0  52.1834  80.8152  0  -9.00715  204.725
6.22  205.535  0  52.0927  80.986  0  -9.1242  205.534
6.23  206.346  0  52.0009  81.1567  0  -9.24145  206.344
6.24  207.158  0  51.9079  81.3274  0  -9.35891  207.157
6.25  207.973  0  51.8137  81.4981  0  -9.47657  207.971
6.26  208.788  0  51.7183  81.6688  0  -9.59444  208.787
6.27  209.606  0  51.6218  81.8394  0  -9.71251  209.604
6.28  210.425  0  51.5241  82.0101  0  -9.83078  210.424
6.29  211.246  0  51.4252  82.1808  0  -9.94926  211.244
6.3  212.069  0  51.3251  82.3514  0  -10.0679  212.067
6.31  212.893  0  51.2238  82.522  0  -10.1868  212.892
6.32  213.719  0  51.1214  82.6927  0  -10.3059  213.718
6.33  214.547  0  51.0177  82.8633  0  -10.4252  214.545
6.34  215.377  0  50.9129  83.0339  0  -10.5447  215.375
6.35  216.208  0  50.8068  83.2045  0  -10.6643  216.206
6.36  217.041  0  50.6996  83.375  0  -10.7842  217.039
6.37  217.875  0  50.5911  83.5456  0  -10.9043  217.874
6.38  218.712  0  50.4815  83.7162  0  -11.0246  218.71
6.39  219.55  0  50.3706  83.8867  0  -11.145  219.548
6.4  220.389  0  50.2586  84.0572  0  -11.2657  220.388
6.41  221.231  0  50.1453  84.2277  0  -11.3866  221.229
6.42  222.074  0  50.0309  84.3982  0  -11.5077  222.072
6.43  222.919  0  49.9152  84.5687  0  -11.6289  222.917
6.44  223.765  0  49.7983  84.7392  0  -11.7504  223.763
6.45  224.613  0  49.6802  84.9096  0  -11.872  224.612
6.46  225.463  0  49.5608  85.0801  0  -11.9939  225.462
6.47  226.315  0  49.4403  85.2505  0  -12.1159  226.313
6.48  227.168  0  49.3185  85.4209  0  -12.2381  227.167
6.49  228.023  0  49.1955  85.5914  0  -12.3606  228.022
6.5  228.88  0  49.0713  85.7617  0  -12.4832  228.879
6.51  229.739  0  48.9459  85.9321  0  -12.606  229.737
6.52  230.599  0  48.8192  86.1025  0  -12.729  230.597
6.53  231.461  0  48.6913  86.2728  0  -12.8522  231.459
6.54  232.324  0  48.5621  86.4432  0  -12.9756  232.323
6.55  233.19  0  48.4318  86.6135  0  -13.0992  233.188
6.56  234.057  0  48.3002  86.7838  0  -13.223  234.055
6.57  234.925  0  48.1673  86.9541  0  -13.3469  234.924
6.58  235.796  0  48.0332  87.1243  0  -13.4711  235.794
6.59  236.668  0  47.8979  87.2946  0  -13.5954  236.666
6.6  237.542  0  47.7613  87.4648  0  -13.7199  237.54
6.61  238.417  0  47.6235  87.6351  0  -13.8446  238.415
6.62  239.294  0  47.4844  87.8053  0  -13.9695  239.293
6.63  240.173  0  47.3441  87.9755  0  -14.0946  240.171
6.64  241.054  0  47.2025  88.1456  0  -14.2199  241.052
6.65  241.936  0  47.0597  88.3158  0  -14.3454  241.934
6.66  242.82  0  46.9156  88.4859  0  -14.471  242.818
6.67  243.706  0  46.7703  88.6561  0  -14.5968  243.704
6.68  244.593  0  46.6237  88.8262  0  -14.7229  244.591
6.69  245.482  0  46.4758  88.9963  0  -14.8491  245.481
6.7  246.373  0  46.3267  89.1663  0  -14.9755  246.371
6.71  247.266  0  46.1763  89.3364  0  -15.102  247.264
6.72  248.16  0  46.0247  89.5065  0  -15.2288  248.158
6.73  249.056  0  45.8717  89.6765  0  -15.3557  249.054
6.74  249.953  0  45.7175  89.8465  0  -15.4828  249.952
6.75  250.853  0  45.5621  90.0165  0  -15.6102  250.851
6.76  251.754  0  45.4053  90.1864  0  -15.7376  251.752
6.77  252.656  0  45.2473  90.3564  0  -15.8653  252.655
6.78  253.561  0  45.088  90.5263  0  -15.9932  253.559
6.79  254.467  0  44.9275  90.6963  0  -16.1212  254.465
6.8  255.375  0  44.7656  90.8662  0  -16.2494  255.373
6.81  256.284  0  44.6025  91.036  0  -16.3778  256.283
6.82  257.196  0  44.438  91.2059  0  -16.5063  257.194
6.83  258.108  0  44.2723  91.3757  0  -16.6351  258.107
6.84  259.023  0  44.1053  91.5456  0  -16.764  259.021
6.85  259.939  0  43.9371  91.7154  0  -16.8931  259.938
6.86  260.857  0  43.7675  91.8852  0  -17.0224  260.856
6.87  261.777  0  43.5966  92.0549  0  -17.1519  261.775
6.88  262.698  0  43.4244  92.2247  0  -17.2815  262.697
6.89  263.622  0  43.251  92.3944  0  -17.4113  263.62
6.9  264.546  0  43.0762  92.5641  0  -17.5413  264.545
6.91  265.473  0  42.9002  92.7338  0  -17.6715  265.471
6.92  266.401  0  42.7228  92.9035  0  -17.8018  266.399
6.93  267.331  0  42.5441  93.0732  0  -17.9323  267.329
6.94  268.262  0  42.3641  93.2428  0  -18.063  268.261
6.95  269.196  0  42.1829  93.4124  0  -18.1939  269.194
6.96  270.131  0  42.0003  93.582  0  -18.3249  270.129
6.97  271.067  0  41.8164  93.7516  0  -18.4561  271.066
6.98  272.006  0  41.6311  93.9211  0  -18.5875  272.004
6.99  272.946  0  41.4446  94.0907  0  -18.7191  272.944
7  273.888  0  41.2568  94.2602  0  -18.8508  273.886
7.01  274.831  0  41.0676  94.4297  0  -18.9827  274.829
7.02  275.776  0  40.8771  94.5992  0  -19.1148  275.774
7.03  276.723  0  40.6853  94.7686  0  -19.247  276.721
7.04  277.672  0  40.4922  94.9381  0  -19.3794  277.67
7.05  278.622  0  40.2977  95.1075  0  -19.512  278.62
7.06  279.574  0  40.1019  95.2769  0  -19.6448  279.572
7.07  280.527  0  39.9048  95.4462  0  -19.7777  280.526
7.08  281.483  0  39.7064  95.6156  0  -19.9108  281.481
7.09  282.44  0  39.5066  95.7849  0  -20.0441  282.438
7.1  283.398  0  39.3055  95.9542  0  -20.1775  283.397
7.11  284.359  0  39.103  96.1235  0  -20.3111  284.357
7.12  285.321  0  38.8993  96.2928  0  -20.4449  285.319
7.13  286.285  0  38.6941  96.4621  0  -20.5788  286.283
7.14  287.25  0  38.4877  96.6313  0  -20.7129  287.248
7.15  288.217  0  38.2799  96.8005  0  -20.8472  288.215
7.16  289.186  0  38.0707  96.9697  0  -20.9816  289.184
7.17  290.157  0  37.8603  97.1388  0  -21.1162  290.155
7.18  291.129  0  37.6484  97.308  0  -21.251  291.127
7.19  292.103  0  37.4352  97.4771  0  -21.386  292.101
7.2  293.078  0  37.2207  97.6462  0  -21.5211  293.077
7.21  294.056  0  37.0048  97.8153  0  -21.6563  294.054
7.22  295.035  0  36.7876  97.9843  0  -21.7918  295.033
7.23  296.015  0  36.569  98.1534  0  -21.9274  296.014
7.24  296.998  0  36.349  98.3224  0  -22.0631  296.996
7.25  297.982  0  36.1277  98.4914  0  -22.199  297.98
7.26  298.968  0  35.905  98.6603  0  -22.3351  298.966
7.27  299.955  0  35.681  98.8293  0  -22.4714  299.953
7.28  300.944  0  35.4556  98.9982  0  -22.6078  300.942
7.29  301.935  0  35.2289  99.1671  0  -22.7444  301.933
7.3  302.927  0  35.0007  99.336  0  -22.8811  302.926
7.31  303.922  0  34.7712  99.5049  0  -23.018  303.92
7.32  304.918  0  34.5404  99.6737  0  -23.155  304.916
7.33  305.915  0  34.3081  99.8425  0  -23.2923  305.914
7.34  306.914  0  34.0745  100.011  0  -23.4296  306.913
7.35  307.915  0  33.8395  100.18  0  -23.5672  307.914
7.36  308.918  0  33.6032  100.349  0  -23.7049  308.916
7.37  309.922  0  33.3654  100.518  0  -23.8427  309.921
7.38  310.928  0  33.1263  100.686  0  -23.9808  310.927
7.39  311.936  0  32.8858  100.855  0  -24.1189  311.934
7.4  312.945  0  32.6439  101.024  0  -24.2573  312.944
7.41  313.957  0  32.4007  101.192  0  -24.3958  313.955
7.42  314.969  0  32.156  101.361  0  -24.5344  314.968
7.43  315.984  0  31.91  101.529  0  -24.6732  315.982
7.44  317  0  31.6626  101.698  0  -24.8122  316.998
7.45  318.018  0  31.4137  101.867  0  -24.9513  318.016
7.46  319.037  0  31.1635  102.035  0  -25.0906  319.036
7.47  320.058  0  30.9119  102.204  0  -25.23  320.057
7.48  321.081  0  30.6589  102.372  0  -25.3696  321.08
7.49  322.106  0  30.4045  102.541  0  -25.5094  322.104
7.5  323.132  0  30.1487  102.709  0  -25.6493  323.131
7.51  324.16  0  29.8915  102.877  0  -25.7893  324.159
7.52  325.19  0  29.633  103.046  0  -25.9296  325.188
7.53  326.221  0  29.373  103.214  0  -26.0699  326.219
7.54  327.254  0  29.1116  103.383  0  -26.2104  327.252
7.55  328.289  0  28.8487  103.551  0  -26.3511  328.287
7.56  329.325  0  28.5845  103.719  0  -26.492  329.324
7.57  330.363  0  28.3189  103.888  0  -26.6329  330.362
7.58  331.403  0  28.0519  104.056  0  -26.7741  331.401
7.59  332.444  0  27.7834  104.224  0  -26.9154  332.443
7.6  333.487  0  27.5136  104.392  0  -27.0568  333.486
7.61  334.532  0  27.2423  104.561  0  -27.1984  334.531
7.62  335.578  0  26.9696  104.729  0  -27.3402  335.577
7.63  336.627  0  26.6955  104.897  0  -27.4821  336.625
7.64  337.676  0  26.42  105.065  0  -27.6241  337.675
7.65  338.728  0  26.143  105.233  0  -27.7663  338.726
7.66  339.781  0  25.8646  105.401  0  -27.9087  339.78
7.67  340.836  0  25.5848  105.569  0  -28.0512  340.835
7.68  341.892  0  25.3036  105.738  0  -28.1938  341.891
7.69  342.951  0  25.021  105.906  0  -28.3366  342.949
7.7  344.011  0  24.7369  106.074  0  -28.4796  344.009
7.71  345.072  0  24.4514  106.242  0  -28.6227  345.071
7.72  346.135  0  24.1644  106.41  0  -28.7659  346.134
7.73  347.2  0  23.876  106.578  0  -28.9093  347.199
7.74  348.267  0  23.5862  106.746  0  -29.0529  348.266
7.75  349.335  0  23.295  106.913  0  -29.1966  349.334
7.76  350.405  0  23.0023  107.081  0  -29.3405  350.404
7.77  351.477  0  22.7082  107.249  0  -29.4845  351.476
7.78  352.55  0  22.4126  107.417  0  -29.6286  352.549
7.79  353.625  0  22.1156  107.585  0  -29.7729  353.624
7.8  354.702  0  21.8171  107.753  0  -29.9173  354.701
7.81  355.78  0  21.5173  107.921  0  -30.0619  355.779
7.82  356.86  0  21.2159  108.088  0  -30.2067  356.859
7.83  357.942  0  20.9131  108.256  0  -30.3516  357.941
7.84  359.025  0  20.6089  108.424  0  -30.4966  359.024
7.85  360.111  0  20.3032  108.592  0  -30.6417  360.109
7.86  361.197  0  19.996  108.759  0  -30.787  361.196
7.87  362.286  0  19.6874  108.927  0  -30.9325  362.285
7.88  363.376  0  19.3774  109.095  0  -31.0781  363.375
7.89  364.468  0  19.0659  109.262  0  -31.2239  364.466
7.9  365.561  0  18.7529  109.43  0  -31.3698  365.56
7.91  366.656  0  18.4385  109.598  0  -31.5158  366.655
7.92  367.753  0  18.1226  109.765  0  -31.662  367.752
7.93  368.851  0  17.8052  109.933  0  -31.8084  368.85
7.94  369.952  0  17.4864  110.1  0  -31.9548  369.951
7.95  371.054  0  17.1661  110.268  0  -32.1015  371.053
7.96  372.157  0  16.8444  110.436  0  -32.2482  372.156
7.97  373.262  0  16.5212  110.603  0  -32.3951  373.261
7.98  374.369  0  16.1965  110.77  0  -32.5422  374.368
7.99  375.478  0  15.8703  110.938  0  -32.6893  375.477
8  376.588  0  15.5427  111.105  0  -32.8367  376.587
8.01  377.7  0  15.2136  111.273  0  -32.9842  377.699
8.02  378.813  0  14.883  111.44  0  -33.1318  378.812
8.03  379.929  0  14.551  111.608  0  -33.2795  379.928
8.04  381.045  0  14.2174  111.775  0  -33.4274  381.045
8.05  382.164  0  13.8824  111.942  0  -33.5754  382.163
8.06  383.284  0  13.5459  112.11  0  -33.7237  383.283
8.07  384.406  0  13.2079  112.277  0  -33.872  384.405
8.08  385.53  0  12.8685  112.444  0  -34.0205  385.529
8.09  386.655  0  12.5275  112.612  0  -34.169  386.654
8.1  387.782  0  12.1851  112.779  0  -34.3178  387.781
8.11  388.911  0  11.8412  112.946  0  -34.4666  388.91
8.12  390.041  0  11.4958  113.113  0  -34.6156  390.04
8.13  391.173  0  11.1489  113.28  0  -34.7648  391.172
8.14  392.307  0  10.8005  113.447  0  -34.914  392.306
8.15  393.442  0  10.4506  113.614  0  -35.0634  393.441
8.16  394.579  0  10.0992  113.781  0  -35.2129  394.578
8.17  395.718  0  9.74633  113.948  0  -35.3626  395.717
8.18  396.858  0  9.39195  114.115  0  -35.5124  396.857
8.19  398  0  9.03608  114.282  0  -35.6623  397.999
8.2  399.143  0  8.67871  114.448  0  -35.8123  399.143
8.21  400.289  0  8.31983  114.615  0  -35.9624  400.288
8.22  401.436  0  7.95946  114.782  0  -36.1126  401.435
8.23  402.584  0  7.59758  114.948  0  -36.263  402.584
8.24  403.735  0  7.2342  115.114  0  -36.4135  403.734
8.25  404.887  0  6.86931  115.281  0  -36.5641  404.886
8.26  406.04  0  6.50292  115.447  0  -36.7148  406.04
8.27  407.196  0  6.13502  115.613  0  -36.8656  407.195
8.28  408.353  0  5.76561  115.779  0  -37.0165  408.352
8.29  409.511  0  5.39469  115.945  0  -37.1675  409.511
8.3  410.672  0  5.02226  116.111  0  -37.3186  410.671
8.31  411.833  0  4.64831  116.276  0  -37.4699  411.833
8.32  412.997  0  4.27286  116.442  0  -37.6212  412.997
8.33  414.162  0  3.89589  116.607  0  -37.7726  414.162
8.34  415.329  0  3.51741  116.772  0  -37.9241  415.329
8.35  416.498  0  3.13741  116.938  0  -38.0758  416.498
8.36  417.668  0  2.75589  117.103  0  -38.2275  417.668
8.37  418.84  0  2.37286  117.267  0  -38.3793  418.84
8.38  420.013  0  1.9883  117.432  0  -38.5312  420.013
8.39  421.188  0  1.60223  117.597  0  -38.6832  421.188
8.4  422.365  0  1.21464  117.761  0  -38.8352  422.365
8.41  423.544  0  0.825527  117.925  0  -38.9874  423.544
8.42  424.724  0  0.434893  118.089  0  -39.1396  424.724
8.43  425.905  0  0.0427362  118.253  0  -39.2918  425.905
8.44  427.089  0  -0.350944  118.417  0  -39.4443  427.089
