# t  x  y  z  vx  vy  vz  downrange
0.45  0.593568  0  1.63082  2.58219  0  7.09451  0.585873
0.46  0.619671  0  1.70253  2.63842  0  7.249  0.615937
0.47  0.646337  0  1.7758  2.69466  0  7.40351  0.651569
0.48  0.673565  0  1.8506  2.7509  0  7.55803  0.672042
0.49  0.701355  0  1.92696  2.80714  0  7.69624  0.704844
0.5  0.729709  0  2.0042  2.86381  0  7.75271  0.730025
0.51  0.758633  0  2.08201  2.92112  0  7.80895  0.748354
0.52  0.788133  0  2.16038  2.97907  0  7.86497  0.789471
0.53  0.818217  0  2.23931  3.03765  0  7.92077  0.817574
0.54  0.848889  0  2.31879  3.09687  0  7.97633  0.85537
0.55  0.880156  0  2.39883  3.15674  0  8.03165  0.881375
0.56  0.912025  0  2.47943  3.21724  0  8.08674  0.911602
0.57  0.944503  0  2.56057  3.27838  0  8.14158  0.945647
0.58  0.977595  0  2.64226  3.34017  0  8.19618  0.978508
0.59  1.01131  0  2.72449  3.40259  0  8.25053  1.00582
0.6  1.04565  0  2.80727  3.46566  0  8.30463  1.04545
0.61  1.08062  0  2.89058  3.52937  0  8.35848  1.07527
0.62  1.11624  0  2.97444  3.59372  0  8.41207  1.11648
0.63  1.1525  0  3.05882  3.65871  0  8.4654  1.15231
0.64  1.18942  0  3.14374  3.72434  0  8.51846  1.18706
0.65  1.22699  0  3.22919  3.79061  0  8.57126  1.23187
0.66  1.26523  0  3.31517  3.85753  0  8.62379  1.26801
0.67  1.30414  0  3.40167  3.92508  0  8.67604  1.3066
0.68  1.34373  0  3.48869  3.99328  0  8.72802  1.34072
0.69  1.38401  0  3.57623  4.06212  0  8.77972  1.38708
0.7  1.42498  0  3.66428  4.1316  0  8.83114  1.42562
0.71  1.46664  0  3.75285  4.20172  0  8.88227  1.46314
0.72  1.50901  0  3.84192  4.27247  0  8.93311  1.51172
0.73  1.5521  0  3.93151  4.34387  0  8.98366  1.55007
0.74  1.59589  0  4.0216  4.41591  0  9.03391  1.59601
0.75  1.64042  0  4.11219  4.48858  0  9.08387  1.64341
0.76  1.68567  0  4.20327  4.5619  0  9.13352  1.68681
0.77  1.73166  0  4.29486  4.63585  0  9.18287  1.73694
0.78  1.77839  0  4.38693  4.71043  0  9.23191  1.78059
0.79  1.82587  0  4.47949  4.78566  0  9.28064  1.82073
0.8  1.8741  0  4.57254  4.86151  0  9.32906  1.8745
0.81  1.9231  0  4.66607  4.93801  0  9.37716  1.91974
0.82  1.97286  0  4.76008  5.01513  0  9.42494  1.97539
0.83  2.0234  0  4.85457  5.09289  0  9.4724  2.01837
0.84  2.07472  0  4.94953  5.17128  0  9.51953  2.07355
0.85  2.12683  0  5.04496  5.25031  0  9.56634  2.12943
0.86  2.17973  0  5.14086  5.32996  0  9.61281  2.17974
0.87  2.23343  0  5.23722  5.41024  0  9.65895  2.237
0.88  2.28794  0  5.33403  5.49115  0  9.70475  2.28692
0.89  2.34326  0  5.43131  5.57268  0  9.75021  2.34156
0.9  2.3994  0  5.52904  5.65485  0  9.79533  2.40061
0.91  2.45636  0  5.62721  5.73763  0  9.8401  2.45824
0.92  2.51415  0  5.72584  5.82104  0  9.88452  2.51635
0.93  2.57278  0  5.8249  5.90508  0  9.92859  2.57314
0.94  2.63225  0  5.92441  5.98973  0  9.97231  2.63042
0.95  2.69258  0  6.02435  6.075  0  10.0157  2.6932
0.96  2.75376  0  6.12472  6.16089  0  10.0587  2.75291
0.97  2.8158  0  6.22552  6.2474  0  10.1013  2.81456
0.98  2.87871  0  6.32675  6.33452  0  10.1436  2.88117
0.99  2.94249  0  6.42839  6.42226  0  10.1855  2.94167
1  3.00715  0  6.53045  6.51061  0  10.227  3.00546
1.01  3.0727  0  6.63293  6.59957  0  10.2681  3.07528
1.02  3.13915  0  6.73582  6.68913  0  10.3089  3.14067
1.03  3.20649  0  6.83911  6.77931  0  10.3493  3.20332
1.04  3.27473  0  6.9428  6.87009  0  10.3893  3.27582
1.05  3.34389  0  7.04689  6.96148  0  10.429  3.34539
1.06  3.41397  0  7.15138  7.05347  0  10.4682  3.41355
1.07  3.48496  0  7.25626  7.14606  0  10.5071  3.48426
1.08  3.55689  0  7.36152  7.23925  0  10.5455  3.55738
1.09  3.62975  0  7.46716  7.33303  0  10.5836  3.62903
1.1  3.70355  0  7.57319  7.42741  0  10.6213  3.70416
1.11  3.7783  0  7.67959  7.52239  0  10.6586  3.77661
1.12  3.854  0  7.78636  7.61795  0  10.6954  3.85239
1.13  3.93066  0  7.8935  7.71411  0  10.7319  3.929
1.14  4.00829  0  8.001  7.81085  0  10.768  4.00753
1.15  4.08688  0  8.10885  7.90818  0  10.8036  4.08677
1.16  4.16645  0  8.21707  8.00609  0  10.8388  4.16666
1.17  4.247  0  8.32563  8.10458  0  10.8737  4.24824
1.18  4.32854  0  8.43454  8.20366  0  10.9081  4.32828
1.19  4.41108  0  8.54379  8.30331  0  10.9421  4.412
1.2  4.49461  0  8.65338  8.40353  0  10.9756  4.49515
1.21  4.57915  0  8.7633  8.50433  0  11.0088  4.57877
1.22  4.6647  0  8.87355  8.6057  0  11.0415  4.6638
1.23  4.75127  0  8.98413  8.70764  0  11.0738  4.75205
1.24  4.83886  0  9.09503  8.81014  0  11.1057  4.83777
1.25  4.92747  0  9.20624  8.91321  0  11.1371  4.92749
1.26  5.01712  0  9.31777  9.01684  0  11.1681  5.01741
1.27  5.10781  0  9.4296  9.12103  0  11.1987  5.1084
1.28  5.19954  0  9.54174  9.22577  0  11.2288  5.20041
1.29  5.29233  0  9.65418  9.33108  0  11.2585  5.29337
1.3  5.38617  0  9.76691  9.43693  0  11.2877  5.38557
1.31  5.48107  0  9.87993  9.54333  0  11.3165  5.48034
1.32  5.57704  0  9.99324  9.65029  0  11.3449  5.57754
1.33  5.67408  0  10.1068  9.75778  0  11.3728  5.67309
1.34  5.77219  0  10.2207  9.86582  0  11.4003  5.77331
1.35  5.87139  0  10.3348  9.9744  0  11.4273  5.87105
1.36  5.97168  0  10.4492  10.0835  0  11.4538  5.97248
1.37  6.07307  0  10.5639  10.1932  0  11.4799  6.07371
1.38  6.17555  0  10.6788  10.3034  0  11.5056  6.17694
1.39  6.27914  0  10.794  10.4141  0  11.5308  6.27991
1.4  6.38383  0  10.9094  10.5253  0  11.5555  6.38334
1.41  6.48964  0  11.0251  10.6371  0  11.5798  6.49069
1.42  6.59657  0  11.141  10.7494  0  11.6036  6.59629
1.43  6.70463  0  11.2572  10.8622  0  11.6269  6.70495
1.44  6.81382  0  11.3736  10.9755  0  11.6498  6.81319
1.45  6.92414  0  11.4902  11.0893  0  11.6722  6.92497
1.46  7.03561  0  11.607  11.2037  0  11.6942  7.03433
1.47  7.14822  0  11.7241  11.3186  0  11.7156  7.1477
1.48  7.26198  0  11.8413  11.4339  0  11.7366  7.26179
1.49  7.3769  0  11.9588  11.5498  0  11.7572  7.37717
1.5  7.49298  0  12.0765  11.6662  0  11.7772  7.4938
1.51  7.61022  0  12.1943  11.783  0  11.7968  7.60982
1.52  7.72864  0  12.3124  11.9004  0  11.8159  7.72878
1.53  7.84823  0  12.4307  12.0183  0  11.8345  7.84823
1.54  7.96901  0  12.5491  12.1366  0  11.8526  7.96986
1.55  8.09097  0  12.6677  12.2554  0  11.8703  8.09023
1.56  8.21412  0  12.7865  12.3748  0  11.8875  8.21377
1.57  8.33847  0  12.9055  12.4946  0  11.9042  8.33874
1.58  8.46401  0  13.0246  12.6149  0  11.9204  8.46293
1.59  8.59076  0  13.1439  12.7356  0  11.9361  8.59058
1.6  8.71873  0  13.2633  12.8568  0  11.9513  8.71792
1.61  8.8479  0  13.3829  12.9785  0  11.9661  8.8475
1.62  8.9783  0  13.5026  13.1007  0  11.9804  8.97824
1.63  9.10992  0  13.6225  13.2234  0  11.9941  9.11057
1.64  9.24277  0  13.7425  13.3464  0  12.0074  9.24247
1.65  9.37685  0  13.8626  13.47  0  12.0202  9.37685
1.66  9.51217  0  13.9829  13.594  0  12.0325  9.51218
1.67  9.64873  0  14.1033  13.7185  0  12.0443  9.64936
1.68  9.78654  0  14.2238  13.8434  0  12.0556  9.78693
1.69  9.9256  0  14.3444  13.9688  0  12.0664  9.92486
1.7  10.0659  0  14.4651  14.0946  0  12.0767  10.0654
1.71  10.2075  0  14.5859  14.2208  0  12.0866  10.2071
1.72  10.3503  0  14.7068  14.3475  0  12.0959  10.3503
1.73  10.4944  0  14.8278  14.4746  0  12.1047  10.4946
1.74  10.6398  0  14.9489  14.6022  0  12.113  10.6395
1.75  10.7865  0  15.0701  14.7302  0  12.1209  10.7871
1.76  10.9344  0  15.1914  14.8586  0  12.1282  10.9343
1.77  11.0837  0  15.3127  14.9874  0  12.135  11.0836
1.78  11.2342  0  15.4341  15.1167  0  12.1414  11.2342
1.79  11.386  0  15.5555  15.2464  0  12.1472  11.3859
1.8  11.5391  0  15.677  15.3765  0  12.1525  11.5392
1.81  11.6935  0  15.7985  15.507  0  12.1573  11.6931
1.82  11.8493  0  15.9201  15.6379  0  12.1616  11.8493
1.83  12.0063  0  16.0418  15.7693  0  12.1654  12.0057
1.84  12.1646  0  16.1634  15.901  0  12.1687  12.1641
1.85  12.3243  0  16.2851  16.0332  0  12.1715  12.3242
1.86  12.4853  0  16.4069  16.1657  0  12.1738  12.4848
1.87  12.6476  0  16.5286  16.2986  0  12.1756  12.648
1.88  12.8113  0  16.6504  16.432  0  12.1769  12.8112
1.89  12.9763  0  16.7722  16.5657  0  12.1777  12.9765
1.9  13.1426  0  16.8939  16.6998  0  12.178  13.1422
1.91  13.3103  0  17.0157  16.8343  0  12.1777  13.3098
1.92  13.4793  0  17.1375  16.9692  0  12.177  13.4791
1.93  13.6496  0  17.2593  17.1044  0  12.1757  13.6489
1.94  13.8214  0  17.381  17.24  0  12.174  13.8219
1.95  13.9945  0  17.5027  17.376  0  12.1717  13.9943
1.96  14.1689  0  17.6244  17.5124  0  12.169  14.1685
1.97  14.3447  0  17.7461  17.6492  0  12.1657  14.344
1.98  14.5219  0  17.8677  17.7863  0  12.1619  14.5214
1.99  14.7004  0  17.9893  17.9238  0  12.1576  14.7001
2  14.8804  0  18.1109  18.0616  0  12.1528  14.8802
2.01  15.0617  0  18.2324  18.1998  0  12.1475  15.0612
2.02  15.2444  0  18.3538  18.3383  0  12.1417  15.2442
2.03  15.4284  0  18.4752  18.4772  0  12.1353  15.4283
2.04  15.6139  0  18.5966  18.6165  0  12.1285  15.614
2.05  15.8008  0  18.7178  18.756  0  12.1212  15.8006
2.06  15.989  0  18.839  18.896  0  12.1133  15.9887
2.07  16.1787  0  18.9601  19.0362  0  12.1049  16.1788
2.08  16.3697  0  19.0811  19.1769  0  12.0961  16.3697
2.09  16.5622  0  19.202  19.3178  0  12.0867  16.5623
2.1  16.7561  0  19.3228  19.4591  0  12.0768  16.7561
2.11  16.9514  0  19.4435  19.6007  0  12.0664  16.9517
2.12  17.1481  0  19.5641  19.7426  0  12.0555  17.1477
2.13  17.3463  0  19.6846  19.8849  0  12.0441  17.3457
2.14  17.5458  0  19.805  20.0275  0  12.0322  17.5456
2.15  17.7468  0  19.9253  20.1704  0  12.0198  17.747
2.16  17.9492  0  20.0454  20.3136  0  12.0069  17.9492
2.17  18.1531  0  20.1654  20.4571  0  11.9935  18.1528
2.18  18.3584  0  20.2853  20.6009  0  11.9796  18.3584
2.19  18.5651  0  20.405  20.7451  0  11.9651  18.5654
2.2  18.7733  0  20.5246  20.8895  0  11.9502  18.7732
2.21  18.9829  0  20.644  21.0343  0  11.9347  18.983
2.22  19.194  0  20.7633  21.1794  0  11.9188  19.1934
2.23  19.4065  0  20.8824  21.3247  0  11.9023  19.4061
2.24  19.6205  0  21.0013  21.4704  0  11.8854  19.6202
2.25  19.8359  0  21.1201  21.6163  0  11.8679  19.8356
2.26  20.0528  0  21.2387  21.7625  0  11.8499  20.0525
2.27  20.2711  0  21.3571  21.9091  0  11.8315  20.2712
2.28  20.491  0  21.4753  22.0559  0  11.8125  20.4912
2.29  20.7123  0  21.5933  22.203  0  11.793  20.7122
2.3  20.935  0  21.7112  22.3503  0  11.7731  20.9347
2.31  21.1593  0  21.8288  22.498  0  11.7526  21.159
2.32  21.385  0  21.9462  22.6459  0  11.7317  21.3851
2.33  21.6122  0  22.0634  22.7941  0  11.7102  21.612
2.34  21.8409  0  22.1804  22.9426  0  11.6882  21.8411
2.35  22.071  0  22.2972  23.0913  0  11.6658  22.0712
2.36  22.3027  0  22.4137  23.2403  0  11.6428  22.3025
2.37  22.5358  0  22.53  23.3895  0  11.6193  22.5358
2.38  22.7705  0  22.6461  23.5391  0  11.5954  22.7702
2.39  23.0066  0  22.7619  23.6888  0  11.5709  23.0068
2.4  23.2443  0  22.8775  23.8389  0  11.546  23.2443
2.41  23.4834  0  22.9929  23.9892  0  11.5206  23.4834
2.42  23.724  0  23.1079  24.1397  0  11.4946  23.7236
2.43  23.9662  0  23.2228  24.2905  0  11.4682  23.9658
2.44  24.2099  0  23.3373  24.4415  0  11.4413  24.2099
2.45  24.455  0  23.4516  24.5928  0  11.4139  24.4549
2.46  24.7017  0  23.5656  24.7443  0  11.386  24.7015
2.47  24.9499  0  23.6793  24.8961  0  11.3576  24.9499
2.48  25.1996  0  23.7927  25.0481  0  11.3287  25.1995
2.49  25.4509  0  23.9059  25.2003  0  11.2994  25.4506
2.5  25.7036  0  24.0187  25.3528  0  11.2695  25.7038
2.51  25.9579  0  24.1313  25.5055  0  11.2392  25.9579
2.52  26.2138  0  24.2435  25.6584  0  11.2084  26.2136
2.53  26.4711  0  24.3554  25.8115  0  11.1771  26.4711
2.54  26.73  0  24.467  25.9649  0  11.1453  26.7297
2.55  26.9904  0  24.5783  26.1185  0  11.113  26.9903
2.56  27.2524  0  24.6893  26.2723  0  11.0802  27.2523
2.57  27.5158  0  24.7999  26.4263  0  11.047  27.5158
2.58  27.7809  0  24.9102  26.5806  0  11.0133  27.7806
2.59  28.0475  0  25.0202  26.735  0  10.979  28.0473
2.6  28.3156  0  25.1298  26.8897  0  10.9444  28.3154
2.61  28.5853  0  25.2391  27.0446  0  10.9092  28.5851
2.62  28.8565  0  25.348  27.1997  0  10.8736  28.8562
2.63  29.1292  0  25.4565  27.3549  0  10.8374  29.1293
2.64  29.4036  0  25.5647  27.5104  0  10.8009  29.4034
2.65  29.6795  0  25.6726  27.6661  0  10.7638  29.6795
2.66  29.9569  0  25.78  27.822  0  10.7262  29.9566
2.67  30.2359  0  25.8871  27.9781  0  10.6882  30.2358
2.68  30.5165  0  25.9938  28.1344  0  10.6497  30.5163
2.69  30.7986  0  26.1001  28.2908  0  10.6108  30.7984
2.7  31.0823  0  26.206  28.4475  0  10.5713  31.0819
2.71  31.3675  0  26.3115  28.6043  0  10.5314  31.3674
2.72  31.6544  0  26.4166  28.7614  0  10.4911  31.6543
2.73  31.9428  0  26.5213  28.9186  0  10.4502  31.9427
2.74  32.2327  0  26.6256  29.076  0  10.4089  32.2325
2.75  32.5243  0  26.7295  29.2336  0  10.3672  32.5242
2.76  32.8174  0  26.833  29.3913  0  10.3249  32.8174
2.77  33.1121  0  26.936  29.5492  0  10.2822  33.112
2.78  33.4084  0  27.0386  29.7074  0  10.2391  33.4081
2.79  33.7063  0  27.1408  29.8656  0  10.1954  33.7061
2.8  34.0057  0  27.2425  30.0241  0  10.1513  34.0055
2.81  34.3067  0  27.3438  30.1827  0  10.1068  34.3067
2.82  34.6094  0  27.4446  30.3415  0  10.0618  34.6089
2.83  34.9136  0  27.545  30.5004  0  10.0163  34.9135
2.84  35.2194  0  27.645  30.6596  0  9.97042  35.2191
2.85  35.5268  0  27.7444  30.8188  0  9.92405  35.5266
2.86  35.8357  0  27.8435  30.9783  0  9.87722  35.8355
2.87  36.1463  0  27.942  31.1379  0  9.82994  36.1461
2.88  36.4585  0  28.04  31.2976  0  9.7822  36.4581
2.89  36.7723  0  28.1376  31.4575  0  9.73401  36.7721
2.9  37.0877  0  28.2347  31.6176  0  9.68537  37.0875
2.91  37.4046  0  28.3313  31.7778  0  9.63629  37.4046
2.92  37.7232  0  28.4275  31.9382  0  9.58675  37.7231
2.93  38.0434  0  28.5231  32.0987  0  9.53676  38.043
2.94  38.3652  0  28.6182  32.2593  0  9.48633  38.3649
2.95  38.6886  0  28.7128  32.4201  0  9.43546  38.6886
2.96  39.0136  0  28.8069  32.581  0  9.38414  39.0135
2.97  39.3402  0  28.9005  32.7421  0  9.33237  39.34
2.98  39.6684  0  28.9935  32.9033  0  9.28017  39.6682
2.99  39.9983  0  29.0861  33.0647  0  9.22752  39.9982
3  40.3297  0  29.1781  33.2262  0  9.17443  40.3294
3.01  40.6628  0  29.2696  33.3878  0  9.12091  40.6626
3.02  40.9975  0  29.3605  33.5496  0  9.06694  40.9974
3.03  41.3338  0  29.4509  33.7115  0  9.01254  41.3335
3.04  41.6717  0  29.5408  33.8735  0  8.95771  41.6714
3.05  42.0113  0  29.6301  34.0357  0  8.90243  42.0111
3.06  42.3524  0  29.7188  34.1979  0  8.84673  42.3524
3.07  42.6952  0  29.807  34.3603  0  8.79059  42.695
3.08  43.0396  0  29.8946  34.5229  0  8.73402  43.0393
3.09  43.3857  0  29.9817  34.6855  0  8.67703  43.3855
3.1  43.7333  0  30.0681  34.8483  0  8.6196  43.7332
3.11  44.0826  0  30.1541  35.0112  0  8.56174  44.0824
3.12  44.4336  0  30.2394  35.1742  0  8.50346  44.4333
3.13  44.7861  0  30.3241  35.3373  0  8.44475  44.7858
3.14  45.1403  0  30.4083  35.5005  0  8.38561  45.1399
3.15  45.4961  0  30.4918  35.6638  0  8.32605  45.4959
3.16  45.8536  0  30.5748  35.8273  0  8.26607  45.8533
3.17  46.2127  0  30.6572  35.9909  0  8.20567  46.2124
3.18  46.5734  0  30.7389  36.1546  0  8.14485  46.5732
3.19  46.9358  0  30.8201  36.3183  0  8.08361  46.9355
3.2  47.2998  0  30.9006  36.4822  0  8.02195  47.2994
3.21  47.6654  0  30.9805  36.6462  0  7.95987  47.6651
3.22  48.0327  0  31.0598  36.8103  0  7.89738  48.0326
3.23  48.4016  0  31.1384  36.9745  0  7.83447  48.4015
3.24  48.7722  0  31.2165  37.1388  0  7.77115  48.7718
3.25  49.1444  0  31.2939  37.3032  0  7.70742  49.1442
3.26  49.5183  0  31.3706  37.4677  0  7.64328  49.5181
3.27  49.8938  0  31.4467  37.6323  0  7.57872  49.8935
3.28  50.2709  0  31.5222  37.797  0  7.51376  50.2705
3.29  50.6497  0  31.597  37.9618  0  7.44839  50.6494
3.3  51.0301  0  31.6711  38.1267  0  7.38261  51.0299
3.31  51.4122  0  31.7446  38.2917  0  7.31642  51.4121
3.32  51.796  0  31.8175  38.4567  0  7.24983  51.7957
3.33  52.1814  0  31.8896  38.6219  0  7.18284  52.1812
3.34  52.5684  0  31.9611  38.7871  0  7.11545  52.5681
3.35  52.9571  0  32.0319  38.9524  0  7.04765  52.9568
3.36  53.3475  0  32.1021  39.1178  0  6.97945  53.3472
3.37  53.7395  0  32.1715  39.2833  0  6.91086  53.7392
3.38  54.1331  0  32.2403  39.4489  0  6.84186  54.133
3.39  54.5284  0  32.3084  39.6146  0  6.77247  54.5283
3.4  54.9254  0  32.3757  39.7803  0  6.70268  54.9252
3.41  55.3241  0  32.4424  39.9461  0  6.6325  55.3238
3.42  55.7243  0  32.5084  40.112  0  6.56193  55.7241
3.43  56.1263  0  32.5737  40.278  0  6.49096  56.1261
3.44  56.5299  0  32.6382  40.444  0  6.4196  56.5296
3.45  56.9352  0  32.7021  40.6102  0  6.34785  56.935
3.46  57.3421  0  32.7652  40.7764  0  6.27571  57.3419
3.47  57.7507  0  32.8276  40.9426  0  6.20319  57.7503
3.48  58.161  0  32.8892  41.109  0  6.13027  58.1607
3.49  58.5729  0  32.9502  41.2754  0  6.05697  58.5725
3.5  58.9865  0  33.0104  41.4419  0  5.98329  58.9862
3.51  59.4017  0  33.0698  41.6084  0  5.90922  59.4014
3.52  59.8186  0  33.1286  41.775  0  5.83477  59.8183
3.53  60.2372  0  33.1865  41.9417  0  5.75994  60.2369
3.54  60.6575  0  33.2438  42.1085  0  5.68473  60.6571
3.55  61.0794  0  33.3002  42.2753  0  5.60914  61.079
3.56  61.503  0  33.3559  42.4422  0  5.53317  61.5026
3.57  61.9282  0  33.4109  42.6091  0  5.45683  61.9281
3.58  62.3552  0  33.4651  42.7761  0  5.38011  62.3548
3.59  62.7838  0  33.5185  42.9432  0  5.30301  62.7833
3.6  63.214  0  33.5711  43.1103  0  5.22554  63.2136
3.61  63.646  0  33.623  43.2775  0  5.1477  63.6456
3.62  64.0796  0  33.6741  43.4447  0  5.06948  64.0791
3.63  64.5149  0  33.7244  43.612  0  4.9909  64.5145
3.64  64.9518  0  33.7739  43.7794  0  4.91195  64.9515
3.65  65.3904  0  33.8226  43.9468  0  4.83263  65.3901
3.66  65.8307  0  33.8705  44.1142  0  4.75294  65.8305
3.67  66.2727  0  33.9177  44.2817  0  4.67288  66.2725
3.68  66.7164  0  33.964  44.4493  0  4.59246  66.716
3.69  67.1617  0  34.0095  44.6169  0  4.51168  67.1614
3.7  67.6087  0  34.0542  44.7845  0  4.43053  67.6084
3.71  68.0574  0  34.0981  44.9523  0  4.34902  68.0571
3.72  68.5078  0  34.1412  45.12  0  4.26715  68.5074
3.73  68.9598  0  34.1835  45.2878  0  4.18492  68.9594
3.74  69.4135  0  34.2249  45.4557  0  4.10233  69.4131
3.75  69.8689  0  34.2655  45.6235  0  4.01939  69.8685
3.76  70.326  0  34.3053  45.7915  0  3.93609  70.3256
3.77  70.7847  0  34.3442  45.9595  0  3.85243  70.7844
3.78  71.2452  0  34.3823  46.1275  0  3.76842  71.2449
3.79  71.7073  0  34.4196  46.2955  0  3.68405  71.707
3.8  72.1711  0  34.456  46.4637  0  3.59933  72.1706
3.81  72.6366  0  34.4916  46.6318  0  3.51427  72.6361
3.82  73.1037  0  34.5263  46.8  0  3.42885  73.1033
3.83  73.5726  0  34.5602  46.9682  0  3.34308  73.5721
3.84  74.0431  0  34.5932  47.1365  0  3.25696  74.0427
3.85  74.5153  0  34.6253  47.3048  0  3.1705  74.5149
3.86  74.9892  0  34.6566  47.4731  0  3.08369  74.9887
3.87  75.4648  0  34.687  47.6415  0  2.99654  75.4643
3.88  75.942  0  34.7165  47.8099  0  2.90904  75.9416
3.89  76.421  0  34.7452  47.9783  0  2.8212  76.4205
3.9  76.9016  0  34.7729  48.1468  0  2.73302  76.9012
3.91  77.3839  0  34.7998  48.3153  0  2.6445  77.3835
3.92  77.8679  0  34.8258  48.4838  0  2.55563  77.8674
3.93  78.3536  0  34.8509  48.6524  0  2.46643  78.3531
3.94  78.8409  0  34.8751  48.821  0  2.37689  78.8405
3.95  79.33  0  34.8985  48.9896  0  2.28702  79.3296
3.96  79.8207  0  34.9209  49.1583  0  2.1968  79.8203
3.97  80.3132  0  34.9424  49.3269  0  2.10626  80.3128
3.98  80.8073  0  34.963  49.4957  0  2.01538  80.8068
3.99  81.3031  0  34.9827  49.6644  0  1.92416  81.3025
4  81.8006  0  35.0015  49.8331  0  1.83262  81.8001
4.01  82.2997  0  35.0194  50.0019  0  1.74074  82.2992
4.02  82.8006  0  35.0363  50.1707  0  1.64854  82.8001
4.03  83.3031  0  35.0523  50.3396  0  1.556  83.3027
4.04  83.8074  0  35.0674  50.5084  0  1.46314  83.807
4.05  84.3133  0  35.0816  50.6773  0  1.36995  84.3129
4.06  84.8209  0  35.0948  50.8462  0  1.27644  84.8204
4.07  85.3302  0  35.1071  51.0151  0  1.1826  85.3298
4.08  85.8412  0  35.1185  51.1841  0  1.08844  85.8408
4.09  86.3539  0  35.1289  51.3531  0  0.993953  86.3535
4.1  86.8683  0  35.1384  51.522  0  0.899146  86.8678
4.11  87.3844  0  35.1469  51.691  0  0.804018  87.3839
4.12  87.9021  0  35.1544  51.8601  0  0.70857  87.9016
4.13  88.4216  0  35.161  52.0291  0  0.612803  88.4211
4.14  88.9427  0  35.1667  52.1982  0  0.516719  88.9422
4.15  89.4655  0  35.1714  52.3672  0  0.420317  89.465
4.16  89.99  0  35.1751  52.5363  0  0.323599  89.9896
4.17  90.5163  0  35.1778  52.7054  0  0.226566  90.5158
4.18  91.0442  0  35.1796  52.8745  0  0.129219  91.0437
4.19  91.5737  0  35.1804  53.0437  0  0.031559  91.5732
4.2  92.105  0  35.1803  53.2128  0  -0.0664133  92.1045
4.21  92.638  0  35.1791  53.382  0  -0.164697  92.6374
4.22  93.1727  0  35.177  53.5511  0  -0.263291  93.1721
4.23  93.709  0  35.1738  53.7203  0  -0.362194  93.7085
4.24  94.2471  0  35.1697  53.8895  0  -0.461406  94.2465
4.25  94.7868  0  35.1646  54.0587  0  -0.560925  94.7863
