# t  x  y  z  vx  vy  vz  downrange
0.51  1.27224  0  1.81464  4.89846  0  6.77898  1.26801
0.52  1.32171  0  1.8826  4.99525  0  6.81405  1.32377
0.53  1.37215  0  1.95091  5.09296  0  6.84846  1.3707
0.54  1.42357  0  2.01957  5.19158  0  6.88222  1.41927
0.55  1.47599  0  2.08856  5.29111  0  6.9153  1.47237
0.56  1.5294  0  2.15787  5.39153  0  6.94771  1.52954
0.57  1.58382  0  2.22751  5.49285  0  6.97944  1.5818
0.58  1.63926  0  2.29746  5.59506  0  7.01049  1.64066
0.59  1.69572  0  2.36772  5.69815  0  7.04084  1.69483
0.6  1.75323  0  2.43827  5.80213  0  7.07051  1.75505
0.61  1.81177  0  2.50912  5.90697  0  7.09947  1.81078
0.62  1.87137  0  2.58026  6.01268  0  7.12773  1.86968
0.63  1.93203  0  2.65168  6.11924  0  7.15528  1.93146
0.64  1.99376  0  2.72336  6.22667  0  7.18212  1.99586
0.65  2.05656  0  2.79532  6.33494  0  7.20823  2.05386
0.66  2.12046  0  2.86753  6.44405  0  7.23363  2.12093
0.67  2.18545  0  2.93999  6.55399  0  7.25829  2.18595
0.68  2.25154  0  3.01269  6.66477  0  7.28223  2.2531
0.69  2.31874  0  3.08563  6.77636  0  7.30543  2.32219
0.7  2.38707  0  3.1588  6.88877  0  7.32789  2.38741
0.71  2.45652  0  3.23218  7.00199  0  7.34961  2.4564
0.72  2.52711  0  3.30579  7.11601  0  7.37058  2.5253
0.73  2.59885  0  3.37959  7.23083  0  7.3908  2.5976
0.74  2.67173  0  3.4536  7.34644  0  7.41027  2.673
0.75  2.74578  0  3.5278  7.46282  0  7.42897  2.74634
0.76  2.82099  0  3.60218  7.57999  0  7.44692  2.82258
0.77  2.89738  0  3.67673  7.69792  0  7.4641  2.89992
0.78  2.97495  0  3.75145  7.81661  0  7.48052  2.97677
0.79  3.05371  0  3.82634  7.93605  0  7.49617  3.05465
0.8  3.13367  0  3.90138  8.05625  0  7.51104  3.13203
0.81  3.21484  0  3.97656  8.17718  0  7.52514  3.21318
0.82  3.29722  0  4.05188  8.29884  0  7.53846  3.29506
0.83  3.38082  0  4.12732  8.42123  0  7.551  3.38165
0.84  3.46565  0  4.20289  8.54434  0  7.56275  3.46346
0.85  3.55171  0  4.27858  8.66816  0  7.57372  3.55103
0.86  3.63901  0  4.35437  8.79269  0  7.58391  3.63773
0.87  3.72757  0  4.43025  8.91791  0  7.5933  3.72726
0.88  3.81737  0  4.50623  9.04382  0  7.60191  3.81824
0.89  3.90844  0  4.58229  9.17041  0  7.60972  3.90941
0.9  4.00078  0  4.65842  9.29768  0  7.61673  3.99964
0.91  4.0944  0  4.73462  9.42562  0  7.62295  4.0945
0.92  4.1893  0  4.81088  9.55422  0  7.62837  4.18936
0.93  4.28549  0  4.88718  9.68348  0  7.63299  4.28529
0.94  4.38297  0  4.96353  9.81338  0  7.63682  4.38427
0.95  4.48176  0  5.03992  9.94392  0  7.63984  4.48106
0.96  4.58185  0  5.11633  10.0751  0  7.64205  4.58074
0.97  4.68326  0  5.19276  10.2069  0  7.64347  4.68409
0.98  4.78599  0  5.26919  10.3393  0  7.64408  4.78615
0.99  4.89005  0  5.34563  10.4723  0  7.64388  4.89069
1  4.99544  0  5.42207  10.606  0  7.64288  4.99486
1.01  5.10217  0  5.49849  10.7402  0  7.64107  5.10221
1.02  5.21025  0  5.57489  10.875  0  7.63846  5.21082
1.03  5.31967  0  5.65126  11.0104  0  7.63503  5.31976
1.04  5.43046  0  5.72759  11.1464  0  7.6308  5.4315
1.05  5.5426  0  5.80387  11.2829  0  7.62576  5.54262
1.06  5.65612  0  5.8801  11.42  0  7.61992  5.65554
1.07  5.771  0  5.95627  11.5577  0  7.61326  5.77018
1.08  5.88727  0  6.03236  11.6959  0  7.6058  5.88718
1.09  6.00492  0  6.10838  11.8346  0  7.59753  6.00416
1.1  6.12397  0  6.18431  11.9739  0  7.58845  6.12259
1.11  6.2444  0  6.26014  12.1137  0  7.57856  6.24529
1.12  6.36624  0  6.33588  12.254  0  7.56787  6.36775
1.13  6.48949  0  6.4115  12.3949  0  7.55637  6.4893
1.14  6.61414  0  6.487  12.5362  0  7.54406  6.61543
1.15  6.74021  0  6.56238  12.6781  0  7.53095  6.73988
1.16  6.8677  0  6.63762  12.8204  0  7.51704  6.86734
1.17  6.99662  0  6.71272  12.9632  0  7.50232  6.99634
1.18  7.12697  0  6.78766  13.1065  0  7.48679  7.12745
1.19  7.25875  0  6.86245  13.2503  0  7.47047  7.25868
1.2  7.39198  0  6.93707  13.3945  0  7.45334  7.39063
1.21  7.52665  0  7.01151  13.5392  0  7.43541  7.52627
1.22  7.66276  0  7.08577  13.6844  0  7.41669  7.66305
1.23  7.80034  0  7.15984  13.83  0  7.39716  7.80032
1.24  7.93937  0  7.23372  13.976  0  7.37684  7.94034
1.25  8.07986  0  7.30738  14.1225  0  7.35573  8.07961
1.26  8.22182  0  7.38083  14.2694  0  7.33381  8.22257
1.27  8.36525  0  7.45405  14.4167  0  7.31111  8.3647
1.28  8.51015  0  7.52705  14.5645  0  7.28762  8.51029
1.29  8.65654  0  7.5998  14.7126  0  7.26333  8.65657
1.3  8.80441  0  7.67231  14.8612  0  7.23826  8.80452
1.31  8.95376  0  7.74456  15.0101  0  7.2124  8.95406
1.32  9.10461  0  7.81656  15.1595  0  7.18575  9.10462
1.33  9.25696  0  7.88828  15.3092  0  7.15833  9.25761
1.34  9.4108  0  7.95972  15.4593  0  7.13012  9.41099
1.35  9.56614  0  8.03088  15.6098  0  7.10113  9.56616
1.36  9.723  0  8.10174  15.7606  0  7.07136  9.7235
1.37  9.88136  0  8.1723  15.9119  0  7.04082  9.88153
1.38  10.0412  0  8.24255  16.0634  0  7.0095  10.0411
1.39  10.2026  0  8.31249  16.2153  0  6.97741  10.2027
1.4  10.3655  0  8.3821  16.3676  0  6.94455  10.3651
1.41  10.53  0  8.45138  16.5202  0  6.91093  10.5303
1.42  10.6959  0  8.52032  16.6731  0  6.87653  10.6962
1.43  10.8634  0  8.58891  16.8264  0  6.84138  10.8634
1.44  11.0325  0  8.65714  16.98  0  6.80546  11.0317
1.45  11.203  0  8.72501  17.1339  0  6.76878  11.2036
1.46  11.3752  0  8.79251  17.2881  0  6.73135  11.3748
1.47  11.5488  0  8.85964  17.4426  0  6.69316  11.549
1.48  11.724  0  8.92637  17.5974  0  6.65422  11.724
1.49  11.9008  0  8.99272  17.7526  0  6.61453  11.9006
1.5  12.0791  0  9.05866  17.908  0  6.5741  12.0784
1.51  12.2589  0  9.1242  18.0637  0  6.53291  12.2588
1.52  12.4403  0  9.18932  18.2197  0  6.49099  12.4406
1.53  12.6233  0  9.25402  18.3759  0  6.44832  12.6237
1.54  12.8079  0  9.31828  18.5325  0  6.40492  12.808
1.55  12.994  0  9.38211  18.6893  0  6.36078  12.9939
1.56  13.1816  0  9.4455  18.8464  0  6.31591  13.182
1.57  13.3709  0  9.50843  19.0037  0  6.27031  13.3714
1.58  13.5617  0  9.5709  19.1613  0  6.22398  13.5623
1.59  13.7541  0  9.6329  19.3191  0  6.17692  13.7541
1.6  13.9481  0  9.69444  19.4772  0  6.12915  13.9481
1.61  14.1437  0  9.75548  19.6355  0  6.08065  14.1439
1.62  14.3408  0  9.81605  19.794  0  6.03144  14.3408
1.63  14.5395  0  9.87611  19.9528  0  5.98151  14.5391
1.64  14.7399  0  9.93567  20.1118  0  5.93087  14.74
1.65  14.9418  0  9.99473  20.271  0  5.87952  14.9414
1.66  15.1453  0  10.0533  20.4305  0  5.82747  15.145
1.67  15.3504  0  10.1113  20.5901  0  5.77471  15.3505
1.68  15.5571  0  10.1688  20.75  0  5.72124  15.5574
1.69  15.7654  0  10.2257  20.9101  0  5.66709  15.7654
1.7  15.9753  0  10.2821  21.0703  0  5.61223  15.9757
1.71  16.1868  0  10.3379  21.2308  0  5.55668  16.1869
1.72  16.3999  0  10.3932  21.3915  0  5.50045  16.3998
1.73  16.6146  0  10.4479  21.5523  0  5.44352  16.6145
1.74  16.831  0  10.5021  21.7134  0  5.38592  16.8309
1.75  17.0489  0  10.5557  21.8746  0  5.32763  17.0487
1.76  17.2684  0  10.6086  22.036  0  5.26866  17.2685
1.77  17.4896  0  10.661  22.1976  0  5.20901  17.4894
1.78  17.7124  0  10.7128  22.3593  0  5.1487  17.7126
1.79  17.9368  0  10.764  22.5213  0  5.08771  17.9366
1.8  18.1628  0  10.8146  22.6833  0  5.02606  18.1628
1.81  18.3905  0  10.8645  22.8456  0  4.96374  18.3906
1.82  18.6197  0  10.9138  23.008  0  4.90076  18.6196
1.83  18.8506  0  10.9625  23.1705  0  4.83712  18.8505
1.84  19.0832  0  11.0106  23.3332  0  4.77283  19.0829
1.85  19.3173  0  11.058  23.4961  0  4.70788  19.3172
1.86  19.5531  0  11.1047  23.6591  0  4.64228  19.5533
1.87  19.7905  0  11.1508  23.8222  0  4.57603  19.7907
1.88  20.0295  0  11.1963  23.9855  0  4.50914  20.0293
1.89  20.2702  0  11.241  24.1489  0  4.44161  20.2701
1.9  20.5125  0  11.2851  24.3124  0  4.37344  20.5126
1.91  20.7564  0  11.3285  24.4761  0  4.30464  20.7569
1.92  21.002  0  11.3712  24.6399  0  4.2352  21.0019
1.93  21.2492  0  11.4132  24.8038  0  4.16513  21.2493
1.94  21.4981  0  11.4545  24.9678  0  4.09443  21.4982
1.95  21.7486  0  11.4951  25.1319  0  4.02311  21.7486
1.96  22.0007  0  11.5349  25.2962  0  3.95117  22.0007
1.97  22.2545  0  11.5741  25.4606  0  3.87861  22.2548
1.98  22.5099  0  11.6125  25.625  0  3.80543  22.5101
1.99  22.767  0  11.6502  25.7896  0  3.73164  22.7669
2  23.0257  0  11.6871  25.9543  0  3.65723  23.0259
2.01  23.2861  0  11.7233  26.1191  0  3.58223  23.2862
2.02  23.5481  0  11.7588  26.2839  0  3.50661  23.5481
2.03  23.8118  0  11.7935  26.4489  0  3.4304  23.8117
2.04  24.0771  0  11.8274  26.614  0  3.35358  24.0769
2.05  24.3441  0  11.8605  26.7791  0  3.27617  24.3439
2.06  24.6127  0  11.8929  26.9444  0  3.19817  24.6125
2.07  24.8829  0  11.9245  27.1097  0  3.11957  24.8832
2.08  25.1549  0  11.9553  27.2751  0  3.04039  25.1552
2.09  25.4285  0  11.9853  27.4405  0  2.96062  25.4284
2.1  25.7037  0  12.0145  27.6061  0  2.88027  25.7035
2.11  25.9806  0  12.0429  27.7717  0  2.79934  25.9807
2.12  26.2591  0  12.0705  27.9374  0  2.71783  26.2592
2.13  26.5393  0  12.0973  28.1031  0  2.63574  26.5391
2.14  26.8212  0  12.1232  28.2689  0  2.55309  26.8211
2.15  27.1047  0  12.1483  28.4348  0  2.46987  27.1049
2.16  27.3899  0  12.1726  28.6008  0  2.38608  27.3898
2.17  27.6767  0  12.196  28.7668  0  2.30173  27.6764
2.18  27.9652  0  12.2186  28.9328  0  2.21681  27.965
2.19  28.2554  0  12.2404  29.099  0  2.13134  28.2555
2.2  28.5472  0  12.2613  29.2651  0  2.04532  28.5472
2.21  28.8407  0  12.2813  29.4314  0  1.95874  28.8405
2.22  29.1358  0  12.3004  29.5976  0  1.87161  29.1359
2.23  29.4326  0  12.3187  29.764  0  1.78394  29.4327
2.24  29.7311  0  12.3361  29.9303  0  1.69572  29.731
2.25  30.0312  0  12.3526  30.0967  0  1.60696  30.0312
2.26  30.333  0  12.3682  30.2632  0  1.51766  30.333
2.27  30.6365  0  12.383  30.4297  0  1.42782  30.6364
2.28  30.9416  0  12.3968  30.5962  0  1.33745  30.9414
2.29  31.2484  0  12.4097  30.7628  0  1.24654  31.2484
2.3  31.5569  0  12.4217  30.9294  0  1.15511  31.5566
2.31  31.867  0  12.4328  31.096  0  1.06316  31.8668
2.32  32.1788  0  12.443  31.2627  0  0.970674  32.1787
2.33  32.4923  0  12.4522  31.4294  0  0.877672  32.4922
2.34  32.8074  0  12.4605  31.5961  0  0.78415  32.8074
2.35  33.1242  0  12.4679  31.7628  0  0.690113  33.124
2.36  33.4426  0  12.4743  31.9296  0  0.595562  33.4426
2.37  33.7628  0  12.4798  32.0964  0  0.5005  33.7627
2.38  34.0846  0  12.4844  32.2632  0  0.40493  34.0847
2.39  34.408  0  12.4879  32.43  0  0.308853  34.4076
2.4  34.7332  0  12.4905  32.5969  0  0.212273  34.7331
2.41  35.06  0  12.4922  32.7638  0  0.115192  35.06
2.42  35.3885  0  12.4928  32.9306  0  0.0176117  35.3885
2.43  35.7186  0  12.4925  33.0975  0  -0.0804644  35.7185
2.44  36.0504  0  12.4912  33.2644  0  -0.179034  36.0503
2.45  36.3839  0  12.4889  33.4314  0  -0.278096  36.3837
2.46  36.719  0  12.4857  33.5983  0  -0.377646  36.7191
2.47  37.0558  0  12.4814  33.7652  0  -0.477683  37.0557
2.48  37.3943  0  12.4761  33.9322  0  -0.578204  37.3942
2.49  37.7345  0  12.4698  34.0991  0  -0.679207  37.7344
2.5  38.0763  0  12.4625  34.2661  0  -0.780689  38.0764
2.51  38.4198  0  12.4542  34.433  0  -0.882649  38.4198
2.52  38.765  0  12.4449  34.6  0  -0.985083  38.7649
2.53  39.1118  0  12.4345  34.7669  0  -1.08799  39.1118
2.54  39.4603  0  12.4231  34.9338  0  -1.19137  39.4604
2.55  39.8105  0  12.4107  35.1008  0  -1.29521  39.8103
2.56  40.1623  0  12.3972  35.2677  0  -1.39952  40.1624
2.57  40.5158  0  12.3827  35.4347  0  -1.5043  40.5158
2.58  40.871  0  12.3671  35.6016  0  -1.60953  40.871
2.59  41.2279  0  12.3505  35.7685  0  -1.71522  41.2278
2.6  41.5864  0  12.3328  35.9354  0  -1.82137  41.5863
2.61  41.9466  0  12.3141  36.1023  0  -1.92798  41.9464
2.62  42.3084  0  12.2942  36.2692  0  -2.03503  42.3086
2.63  42.672  0  12.2734  36.4361  0  -2.14254  42.6719
2.64  43.0372  0  12.2514  36.603  0  -2.25049  43.037
2.65  43.404  0  12.2283  36.7698  0  -2.35889  43.4039
2.66  43.7726  0  12.2042  36.9366  0  -2.46773  43.7726
2.67  44.1428  0  12.179  37.1035  0  -2.57702  44.1427
2.68  44.5146  0  12.1527  37.2702  0  -2.68674  44.5146
2.69  44.8882  0  12.1252  37.437  0  -2.7969  44.8882
2.7  45.2634  0  12.0967  37.6038  0  -2.90749  45.2632
2.71  45.6402  0  12.0671  37.7705  0  -3.01852  45.6402
2.72  46.0188  0  12.0364  37.9372  0  -3.12998  46.0186
2.73  46.399  0  12.0045  38.1039  0  -3.24186  46.399
2.74  46.7809  0  11.9715  38.2706  0  -3.35418  46.7807
2.75  47.1644  0  11.9374  38.4373  0  -3.46691  47.1642
2.76  47.5496  0  11.9022  38.6039  0  -3.58008  47.5494
2.77  47.9365  0  11.8658  38.7706  0  -3.69366  47.9364
2.78  48.325  0  11.8283  38.9372  0  -3.80766  48.3248
2.79  48.7152  0  11.7897  39.1037  0  -3.92207  48.7151
2.8  49.1071  0  11.7499  39.2703  0  -4.0369  49.107
2.81  49.5006  0  11.7089  39.4368  0  -4.15214  49.5006
2.82  49.8958  0  11.6668  39.6032  0  -4.26779  49.8958
2.83  50.2927  0  11.6236  39.7697  0  -4.38385  50.2927
2.84  50.6912  0  11.5791  39.9361  0  -4.50032  50.6911
2.85  51.0914  0  11.5336  40.1025  0  -4.61719  51.0913
2.86  51.4933  0  11.4868  40.2688  0  -4.73446  51.4932
2.87  51.8968  0  11.4389  40.4351  0  -4.85213  51.8968
2.88  52.302  0  11.3897  40.6014  0  -4.97021  52.3018
2.89  52.7088  0  11.3395  40.7676  0  -5.08867  52.7088
2.9  53.1173  0  11.288  40.9338  0  -5.20754  53.1173
2.91  53.5275  0  11.2353  41.1  0  -5.32679  53.5274
2.92  53.9393  0  11.1814  41.2661  0  -5.44644  53.9393
2.93  54.3528  0  11.1264  41.4322  0  -5.56647  54.3527
2.94  54.768  0  11.0701  41.5982  0  -5.68689  54.7678
2.95  55.1848  0  11.0126  41.7642  0  -5.8077  55.1848
2.96  55.6032  0  10.954  41.9302  0  -5.92889  55.6032
2.97  56.0234  0  10.8941  42.0961  0  -6.05046  56.0232
2.98  56.4452  0  10.8329  42.262  0  -6.17242  56.4451
2.99  56.8686  0  10.7706  42.4278  0  -6.29475  56.8685
3  57.2937  0  10.707  42.5936  0  -6.41745  57.2936
3.01  57.7205  0  10.6423  42.7594  0  -6.54053  57.7205
3.02  58.1489  0  10.5762  42.9251  0  -6.66399  58.1488
3.03  58.579  0  10.509  43.0907  0  -6.78781  58.5789
3.04  59.0107  0  10.4405  43.2563  0  -6.912  59.0106
3.05  59.4441  0  10.3707  43.4219  0  -7.03656  59.444
3.06  59.8792  0  10.2997  43.5874  0  -7.16149  59.8791
3.07  60.3159  0  10.2275  43.7529  0  -7.28678  60.3158
3.08  60.7542  0  10.154  43.9183  0  -7.41243  60.7542
3.09  61.1942  0  10.0793  44.0836  0  -7.53844  61.1942
3.1  61.6359  0  10.0032  44.249  0  -7.66481  61.6358
3.11  62.0792  0  9.92595  44.4143  0  -7.79155  62.0792
3.12  62.5242  0  9.8474  44.5795  0  -7.91863  62.524
3.13  62.9708  0  9.76758  44.7447  0  -8.04607  62.9707
3.14  63.4191  0  9.68648  44.9098  0  -8.17387  63.419
3.15  63.869  0  9.6041  45.0749  0  -8.30201  63.869
3.16  64.3206  0  9.52044  45.2399  0  -8.4305  64.3204
3.17  64.7738  0  9.43549  45.4049  0  -8.55934  64.7737
3.18  65.2287  0  9.34925  45.5698  0  -8.68853  65.2285
3.19  65.6852  0  9.26172  45.7347  0  -8.81806  65.6852
3.2  66.1434  0  9.17289  45.8995  0  -8.94793  66.1431
3.21  66.6032  0  9.08276  46.0643  0  -9.07814  66.603
3.22  67.0646  0  8.99133  46.2289  0  -9.20869  67.0645
3.23  67.5278  0  8.89858  46.3936  0  -9.33958  67.5278
3.24  67.9925  0  8.80453  46.5582  0  -9.4708  67.9925
3.25  68.4589  0  8.70917  46.7227  0  -9.60236  68.4588
3.26  68.927  0  8.61248  46.8872  0  -9.73425  68.9269
3.27  69.3967  0  8.51448  47.0516  0  -9.86648  69.3965
3.28  69.868  0  8.41515  47.2159  0  -9.99903  69.8679
3.29  70.341  0  8.3145  47.3802  0  -10.1319  70.3407
3.3  70.8156  0  8.21251  47.5444  0  -10.2651  70.8155
3.31  71.2919  0  8.1092  47.7086  0  -10.3986  71.2918
3.32  71.7698  0  8.00454  47.8727  0  -10.5325  71.7697
3.33  72.2493  0  7.89854  48.0368  0  -10.6667  72.2492
3.34  72.7305  0  7.79121  48.2008  0  -10.8012  72.7304
3.35  73.2133  0  7.68252  48.3647  0  -10.936  73.2132
3.36  73.6978  0  7.57248  48.5286  0  -11.0711  73.6977
3.37  74.1839  0  7.4611  48.6924  0  -11.2066  74.1838
3.38  74.6717  0  7.34835  48.8562  0  -11.3424  74.6716
3.39  75.161  0  7.23425  49.0198  0  -11.4785  75.1609
3.4  75.6521  0  7.11878  49.1835  0  -11.6148  75.652
3.41  76.1447  0  7.00195  49.347  0  -11.7516  76.1446
3.42  76.639  0  6.88375  49.5105  0  -11.8886  76.6388
3.43  77.1349  0  6.76418  49.6739  0  -12.0259  77.1348
3.44  77.6325  0  6.64323  49.8373  0  -12.1635  77.6324
3.45  78.1317  0  6.52091  50.0006  0  -12.3014  78.1316
3.46  78.6325  0  6.3972  50.1638  0  -12.4397  78.6324
3.47  79.1349  0  6.27211  50.3269  0  -12.5782  79.1348
3.48  79.639  0  6.14564  50.49  0  -12.7171  79.6389
3.49  80.1447  0  6.01777  50.6531  0  -12.8562  80.1447
3.5  80.6521  0  5.88851  50.816  0  -12.9956  80.652
3.51  81.1611  0  5.75786  50.9789  0  -13.1354  81.161
3.52  81.6717  0  5.6258  51.1417  0  -13.2754  81.6716
3.53  82.1839  0  5.49235  51.3045  0  -13.4157  82.1838
3.54  82.6978  0  5.35749  51.4672  0  -13.5563  82.6977
3.55  83.2132  0  5.22122  51.6298  0  -13.6972  83.2132
3.56  83.7303  0  5.08354  51.7923  0  -13.8384  83.7303
3.57  84.2491  0  4.94445  51.9548  0  -13.9799  84.249
3.58  84.7694  0  4.80394  52.1172  0  -14.1217  84.7694
3.59  85.2914  0  4.66202  52.2795  0  -14.2637  85.2913
3.6  85.815  0  4.51867  52.4418  0  -14.4061  85.8149
3.61  86.3403  0  4.37389  52.6039  0  -14.5487  86.3402
3.62  86.8671  0  4.22769  52.7661  0  -14.6916  86.867
3.63  87.3956  0  4.08006  52.9281  0  -14.8348  87.3955
3.64  87.9257  0  3.931  53.09  0  -14.9782  87.9257
3.65  88.4574  0  3.7805  53.2519  0  -15.122  88.4573
3.66  88.9907  0  3.62856  53.4138  0  -15.266  88.9906
3.67  89.5257  0  3.47517  53.5755  0  -15.4103  89.5255
3.68  90.0622  0  3.32035  53.7372  0  -15.5549  90.0622
3.69  90.6004  0  3.16408  53.8987  0  -15.6997  90.6003
3.7  91.1402  0  3.00635  54.0603  0  -15.8448  91.1401
3.71  91.6816  0  2.84718  54.2217  0  -15.9902  91.6815
3.72  92.2246  0  2.68655  54.383  0  -16.1358  92.2246
3.73  92.7693  0  2.52446  54.5443  0  -16.2817  92.7693
3.74  93.3155  0  2.36091  54.7055  0  -16.4279  93.3155
3.75  93.8634  0  2.1959  54.8666  0  -16.5744  93.8633
3.76  94.4128  0  2.02943  55.0276  0  -16.7211  94.4128
3.77  94.9639  0  1.86148  55.1886  0  -16.868  94.9639
3.78  95.5166  0  1.69206  55.3495  0  -17.0153  95.5166
3.79  96.0709  0  1.52117  55.5103  0  -17.1628  96.0708
3.8  96.6268  0  1.34881  55.671  0  -17.3105  96.6268
3.81  97.1843  0  1.17496  55.8316  0  -17.4585  97.1842
3.82  97.7435  0  0.999637  55.9922  0  -17.6068  97.7434
3.83  98.3042  0  0.822827  56.1526  0  -17.7553  98.3041
3.84  98.8665  0  0.644531  56.313  0  -17.9041  98.8665
3.85  99.4304  0  0.464745  56.4732  0  -18.0531  99.4305
3.86  99.996  0  0.283468  56.6334  0  -18.2023  99.996
3.87  100.563  0  0.100698  56.7935  0  -18.3518  100.563
3.88  101.132  0  -0.0835694  56.9535  0  -18.5016  101.132
