# t  x  y  z  vx  vy  vz  downrange
0.043  0.00973782  0  0.00276145  0.452946  0  0.123648  0
0.044  0.010196  0  0.00288648  0.463481  0  0.126412  0
0.045  0.0106648  0  0.00301427  0.474017  0  0.129176  0
0.046  0.0111441  0  0.00314483  0.484552  0  0.13194  0
0.047  0.0116339  0  0.00327815  0.495088  0  0.134704  0
0.048  0.0121342  0  0.00341423  0.505623  0  0.137468  0
0.049  0.0126451  0  0.00355308  0.516159  0  0.140232  0
0.05  0.0131666  0  0.0036947  0.526695  0  0.142996  0
0.051  0.0136985  0  0.00383908  0.537231  0  0.14576  0
0.052  0.014241  0  0.00398622  0.547767  0  0.148525  0
0.053  0.0147941  0  0.00413613  0.558303  0  0.15129  0
0.054  0.0153576  0  0.0042888  0.568839  0  0.154054  0
0.055  0.0159317  0  0.00444423  0.579375  0  0.156819  0
0.056  0.0165164  0  0.00460244  0.589912  0  0.159584  0
0.057  0.0171116  0  0.0047634  0.600448  0  0.162349  0
0.058  0.0177173  0  0.00492713  0.610984  0  0.165114  0
0.059  0.0183335  0  0.00509363  0.621521  0  0.167879  0
0.06  0.0189603  0  0.00526289  0.632057  0  0.170644  0
0.061  0.0195976  0  0.00543492  0.642594  0  0.173409  0
0.062  0.0202455  0  0.00560971  0.653131  0  0.176175  0
0.063  0.0209039  0  0.00578727  0.663668  0  0.17894  0
0.064  0.0215728  0  0.00596759  0.674205  0  0.181706  0
0.065  0.0222523  0  0.00615068  0.684742  0  0.184472  0
0.066  0.0229423  0  0.00633653  0.695279  0  0.187237  0
0.067  0.0236429  0  0.00652515  0.705816  0  0.190003  0
0.068  0.024354  0  0.00671654  0.716353  0  0.192769  0
0.069  0.0250756  0  0.00691069  0.72689  0  0.195535  0
0.07  0.0258077  0  0.00710761  0.737428  0  0.198301  0
0.071  0.0265504  0  0.0073073  0.747965  0  0.201068  0
0.072  0.0273037  0  0.00750975  0.758503  0  0.203834  0
0.073  0.0280674  0  0.00771496  0.76904  0  0.206601  0
0.074  0.0288417  0  0.00792295  0.779578  0  0.209367  0
0.075  0.0296266  0  0.0081337  0.790116  0  0.212134  0
0.076  0.030422  0  0.00834721  0.800654  0  0.2149  0
0.077  0.0312279  0  0.0085635  0.811192  0  0.217667  0
0.078  0.0320444  0  0.00878255  0.82173  0  0.220434  0
0.079  0.0328714  0  0.00900437  0.832268  0  0.223201  0
0.08  0.0337089  0  0.00922895  0.842806  0  0.225968  0
0.081  0.034557  0  0.0094563  0.853344  0  0.228735  0
0.082  0.0354156  0  0.00968642  0.863882  0  0.231503  0
0.083  0.0362847  0  0.00991931  0.874421  0  0.23427  0
0.084  0.0371644  0  0.010155  0.884959  0  0.237037  0
0.085  0.0380547  0  0.0103934  0.895498  0  0.239805  0
0.086  0.0389554  0  0.0106346  0.906036  0  0.242573  0
0.087  0.0398667  0  0.0108785  0.916575  0  0.24534  0
0.088  0.0407886  0  0.0111253  0.927114  0  0.248108  0
0.089  0.041721  0  0.0113747  0.937653  0  0.250876  0
0.09  0.0426639  0  0.011627  0.948192  0  0.253644  0
0.091  0.0436173  0  0.011882  0.958731  0  0.256412  0
0.092  0.0445813  0  0.0121398  0.96927  0  0.259181  0
0.093  0.0455559  0  0.0124004  0.979809  0  0.261949  0
0.094  0.046541  0  0.0126637  0.990348  0  0.264717  0
0.095  0.0475366  0  0.0129298  1.00089  0  0.267486  0
0.096  0.0485427  0  0.0131987  1.01143  0  0.270254  0
0.097  0.0495594  0  0.0134703  1.02197  0  0.273023  0
0.098  0.0505867  0  0.0137447  1.03251  0  0.275792  0
0.099  0.0516244  0  0.0140219  1.04305  0  0.278561  0
0.1  0.0526728  0  0.0143019  1.05359  0  0.28133  0
0.101  0.0537316  0  0.0145846  1.06413  0  0.284099  0
0.102  0.054801  0  0.0148701  1.07467  0  0.286868  0
0.103  0.0558809  0  0.0151583  1.08521  0  0.289637  0
0.104  0.0569714  0  0.0154493  1.09575  0  0.292406  0
0.105  0.0580724  0  0.0157431  1.10629  0  0.295176  0
0.106  0.059184  0  0.0160397  1.11683  0  0.297945  0
0.107  0.0603061  0  0.016339  1.12737  0  0.300715  0
0.108  0.0614387  0  0.0166411  1.13791  0  0.303485  0
0.109  0.0625819  0  0.016946  1.14845  0  0.306254  0.134408
0.11  0.0637356  0  0.0172536  1.15899  0  0.309024  0
0.111  0.0648999  0  0.017564  1.16953  0  0.311794  0
0.112  0.0660747  0  0.0178772  1.18007  0  0.314564  0.134408
0.113  0.06726  0  0.0181932  1.19061  0  0.317334  0.134408
0.114  0.0684559  0  0.0185119  1.20115  0  0.320105  0.134408
0.115  0.0696623  0  0.0188334  1.21169  0  0.322875  0
0.116  0.0708793  0  0.0191576  1.22223  0  0.325646  0
0.117  0.0721068  0  0.0194847  1.23277  0  0.328416  0.134408
0.118  0.0733448  0  0.0198145  1.24331  0  0.331187  0.134408
0.119  0.0745934  0  0.020147  1.25385  0  0.333957  0
0.12  0.0758525  0  0.0204824  1.2644  0  0.336728  0.134408
0.121  0.0771222  0  0.0208205  1.27494  0  0.339499  0.134408
0.122  0.0784024  0  0.0211614  1.28548  0  0.34227  0.134408
0.123  0.0796931  0  0.021505  1.29602  0  0.345041  0
0.124  0.0809944  0  0.0218515  1.30656  0  0.347813  0.134408
0.125  0.0823063  0  0.0222007  1.3171  0  0.350584  0.134408
0.126  0.0836286  0  0.0225526  1.32765  0  0.353355  0.134408
0.127  0.0849616  0  0.0229074  1.33819  0  0.356127  0
0.128  0.086305  0  0.0232649  1.34873  0  0.358898  0
0.129  0.087659  0  0.0236252  1.35927  0  0.36167  0.134408
0.13  0.0890236  0  0.0239882  1.36981  0  0.364442  0.134408
0.131  0.0903986  0  0.0243541  1.38036  0  0.367213  0.134408
0.132  0.0917843  0  0.0247227  1.3909  0  0.369985  0
0.133  0.0931804  0  0.025094  1.40144  0  0.372757  0
0.134  0.0945872  0  0.0254682  1.41198  0  0.37553  0.134408
0.135  0.0960044  0  0.0258451  1.42252  0  0.378302  0
0.136  0.0974322  0  0.0262248  1.43307  0  0.381074  0.134408
0.137  0.0988705  0  0.0266072  1.44361  0  0.383847  0.134408
0.138  0.100319  0  0.0269925  1.45415  0  0.386619  0
0.139  0.101779  0  0.0273805  1.4647  0  0.389392  0.134408
0.14  0.103249  0  0.0277713  1.47524  0  0.392164  0.134408
0.141  0.104729  0  0.0281648  1.48578  0  0.394937  0
0.142  0.10622  0  0.0285611  1.49632  0  0.39771  0
0.143  0.107722  0  0.0289602  1.50687  0  0.400483  0
0.144  0.109234  0  0.0293621  1.51741  0  0.403256  0.134408
0.145  0.110757  0  0.0297667  1.52795  0  0.406029  0.134408
0.146  0.11229  0  0.0301741  1.5385  0  0.408802  0.134408
0.147  0.113834  0  0.0305843  1.54904  0  0.411576  0.134408
0.148  0.115388  0  0.0309973  1.55958  0  0.414349  0.134408
0.149  0.116953  0  0.031413  1.57013  0  0.417123  0.134408
0.15  0.118528  0  0.0318315  1.58067  0  0.419896  0.134408
0.151  0.120114  0  0.0322528  1.59121  0  0.42267  0.134408
0.152  0.121711  0  0.0326769  1.60176  0  0.425444  0.134408
0.153  0.123318  0  0.0331037  1.6123  0  0.428218  0.164616
0.154  0.124935  0  0.0335333  1.62285  0  0.430992  0
0.155  0.126564  0  0.0339657  1.63339  0  0.433766  0.134408
0.156  0.128202  0  0.0344009  1.64393  0  0.43654  0
0.157  0.129851  0  0.0348388  1.65448  0  0.439314  0.134408
0.158  0.131511  0  0.0352795  1.66502  0  0.442089  0.134408
0.159  0.133181  0  0.035723  1.67557  0  0.444863  0.134408
0.16  0.134862  0  0.0361692  1.68611  0  0.447638  0.134408
0.161  0.136554  0  0.0366182  1.69666  0  0.450412  0
0.162  0.138256  0  0.03707  1.7072  0  0.453187  0.164616
0.163  0.139968  0  0.0375246  1.71775  0  0.455962  0.134408
0.164  0.141691  0  0.037982  1.72829  0  0.458737  0.164616
0.165  0.143425  0  0.0384421  1.73883  0  0.461512  0.164616
0.166  0.145169  0  0.038905  1.74938  0  0.464287  0.164616
0.167  0.146923  0  0.0393707  1.75992  0  0.467062  0.164616
0.168  0.148689  0  0.0398391  1.77047  0  0.469838  0.164616
0.169  0.150464  0  0.0403103  1.78101  0  0.472613  0.134408
0.17  0.152251  0  0.0407843  1.79156  0  0.475388  0.164616
0.171  0.154047  0  0.0412611  1.8021  0  0.478164  0.164616
0.172  0.155855  0  0.0417407  1.81265  0  0.48094  0.134408
0.173  0.157673  0  0.042223  1.8232  0  0.483715  0.164616
0.174  0.159501  0  0.0427081  1.83374  0  0.486491  0.164616
0.175  0.16134  0  0.043196  1.84429  0  0.489267  0.134408
0.176  0.16319  0  0.0436866  1.85483  0  0.492043  0.164616
0.177  0.16505  0  0.0441801  1.86538  0  0.494819  0.164616
0.178  0.166921  0  0.0446763  1.87592  0  0.497596  0.134408
0.179  0.168802  0  0.0451752  1.88647  0  0.500372  0.134408
0.18  0.170693  0  0.045677  1.89702  0  0.503148  0.164616
0.181  0.172596  0  0.0461815  1.90756  0  0.505925  0.164616
0.182  0.174509  0  0.0466889  1.91811  0  0.508702  0.134408
0.183  0.176432  0  0.0471989  1.92865  0  0.511478  0.164616
0.184  0.178366  0  0.0477118  1.9392  0  0.514255  0.164616
0.185  0.18031  0  0.0482275  1.94975  0  0.517032  0.134408
0.186  0.182265  0  0.0487459  1.96029  0  0.519809  0.164616
0.187  0.184231  0  0.0492671  1.97084  0  0.522586  0.164616
0.188  0.186207  0  0.0497911  1.98139  0  0.525363  0.164616
0.189  0.188194  0  0.0503178  1.99193  0  0.52814  0.164616
0.19  0.190191  0  0.0508473  2.00248  0  0.530918  0.212518
0.191  0.192199  0  0.0513796  2.01303  0  0.533695  0.212518
0.192  0.194217  0  0.0519147  2.02357  0  0.536473  0.212518
0.193  0.196246  0  0.0524526  2.03412  0  0.53925  0.212518
0.194  0.198285  0  0.0529932  2.04467  0  0.542028  0.212518
0.195  0.200335  0  0.0535366  2.05521  0  0.544806  0.164616
0.196  0.202396  0  0.0540828  2.06576  0  0.547584  0.212518
0.197  0.204467  0  0.0546318  2.07631  0  0.550362  0.164616
0.198  0.206548  0  0.0551836  2.08686  0  0.55314  0.164616
0.199  0.20864  0  0.0557381  2.0974  0  0.555918  0.212518
0.2  0.210743  0  0.0562954  2.10795  0  0.558697  0.212518
0.201  0.212856  0  0.0568555  2.1185  0  0.561475  0.212518
0.202  0.21498  0  0.0574183  2.12905  0  0.564253  0.212518
0.203  0.217114  0  0.057984  2.13959  0  0.567032  0.212518
0.204  0.219259  0  0.0585524  2.15014  0  0.569811  0.212518
0.205  0.221415  0  0.0591236  2.16069  0  0.572589  0.212518
0.206  0.223581  0  0.0596976  2.17124  0  0.575368  0.212518
0.207  0.225757  0  0.0602743  2.18179  0  0.578147  0.251455
0.208  0.227944  0  0.0608539  2.19233  0  0.580926  0.251455
0.209  0.230142  0  0.0614362  2.20288  0  0.583705  0.212518
0.21  0.23235  0  0.0620213  2.21343  0  0.586485  0.212518
0.211  0.234569  0  0.0626092  2.22398  0  0.589264  0.251455
0.212  0.236798  0  0.0631998  2.23453  0  0.592043  0.212518
0.213  0.239038  0  0.0637933  2.24508  0  0.594823  0.251455
0.214  0.241288  0  0.0643895  2.25562  0  0.597602  0.251455
0.215  0.243549  0  0.0649885  2.26617  0  0.600382  0.251455
0.216  0.24582  0  0.0655902  2.27672  0  0.603162  0.251455
0.217  0.248102  0  0.0661948  2.28727  0  0.605942  0.251455
0.218  0.250395  0  0.0668021  2.29782  0  0.608722  0.251455
0.219  0.252698  0  0.0674122  2.30837  0  0.611502  0.285123
0.22  0.255012  0  0.0680251  2.31892  0  0.614282  0.251455
0.221  0.257336  0  0.0686408  2.32947  0  0.617062  0.212518
0.222  0.259671  0  0.0692592  2.34002  0  0.619843  0.285123
0.223  0.262016  0  0.0698805  2.35057  0  0.622623  0.251455
0.224  0.264372  0  0.0705045  2.36112  0  0.625404  0.285123
0.225  0.266738  0  0.0711313  2.37166  0  0.628184  0.251455
0.226  0.269115  0  0.0717609  2.38221  0  0.630965  0.251455
0.227  0.271503  0  0.0723932  2.39276  0  0.633746  0.285123
0.228  0.273901  0  0.0730284  2.40331  0  0.636527  0.300546
0.229  0.276309  0  0.0736663  2.41386  0  0.639308  0.300546
0.23  0.278728  0  0.074307  2.42441  0  0.642089  0.285123
0.231  0.281158  0  0.0749504  2.43496  0  0.64487  0.251455
0.232  0.283598  0  0.0755967  2.44551  0  0.647651  0.251455
0.233  0.286049  0  0.0762457  2.45606  0  0.650433  0.285123
0.234  0.28851  0  0.0768976  2.46661  0  0.653214  0.285123
0.235  0.290982  0  0.0775522  2.47716  0  0.655996  0.300546
0.236  0.293465  0  0.0782096  2.48771  0  0.658777  0.300546
0.237  0.295958  0  0.0788697  2.49826  0  0.661559  0.300546
0.238  0.298461  0  0.0795327  2.50881  0  0.664341  0.285123
0.239  0.300975  0  0.0801984  2.51937  0  0.667123  0.300546
0.24  0.3035  0  0.0808669  2.52992  0  0.669905  0.300546
0.241  0.306035  0  0.0815382  2.54047  0  0.672687  0.300546
0.242  0.308581  0  0.0822123  2.55102  0  0.675469  0.300546
0.243  0.311137  0  0.0828892  2.56157  0  0.678251  0.300546
0.244  0.313704  0  0.0835688  2.57212  0  0.681034  0.300546
0.245  0.316281  0  0.0842512  2.58267  0  0.683816  0.329232
0.246  0.318869  0  0.0849364  2.59322  0  0.686599  0.300546
0.247  0.321468  0  0.0856244  2.60377  0  0.689382  0.329232
0.248  0.324077  0  0.0863152  2.61432  0  0.692164  0.329232
0.249  0.326697  0  0.0870088  2.62488  0  0.694947  0.329232
0.25  0.329327  0  0.0877051  2.63543  0  0.69773  0.329232
0.251  0.331967  0  0.0884042  2.64598  0  0.700513  0.329232
0.252  0.334619  0  0.0891061  2.65653  0  0.703296  0.300546
0.253  0.33728  0  0.0898108  2.66708  0  0.70608  0.329232
0.254  0.339953  0  0.0905183  2.67763  0  0.708863  0.355611
0.255  0.342636  0  0.0912285  2.68818  0  0.711646  0.329232
0.256  0.345329  0  0.0919416  2.69874  0  0.71443  0.355611
0.257  0.348033  0  0.0926574  2.70929  0  0.717214  0.355611
0.258  0.350748  0  0.093376  2.71984  0  0.719997  0.355611
0.259  0.353473  0  0.0940974  2.73039  0  0.722781  0.380164
0.26  0.356209  0  0.0948216  2.74094  0  0.725565  0.355611
0.261  0.358955  0  0.0955485  2.7515  0  0.728349  0.355611
0.262  0.361712  0  0.0962783  2.76205  0  0.731133  0.355611
0.263  0.364479  0  0.0970108  2.7726  0  0.733917  0.380164
0.264  0.367257  0  0.0977461  2.78315  0  0.736702  0.380164
0.265  0.370045  0  0.0984842  2.79371  0  0.739486  0.391864
0.266  0.372844  0  0.0992251  2.80426  0  0.74227  0.380164
0.267  0.375654  0  0.0999687  2.81481  0  0.745055  0.380164
0.268  0.378474  0  0.100715  2.82537  0  0.74784  0.380164
0.269  0.381304  0  0.101464  2.83592  0  0.750624  0.380164
0.27  0.384146  0  0.102216  2.84647  0  0.753409  0.380164
0.271  0.386997  0  0.102971  2.85702  0  0.756194  0.391864
0.272  0.38986  0  0.103729  2.86758  0  0.758979  0.391864
0.273  0.392733  0  0.104489  2.87813  0  0.761764  0.391864
0.274  0.395616  0  0.105252  2.88868  0  0.764549  0.391864
0.275  0.39851  0  0.106018  2.89924  0  0.767335  0.391864
0.276  0.401414  0  0.106787  2.90979  0  0.77012  0.414275
0.277  0.40433  0  0.107559  2.92034  0  0.772906  0.391864
0.278  0.407255  0  0.108333  2.9309  0  0.775691  0.414275
0.279  0.410191  0  0.10911  2.94145  0  0.778477  0.435533
0.28  0.413138  0  0.10989  2.952  0  0.781263  0.391864
0.281  0.416095  0  0.110672  2.96256  0  0.784048  0.414275
0.282  0.419063  0  0.111458  2.97311  0  0.786834  0.414275
0.283  0.422042  0  0.112246  2.98367  0  0.78962  0.435533
0.284  0.42503  0  0.113037  2.99422  0  0.792407  0.435533
0.285  0.42803  0  0.113831  3.00477  0  0.795193  0.414275
0.286  0.43104  0  0.114628  3.01533  0  0.797979  0.435533
0.287  0.434061  0  0.115427  3.02588  0  0.800766  0.414275
0.288  0.437092  0  0.116229  3.03644  0  0.803552  0.445782
0.289  0.440134  0  0.117034  3.04699  0  0.806339  0.435533
0.29  0.443186  0  0.117842  3.05755  0  0.809125  0.445782
0.291  0.446249  0  0.118652  3.0681  0  0.811912  0.445782
0.292  0.449322  0  0.119466  3.07866  0  0.814699  0.445782
0.293  0.452406  0  0.120282  3.08921  0  0.817486  0.445782
0.294  0.4555  0  0.121101  3.09977  0  0.820273  0.465604
0.295  0.458605  0  0.121922  3.11032  0  0.82306  0.465604
0.296  0.461721  0  0.122747  3.12088  0  0.825848  0.465604
0.297  0.464847  0  0.123574  3.13143  0  0.828635  0.445782
0.298  0.467984  0  0.124404  3.14199  0  0.831422  0.465604
0.299  0.471131  0  0.125237  3.15254  0  0.83421  0.465604
0.3  0.474289  0  0.126072  3.1631  0  0.836997  0.484616
0.301  0.477457  0  0.126911  3.17365  0  0.839785  0.465604
0.302  0.480636  0  0.127752  3.18421  0  0.842573  0.50291
0.303  0.483826  0  0.128596  3.19476  0  0.845361  0.484616
0.304  0.487026  0  0.129443  3.20532  0  0.848149  0.50291
0.305  0.490236  0  0.130292  3.21587  0  0.850937  0.50291
0.306  0.493458  0  0.131144  3.22643  0  0.853725  0.50291
0.307  0.496689  0  0.132  3.23699  0  0.856514  0.50291
0.308  0.499932  0  0.132858  3.24754  0  0.859302  0.50291
0.309  0.503184  0  0.133718  3.2581  0  0.86209  0.50291
0.31  0.506448  0  0.134582  3.26865  0  0.864879  0.511812
0.311  0.509722  0  0.135448  3.27921  0  0.867668  0.511812
0.312  0.513006  0  0.136317  3.28977  0  0.870456  0.511812
0.313  0.516301  0  0.137189  3.30032  0  0.873245  0.511812
0.314  0.519607  0  0.138064  3.31088  0  0.876034  0.511812
0.315  0.522923  0  0.138941  3.32143  0  0.878823  0.511812
0.316  0.52625  0  0.139821  3.33199  0  0.881612  0.529166
0.317  0.529587  0  0.140704  3.34255  0  0.884402  0.529166
0.318  0.532935  0  0.14159  3.3531  0  0.887191  0.529166
0.319  0.536293  0  0.142479  3.36366  0  0.88998  0.529166
0.32  0.539662  0  0.14337  3.37422  0  0.89277  0.529166
0.321  0.543042  0  0.144264  3.38478  0  0.895559  0.54597
0.322  0.546432  0  0.145161  3.39533  0  0.898349  0.54597
0.323  0.549832  0  0.146061  3.40589  0  0.901139  0.562271
0.324  0.553243  0  0.146963  3.41645  0  0.903929  0.562271
0.325  0.556665  0  0.147869  3.427  0  0.906719  0.570247
0.326  0.560097  0  0.148777  3.43756  0  0.909509  0.562271
0.327  0.56354  0  0.149688  3.44812  0  0.912299  0.570247
0.328  0.566994  0  0.150601  3.45868  0  0.915089  0.570247
0.329  0.570458  0  0.151518  3.46923  0  0.91788  0.570247
0.33  0.573932  0  0.152437  3.47979  0  0.92067  0.562271
0.331  0.577417  0  0.153359  3.49035  0  0.92346  0.585873
0.332  0.580913  0  0.154284  3.50091  0  0.926251  0.570247
0.333  0.584419  0  0.155212  3.51146  0  0.929042  0.585873
0.334  0.587936  0  0.156142  3.52202  0  0.931833  0.585873
0.335  0.591463  0  0.157075  3.53258  0  0.934624  0.601093
0.336  0.595001  0  0.158011  3.54314  0  0.937415  0.601093
0.337  0.598549  0  0.15895  3.5537  0  0.940206  0.601093
0.338  0.602108  0  0.159892  3.56425  0  0.942997  0.615937
0.339  0.605678  0  0.160836  3.57481  0  0.945788  0.615937
0.34  0.609258  0  0.161783  3.58537  0  0.948579  0.623226
0.341  0.612849  0  0.162733  3.59593  0  0.951371  0.615937
0.342  0.61645  0  0.163686  3.60649  0  0.954163  0.623226
0.343  0.620062  0  0.164642  3.61705  0  0.956954  0.615937
0.344  0.623684  0  0.1656  3.62761  0  0.959746  0.623226
0.345  0.627317  0  0.166561  3.63816  0  0.962538  0.623226
0.346  0.63096  0  0.167525  3.64872  0  0.96533  0.637555
0.347  0.634614  0  0.168492  3.65928  0  0.968122  0.637555
0.348  0.638279  0  0.169461  3.66984  0  0.970914  0.637555
0.349  0.641954  0  0.170434  3.6804  0  0.973706  0.651569
0.35  0.64564  0  0.171409  3.69096  0  0.976498  0.651569
0.351  0.649336  0  0.172387  3.70152  0  0.979291  0.651569
0.352  0.653043  0  0.173367  3.71208  0  0.982083  0.658464
0.353  0.65676  0  0.174351  3.72264  0  0.984876  0.651569
0.354  0.660488  0  0.175337  3.7332  0  0.987669  0.658464
0.355  0.664226  0  0.176326  3.74376  0  0.990461  0.658464
0.356  0.667975  0  0.177318  3.75432  0  0.993254  0.672042
0.357  0.671735  0  0.178313  3.76488  0  0.996047  0.672042
0.358  0.675505  0  0.17931  3.77544  0  0.99884  0.672042
0.359  0.679286  0  0.18031  3.786  0  1.00163  0.685351
0.36  0.683077  0  0.181313  3.79656  0  1.00443  0.685351
0.361  0.686879  0  0.182319  3.80712  0  1.00722  0.698407
0.362  0.690691  0  0.183328  3.81768  0  1.01001  0.685351
0.363  0.694514  0  0.184339  3.82824  0  1.01281  0.704844
0.364  0.698348  0  0.185353  3.8388  0  1.0156  0.698407
0.365  0.702192  0  0.18637  3.84936  0  1.01839  0.698407
0.366  0.706047  0  0.18739  3.85992  0  1.02119  0.704844
0.367  0.709912  0  0.188413  3.87048  0  1.02398  0.704844
0.368  0.713788  0  0.189438  3.88104  0  1.02678  0.704844
0.369  0.717674  0  0.190466  3.8916  0  1.02957  0.717545
0.37  0.721571  0  0.191497  3.90216  0  1.03236  0.730025
0.371  0.725478  0  0.192531  3.91272  0  1.03516  0.717545
0.372  0.729396  0  0.193568  3.92328  0  1.03795  0.742295
0.373  0.733325  0  0.194607  3.93384  0  1.04075  0.730025
0.374  0.737264  0  0.195649  3.9444  0  1.04354  0.742295
0.375  0.741214  0  0.196694  3.95496  0  1.04634  0.742295
0.376  0.745174  0  0.197742  3.96553  0  1.04913  0.748354
0.377  0.749145  0  0.198792  3.97609  0  1.05193  0.748354
0.378  0.753126  0  0.199846  3.98665  0  1.05472  0.760329
0.379  0.757118  0  0.200902  3.99721  0  1.05752  0.760329
0.38  0.76112  0  0.201961  4.00777  0  1.06031  0.772118
0.381  0.765133  0  0.203022  4.01833  0  1.06311  0.760329
0.382  0.769157  0  0.204087  4.02889  0  1.0659  0.772118
0.383  0.773191  0  0.205154  4.03946  0  1.0687  0.772118
0.384  0.777236  0  0.206224  4.05002  0  1.07149  0.772118
0.385  0.781291  0  0.207297  4.06058  0  1.07429  0.777945
0.386  0.785357  0  0.208373  4.07114  0  1.07708  0.789471
0.387  0.789434  0  0.209451  4.0817  0  1.07988  0.800831
0.388  0.79352  0  0.210533  4.09227  0  1.08268  0.789471
0.389  0.797618  0  0.211617  4.10283  0  1.08547  0.800831
0.39  0.801726  0  0.212704  4.11339  0  1.08827  0.800831
0.391  0.805845  0  0.213793  4.12395  0  1.09106  0.800831
0.392  0.809974  0  0.214886  4.13452  0  1.09386  0.812031
0.393  0.814114  0  0.215981  4.14508  0  1.09666  0.812031
0.394  0.818264  0  0.217079  4.15564  0  1.09945  0.817574
0.395  0.822425  0  0.21818  4.1662  0  1.10225  0.817574
0.396  0.826597  0  0.219283  4.17677  0  1.10505  0.817574
0.397  0.830779  0  0.22039  4.18733  0  1.10784  0.828549
0.398  0.834971  0  0.221499  4.19789  0  1.11064  0.83938
0.399  0.839174  0  0.222611  4.20845  0  1.11344  0.83938
0.4  0.843388  0  0.223726  4.21902  0  1.11623  0.850073
0.401  0.847612  0  0.224844  4.22958  0  1.11903  0.850073
0.402  0.851847  0  0.225964  4.24014  0  1.12183  0.85537
0.403  0.856093  0  0.227087  4.25071  0  1.12462  0.85537
0.404  0.860349  0  0.228213  4.26127  0  1.12742  0.85537
0.405  0.864615  0  0.229342  4.27183  0  1.13022  0.865866
0.406  0.868892  0  0.230474  4.2824  0  1.13302  0.876236
0.407  0.87318  0  0.231608  4.29296  0  1.13581  0.881375
0.408  0.877478  0  0.232745  4.30352  0  1.13861  0.881375
0.409  0.881787  0  0.233885  4.31409  0  1.14141  0.881375
0.41  0.886107  0  0.235028  4.32465  0  1.14421  0.891565
0.411  0.890436  0  0.236174  4.33522  0  1.14701  0.891565
0.412  0.894777  0  0.237322  4.34578  0  1.1498  0.891565
0.413  0.899128  0  0.238473  4.35634  0  1.1526  0.901639
0.414  0.90349  0  0.239627  4.36691  0  1.1554  0.901639
0.415  0.907862  0  0.240784  4.37747  0  1.1582  0.901639
0.416  0.912245  0  0.241944  4.38804  0  1.161  0.911602
0.417  0.916638  0  0.243106  4.3986  0  1.1638  0.916543
0.418  0.921042  0  0.244271  4.40917  0  1.16659  0.916543
0.419  0.925456  0  0.245439  4.41973  0  1.16939  0.926346
0.42  0.929881  0  0.24661  4.43029  0  1.17219  0.926346
0.421  0.934317  0  0.247784  4.44086  0  1.17499  0.936046
